Bus1->Bus2,Bus2->Bus3,Bus3->Bus4,Bus4->Bus5,Bus6->Bus7,Bus7->Bus8,Bus8->Bus9,Bus9->Bus10,Bus10->Bus11,Bus11->Bus12,Bus12->Bus13,Bus13->Bus14,Bus14->Bus15,Bus15->Bus16,Bus16->Bus17,Bus17->Bus18,Bus18->Bus19,Bus19->Bus20,Bus1->Bus6,Bus2->Bus7,Bus3->Bus8,Bus4->Bus9,Bus5->Bus10
-2561.9413766458056,-5000.0,-5000.0,-2862.046944944582,2268.181415409299,4288.930290062861,2927.8682892871675,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-3990.6545207363606,-3155.3697821153064,-2345.834241106938,-1609.482420820209,-1053.5115966287567,-438.37429371333747,1500.0,1500.0,1500.0,1500.0,1500.0
-2433.691057704098,-5000.0,-5000.0,-4433.017829972295,2313.281182020166,-3700.1804377823464,-230.09370636637868,1872.8509739391466,4252.548145308407,-5000.0,-5000.0,-5000.0,-3885.10870786128,-3101.070784852869,-2382.4490886359235,-1633.9778412454943,-1110.186105174943,-460.7207084230604,1500.0,1500.0,1500.0,1500.0,1500.0
-2293.751549624825,-4770.100152361703,-5000.0,-3142.5976855269455,-505.1635257284006,1465.0693552482817,5000.0,5000.0,981.7822230878128,1780.6168662375485,2416.3307269209627,2791.754899411001,-3742.6778589538726,-3202.20578872436,-2339.6507027346042,-1586.290708766439,-1028.4474517257086,-390.2496652835516,1500.0,1500.0,1500.0,1500.0,1500.0
-2241.3613361657362,-4653.267719253348,-5000.0,-3695.15004800501,2282.8394954298074,4178.301607917189,734.1133994640586,1704.728419258251,4170.0946475724695,5000.0,-1962.6488292059557,-1456.3393600864738,551.9449400114654,-3139.3205221836524,-2269.145515766151,-1510.0270825998896,-1018.682437635156,-436.8398052093062,1500.0,1500.0,1500.0,1500.0,1500.0
-2308.3907175919485,-4802.746127618446,-5000.0,-5000.0,2251.9678579210213,4251.139425054084,258.44699545201456,2306.576466824513,-1870.6753355475148,-1055.7435569936943,-377.56896987183154,-5000.0,-4007.392289303668,-3194.6689394972127,-2366.7496229358276,-1592.1634199738146,-1033.4798804403636,-382.93452976256503,1500.0,1500.0,1500.0,1500.0,1500.0
-2435.119799988905,-5000.0,-5000.0,-2775.0651845052084,2366.0667701561815,-580.1428056878649,2934.4999621422685,5000.0,-216.13308343149583,-5000.0,-5000.0,-5000.0,-3979.593576090978,-3066.695077777613,-2338.89103920647,-1529.4531722220772,-1120.4167235315126,-488.00882158204513,1500.0,1500.0,1500.0,1500.0,1500.0
-2515.7609083647612,-5000.0,-5000.0,-3654.0592765432543,2190.744055887879,4187.087634260592,2536.508998254707,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-3989.2021465120415,-3136.556264186018,-2371.923404902187,-1533.806244555749,-982.0055692465312,-382.9345297625641,1500.0,1500.0,1500.0,1500.0,1500.0
-2479.062431685524,-5000.0,-3947.3220595301627,-1548.7986268562038,-538.7955375457477,1356.6665749416334,5000.0,-2105.856605104327,-5000.0,-5000.0,-5000.0,-5000.0,-4000.5729827775813,-3111.9036174169505,-2346.6034949391233,-1574.8425683428213,-1094.3441518045456,-533.9366969225757,1500.0,1500.0,1500.0,1500.0,1500.0
-2342.618584608701,-4879.075745683452,-5000.0,-2065.2410849675516,-4811.327467414359,-2760.7224493263484,885.3053179977524,-5000.0,-5000.0,-4179.907483625876,-5000.0,-5000.0,-4142.079554544637,-3255.802103312156,-2468.2125127642075,-1713.5559694679541,-1092.053026349301,-451.306505075986,1500.0,1500.0,1500.0,1500.0,1500.0
-2199.5309933064436,-4559.984252526797,-5000.0,-3726.1747223439515,2206.683687164973,4148.288861399195,2945.205985076196,5000.0,1796.1497697991872,2597.916977381762,-4002.1584396001226,-3629.6821748436023,-1537.4356928644675,-3285.009701259135,-2500.6338783922383,-1726.8814863506086,-1129.3037084749112,-467.1829700359085,1500.0,1500.0,1500.0,1500.0,1500.0
-2147.5782133464745,-4444.127314967151,-5000.0,-1091.2019827964118,2169.471610937743,4177.4886540039215,1694.6295631024595,-2365.229329640465,20.289164672763036,867.3059371585477,1487.2954028041631,1867.699840811284,3861.511984247095,-1541.5368270351537,-2395.0328203892313,-1582.279226218644,-1004.354598926725,-457.0154207945552,1500.0,1500.0,1500.0,1500.0,1500.0
-2214.8261947396595,-4594.093210676403,-5000.0,-3177.26677696157,-4795.465439436253,-2889.2956633659005,-299.0569054696807,1756.0064580069948,4115.34748699724,5000.0,5000.0,-2444.796200696628,-388.09213076990545,-3221.3037200759036,-2475.1989913379293,-1644.455614151876,-1019.4580271444775,-485.0775223745486,1500.0,1500.0,1500.0,1500.0,1500.0
-2338.3227121939462,-4869.495765122182,-5000.0,-1677.6723379082996,-5000.0,-3004.2307648305423,-1019.8801319345048,974.2963361482689,3335.8746467570527,-5000.0,-5000.0,-5000.0,-4040.2234594020892,-3244.1921805080083,-2481.3835720624347,-1660.6054242923374,-1166.1476629857298,-581.674519881898,1500.0,1500.0,1500.0,1500.0,1500.0
-2412.098365178397,-5000.0,-3596.103549851822,-91.81168152419093,-5000.0,-3079.3239359817126,551.5281166511413,2460.596230661031,4133.910702039037,5000.0,-3807.3305951556285,-5000.0,-3964.4467899775764,-3174.289059553278,-2361.928224821694,-1557.0520715334314,-936.0646675546077,-397.5624056444749,1500.0,1500.0,1500.0,1500.0,1500.0
-2367.9237555369073,-4935.507367060101,-3461.4221490427967,-1129.6084958852348,2114.1929884369456,-3356.0996390143155,-251.53838368476045,1731.442191792382,4164.619801028868,5000.0,-3307.368772318795,-5000.0,-4165.43356232852,-3347.7758802959097,-2571.6617367945028,-1715.151424191361,-1144.2603228758398,-596.689093394386,1500.0,1500.0,1500.0,1500.0,1500.0
-2227.3304887679815,-4621.978325074189,-5000.0,-1452.528707690134,-4950.213661548882,-2861.7471769797894,783.9198709912071,-1264.2992635364344,1129.1835107254747,2034.1372350489664,2566.2479231872085,-5000.0,-2853.909742292074,-3334.0497833807303,-2550.724886886488,-1653.690298492822,-1151.4165483674924,-560.0669479144308,1500.0,1500.0,1500.0,1500.0,1500.0
-2085.28459589427,-4272.436849501852,-2090.621765750016,-1125.2726624230002,2194.4691440479473,-816.3843192867603,-2638.13921195769,-721.5200544651893,-3053.978350311334,-2218.342382941313,-1783.1749052211653,-1455.413846659364,711.5477422231852,1193.4220574491114,1946.065404567074,2871.2441012502563,3431.334457818802,-492.343197847531,1500.0,1500.0,1500.0,1500.0,1500.0
-2037.9437436032447,-2821.199308790856,828.6995001265878,1103.8717930782516,2098.653608502861,-475.8304890513059,-1884.419514655237,-4988.282518459073,-2411.6355204890815,-1462.687555090729,-886.0563190980438,-487.85444147256567,-4129.7791569694655,-3267.972846530407,-2442.9247471679064,-1569.2563794982589,-1132.422058356232,-507.44532057396646,1500.0,1500.0,1500.0,1500.0,1500.0
-2109.506597847474,-2747.6773203519924,1022.1539325086644,382.7315849746607,2243.381688344023,-612.5007610247521,3011.0055812077726,5000.0,4086.551120316569,5000.0,-798.0266699455415,-260.13910222950653,1782.1743660656484,-3327.402634820288,-2544.9603438636423,-1659.4482623872154,-1219.8012205262949,-652.3428761397809,1500.0,1500.0,1500.0,1500.0,1500.0
-2233.8539820468554,-4636.525996133632,-2160.803698876335,37.20214135690742,2096.3480415791246,-2117.049406136429,1485.9984398965735,3408.115083070361,5000.0,2070.34844890776,-5000.0,-5000.0,-2796.4316143388423,-3106.3593913159366,-2378.842685353595,-1515.9875165567437,-1076.6814812661678,-527.1904871761908,1500.0,1500.0,1500.0,1500.0,1500.0
-2304.960658320764,-1700.365376375787,-1129.9798012553665,-104.59887682850092,-693.971571238837,1361.42790119471,5000.0,-651.0931370192666,1777.8510742025746,-5000.0,-5000.0,-5000.0,-4068.3520542335245,-3286.293049034398,-2435.943353706717,-1526.959910931375,-1094.419714978947,-521.2368943258343,1500.0,1500.0,1500.0,1500.0,1500.0
-2257.6916713191954,-3428.6226043187808,-1133.532838177537,-940.815367556385,2112.094514713489,-2290.745512400583,1351.574533677618,-3787.4871001136926,-1268.681762276864,-411.4150449710751,139.82607120769626,576.3198036125477,-4084.7909394894477,-3312.4319303642224,-2486.9695769479513,-1619.1639494946767,-1223.1154661664968,-638.6043784674421,1500.0,1500.0,1500.0,1500.0,1500.0
-2117.461096898537,-2273.9437822888995,-1362.1653828905542,-781.7625191144834,-1197.6256585785559,989.8872310568577,4535.410152431694,643.0395960459732,3120.801585060842,4023.9815097080523,-1890.117488610404,-1428.0857738056952,698.3140702162777,1443.7907491815363,2223.132841008143,-1610.1554031376882,-1109.375266254262,-599.8320983578296,1500.0,1500.0,1500.0,1500.0,1500.0
-1980.9405468302668,-1568.4629154351924,1150.4995515927858,412.35955323282167,-2572.3544148348074,-4612.233027961819,-1104.3971852845762,-1562.5927011857416,847.6595047772025,1793.0947394110053,2425.419398117797,2924.7697397223637,5000.0,1151.4052409516853,-2450.560101332216,-1635.2962190119229,-1216.791887808317,-535.4791962700783,1500.0,1500.0,1500.0,1500.0,1500.0
-1942.506460943255,-3986.808472130756,-4368.149467143211,-1550.915128824316,2145.229744353276,4237.875239508754,3584.5290001693693,5000.0,3961.03341934162,4735.922999187474,5000.0,612.0761437298479,2678.3978920719637,-818.0357928974195,-2534.1140428231565,-1652.7516560164918,-1210.6019447423878,-590.9949199772459,1500.0,1500.0,1500.0,1500.0,1500.0
-2022.4320429961863,-2802.815501668917,-2284.7956713102703,-1931.2042082673806,-2789.0503354727125,-648.3304510359176,-1940.7524172308522,-5000.0,-5000.0,-5000.0,-4513.836331554982,-5000.0,-2874.9627723562776,-3332.3881672663874,-2474.204370556444,-1566.4586791021475,-1175.961535802886,-525.03140910002,1500.0,1500.0,1500.0,1500.0,1500.0
-2151.5012671352856,-2739.4229753310556,-2161.0426971471434,-2002.1820923365663,2109.1594632469214,1514.209153341645,5000.0,2400.0250407054555,5000.0,1877.9994648238526,2352.567212004984,2890.031953091706,5000.0,-488.8849432918014,366.58778181627895,1260.5264879163315,-1313.576596351334,-625.96957354408,1500.0,1500.0,1500.0,1500.0,1500.0
-2223.7602209546753,-3205.639517291678,-3455.322955464689,-2725.787071574965,-4875.252862483154,-2721.20585849502,704.8926318819995,2434.2660932460763,5000.0,1934.1254486884409,-5000.0,-4454.426746771567,-4298.381885284862,-3524.7584012298057,-2653.704455001801,-1643.35936543992,-1217.1593140864552,-617.1824599132733,1500.0,1500.0,1500.0,1500.0,1500.0
-2177.238386981796,-4092.7103343431863,-3482.173398496151,-2823.2279567786477,-4483.452380832219,-5000.0,-1461.186938597345,541.973731237109,3035.216842178512,1848.984392930838,2361.7713664934654,2900.041055354657,5000.0,-814.4975727992942,-2513.0973781708626,-1629.8731076067988,-1267.850781739754,-582.6296291669905,1500.0,1500.0,1500.0,1500.0,1500.0
-2041.1749779638199,-4206.843515960222,-3646.1676274745496,-2896.12299168815,-3072.8123558367283,-1035.4333809598425,-2445.9862556446005,-464.54075097525674,2117.3655843787647,2893.44570961697,3419.332107481526,3018.9773267923706,5000.0,537.227369073099,-2437.4108868143235,-1632.5189095390592,-1222.8881132920628,-564.9405410011923,1500.0,1500.0,1500.0,1500.0,1500.0
-1913.789950273007,-2606.864665442098,-2913.239850147397,-2804.467645306598,-1845.8904851840352,-3210.668256417305,289.68883652712657,-1495.0946949734812,1026.71773815594,1813.9680054663418,2343.528505680329,2902.4505519713844,5000.0,1799.29023011434,-1784.69861240207,-1709.3860782348038,-1347.3637523677585,-624.8651640017702,1500.0,1500.0,1500.0,1500.0,1500.0
-1887.525599185372,-3864.1987817048202,-3161.6041631639105,-1534.4087457762296,-1570.2518901320163,460.1341500403514,382.509245360151,-1360.8897279499943,1199.0378294871598,1266.8572667538797,1782.346782432021,-1874.4368009255213,-4039.990315996346,-3301.8571273907546,-2370.9391330630315,-1627.0051191703678,-1107.5635090447881,-526.0856761452678,1500.0,1500.0,1500.0,1500.0,1500.0
-1978.6828127567512,-4067.4832952378447,-5000.0,-3804.488177662235,-2451.176055033462,-354.081732768504,3030.8882217647615,5000.0,4161.495397992169,5000.0,4490.010318391134,5000.0,1878.6298144733764,-1910.8578214782287,-2434.116483154129,-1616.6037432531398,-1145.1313516433975,-455.89257312879363,1500.0,1500.0,1500.0,1500.0,1500.0
-2115.0298064614362,-4371.542965350991,-5000.0,-3692.8507285608966,2268.084011569471,2840.5938345534273,583.9262287241045,2532.235311058671,5000.0,789.2191509693175,-5000.0,-4502.318738646438,-4196.055783734156,-3311.627163338713,-2402.528654359021,-1633.5237568559314,-1195.1237211478383,-526.1854816353543,1500.0,1500.0,1500.0,1500.0,1500.0
-2190.818459969402,-4540.5549278286035,-5000.0,-3906.655277090871,-4515.539434558141,-2452.2749862377214,1071.7733764098448,3044.7739998564466,967.2902689942257,1833.178520883901,2366.408060289981,2894.8680374131472,5000.0,-901.4797599687245,-2671.66564487914,-1825.5588128345953,-1320.8343441582565,-596.8351051154132,1500.0,1500.0,1500.0,1500.0,1500.0
-2147.3163720577895,-3547.1401441733437,-3963.4732346185397,-2606.298570060353,2332.091932410536,-1078.0986199036302,2383.7304174653013,-1671.9398647911585,876.4425866460097,1639.4436817766473,2250.3830911861724,2846.6109401076674,5000.0,-502.3925680199445,-2330.521522626991,-1567.1836509695686,-1158.5053257862219,-430.9639197701317,1500.0,1500.0,1500.0,1500.0,1500.0
-2017.5340183373355,-4154.123157484581,-4479.937929850348,-3107.685932963327,2165.1567526196995,4228.06793675671,2893.3404825816824,5000.0,4539.018756174792,-418.503020063893,176.59105834130423,-5000.0,-2977.873472580979,-3229.182204210465,-2386.9157532547824,-1610.4483816213346,-1122.0108398206653,-453.39091722126886,1500.0,1500.0,1500.0,1500.0,1500.0
-1901.0898066823595,-3894.447548801315,-5000.0,-5000.0,2317.038277365649,4374.153444351547,4129.247034164317,2541.3011928076676,5000.0,1305.2948325340376,1734.4939619100578,2166.374312697091,4144.392756927423,1135.747139987379,-2352.0241119037755,-1631.6431452022307,-1149.537295166093,-482.87297621874404,1500.0,1500.0,1500.0,1500.0,1500.0
-1888.351849348317,-3866.0413551650036,-5000.0,-4497.692765183173,2283.1189117008853,1552.2100807265897,5000.0,3322.8479282711132,2605.0472367420007,3316.1696213903297,-51.19094966022158,-1977.6167211416905,-4125.244726315483,-3315.9991351473486,-2496.85640105604,-1640.844767458167,-1144.3396894826346,-450.9793087208209,1500.0,1500.0,1500.0,1500.0,1500.0
-1991.6181789151592,-4096.329719057332,-5000.0,-5000.0,1940.356949258945,3976.6019956471173,2929.4685664320323,5000.0,3505.6700028856135,4216.792387533942,4822.300270070954,2972.8101846146483,5000.0,1179.8617054934803,-2353.2905936324273,-1604.7118205647175,-1046.5172706670987,-397.4098591481388,1500.0,1500.0,1500.0,1500.0,1500.0
-2135.737791821105,-4417.72266485215,-5000.0,-4329.676680632914,2261.22562554017,1458.453763433571,4942.099055123798,1067.1695182406866,3616.78660660885,4396.856179492399,5000.0,-1038.6799190867941,928.4334287279271,1703.1427349123796,2541.902188644507,3395.347705703908,-1226.4784630185159,-496.85665119795704,1500.0,1500.0,1500.0,1500.0,1500.0
-2215.314141623119,-4595.181353248427,-5000.0,-4193.430267810402,2386.34602000818,-1690.4593898050366,590.1614345946364,2618.155562699364,5000.0,-2060.2749545996685,-1468.5504749003103,-990.6568022672245,1084.27623764676,-3323.3038722088104,-2546.0167365426505,-1744.6459991143765,-1213.850651459251,-552.522988383219,1500.0,1500.0,1500.0,1500.0,1500.0
-2174.934005247819,-4505.131909459511,-5000.0,-5000.0,-4353.440998678827,-5000.0,-1464.3039921612917,590.2038013347574,1702.7853902123052,-5000.0,-4326.969710590723,-3883.6561208384946,-3864.840110653531,-3036.0785520880554,-2198.198923694249,-1412.8921234714717,-969.260256208081,-443.6991063893829,1500.0,1500.0,1500.0,1500.0,1500.0
-2051.3321685674173,-4229.494488602093,-5000.0,-3593.269942533557,-3207.7668072790134,-1296.6580277699536,-2962.3802481078887,-899.3831572387212,1584.7176287106317,2415.5348531899167,-2575.735054882203,-2058.0292070363716,-4122.620865809104,-3170.6837438897383,-2299.4487376628913,-1517.585686251222,-1030.0843285142664,-387.7345058425135,1500.0,1500.0,1500.0,1500.0,1500.0
-1945.3861008591903,-3993.230193205005,-5000.0,-4144.7952374271645,2296.3772876261646,482.07898394845665,-139.1927827252191,1883.183835287936,683.1619030618733,-3438.392915922378,-2853.5329368046414,-2501.4106340481267,-467.38984186086964,-3075.4228207777123,-2305.9296749875693,-1518.9581221161811,-981.5584402882055,-382.93452976256503,1500.0,1500.0,1500.0,1500.0,1500.0
-1945.265263496644,-3992.960720680567,-5000.0,-3376.388629092208,2250.6068122604975,435.6968561415863,3975.3857478407153,1872.5191014849224,691.0066477565629,1503.2198568504605,-2422.875324064155,-5000.0,-2970.2446951271677,-3152.151734051582,-2272.555306718844,-1561.920133375871,-1006.9624680026245,-448.9969047756854,1500.0,1500.0,1500.0,1500.0,1500.0
-2059.2526752107033,-4247.157559650823,-5000.0,-3040.556013365681,-3188.0212939264966,-3884.421362997701,-278.7339038877799,1770.568366457539,4103.940112163778,5000.0,-165.99327845306289,240.55692585533507,2300.240259621398,-2223.758301308745,-2326.4030548736737,-1560.8414025709299,-1061.7388420505076,-495.3353316959947,1500.0,1500.0,1500.0,1500.0,1500.0
