hex_id,lat,lon,theo_pv,theo_wind,grid_dist_km,road_dist_km,ocean_dist_km,waterbody_dist_km,pv_share,wind_share,solar_lcoe,wind_lcoe,renewable_lcoe,delivered_power_cost_per_mwh,effective_cf,electrolyzer_cost,electricity_cost,infrastructure_cost,ammonia_conversion_cost,shipping_cost,reconversion_cost,delivered_cost_eur_per_kg,scenario,europe_h2_cost,cost_gap_vs_europe,competitive_vs_europe
hex_001,-23.73345872297537,24.54513625407894,0.8468278354591481,0.6169796764044917,164.2124173809309,107.64313184893224,403.1165214670598,176.4293997201662,0.5785103769422615,0.4214896230577385,20.144410303571927,28.426447119101184,23.635202879099666,24.5773274024068,0.8036104861929525,0.5866557307440886,1.5287097644297032,1.8509669526685972,0.516521631893791,2.4886363636363638,1.0106068734303237,7.878966305982338,derisked,7.4,0.4789663059823379,False
hex_002,-18.69682496106341,15.561555013934129,0.5817130228384195,0.649807766345918,25.688858679272823,17.689641590834682,238.2976785700376,63.933817239716994,0.47235339260793185,0.5276466073920681,23.856017680262127,27.704229140389806,25.88651340172577,26.218272690430588,0.7587945461541633,0.6213048043117544,1.6307765613447827,0.835739513123228,0.5296491941979813,2.4886363636363638,1.0106068734303237,6.986817845406634,derisked,7.4,-0.4131821545933665,True
hex_003,-20.631583651287634,16.186435884488162,0.7165114970014225,0.5352271773235865,106.87281353179937,66.93030108114688,149.00878280554892,242.2167352237675,0.5724130057639996,0.42758699423600044,21.968839041980086,30.2250020988811,25.4990669874027,26.368023056570692,0.7571090937311811,0.6226879335021291,1.640091034118697,1.0746116830521633,0.5308471971271022,2.4886363636363638,1.0106068734303237,7.245341324604928,derisked,7.4,-0.15465867539507272,True
hex_004,-27.86987182534821,17.57378135786131,0.7662753065105006,0.486505253193377,15.195472596163658,13.920513195117785,349.6854701288347,216.0451032366615,0.6116596402897782,0.38834035971022185,21.272145708852992,31.296884429745706,25.165156349725457,26.505072033202794,0.7548813746004444,0.6245255385465984,1.6486154804652138,1.350282532242198,0.5319435889401589,2.4886363636363638,1.0106068734303237,7.541350904392636,derisked,7.4,0.14135090439263553,False
hex_005,-17.292531780358928,13.65259902718,0.8086222331359278,0.5380422683640402,126.02775071490714,80.99657107173759,301.13095579381485,223.0002811550848,0.6004630197315312,0.39953698026846884,20.67928873609701,30.163070095991117,24.468410102155495,25.67396633893387,0.7762350137181956,0.6073453125399617,1.5969207062816868,1.5269184846712083,0.5252947433860076,2.4886363636363638,1.0106068734303237,7.64559018963459,derisked,7.4,0.24559018963458978,False
hex_006,-19.866323576115764,12.818901074696605,0.8211226579792855,0.2968998349062955,85.8159970215324,34.46682027684199,174.40940070443244,43.66203670940741,0.734441984132174,0.265558015867826,20.504282788290002,35.4682036320615,24.478071917165167,27.291375726751255,0.718449490322431,0.6561946293532221,1.6975235702039282,0.7668315554117971,0.5382340184885466,2.4886363636363638,1.0106068734303237,7.0294092892001885,derisked,7.4,-0.3705907107998119,True
hex_007,-19.567228336676557,17.65986896716307,0.8293347235199925,0.3329331291365369,40.40842627218149,79.4712935283363,51.56533394706672,41.50737207685166,0.71354870705959,0.28645129294041005,20.389313870720105,34.67547115899619,24.481602097096854,27.044186581811932,0.7291002269881327,0.6466089017125111,1.6821484053887024,0.38282639794543083,0.536256505329032,2.4886363636363638,1.0106068734303237,6.60575613138388,derisked,7.4,-0.7942438686161202,True
hex_008,-27.46263640789345,14.176730886712376,0.7151274927751562,0.3515950581468396,30.333727092025157,87.51235910013904,338.58742899357145,278.63095254691973,0.6703969013845756,0.32960309861542436,21.988215101147816,34.264908720769526,26.03465135892734,28.079414175542247,0.7109242630917411,0.6631405361815619,1.7465395617187278,1.5316735151065968,0.5445383260788745,2.4886363636363638,1.0106068734303237,7.882098119744793,derisked,7.4,0.48209811974479244,False
hex_009,-23.5953687452532,20.377395925555145,0.7037648207335433,0.4004129758597777,148.97292018353946,92.4690515382012,125.48262700606044,122.28556717835748,0.6373654885153849,0.3626345114846151,22.14729250973039,33.19091453108489,26.15209098646502,27.800476848649637,0.7208562081116531,0.6540037967434935,1.7291896599860075,0.9436884085974258,0.5423068274637337,2.4886363636363638,1.0106068734303237,7.246321577172525,derisked,7.4,-0.15367842282747546,True
hex_010,-24.550423709209024,17.12012686421263,0.8357975881257154,0.6099661340085155,46.7952772915371,13.82117256875169,422.19778623486286,93.77986407537722,0.5781010930969509,0.4218989069030491,20.298833766239987,28.58074505181266,23.792963084691124,24.730176201854533,0.7996510511272719,0.5895605293665831,1.538216959755352,1.432999559236258,0.5177444222893728,2.4886363636363638,1.0106068734303237,7.462128564653869,derisked,7.4,0.062128564653868956,False
hex_011,-17.878820133816777,22.657494744809725,0.7308695675118385,0.4141781416959909,231.6544290023153,110.00540957137534,116.02705300250128,149.13229337870234,0.6382874369640643,0.3617125630359357,21.76782605483426,32.8880808826882,25.790161930230045,27.449611173798818,0.7297184489263655,0.6460610906915845,1.7073658150102864,1.143889537965338,0.5394999020649272,2.4886363636363638,1.0106068734303237,7.419133590514251,derisked,7.4,0.019133590514250898,False
hex_012,-21.273618559032023,20.803711428031487,0.6224313676662078,0.4932756168940916,147.35997922659678,28.395464916490816,64.01349026105385,200.5449427652568,0.5578806768082646,0.4421193231917354,23.285960852673092,31.147936428329984,26.761892173132473,27.456460294831647,0.7278051777567645,0.6477594711049132,1.7077918303385287,0.8088497032318185,0.5395546950331898,2.4886363636363638,1.0106068734303237,7.075978285335193,derisked,7.4,-0.32402171466480745,True
hex_013,-19.12686064075004,15.373132979348576,0.6366712785996519,0.7448842446679098,89.98310211103508,5.452094184965394,375.6895757349587,286.9088608288561,0.4608365482798983,0.5391634517201017,23.086602099604875,25.612546617305984,24.448499064622073,24.918460485263292,0.7935553168869078,0.594089267602155,1.5499282421833769,1.668802820545197,0.5192506965566429,2.4886363636363638,1.0106068734303237,7.723519859746453,derisked,7.4,0.3235198597464528,False
hex_014,-23.67902961407203,22.651637219532816,0.6580547713998388,0.4965604043407861,149.7742954129471,67.02744385758652,77.44509931477738,89.50163693020623,0.5699342821972968,0.4300657178027032,22.787233200402255,31.075671104502707,26.35180619709235,27.191017583459914,0.7357510553651643,0.6407638746466424,1.6912812936912067,0.7310802569316841,0.5374311533422159,2.4886363636363638,1.0106068734303237,6.969381253276739,derisked,7.4,-0.43061874672326095,True
hex_015,-26.27313533858268,22.266701004955227,0.7997160744053764,0.660627335270063,10.586948402275889,45.13975177963021,88.8780555894052,277.818486647048,0.547621928586724,0.452378071413276,20.80397495832473,27.466198624058613,23.817818851553312,24.389281994594,0.8051000486985911,0.5855703247977757,1.5170133400637469,0.7409278845610147,0.5150172686312886,2.4886363636363638,1.0106068734303237,6.719868098062386,derisked,7.4,-0.6801319019376146,True
hex_016,-22.344982555809985,16.42469730642244,0.7642425736070565,0.4099573479985184,239.8470072441541,99.74497943275716,273.7284282691712,12.333549958945614,0.6508623953594275,0.34913760464057253,21.30060396950121,32.980938344032595,25.378647934426038,27.188996678739166,0.7353378517210409,0.6411239349473693,1.6911555934175762,1.3843279138997149,0.5374149861044499,2.4886363636363638,1.0106068734303237,7.643057387047214,derisked,7.4,0.24305738704721325,False
hex_017,-28.23419292674989,15.036593455023418,0.8190485354067768,0.5191843663198555,123.16434205101056,97.18192517565193,394.8072979684844,168.7834224864133,0.6120373623679505,0.3879626376320495,20.533320504305124,30.57794394096318,24.430259106811683,25.774707455227087,0.7736057986613192,0.6094094664581673,1.603186803715125,1.7215825623541798,0.5261006723163533,2.4886363636363638,1.0106068734303237,7.855693548361353,derisked,7.4,0.4556935483613529,False
hex_018,-19.06842593608901,20.554937055649656,0.7072747353663466,0.4074966917634128,196.7701306763201,38.73952824590312,96.43125291441224,192.0226579459201,0.634457179430398,0.36554282056960197,22.098153704871148,33.03507278120492,26.09606595237568,27.709552105540457,0.7233291200141225,0.6517678937105897,1.7235341409646163,0.9980691903269585,0.5415794295188603,2.4886363636363638,1.0106068734303237,7.29349885730692,derisked,7.4,-0.1065011426930802,True
hex_019,-21.420027210535224,12.956534770530338,0.7658539691076715,0.4991450386149156,25.268849980997448,114.39502801329964,146.5424160760417,36.23973410647223,0.605418632293206,0.394581367706794,21.2780444324926,31.018809150471856,25.121568697422937,26.386592284941408,0.7579570534752632,0.6219913052455354,1.6412460401233557,0.6524900997505796,0.5309957509540678,2.4886363636363638,1.0106068734303237,6.810790137257965,derisked,7.4,-0.5892098627420355,True
hex_020,-19.902947118975515,13.798714834651516,0.8125590393967337,0.6760462206186093,124.23129105534927,35.61922273867412,352.0581288261181,46.40018113385423,0.5458525918337536,0.45414740816624644,20.624173448445728,27.126983146390593,23.57740761856572,24.12763872057076,0.8115233630339991,0.5809354585289835,1.5007391284195015,1.3465686818110194,0.5129241224391027,2.4886363636363638,1.0106068734303237,7.320526420892057,derisked,7.4,-0.07947357910794306,True
hex_021,-24.74568838244158,11.103071776514078,0.7190653460279761,0.2909019365211477,125.22321361685762,62.29179837857403,437.6036274668256,128.63872419830963,0.7119689503337961,0.28803104966620385,21.933085155608335,35.60015739653475,25.869626319026207,28.41325372303176,0.6965385533358821,0.6768364719415635,1.7673043815725757,1.7434448284925803,0.5472090424587907,2.4886363636363638,1.0106068734303237,8.138698929414637,derisked,7.4,0.7386989294146371,False
hex_022,-17.35162370726116,22.016941285029937,0.7956775237557412,0.6151635465318787,234.7674814688708,31.45984577754473,230.32612192903065,290.0384140822386,0.5639738879968466,0.43602611200315344,20.860514667419622,28.46640197629867,24.17688013904428,24.944566795006438,0.7929263913841179,0.5945604814441819,1.5515520546494006,1.5872575403954392,0.5194595470345881,2.4886363636363638,1.0106068734303237,7.641827691330204,derisked,7.4,0.24182769133020354,False
hex_023,-18.282546544133627,20.30791199228845,0.6838074058933349,0.5856603403498417,145.07337283213846,112.38918483582664,73.31490112255034,180.83255320414,0.5386567779425457,0.46134322205745426,22.42669631749331,29.115472512303484,25.512517878828234,25.976399214138784,0.7631765662661274,0.6177373858813455,1.6157320311194323,0.9015443204166199,0.5277142063876469,2.4886363636363638,1.0106068734303237,7.033475444197663,derisked,7.4,-0.36652455580233756,True
hex_024,-19.659398035114855,20.87231530076869,0.7136946153434929,0.4608775066454809,121.00490325895368,20.58833029226016,16.13196659160868,280.2418503720623,0.6076209387082598,0.39237906129174016,22.008275385191098,31.860694853799423,25.874158487736096,27.165609752235213,0.7379582997300689,0.6388473402678495,1.6897009265890304,0.7322480848832172,0.5372278906924183,2.4886363636363638,1.0106068734303237,6.966770597421859,derisked,7.4,-0.43322940257814135,True
hex_025,-26.66433550577639,21.93020643430755,0.711826210600167,0.3330913218417318,70.40903745751393,6.344363707687149,111.04865319949631,242.2864701058264,0.6812271672164206,0.3187728327835794,22.03443305159766,34.6719909194819,26.06294317260953,28.237669179206577,0.7056380725804664,0.6681083622473881,1.756383022946649,0.8227972454815817,0.5458043661081892,2.4886363636363638,1.0106068734303237,7.16787240603144,derisked,7.4,-0.23212759396856075,True
hex_026,-23.39934795527559,17.42482085753676,0.630416035441096,0.5608194261570805,86.23440434892528,52.77655014036152,68.00177582606926,142.877572458811,0.5292119448789092,0.4707880551210908,23.174175503824657,29.66197262454423,26.228552892308436,26.579096230855345,0.7462880636274893,0.6317167860351312,1.6532197855592026,0.6405219998674948,0.5325357825213793,2.4886363636363638,1.0106068734303237,6.822409887680305,derisked,7.4,-0.5775901123196956,True
hex_027,-28.47435481055325,18.962376743340517,0.7986972480785581,0.4705760936404297,132.56473860552677,119.0926921226446,308.1698163896573,236.50521752939528,0.6292555132347423,0.37074448676525773,20.81823852690019,31.647325939910544,24.833062981972827,26.384129140789735,0.757383473025819,0.6224623507134115,1.6410928325571217,1.6256740199433604,0.5309760458008544,2.4886363636363638,1.0106068734303237,7.81437988255818,derisked,7.4,0.4143798825581797,False
hex_028,-27.148526095189425,12.957157973787204,0.7030597659797276,0.5849014317032056,112.53330777473644,107.10959468433477,63.60630203655369,10.261851273211382,0.5458703004753137,0.4541296995246863,22.15716327628381,29.132168502529474,25.32472030386187,25.875163909565636,0.7668373111217469,0.6147884175347467,1.6094351951749828,0.547088551782842,0.5269043239510617,2.4886363636363638,1.0106068734303237,6.657690438670435,derisked,7.4,-0.7423095613295656,True
hex_029,-20.803412561090543,12.603421029503629,0.7512494118727687,0.5532778218285165,10.294959570680955,90.08435431537696,232.78516991307853,37.19747904589181,0.575878672721364,0.42412132727863605,21.48250823378124,29.827887919772635,25.021961742848077,25.932505815504445,0.7685693378316828,0.6134029472749866,1.6130018617243767,0.8362858386452718,0.5273630591985722,2.4886363636363638,1.0106068734303237,6.958553550422572,derisked,7.4,-0.4414464495774286,True
hex_000,-19.71252741732844,21.42667018270944,0.6634168884306757,0.6221119988358864,148.1040023836202,99.3287389791286,401.9486959865509,209.80741851465152,0.5160653292212734,0.48393467077872665,22.71216356197054,28.3135360256105,25.42286190107117,25.61564585172645,0.7682113773951067,1.0922256031590734,1.593293171977385,1.8555699680765145,0.623657668801866,2.795454545454546,1.0839367015109214,9.323853256680728,high_rate,7.6,1.7238532566807283,False
hex_001,-23.73345872297537,24.54513625407894,0.8468278354591481,0.6169796764044917,164.2124173809309,107.64313184893224,403.1165214670598,176.4293997201662,0.5785103769422615,0.4214896230577385,20.144410303571927,28.426447119101184,23.635202879099666,24.5773274024068,0.8036104861929525,1.0441129744386743,1.5287097644297032,1.8509669526685972,0.6153511212073088,2.795454545454546,1.0839367015109214,9.194362948154383,high_rate,7.6,1.5943629481543837,False
hex_002,-18.69682496106341,15.561555013934129,0.5817130228384195,0.649807766345918,25.688858679272823,17.689641590834682,238.2976785700376,63.933817239716994,0.47235339260793185,0.5276466073920681,23.856017680262127,27.704229140389806,25.88651340172577,26.218272690430588,0.7587945461541633,1.105780397713299,1.6307765613447827,0.835739513123228,0.6284786835114992,2.795454545454546,1.0839367015109214,8.330068456348739,high_rate,7.6,0.7300684563487394,False
hex_003,-20.631583651287634,16.186435884488162,0.7165114970014225,0.5352271773235865,106.87281353179937,66.93030108114688,149.00878280554892,242.2167352237675,0.5724130057639996,0.42758699423600044,21.968839041980086,30.2250020988811,25.4990669874027,26.368023056570692,0.7571090937311811,1.1082420512134932,1.640091034118697,1.0746116830521633,0.62967668644062,2.795454545454546,1.0839367015109214,8.589703816278805,high_rate,7.6,0.989703816278805,False
