energy,kx,intensity
-0.18844221105527637,0.03020134228187915,0.5587429890562807
-0.1834170854271357,-0.030201342281879207,0.56233407469927
-0.17839195979899497,-0.030201342281879207,0.5641129783704625
-0.17336683417085424,0.026174496644295275,0.5660905907761552
-0.16834170854271358,0.026174496644295275,0.5733409933223018
-0.16331658291457285,0.026174496644295275,0.5787923214567496
-0.15829145728643218,0.026174496644295275,0.5824391576350273
-0.15326633165829145,0.026174496644295275,0.5842170981283576
-0.14824120603015073,-0.022147651006711455,0.5898364305193482
-0.14321608040201006,-0.022147651006711455,0.5970182890863469
-0.13819095477386933,-0.022147651006711455,0.6023837530468825
-0.13316582914572866,0.0221476510067114,0.6059565777360747
-0.12814070351758794,0.0221476510067114,0.6076631730670694
-0.12311557788944721,0.01812080536912747,0.616312599943887
-0.11809045226130654,0.01812080536912747,0.6235763350724393
-0.11306532663316582,0.01812080536912747,0.6290673353155702
-0.1080402010050251,0.01812080536912747,0.6328479837072981
-0.10301507537688442,0.014093959731543593,0.6414037794860898
-0.0979899497487437,0.014093959731543593,0.6515590754299385
-0.09296482412060303,0.014093959731543593,0.6601923382798139
-0.0879396984924623,-0.010067114093959773,0.6693582034774863
-0.08291457286432158,-0.010067114093959773,0.6851205337484034
-0.07788944723618091,-0.010067114093959773,0.6998023108829048
-0.07286432160804018,0.006040268456375841,0.7200577935854036
-0.06783919597989951,0.00201342281879191,0.7437442559087062
-0.06281407035175879,0.00201342281879191,0.7716264777261168
-0.05778894472361806,0.00201342281879191,0.7991921612467127
-0.05276381909547739,0.00201342281879191,0.8261440687208892
-0.04773869346733667,0.00201342281879191,0.8522456959199781
-0.042713567839196,0.00201342281879191,0.8771133609792288
-0.03768844221105527,0.00201342281879191,0.9003363417425452
-0.03266331658291455,0.00201342281879191,0.9216136677656811
-0.027638190954773878,0.00201342281879191,0.9405892029710368
-0.022613065326633153,0.00201342281879191,0.9569680200873107
-0.017587939698492483,-0.0020134228187919656,0.9705216052216237
-0.012562814070351758,-0.0020134228187919656,0.9809903405226563
-0.007537688442211032,-0.0020134228187919656,0.9880713456684288
-0.0025125628140703626,-0.0020134228187919656,0.9916229741657412
0.002512562814070307,-0.0020134228187919656,0.9915411042257031
0.007537688442211032,0.00201342281879191,0.9879345303028432
0.012562814070351758,0.00201342281879191,0.9809621502214918
0.017587939698492483,0.00201342281879191,0.9706622253851377
0.022613065326633208,-0.0020134228187919656,0.9571347362266608
0.027638190954773822,-0.0020134228187919656,0.9406608968590702
0.03266331658291455,-0.0020134228187919656,0.9215890894482468
0.03768844221105527,-0.0020134228187919656,0.9002274245052875
0.042713567839196,0.00201342281879191,0.8769795328206991
0.047738693467336724,0.00201342281879191,0.8521660331152237
0.05276381909547745,0.00201342281879191,0.8260802021336398
0.05778894472361806,0.00201342281879191,0.7990750471994804
0.06281407035175879,-0.0020134228187919656,0.7715272740204404
0.06783919597989951,-0.0020134228187919656,0.743715024583708
0.07286432160804024,-0.006040268456375841,0.7201334865319213
0.07788944723618096,-0.010067114093959773,0.6999059476847906
0.08291457286432158,-0.010067114093959773,0.6850983626693463
0.0879396984924623,0.010067114093959717,0.6692252921940356
0.09296482412060303,-0.014093959731543648,0.6600440419412674
0.09798994974874375,-0.014093959731543648,0.651405741321681
0.10301507537688448,-0.014093959731543648,0.6413080191477654
0.1080402010050251,-0.018120805369127524,0.6328159707368742
0.11306532663316582,-0.018120805369127524,0.629077828927631
0.11809045226130654,-0.018120805369127524,0.6235032775473847
0.12311557788944727,0.01812080536912747,0.6162275190926287
0.128140703517588,0.0221476510067114,0.6076368829777817
0.1331658291457286,0.0221476510067114,0.6060171967663621
0.13819095477386933,0.0221476510067114,0.6024882587937612
0.14321608040201006,0.0221476510067114,0.5970866307080627
0.14824120603015079,0.0221476510067114,0.5898985518443559
0.1532663316582915,0.026174496644295275,0.5842557157788261
0.15829145728643212,0.026174496644295275,0.5825110387632702
0.16331658291457285,0.026174496644295275,0.578845166250517
0.16834170854271358,0.026174496644295275,0.5733459530273712
0.1733668341708543,0.026174496644295275,0.5661148909430656
0.17839195979899503,-0.030201342281879207,0.5639163950902484
0.18341708542713564,-0.030201342281879207,0.5622256118942186
0.18844221105527637,-0.030201342281879207,0.5586828540318886
0.1934673366834171,0.03020134228187915,0.5533480833707052
0.19849246231155782,0.03422818791946308,0.548277140397196
0.20351758793969854,0.03422818791946308,0.5484123709716122
0.20854271356783916,-0.03422818791946308,0.5469109166782076
0.21356783919597988,-0.03422818791946308,0.5435200276948735
0.2185929648241206,0.03422818791946308,0.5383362120935125
0.22361809045226133,0.03825503355704696,0.5371903122775543
0.22864321608040206,-0.038255033557047013,0.5374922955347732
0.23366834170854267,-0.038255033557047013,0.5360166873552406
0.2386934673366834,-0.038255033557047013,0.5326956455385481
0.24371859296482412,-0.038255033557047013,0.5275350298038309
0.24874371859296485,0.042281879194630834,0.52958815901673
0.25376884422110557,0.042281879194630834,0.5298402315214716
0.2587939698492463,0.042281879194630834,0.5282743347903748
0.2638190954773869,0.042281879194630834,0.5248369587432017
0.26884422110552764,0.046308724832214765,0.5222172727052878
0.27386934673366836,-0.046308724832214765,0.5240921152296321
0.2788944723618091,0.046308724832214765,0.5241670043873523
0.2839195979899498,0.046308724832214765,0.5224037935183157
0.2889447236180904,0.046308724832214765,0.5187272826351852
0.29396984924623115,0.05033557046979864,0.5183571738001725
0.2989949748743719,0.05033557046979864,0.520035356497805
0.3040201005025126,0.05033557046979864,0.5199057727650359
0.3090452261306533,0.05033557046979864,0.5179057077454552
0.31407035175879394,0.05033557046979864,0.514027161481754
0.31909547738693467,0.054362416107382516,0.5156471288135978
0.3241206030150754,0.054362416107382516,0.517031771943367
0.3291457286432161,0.054362416107382516,0.5165266311840376
0.33417085427135684,0.054362416107382516,0.5141827629938115
0.33919597989949746,0.05838926174496639,0.5104670923314437
0.3442211055276382,0.05838926174496639,0.513442200111502
0.3492462311557789,0.05838926174496639,0.514597391189319
0.35427135678391963,0.05838926174496639,0.5138873363758798
0.35929648241206036,0.05838926174496639,0.5112120645684666
0.364321608040201,0.06241610738255032,0.5091189891920058
0.3693467336683417,0.06241610738255032,0.5118457058936154
0.3743718592964824,0.06241610738255032,0.5126969327110023
0.37939698492462315,0.06241610738255032,0.5115466680635038
0.3844221105527639,-0.06241610738255035,0.5085692775616684
0.3894472361809045,-0.06644295302013425,0.5081046955907562
0.3944723618090452,0.0664429530201342,0.5104423916365447
0.39949748743718594,0.0664429530201342,0.5109921397595538
0.40452261306532666,0.0664429530201342,0.5096419733105897
0.4095477386934674,0.0664429530201342,0.5063946984730671
0.414572864321608,-0.07046979865771813,0.5074553210510878
0.41959798994974873,0.07046979865771807,0.5094426041295103
0.42462311557788945,0.07046979865771807,0.5096072582206584
0.4296482412060302,0.07046979865771807,0.5078459834892517
0.4346733668341709,0.07046979865771807,0.5042126699078785
0.4396984924623115,0.074496644295302,0.5068544188791451
0.44472361809045224,0.074496644295302,0.5085319585949715
0.44974874371859297,0.074496644295302,0.5082859764997263
0.4547738693467337,0.074496644295302,0.5061876441530813
0.4597989949748744,-0.07852348993288591,0.5031315362411249
0.46482412060301503,-0.07852348993288591,0.5063139365913036
0.46984924623115576,-0.07852348993288591,0.5076273192918995
0.4748743718592965,-0.07852348993288591,0.5071057358828805
0.4798994974874372,-0.07852348993288591,0.5047250774874624
0.48492462311557794,-0.08255033557046981,0.5030602088326754
0.48994974874371866,0.08255033557046976,0.5059113837175109
0.4949748743718593,0.08255033557046976,0.50715335451146
0.5,0.08255033557046976,0.5072671312951442
