hour,demand_mw,wind_mw,gas_mw,nuclear_mw,storage_discharge_mw,storage_charge_mw,curtailment_mw,unserved_mw,mean_line_utilization,max_line_utilization
22,124296.19964579133,14836.38485267851,8047.356581977324,2400.0,0.0,0.0,10356.580166112357,99012.4582111355,0.6478501062046103,1.0
23,107258.94126429211,14109.22616708109,8047.356581977324,2400.0,0.0,0.0,11136.899363839917,82702.35851523367,0.7489587381170667,1.0
24,100914.75972337114,13292.487910976533,8047.356581977324,2400.0,0.0,0.0,9469.625051947552,77174.91523041729,0.6578824594268966,1.0
25,109792.26415792527,13938.608587638688,8047.356581977324,2400.0,0.0,0.0,11569.569303556875,85406.29898830924,0.6267944987156683,1.0
26,126716.98915249383,14935.5379207789,8047.356581977324,2400.0,0.0,0.0,13815.726627788294,101334.09464973761,0.762120393318024,1.0
27,138276.68711117023,14989.59200522614,8047.356581977324,2400.0,0.0,0.0,10637.428004495103,112839.73852396675,0.7084104527771818,1.0
28,135036.95912951572,15227.195232694898,8047.356581977324,2400.0,0.0,0.0,7881.655033105615,109362.4073148435,0.6805771616431879,1.0
29,118728.58895188865,14130.047377485827,8047.356581977324,2400.0,0.0,0.0,11576.25738169773,94151.18499242551,0.7370883330449918,1.0
30,100933.81604945927,13829.70960279835,8047.356581977324,2400.0,0.0,0.0,12893.349369204185,76656.74986468362,0.6977709728380093,1.0
31,94271.85215084272,13473.05647964925,8047.356581977324,2400.0,0.0,0.0,13856.969195186914,70351.43908921612,0.6331614592789646,1.0
32,102795.33945361416,13620.491121967283,8047.356581977324,2400.0,0.0,0.0,15402.555916045829,78727.49174966954,0.5890570207302996,1.0
33,118910.26848501833,14401.147388935377,8047.356581977324,2400.0,0.0,0.0,13727.16661728968,94061.76451410563,0.7095376380947791,1.0
34,129164.62931452514,14609.23541508822,8047.356581977324,2400.0,0.0,0.0,12082.345556376797,104108.03731745962,0.709180069576662,1.0
35,124498.03395960807,14426.724091323296,8047.356581977324,2400.0,0.0,0.0,8359.702259757221,99623.95328630744,0.6382988903380454,1.0
36,107147.77093531284,14182.004882567451,8047.356581977324,2400.0,0.0,0.0,7757.065752135897,82518.40947076806,0.6446709883707796,1.0
37,88952.68630676813,13318.103742955092,8047.356581977324,2400.0,0.0,0.0,11521.398108337948,65187.22598183569,0.6538738801991782,1.0
38,82346.34665525361,12710.74452205687,8047.356581977324,2400.0,0.0,0.0,14142.565477073651,59188.245551219414,0.5589448632086123,1.0
39,90897.631231448,13155.941729931037,8047.356581977324,2400.0,0.0,0.0,14545.983251440422,67294.33291953964,0.66423962437612,1.0
40,106601.50580198779,14060.059179300892,8047.356581977324,2400.0,0.0,0.0,17991.148852431885,82094.09004070955,0.6079611852149085,1.0
41,115982.85213231116,13850.719373927168,8047.356581977324,2400.0,0.0,0.0,12018.222623708625,91684.77617640667,0.6128187696724969,1.0
42,110365.58823440973,14183.616565865628,8047.356581977324,2400.0,0.0,0.0,13712.173299803802,85734.61508656677,0.6385121190838187,1.0
43,92487.68307308482,13480.936830220673,8047.356581977324,2400.0,0.0,0.0,14581.250006239212,68559.38966088681,0.5752811875705163,1.0
44,74425.06130097854,12446.603932759705,8047.356581977324,2400.0,0.0,0.0,13115.11416770136,51531.10078624152,0.6039836306770545,1.0
45,68405.17651583963,12735.163550375382,8047.356581977324,2400.0,0.0,0.0,8719.588835702758,45222.65638348692,0.536944652822364,1.0
46,77505.14232967069,13053.821172422011,8047.356581977324,2400.0,0.0,0.0,12036.140852473347,54003.964575271355,0.4990811858147354,1.0
47,93317.21351106753,13155.177927508603,8047.356581977324,2400.0,0.0,0.0,13823.188239534424,69714.67900158161,0.6941066495990256,1.0
48,102359.1715221246,13793.385399726196,8047.356581977324,2400.0,0.0,0.0,10893.830790709717,78118.42954042109,0.5625390902580297,1.0
49,96348.42516060165,13792.361694223531,8047.356581977324,2400.0,0.0,0.0,12453.067398659798,72108.70688440077,0.6350802435384882,1.0
50,78516.64012689084,12906.928422585606,8047.356581977324,2400.0,0.0,0.0,11275.593550802154,55162.35512232789,0.6077617238585248,1.0
51,61156.62351454551,12318.278669156249,8047.356581977324,2400.0,0.0,0.0,9512.422347879206,38390.988263411935,0.48853878647074017,1.0
52,56269.327285917825,11874.346375489544,8047.356581977324,2400.0,0.0,0.0,13158.214255484183,33947.62432845096,0.5269580751925621,1.0
53,66432.70145556775,12425.23059440499,8047.356581977324,2400.0,0.0,0.0,10469.800750542354,43560.114279185436,0.5795356462987019,1.0
54,82845.20399878778,13269.785849020354,8047.356581977324,2400.0,0.0,0.0,10461.870569655202,59128.06156779011,0.5725496100468146,1.0
55,92033.6861581989,13874.748474735992,8047.356581977324,2400.0,0.0,0.0,13376.896883514975,67711.5811014856,0.682794530555867,1.0
56,86117.94812314054,13427.912293303592,8047.356581977324,2400.0,0.0,0.0,12157.434686029645,62242.6792478596,0.7030489111965792,1.0
57,68816.06177926637,12655.13487379648,8047.356581977324,2400.0,0.0,0.0,10715.754296782223,45713.570323492575,0.5427252055675343,1.0
58,52617.72243935958,12182.05801398653,8047.356581977324,2400.0,0.0,0.0,10776.29669966516,29988.307843395727,0.6076940384658183,1.0
59,49277.935345286154,11617.804242734646,8047.356581977324,2400.0,0.0,0.0,6777.873280255915,27212.77452057419,0.7717193482026269,1.0
60,60869.52900018201,12247.562359716541,8047.356581977324,2400.0,0.0,0.0,12885.643194882568,38174.610058488135,0.6776587970550167,1.0
61,78207.47610465092,12845.986712803577,8047.356581977324,2400.0,0.0,0.0,11573.467920379167,54914.132809870025,0.6514968167147159,1.0
62,87844.79651734792,13745.964414174861,8047.356581977324,2400.0,0.0,0.0,12020.547668502055,63651.47552119573,0.6908857421290532,1.0
63,82313.05079525964,13294.092420508801,8047.356581977324,2400.0,0.0,0.0,5202.60515838621,58571.601792773516,0.614498688546279,1.0
64,65809.8663629549,12391.388574426044,8047.356581977324,2400.0,0.0,0.0,8976.360256380354,42971.121206551536,0.6537232234311557,1.0
65,51002.76627633094,11553.887214998778,8047.356581977324,2400.0,0.0,0.0,9067.493973226696,29001.52247935484,0.6631031144325726,1.0
66,49383.00170011338,11702.807331806553,8047.356581977324,2400.0,0.0,0.0,13559.822237095044,27232.83778632951,0.46486031435891173,1.0
67,62514.39617427728,12411.990915330507,8047.356581977324,2400.0,0.0,0.0,16234.858387879225,39655.04867696944,0.6208929547586829,1.0
68,80840.71314971327,13198.966422194515,8047.356581977324,2400.0,0.0,0.0,8010.9706152441195,57194.39014554143,0.6214234035757424,1.0
69,90959.67878398545,13575.4963519106,8047.356581977324,2400.0,0.0,0.0,11487.86582724238,66936.8258500975,0.6395437661003995,1.0
70,85824.92187058723,12967.974183470626,8047.356581977324,2400.0,0.0,0.0,13215.966219111182,62409.59110513928,0.6333127509502148,1.0
71,70107.65485829388,12619.792268598709,8047.356581977324,2400.0,0.0,0.0,11181.259601050699,47040.50600771786,0.6392889116707312,1.0
72,56635.50363631498,11809.373068671897,8047.356581977324,2400.0,0.0,0.0,12399.374913879337,34378.77398566576,0.64321468065936,1.0
73,56620.13790111875,11925.078445877945,8047.356581977324,2400.0,0.0,0.0,13131.478441730666,34247.70287326347,0.6082605284665598,1.0
74,71114.83016513872,12524.46212105666,8047.356581977324,2400.0,0.0,0.0,11520.5878538198,48143.011462104725,0.6756228706643825,1.0
75,90206.55415287826,13514.506773321324,8047.356581977324,2400.0,0.0,0.0,12205.163464019932,66244.69079757962,0.5740278434211309,1.0
76,100557.82680782868,13577.495565704625,8047.356581977324,2400.0,0.0,0.0,11444.297116820197,76532.97466014672,0.5871700068029742,1.0
77,95555.64859477608,13447.979254099242,8047.356581977324,2400.0,0.0,0.0,11459.809753978407,71660.31275869953,0.6680274973152017,1.0
78,80339.74298166155,12812.53512010634,8047.356581977324,2400.0,0.0,0.0,12744.987253652735,57079.85127957789,0.551179850214532,1.0
79,67881.41898237847,12506.953378688508,8047.356581977324,2400.0,0.0,0.0,16689.660375635558,44927.10902171264,0.6337864428031778,1.0
80,69098.82128232636,12432.730754642143,8047.356581977324,2400.0,0.0,0.0,18059.494641799396,46218.73394570689,0.6451607380889525,1.0
81,84535.28396292054,12829.320346561606,8047.356581977324,2400.0,0.0,0.0,10157.314477993848,61258.60703438161,0.6229577778304914,1.0
82,103937.29134829603,13816.614935245194,8047.356581977324,2400.0,0.0,0.0,15913.692350169404,79673.3198310735,0.6072261151146896,1.0
83,114053.45174477737,14136.86119032865,8047.356581977324,2400.0,0.0,0.0,14200.631373681479,89469.23397247138,0.6389627213481127,1.0
84,108716.05971383513,13775.974154566446,8047.356581977324,2400.0,0.0,0.0,12173.01291865039,84492.72897729138,0.6151642377858094,1.0
85,93528.76260335391,13058.639158119198,8047.356581977324,2400.0,0.0,0.0,14168.330279870339,70022.76686325738,0.570465783409475,1.0
86,81590.99056926268,12784.76497180045,8047.356581977324,2400.0,0.0,0.0,14517.360902161072,58358.8690154849,0.5363706640600682,1.0
87,83514.80138557771,12976.353667412915,8047.356581977324,2400.0,0.0,0.0,15384.423068242928,60091.09113618749,0.6114586793735678,1.0
88,99335.7908797986,13703.507435359172,8047.356581977324,2400.0,0.0,0.0,12608.457917124162,75184.92686246212,0.5812278634816315,1.0
89,118477.49677507051,15023.740860520375,8047.356581977324,2400.0,0.0,0.0,12211.784450589537,93006.39933257282,0.6675303594598334,1.0
90,127796.4484380248,14903.223500231172,8047.356581977324,2400.0,0.0,0.0,10046.20604864819,102445.86835581632,0.5917017963597522,1.0
91,121582.06440183186,14554.467088949981,8047.356581977324,2400.0,0.0,0.0,9122.374232119544,96580.24073090457,0.6275756659572229,1.0
92,105897.09353348776,13916.437219006155,8047.356581977324,2400.0,0.0,0.0,15297.062222274788,81533.29973250427,0.703072474888301,1.0
93,93953.64653007101,13335.129099154801,8047.356581977324,2400.0,0.0,0.0,9430.219523227315,70171.16084893889,0.4995668912340281,1.0
94,96045.74790747778,13453.882058922174,8047.356581977324,2400.0,0.0,0.0,10838.555324903404,72144.50926657829,0.604875727337197,1.0
95,111704.23495190933,14262.988220044717,8047.356581977324,2400.0,0.0,0.0,12362.19291261279,86993.89014988729,0.6819167761736186,1.0
96,130047.63779090693,15037.551529530403,8047.356581977324,2400.0,0.0,0.0,9452.152430539674,104562.72967939918,0.6989678242639626,1.0
97,138061.90147690583,15232.107153386909,8047.356581977324,2400.0,0.0,0.0,9825.989125338665,112382.4377415416,0.6607944162060396,1.0
98,130504.44865901557,15043.829526316898,8047.356581977324,2400.0,0.0,0.0,7661.8054783200205,105013.26255072137,0.6556056297419384,1.0
99,113891.23614488583,14327.824913998362,8047.356581977324,2400.0,0.0,0.0,5776.043104570226,89116.05464891013,0.5618265095404665,1.0
100,101530.91737152977,13661.34927350204,8047.356581977324,2400.0,0.0,0.0,8692.171254909757,77422.2115160504,0.5781237596227594,1.0
101,103387.33641723628,13909.028750073696,8047.356581977324,2400.0,0.0,0.0,8973.98587123736,79030.95108518525,0.6071477974492597,1.0
102,118489.50562010828,14309.867436418303,8047.356581977324,2400.0,0.0,0.0,4749.462243629325,93732.28160171263,0.598779138459674,1.0
103,135668.45240185832,15131.126421302573,8047.356581977324,2400.0,0.0,0.0,7797.996891564317,110089.96939857843,0.6482788572816675,1.0
104,142059.8827621259,15329.724625965231,8047.356581977324,2400.0,0.0,0.0,7074.258191047273,116282.80155418333,0.6738801709841522,1.0
105,132898.38010933058,15125.86696341426,8047.356581977324,2400.0,0.0,0.0,6253.228454790104,107325.15656393902,0.7069779064236432,1.0
106,115145.42415738238,14501.660772780993,8047.356581977324,2400.0,0.0,0.0,9389.6658412051,90196.40680262406,0.6442749719932085,1.0
107,102188.70425681712,13743.483566011744,8047.356581977324,2400.0,0.0,0.0,11027.64341270967,77997.86410882806,0.6179971100729017,1.0
108,103648.896408315,14079.761406711494,8047.356581977324,2400.0,0.0,0.0,12155.028208624864,79121.77841962616,0.6655722628725134,1.0
109,118055.45606544595,14404.812001634105,8047.356581977324,2400.0,0.0,0.0,9310.89770717419,93203.28748183452,0.6578010741598279,1.0
110,133968.38372878337,14963.253544765816,8047.356581977324,2400.0,0.0,0.0,6896.592683295672,108557.77360204022,0.7334828838199078,1.0
111,138691.79150469476,15016.60365264478,8047.356581977324,2400.0,0.0,0.0,7932.160523955035,113227.83127007267,0.7655372706971884,1.0
112,127944.3730277552,14555.76322533071,8047.356581977324,2400.0,0.0,0.0,6388.567988253006,102941.25322044716,0.6833278018844591,1.0
113,109123.24847957573,13926.340979527264,8047.356581977324,2400.0,0.0,0.0,8462.48292439192,84749.55091807114,0.6393736131172963,1.0
114,95675.93147498724,13447.967212567779,8047.356581977324,2400.0,0.0,0.0,10200.194091615493,71780.60768044213,0.7088297669064177,1.0
115,96865.81793219053,13787.96242443295,8047.356581977324,2400.0,0.0,0.0,14295.27207575953,72630.49892578025,0.6497294419756299,1.0
116,110724.16345752699,13830.679351989576,8047.356581977324,2400.0,0.0,0.0,14092.485956362496,86446.12752356009,0.6210576512778191,1.0
117,125555.1840756704,14691.780744786136,8047.356581977324,2400.0,0.0,0.0,15780.792478201953,100416.04674890693,0.7016176555929614,1.0
118,128848.19814809348,14984.452714258005,8047.356581977324,2400.0,0.0,0.0,11293.814106648853,103416.38885185815,0.6852433725220323,1.0
119,116810.68653688178,14076.704162181193,8047.356581977324,2400.0,0.0,0.0,11705.597251949855,92286.62579272324,0.6679586605434492,1.0
120,97263.35196354463,13502.069781459386,8047.356581977324,2400.0,0.0,0.0,10077.060118468604,73313.92560010792,0.6106445233376955,1.0
121,83692.71428987774,12890.090565759678,8047.356581977324,2400.0,0.0,0.0,16155.202684566702,60355.267142140736,0.6247640080214703,1.0
122,84989.80715061747,13157.980208064339,8047.356581977324,2400.0,0.0,0.0,12701.449491398496,61384.470360575826,0.680024439596166,1.0
123,98688.32676251653,13740.0729804989,8047.356581977324,2400.0,0.0,0.0,13462.694583762614,74500.8972000403,0.6244737472637086,1.0
124,112850.94963468135,14056.644453932395,8047.356581977324,2400.0,0.0,0.0,13509.93863252369,88346.94859877166,0.6711693378653066,1.0
125,115167.44877496787,14287.587146515827,8047.356581977324,2400.0,0.0,0.0,14546.270993319155,90432.50504647472,0.6063647676066989,1.0
126,102336.86503184249,13844.47060121951,8047.356581977324,2400.0,0.0,0.0,11961.202493531535,78045.03784864566,0.596484844524638,1.0
127,82589.69784764646,12973.165184206311,8047.356581977324,2400.0,0.0,0.0,15689.502058836191,59169.176081462836,0.5726717780350645,1.0
128,69429.56219455296,12532.127375278109,8047.356581977324,2400.0,0.0,0.0,12811.158213136423,46450.07823729753,0.5804065401943272,1.0
129,71359.63267112595,12421.070111238469,8047.356581977324,2400.0,0.0,0.0,14846.152014513564,48491.20597791015,0.5668445457642509,1.0
130,85416.5508632944,13258.497872659977,8047.356581977324,2400.0,0.0,0.0,10170.570851867986,61710.69640865712,0.5735536893693972,1.0
131,99435.30706257217,13645.71356782931,8047.356581977324,2400.0,0.0,0.0,7265.846893262062,75342.23691276553,0.5230023248396022,1.0
132,101320.4706143007,13871.312955652502,8047.356581977324,2400.0,0.0,0.0,11721.422590339782,77001.80107667089,0.5667342705137203,1.0
133,88264.21046624168,13394.50562799691,8047.356581977324,2400.0,0.0,0.0,13033.83294150171,64422.34825626743,0.6564845821555891,1.0
134,68892.06500471015,12462.041924767469,8047.356581977324,2400.0,0.0,0.0,12564.402823668352,45982.66649796536,0.4594133618000789,1.0
135,56702.53622268753,11728.144865260341,8047.356581977324,2400.0,0.0,0.0,9717.040011128784,34527.034775449865,0.5721730959248902,1.0
136,59795.83986745346,11834.209418590883,8047.356581977324,2400.0,0.0,0.0,13418.939134881628,37514.27386688526,0.5610651381264434,1.0
137,74712.7407283401,12962.361680426813,8047.356581977324,2400.0,0.0,0.0,9875.273847521676,51303.022465935945,0.510066492237847,1.0
138,89074.80974788018,13003.202081668942,8047.356581977324,2400.0,0.0,0.0,9625.316046779239,65624.25108423391,0.6614866753744251,1.0
139,91015.66282535729,13365.253063775948,8047.356581977324,2400.0,0.0,0.0,11026.68877809844,67203.05317960402,0.5810056255679553,1.0
140,78221.79973499007,12937.623374537281,8047.356581977324,2400.0,0.0,0.0,8475.963985163049,54836.81977847546,0.6096441884040066,1.0
141,59698.93163280251,12067.63141626878,8047.356581977324,2400.0,0.0,0.0,7012.681885276126,37183.9436345564,0.5753475622266134,1.0
142,48918.81301906227,11737.291839481179,8047.356581977324,2400.0,0.0,0.0,7286.101022413684,26734.16459760378,0.48641904905239075,1.0
143,53564.85005496858,12112.568904862395,8047.356581977324,2400.0,0.0,0.0,9679.178190036453,31004.924568128852,0.6335787378317066,1.0
144,69684.59771934318,12410.177964195496,8047.356581977324,2400.0,0.0,0.0,10580.636640197867,46827.06317317036,0.6192571517650088,1.0
145,84701.66794013423,13047.062734467185,8047.356581977324,2400.0,0.0,0.0,13783.485658438,61207.24862368972,0.6832923044293997,1.0
146,86993.63964775876,13370.93790831013,8047.356581977324,2400.0,0.0,0.0,7602.260370887045,63175.34515747129,0.7126160297298768,1.0
147,74742.93040102781,12956.113136161643,8047.356581977324,2400.0,0.0,0.0,10761.174028166675,51339.46068288886,0.6730901388040934,1.0
148,57321.191076417315,12255.222423819914,8047.356581977324,2400.0,0.0,0.0,14249.328968469837,34618.61207062007,0.6439983509421908,1.0
149,48153.08393059395,11686.965360962204,8047.356581977324,2400.0,0.0,0.0,13762.379728482989,26018.761987654423,0.5677236813724773,1.0
150,54493.270258090415,11601.319759059013,8047.356581977324,2400.0,0.0,0.0,12423.560706110613,32444.59391705408,0.6157626281754975,1.0
151,71900.8519040033,12924.11563876665,8047.356581977324,2400.0,0.0,0.0,14291.973417065217,48529.37968325933,0.720635314631641,1.0
152,87618.67213695297,13366.17597419072,8047.356581977324,2400.0,0.0,0.0,13732.447385639722,63805.13958078494,0.6779893210477949,1.0
153,90284.3439445648,13600.025120669738,8047.356581977324,2400.0,0.0,0.0,13457.867681888494,66236.96224191773,0.7250101417983725,1.0
154,78578.62909424721,12746.052409379861,8047.356581977324,2400.0,0.0,0.0,13302.84233248783,55385.22010289004,0.5854533826549418,1.0
155,62225.94137619687,12012.171499964952,8047.356581977324,2400.0,0.0,0.0,14481.560068424998,39766.41329425459,0.6767945707442898,1.0
156,54585.170793725876,11941.825218406007,8047.356581977324,2400.0,0.0,0.0,11566.336508828965,32195.988993342544,0.49381826236759513,1.0
157,62472.51827543611,12336.831667358065,8047.356581977324,2400.0,0.0,0.0,13392.77704205116,39688.330026100724,0.6214854562211477,1.0
158,80965.69922625553,12841.259527372611,8047.356581977324,2400.0,0.0,0.0,13855.1161738283,57677.0831169056,0.6558023645877651,1.0
159,97145.84969868607,14113.222316064677,8047.356581977324,2400.0,0.0,0.0,12533.649599239432,72585.27080064408,0.6357916272701295,1.0
160,99927.92236730369,13230.837248240587,8047.356581977324,2400.0,0.0,0.0,12765.783970448927,76249.72853708579,0.6173008235239813,1.0
161,88494.32528680332,13224.215185313024,8047.356581977324,2400.0,0.0,0.0,16541.323042075877,64822.75351951295,0.5991852232208315,1.0
162,72910.10946770178,12918.198832922875,8047.356581977324,2400.0,0.0,0.0,18517.616635750208,49544.55405280159,0.5638968365264054,1.0
163,66451.31678324127,12366.559598820635,8047.356581977324,2400.0,0.0,0.0,12957.108074784343,43637.40060244331,0.6477629170354163,1.0
164,75488.0560063963,13207.332706569692,8047.356581977324,2400.0,0.0,282.0641133861662,15830.840984243876,52115.43083123544,0.6057756200769486,1.0
165,94625.81105969734,13832.03377496011,8047.356581977324,2400.0,0.0,550.0,12662.714350202456,70896.42070275992,0.5796791779093694,1.0
166,110804.64385184164,14537.437910912893,8047.356581977324,2400.0,0.0,550.0,10287.40806800557,86369.84935895143,0.6220023602858841,1.0
167,113235.03081712824,14733.552820250392,8047.356581977324,2400.0,0.0,523.1917749395989,16662.10204194049,88577.31318984012,0.6500032895704941,1.0
