hour,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
10,0.3604440780025706,0.6918545366685613,0.5661437201526174,0.29008308437216146,0.3114730097191634,0.6211529331676634,0.47725333720322943,0.18833539911055855,0.10323897149100737,0.09102113292690761,0.0782888492926322,0.06580955600211057,0.05849762255606116,0.0474623999346067,0.034768267132553064,0.026968391637824544,0.01748200553801518,0.009038772101008584,1.0,1.0,0.5151992108271981,1.0,1.0
11,0.35122508678152287,0.7000856709751333,0.564639351286078,0.2831106021966512,0.3120412697361124,0.6222947580911775,0.46317575131087774,0.17470898476790567,0.11629486152487009,0.10289111176332895,0.08887324453700216,0.07474060962041484,0.06503472839655071,0.05275241613377319,0.03905523089879939,0.029744184521518065,0.01919893269540945,0.01008361949234456,1.0,1.0,0.5712525252177485,1.0,1.0
12,0.3622964040619831,0.7115263290006866,0.5476156015391976,0.27519208989381316,0.3156105146396549,0.627148493127424,0.4469913741143908,0.1621596218212142,0.1258625036239052,0.1078771743193797,0.0932479140725707,0.07673176289526562,0.07083899989586324,0.05545150462273133,0.03966491860813599,0.028136701212287042,0.01675884701990155,0.009540640736674249,1.0,1.0,0.6117981764397522,1.0,1.0
13,0.3708485519879983,0.7308471697654891,0.5653202381639039,0.26705851526120833,0.3172497871822264,0.6307522005163095,0.4443071945921936,0.1605807606042247,0.12637410320765508,0.10762896046649191,0.09085711797207018,0.07241914826265215,0.06503430542748302,0.04811992035719453,0.03549652974647806,0.02931538844201269,0.018027068273005844,0.010371458443636473,1.0,1.0,0.6404650358585718,1.0,1.0
14,0.3564907919611311,0.6989925151951432,0.5367761937691246,0.2600151847227774,0.3171670646051808,0.6312140936711891,0.44708234335827735,0.16369580016879068,0.12344779439830833,0.10398156246456518,0.08690133786421271,0.06836897717165513,0.06110128890434872,0.04772009580876264,0.03534608917078878,0.029065956773319537,0.01836636138619991,0.01068571060897956,1.0,1.0,0.6316267091212433,1.0,1.0
15,0.3641266699902245,0.7068349333000024,0.5387561296483407,0.26831251967579944,0.31465218383429067,0.6271211111500151,0.4384431451167172,0.1531378201144408,0.1356447245525723,0.11758281913017389,0.09974619738567046,0.0841347741379264,0.07815981536536773,0.06301662692317248,0.04678134236656084,0.035020932341590594,0.022530596344844948,0.011821011070718512,1.0,1.0,0.6440142024856647,1.0,1.0
16,0.3275204152971834,0.6768385136039163,0.5459434764287882,0.25715680472255614,0.31312560370367765,0.6237085417485562,0.46615278352857903,0.17810654550975055,0.11224176723874482,0.09757012991984762,0.08305773187361337,0.06938394347111511,0.06483276253479828,0.05189079079023499,0.03846593015506323,0.02908189880820994,0.018358321181340388,0.009084676794312017,1.0,1.0,0.5308380201586297,1.0,1.0
17,0.3507447172237344,0.690059138999167,0.5260761287228111,0.2628960935483508,0.31206000564599234,0.6209069553744088,0.459470869285403,0.1710277698324446,0.1197228189139052,0.10623765766887824,0.09142616026849254,0.07864155979431714,0.06518118488669453,0.0527909481826195,0.038895721960833796,0.029347761802119707,0.018719870813443895,0.01044876828701781,1.0,1.0,0.5767486815462826,1.0,1.0
18,0.34732892861217435,0.6763060459958582,0.5276607394968265,0.25919838325585476,0.3130724689854088,0.6238259024007793,0.4708837544403527,0.18353465003304037,0.10595184136965399,0.09029820486761636,0.07688641357097609,0.06286070817943874,0.05884053176192292,0.04582513572095656,0.03131846800244889,0.022381642004433912,0.013600286574796913,0.008154352017740542,1.0,1.0,0.5197254838643875,1.0,1.0
19,0.3437743341966949,0.6780759180322525,0.5374799899261424,0.26424630932885407,0.31557378268101133,0.6284599226223575,0.4576535299840878,0.1722687203130715,0.11561452456457284,0.09769145885900946,0.08231520187505821,0.06482723579099366,0.058082707797019795,0.043187572334487806,0.032404286606590386,0.026599565001020724,0.016721754852976382,0.010174418134411146,1.0,1.0,0.5846230571043608,1.0,1.0
20,0.34446380943667565,0.6753824970276295,0.5194602794683962,0.25793727450687093,0.3175250612594524,0.6317427712407379,0.45500787540962373,0.17185329159603258,0.11401365530620876,0.09436355765713997,0.07996563543085661,0.06421505060126008,0.0622193657153767,0.050934141090640234,0.038668456812368274,0.031003691075918816,0.019710961648035055,0.012201490890875124,1.0,1.0,0.608774665360351,1.0,1.0
21,0.32306892743907584,0.6508197812716364,0.5039856425368116,0.259888706014447,0.3169404968189575,0.631416050291349,0.46995618714246606,0.18368171806544537,0.10860230908058914,0.09517912767782906,0.08158941229876442,0.06552918837814155,0.06265187048707097,0.05095285224419798,0.03814427628775403,0.03077489168111139,0.020005310562367942,0.012413916829636124,1.0,1.0,0.5494091840647682,1.0,1.0
22,0.3337900018943669,0.6717751412509917,0.5146054224345774,0.25471596203109886,0.3144520070465582,0.6274941046129512,0.4359620203453317,0.15079599364779675,0.13743616792917945,0.12019689510887911,0.1047112898272495,0.08843305621906997,0.08210488212975414,0.06703734186021065,0.049809332368364816,0.03733225530007278,0.024346119661798532,0.013181382476182196,1.0,1.0,0.6505027747060551,1.0,1.0
23,0.32794099248620967,0.6528454327458959,0.4912313577394844,0.23497722534046891,0.31303292214818307,0.6241505630259578,0.4506155316868722,0.16358190084014343,0.12666028756882733,0.11155880027835743,0.09714922577427505,0.08255654926048482,0.06810906980795184,0.05531430941684789,0.04168859006116161,0.031087027273556323,0.020258719288505533,0.011336004893928144,1.0,1.0,0.6211162963831873,1.0,1.0
24,0.3427641295680947,0.6523093191897944,0.5119396064434077,0.2520660190320873,0.311599252158031,0.6220188009533937,0.4573805644152424,0.16764093685259587,0.12174121863660613,0.10729025824941736,0.09243014851088648,0.07848896284246565,0.06607797723291614,0.05439762703238885,0.041091878295452994,0.031099798166401002,0.020441985678650534,0.011404397536740024,1.0,1.0,0.5903639778271329,1.0,1.0
25,0.3179246458729057,0.6468608742105041,0.48170792402535595,0.22062817925217898,0.31312578472282016,0.6246695621518599,0.4443060186882542,0.157063980889255,0.13184902173694357,0.11557957855781191,0.10033620423288798,0.0860575874585202,0.07079953339999666,0.057782521001624176,0.042849654052817224,0.03163293340950368,0.02065150121436148,0.011493726412981718,1.0,1.0,0.6454461574821722,1.0,1.0
26,0.3162434087951361,0.656071636078162,0.48297154165595446,0.23897051975832487,0.31452275150550174,0.6278023448997632,0.4205344202733325,0.13502023085399284,0.1526547310139646,0.13422304468375848,0.11704790833862111,0.09996176612153776,0.0818535810927294,0.06681188342872171,0.04955529925778836,0.03677766768358152,0.024641548230851122,0.013623206695052225,1.0,1.0,0.7412194581227587,1.0,1.0
27,0.3224527556257996,0.6638161303711598,0.4996325844490827,0.24228024695917266,0.31728796343546906,0.6323210636686508,0.42122580092565765,0.1371834489757337,0.14975954795673455,0.1293644337271675,0.11359464672015063,0.09411678081055909,0.08532032347865862,0.06927554763466448,0.05042265693946587,0.03603759362760066,0.022056135428033596,0.012269529532153958,1.0,1.0,0.7233929416642824,1.0,1.0
28,0.3337824910780015,0.653352786662535,0.4995435413010511,0.25238093594013533,0.3164178049348956,0.6308579251446124,0.44475747991427433,0.1600066079696241,0.12627758371428355,0.10778090542377594,0.09375792484633878,0.07467586193355776,0.06657636679965324,0.05069054985292211,0.03801527387709051,0.030374680715086158,0.020376326713164403,0.011940373818410248,1.0,1.0,0.6377496159526358,1.0,1.0
29,0.324914057456533,0.6447506743136232,0.48957751461963106,0.23925190996992976,0.3138151904771447,0.6267988687458033,0.4369739825102854,0.1498799157516964,0.1377729173153427,0.12073769061775656,0.10537890990890757,0.08951839995006933,0.07877560674096533,0.06434665874551368,0.04728332104367987,0.03530419890264533,0.02379482993662492,0.013042150839573791,1.0,1.0,0.6811364044091527,1.0,1.0
30,0.3033872632874568,0.6410827381733707,0.49223219624781295,0.2519674319989602,0.3135956556411562,0.6253999616246398,0.4425321146855698,0.1555363986982179,0.13330706414229002,0.11814345396948205,0.10217277436743627,0.08716279093860403,0.07238091435928208,0.059115240036239795,0.044195253766235836,0.033530770304861145,0.022317408085594223,0.011873850076212193,1.0,1.0,0.6524536246924215,1.0,1.0
31,0.29601067593710306,0.6150130908878892,0.4881383446302319,0.2474069277573174,0.31269829764356477,0.6237234805998197,0.45280670721292005,0.1649526657008782,0.12462716529352667,0.11046440327545845,0.09542903514406421,0.08140975999948741,0.06760353590195603,0.0552134397239787,0.041278221629686196,0.0313176291594364,0.020844385734947457,0.01109013691008609,1.0,1.0,0.6097855588410283,1.0,1.0
32,0.2958941030998401,0.623887493360867,0.4619514260961724,0.22768793272937804,0.31384640045752615,0.6258684133772787,0.4396611302808376,0.15290525243684852,0.13573245027445216,0.1202891774837726,0.10405714789255113,0.08877033518546137,0.07371583630484595,0.06020550301426658,0.04501034728452802,0.034149178645344905,0.022729008271710746,0.012092839614896276,1.0,1.0,0.6643761755199461,1.0,1.0
33,0.3188845734851514,0.6587477706234298,0.5027815470706035,0.25416223532193905,0.3133645921841495,0.6264076687349475,0.43033107843573565,0.14359742099830075,0.1436906356343756,0.1278273419568888,0.11137875971308865,0.09490204248298077,0.07805552761485482,0.06476244675892437,0.04775489436044362,0.036305275866658195,0.023742925410621,0.012817930594141418,1.0,1.0,0.7007159457375245,1.0,1.0
34,0.31654228633195114,0.6435466629715201,0.4927875408647178,0.24561640278654637,0.3163237458718791,0.6302967391795476,0.42694585851370254,0.14183151325653232,0.14441503969500924,0.12606930274235145,0.11049192258345268,0.09198206014869048,0.08532258215221511,0.07013950291171148,0.05194761540408221,0.039672653432282184,0.02725596061566493,0.014969921817665788,1.0,1.0,0.7100116631350356,1.0,1.0
35,0.3232496601810398,0.6716343303470677,0.519206728155096,0.26485267494914666,0.3161212991471849,0.6304564628734944,0.44062010624179737,0.15414007818554556,0.13237383936604036,0.11519825542639059,0.10126354708382744,0.08380530744836581,0.07710553939470423,0.06285999948809505,0.045363931143519394,0.03298482704723012,0.02044485485727832,0.0098405134547742,1.0,1.0,0.6424290959375847,1.0,1.0
36,0.3245018157912616,0.6364442783820515,0.5117406203248859,0.2612789122914857,0.3126915611070884,0.6236013088863707,0.4633243567150584,0.17519217430466227,0.11370163871753763,0.09881021740313603,0.08754823010760276,0.07210499989553411,0.0681581182466635,0.056171386363345066,0.04144063044485406,0.0307407841395436,0.02139740077434128,0.011764511702205242,1.0,1.0,0.5724435261534486,1.0,1.0
37,0.29608342435946705,0.6284676798134886,0.49176904751241707,0.24745703507543998,0.31198181282267184,0.6223849142639509,0.46101033342059344,0.1724709721014334,0.11769680328781966,0.10433315657581038,0.09004457676449304,0.07681632086698054,0.06378909489009414,0.0520980936687879,0.0389491520125385,0.02955057293277268,0.01966826855773703,0.010464390453297995,1.0,1.0,0.5757177491135416,1.0,1.0
38,0.296173777020267,0.621689092433773,0.5142631329385471,0.27158081284752317,0.3110919473398638,0.6207224310626264,0.47119913796075086,0.18180861772899976,0.10908937748840515,0.09671822232249616,0.08335714457350082,0.07111132501472617,0.05905160528294119,0.048228871543382075,0.03605647571442291,0.027355910468982714,0.018207545246902875,0.009687220921372435,1.0,1.0,0.5334059414278188,1.0,1.0
39,0.2960568240091484,0.6273535197042964,0.5124309054909075,0.25227678779287044,0.3122437944109237,0.6228743590148033,0.45801068993808025,0.16972191476714524,0.12023087964571505,0.10657503763385726,0.09201339580576491,0.07849590492009809,0.06518383946170325,0.053237215229627106,0.03980077278614978,0.030196694362414157,0.02009831402007065,0.010693193696314413,1.0,1.0,0.5881745920785427,1.0,1.0
40,0.301242047457054,0.6463730670571538,0.5115483211398631,0.2648008523258909,0.314359086185767,0.6268262338874863,0.43379096813105883,0.14752547567158134,0.14069151931298454,0.12467643397207585,0.10791003477167939,0.09205720270603816,0.07644528626801603,0.062434710688250794,0.04667692935015062,0.03541360809589565,0.023570587149464525,0.012540596871627424,1.0,1.0,0.688753635209796,1.0,1.0
41,0.3339203066007985,0.6735525688516348,0.5236171121047664,0.2784927641085263,0.3148276626716309,0.6279400422039373,0.4339504712530061,0.14824753364398274,0.139157511158406,0.12335273835784605,0.10847615672381541,0.09170764311393646,0.07609256144787294,0.06207956235549741,0.046265750345415725,0.03508438191685181,0.02475481485634411,0.013287567195132079,1.0,1.0,0.6890288634625489,1.0,1.0
42,0.31884872762838934,0.6690332411198968,0.5256534557725384,0.26950037852826725,0.3148661032644739,0.6277734639940806,0.4309107110295419,0.1451301818748725,0.1426707570526418,0.12609018156286572,0.11172032115656971,0.0953077280797355,0.07914455732350557,0.06463927051981191,0.04832508439678437,0.03666405703748979,0.024402860880906655,0.012983403378172085,1.0,1.0,0.7031115588702661,1.0,1.0
43,0.2964043449445462,0.6532231312097522,0.5130258729246956,0.26770098437910944,0.3124579723558048,0.6232744950379867,0.4555583898327654,0.16747447648666572,0.12230256441611187,0.10840784382792717,0.09362296546642727,0.07986901614960136,0.06632408572089488,0.05416848187511255,0.04049699876266666,0.030724918352762642,0.020449889311840757,0.010880247331260197,1.0,1.0,0.5983584414236547,1.0,1.0
44,0.29628211374627084,0.6531594554774869,0.5432641483009883,0.271764613037594,0.3100249603564401,0.6187290422075196,0.483415952783921,0.19300485641105047,0.09876870378412768,0.08758758866506426,0.0753386257769279,0.06427078963893719,0.05337115150358277,0.04358950781533219,0.03258803243060406,0.024724415791289107,0.01645607517737562,0.008755361229656542,1.0,1.0,0.4826722643518937,1.0,1.0
45,0.3069958761458339,0.6513623244700728,0.5704213265952901,0.29219962664618876,0.30921408959239327,0.6172141401805084,0.4927002815749765,0.20151358496688832,0.09092537232640759,0.08064864376221627,0.0692448471609627,0.059072234986605125,0.04905421608847499,0.0400637624507696,0.029952143427929803,0.02272457686819409,0.015125022507055776,0.008047182224715479,1.0,1.0,0.444116540493431,1.0,1.0
46,0.3009600932742482,0.668582111516643,0.5708271948182844,0.2851459519651931,0.3104398433228429,0.6195041435857456,0.4822656151953902,0.1922513555819606,0.09918175341662337,0.08753790786837591,0.07845651466982159,0.06693063615307573,0.0555799165130041,0.04539345951822809,0.03393668809439977,0.0257476356945456,0.017137109819128745,0.00911770183847049,1.0,1.0,0.4903993451586742,1.0,1.0
47,0.3214249749545678,0.6780160887356557,0.5398604992809924,0.28105720269864093,0.3125697090424782,0.6234832460999787,0.4542790242629405,0.16630198738138832,0.12338336287182784,0.10936401927145184,0.09446267835540986,0.08058536861672365,0.06691895247556731,0.05465432391376773,0.040860220026346004,0.031000492938818715,0.02063330622827648,0.010977833258749901,1.0,1.0,0.6036713581389392,1.0,1.0
48,0.3572015157276296,0.7039291536175516,0.5478112040720349,0.27922117220623077,0.31356264919625076,0.6238692156212037,0.4567516102839091,0.1690873336753724,0.12081808675719476,0.10723689275965217,0.09159921305554829,0.07758969517917912,0.06538770062664437,0.05309236563994292,0.03963429903772737,0.030829349533930153,0.020317296585649385,0.010571807555841198,1.0,1.0,0.5934343485262072,1.0,1.0
49,0.33532060823155196,0.6939767809808628,0.5486611727766348,0.2720673715048894,0.31297800936615106,0.6242460495150067,0.4496040567853191,0.1620175603463643,0.12733274039886797,0.11285800817252058,0.09753109799958569,0.08320301330351061,0.06909267263593728,0.05642965364245893,0.04218747756315294,0.03200747816482208,0.021303535394518548,0.011334424875757613,1.0,1.0,0.6230854438710298,1.0,1.0
50,0.3195155699083577,0.6745861729398893,0.5492199057214298,0.2746028794289171,0.3105760907795531,0.619758686673864,0.4807056055845745,0.19082166705824988,0.10049963785719214,0.0887038317580805,0.07948042855967087,0.06780412904658482,0.056305274359370654,0.04598587678153156,0.034379586258581216,0.02608366084082405,0.017360761415806513,0.00923669439881048,1.0,1.0,0.49687771329112407,1.0,1.0
51,0.30383228769179427,0.6501645437145464,0.574381094244363,0.2864248014263814,0.30823771879458284,0.6153900442008535,0.5038795568809661,0.21175895877584777,0.08148120423894646,0.07229344898747228,0.0619073184785168,0.05281264692595363,0.043856187176556156,0.03581840675771886,0.02677826521873551,0.02031656758803464,0.013522299834996393,0.007194462740051696,1.0,1.0,0.39769153106779365,1.0,1.0
52,0.30193042354618566,0.6009838113528162,0.5254303572888838,0.2690579200171448,0.3075794062573041,0.6141601577117254,0.5114171205894744,0.21866684463506247,0.07511352684621247,0.0666600057464881,0.05696003089563468,0.04859215476481153,0.04035144532077019,0.03295599947944889,0.024638295627680662,0.018692980829226005,0.012441673057583933,0.006619521407522208,1.0,1.0,0.3663897287026296,1.0,1.0
53,0.3053138376605568,0.649033789023333,0.5426892877814818,0.26500606591841547,0.3089483997301663,0.6167177674800854,0.49934238414759213,0.20790155441647742,0.08475542684705373,0.0747750295230772,0.0672481600528502,0.05736887690465327,0.04763972930890649,0.038908516952112025,0.029088468207391523,0.022069309775690278,0.01468888987498355,0.007815140337650997,1.0,1.0,0.4194833745017349,1.0,1.0
54,0.33603159123231185,0.6814449144465491,0.541394887476922,0.2633511057437913,0.311159142784584,0.6208479683491164,0.4704297618410222,0.1811035142468372,0.10973934067459692,0.09729324057362784,0.08386212536980285,0.07154212016390937,0.05940934218493401,0.04852104390702691,0.03627490723473558,0.02752163362952131,0.01831784725814054,0.009745906479279405,1.0,1.0,0.5366009869591802,1.0,1.0
55,0.3455025790293976,0.6930593626357004,0.5283981556389347,0.2562697677456399,0.31239681955331977,0.6231602468636172,0.45625857875304693,0.16811617257418687,0.12171105005805921,0.10788453487918563,0.09316339575863558,0.07947696084318571,0.0659985187989068,0.05390258351072256,0.040298209995454706,0.030574098074009935,0.020349506359767053,0.010826839152382106,1.0,1.0,0.5954507147299238,1.0,1.0
56,0.3135246765616372,0.6667966591802661,0.5290245072871502,0.2557590651743354,0.31159997722300964,0.6216715533320233,0.46898228442509277,0.1800776962485301,0.11040341180881087,0.09746563688527574,0.08717504228969807,0.07436834355535155,0.06175626833373375,0.05043783514767022,0.03770792307371715,0.02860885727562305,0.019041481507212427,0.010130911966947946,1.0,1.0,0.5455620224642874,1.0,1.0
57,0.3091603581629106,0.6346108290495532,0.5300872339888575,0.2561742341448587,0.3092694353106889,0.6173175393219623,0.4920665827556119,0.20093282448743147,0.09146071634496827,0.08112225917282159,0.06966077602359913,0.059427060630948846,0.049348867100669054,0.040304411045319156,0.030132055168084895,0.02286107521858702,0.01521587307091198,0.00809551875064316,1.0,1.0,0.4467481487915339,1.0,1.0
58,0.301980365303873,0.6225262492205296,0.5390603372739831,0.25800203183798,0.3070875397652352,0.6132412325526341,0.5206489061170235,0.2274281584378198,0.06675583659358872,0.05885090777507969,0.05326360275421168,0.04543876096391743,0.03773283336278024,0.03081731587993047,0.02303939043253201,0.017479897561928706,0.011634269169396047,0.006189946759672213,1.0,1.0,0.33100219337110853,1.0,1.0
59,0.2966260424361994,0.6095280670785708,0.5373150994292104,0.26963934060342104,0.3066376747247263,0.6124007762284388,0.5221997823514074,0.22854873745752372,0.06600441491161556,0.058601232995550895,0.049882819914981384,0.04255464168998129,0.03533782985359051,0.028861258698466705,0.021577018911024818,0.016370401871568192,0.0108958110944441,0.005797054339731764,1.0,1.0,0.3216117658893337,1.0,1.0
60,0.30186750815172736,0.6010470119420697,0.501491852941101,0.24849094693999393,0.30819904753150645,0.6153177969607027,0.504322336096947,0.21216474881665048,0.0811071476720492,0.07196252354816882,0.06161669989114645,0.05256472249275054,0.043650308074085854,0.035650260324799184,0.0266525569535197,0.02022119320714141,0.013458820560289823,0.007160688952884222,1.0,1.0,0.39585276883028275,1.0,1.0
61,0.31170424338953306,0.643842396449368,0.5041814269395969,0.24842222704107483,0.31053444678205533,0.6196808856493118,0.4775824220910841,0.187658650960494,0.10369682684206845,0.0919474674433412,0.07916746956214947,0.06753714618503297,0.05608356893404768,0.04580480460868986,0.0342442145570735,0.025980954847708983,0.017292402367077683,0.00920032435562063,1.0,1.0,0.5068976018614373,1.0,1.0
62,0.317499660244599,0.6448846829552406,0.4970497692507457,0.24590130366977642,0.3118325814881711,0.6221061141626864,0.4663190061670592,0.17763690464406814,0.11265332934318568,0.0994561244594827,0.08892308767482116,0.07585958733724925,0.06299461312861737,0.051449221235359034,0.03846404729436898,0.02918252583511865,0.019423303792585993,0.010334058342857472,1.0,1.0,0.5566220165021888,1.0,1.0
63,0.32833026351064215,0.64617029008391,0.5252510945251304,0.25794700503296636,0.3087407674127198,0.6165399328261123,0.4913693019362265,0.20012914437708662,0.0930669819863319,0.08139273735835717,0.0717405683246426,0.062140901344593345,0.052296982941816415,0.042061235111030576,0.0318056270016576,0.023807904021067788,0.015308141835961407,0.009026039487668619,1.0,1.0,0.450394334473783,1.0,1.0
64,0.3081378311647954,0.6288361104970951,0.5230243949310732,0.2544562924386551,0.30886450464156445,0.6165610312338001,0.4967029682764944,0.2051818926500555,0.08754393256614622,0.07765710575120205,0.0666176796858494,0.05683101905788329,0.047193086397116904,0.03854373290407049,0.028815751331621627,0.02186240052321562,0.014551175227148789,0.007741870042309496,1.0,1.0,0.4274942852255706,1.0,1.0
65,0.29660245251011763,0.5957444390455628,0.4966369331844305,0.23390010390942223,0.3068700072401858,0.6128348293651602,0.5231396155800541,0.22971079741036474,0.06465170388533635,0.05698939509905062,0.05162882307266698,0.044044143263699896,0.03657472790015815,0.029871463191881283,0.022332259757799337,0.016943400218675592,0.011277187299896584,0.005999963381355668,1.0,1.0,0.32065883862469036,1.0,1.0
66,0.3020246054793942,0.6011938411214521,0.5052195365519131,0.24296327937904547,0.30665182702804356,0.6124272161420882,0.5256377409473092,0.2320002327725531,0.06254130627671256,0.05512233990595041,0.04998917595486509,0.0426453731918597,0.03541317426370442,0.028922794297024688,0.021623023653494947,0.016405305494044474,0.010919042245395492,0.005809414341504226,1.0,1.0,0.31028468730031045,1.0,1.0
67,0.29644501186275624,0.5953933396190307,0.4783478147298298,0.23631976923356424,0.30842060903140534,0.6157317272442775,0.501785495574747,0.20983983251105345,0.08325025155373834,0.07385851377072705,0.06328175774015206,0.05398517025970295,0.044829863100542454,0.036613631389425604,0.027372784574114867,0.02076762715321919,0.013822516033300519,0.007354191061344282,1.0,1.0,0.40638769546290315,1.0,1.0
68,0.2961943690577024,0.617158918794485,0.5077623060783975,0.24252775995030068,0.30918024218099494,0.6175566268432187,0.4926954253665785,0.20062058006814903,0.0927494002115545,0.08144996587931938,0.0701343465051193,0.059755218871243514,0.04845044464702312,0.03891712117537674,0.028535590166517685,0.021504400512811734,0.01437083601571515,0.008259799163184341,1.0,1.0,0.44808271189127,1.0,1.0
69,0.3014559754058729,0.6148093638997434,0.47757558107874865,0.2431274747799411,0.31225215213671564,0.6228899732609999,0.46151499543577684,0.1732342144537774,0.11671172164486639,0.10304655803063904,0.09207620498938235,0.07854948694108718,0.06522833454533522,0.05327355543854296,0.03982794115684352,0.030217306901536744,0.020112033312621836,0.010700492967909024,1.0,1.0,0.576571989767554,1.0,1.0
70,0.30152620173000383,0.6102137886024084,0.483566584977936,0.23573173275958248,0.3115605069624026,0.6215978133719072,0.4658342120234135,0.1768918704282196,0.1136216267570001,0.10072787410506856,0.08687841915230284,0.07411529668770603,0.06154613550688524,0.05026621459536573,0.03757961751569271,0.028511512338591807,0.018976690669869872,0.01009644037033748,1.0,1.0,0.5556852690578745,1.0,1.0
71,0.30174116144596974,0.6005617487154746,0.49839366106716715,0.24981994424468876,0.309443411242822,0.61764256829566,0.4936745886829767,0.2027072388979574,0.08954353802493108,0.07901104069143082,0.07096822335297935,0.060542433673714376,0.05027508481143431,0.04106087540864455,0.030697596887644604,0.023290149562105334,0.01550145634669996,0.008247461708713138,1.0,1.0,0.4430204509816724,1.0,1.0
72,0.30192541547676666,0.6009726431422522,0.4982617184885992,0.24569032769676644,0.3076287297423242,0.6142523058699142,0.5108523752905298,0.21814927739244877,0.0755906194469269,0.06708208650231988,0.05733070204522725,0.0489083714097929,0.04061403500672343,0.03317046281489549,0.024798630957923846,0.018814626632157123,0.012522638063792573,0.006662598378712314,1.0,1.0,0.3687349885794074,1.0,1.0
