hour,Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Bus10,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20
19,21410.508933167766,12825.040000244351,17096.643771951225,14680.391946206584,18823.811999600326,814.4796276338017,1024.9931713510355,450.90526312835055,919.6410880379466,999.8708500376856,631.8137099062283,377.034744350421,752.1706635813308,579.5765776679723,421.55551110892026,1057.307485270322,759.2286816615649,638.6935768341385,1176.9617381175901,814.1461674331374
20,21844.652985315035,11243.565641336445,13140.815480764699,20668.531036243916,22075.27302124539,719.3866024973473,1123.7345418849422,625.8495774895711,646.7732122055638,714.2943792634096,750.3953022661639,112.5,1230.584188354242,726.5838422449915,668.7394740116155,1282.4270487617878,519.9104203010646,657.4868275883763,1372.289902077831,569.6403237237311
21,11136.642481600218,9646.647815735127,8770.034335666447,29365.865672864842,21088.096727711472,907.5718596795158,904.4315424662503,112.5,589.4078488596549,266.9173689275773,660.2004770184401,619.9842422905787,960.8386891509907,172.5879166851843,360.2722481506868,896.744331317259,585.9469355366891,833.2043685765296,1251.3659100135421,372.51362679304384
22,17744.979373795544,19910.222700898288,19794.605132057346,21317.798831529355,23563.65264844387,1145.2658591274176,747.2307222773343,714.0030921930073,590.1567678502984,985.5088177047671,717.0714998466021,982.526935891815,1102.998326264243,537.5755811885393,634.3194541769941,572.6963256988122,327.91668035178805,411.34917240711627,848.0559277036842,720.4087351520711
23,19027.591900052386,13354.422329033992,14179.244523837093,22962.408199626938,33306.692828366104,707.359875815592,713.1972639199248,437.3924519852633,426.42109215882493,1048.9309332407847,506.18334186544723,1224.5629231574578,678.9617663508631,630.3595927396937,651.1107797084537,1114.6218820248853,365.6109510438604,543.8757676008976,1087.6501570435469,640.9663295725233
24,22822.153209405824,5621.433304685958,19958.837257804393,21088.240160211477,24715.25503283148,996.9183102140998,691.2642663115492,197.42706605560298,1370.728181843914,268.2931460444165,354.8934463854136,553.9472180854742,532.9819361626144,112.5,791.4097801807801,805.7103182323823,335.1949377805343,276.7163231638872,701.9990607412732,233.6053770173194
25,12682.655018858048,15391.625262698106,16075.67368042372,20575.334043879197,40500.0,831.5462617296716,648.2662517034589,363.65837981358555,693.8208670865421,524.3461784040775,112.5,985.4969065657501,1024.358311085456,410.57635475918994,706.4613732018386,648.2853478106578,191.86516830847793,608.0349209823479,1101.18061116862,711.1155719012904
26,10338.236981603544,20979.986052154378,26266.28078188264,29286.60706661381,31454.323497768,1272.932251403194,770.0396283325242,528.7362438111373,920.1850428402641,840.6977623507013,302.70622194672796,807.6956928933738,879.043212383361,224.8338527391438,806.3222543927734,737.3289339794385,305.52753599937427,970.8275084419827,1046.4925310083509,641.887416007637
27,10821.959425876046,16444.79349453832,26186.653721536375,22728.366008316203,29885.17295063673,668.8645351117758,569.245055578404,453.2664977428554,928.9403987334507,1113.5804682228509,189.3174799195611,921.8366399577963,542.7093300626613,327.16341113741436,1064.4254448291122,793.5500608242958,112.5,690.2773247530874,491.0059800799308,387.96181588876794
28,16464.672823040568,5521.0031350720965,18506.347964618395,27790.32478644107,24810.806467700408,885.7501822357896,676.2904297478154,595.8371166212696,1074.4975824800733,605.1291017635001,895.1780985507787,1567.8178220598536,499.7189984457175,438.41351536192667,818.3523001376047,652.6438064454352,228.22491124690515,985.2682424598325,611.5699738947699,361.97893777847963
29,13268.933995835281,10916.986886458231,25351.913340385494,26043.174133463774,31254.39586058237,1088.6991319846866,450.87168267077556,310.4470846752635,1195.5121130953783,388.14166381050876,400.87457576827063,655.1047607496228,897.8772682669244,272.35690455426413,587.7416298807124,243.53150488403173,282.76233321355204,840.462345915777,766.0463961588576,462.53780397222636
30,9041.082049674324,19696.73622794553,25220.69428579821,30892.845304603492,24764.689848579455,1340.9547230191424,448.96845820185405,602.2446946861405,1204.6003118179112,465.0642967296964,507.205163256334,1063.6020896234795,326.9840126770654,258.3700223302467,1369.2759835023505,891.2317588616753,304.7616928133671,993.694190281581,715.342149765092,145.41810984444106
31,13569.654736769962,11852.10649946969,29765.287272189238,30591.850609592595,26995.54472141766,951.7115423280754,112.5,295.0987670094897,871.2283584832621,773.6524200628212,647.023355006407,1117.4850251038783,915.967847509564,452.49113641735033,1306.0490432697611,925.5214007865306,330.67466920479734,694.4504359395976,461.74395669171076,355.0737395103347
32,11734.9791236536,18192.644119035955,20478.356079101224,33912.389025616685,36918.2423400988,812.7891735385356,579.1925459055685,638.6020954107194,948.8436728967577,281.81551648418144,579.6422725747102,1254.675358596495,298.3994240851433,239.78279354471303,716.8260504719085,735.3707964340138,400.27963328567887,997.4754614988277,770.9061888254812,112.5
33,15897.578937734417,20931.80521362966,29018.487860363923,26898.165979786587,23800.580305199823,1326.2342785967533,431.79633887708854,510.949248539013,1027.0112220803073,215.79425624978438,1000.4882346357696,1022.9575111484206,603.2825183968929,284.0172017155108,1167.614218753008,284.8520454779223,557.1121213863913,324.06355270583845,689.2876695479893,585.3343131876652
34,8816.913521075367,14588.648909937896,31676.47969127809,27726.41069195739,28149.530789309392,537.2820643893971,566.4665964839901,598.6456735270862,877.93959122242,261.7660476571147,529.5393177099032,1053.3929338206258,349.1787899739046,728.4172652964061,896.4774468099719,450.58173868501535,686.168941515594,966.5025724897777,539.2717884532402,112.5
35,11126.188726768165,19839.542884147508,19830.917256568,24087.55254672411,18496.792754067104,324.2132204902828,112.5,1090.0572060660618,1260.1595848623779,137.5415007810849,764.0770475886138,872.1437461543404,528.0028186520702,366.5580358440955,1058.5831204657031,453.58442305799736,387.56588963998496,645.6424080205335,365.2856577442503,792.0097522200481
36,11633.619708334003,6872.498391981672,23082.81832441091,25857.49117841728,20155.025045132163,870.5531459572823,810.6430752028323,1102.1817462618656,968.5352972860525,368.59923403630717,602.86559276608,990.5526061354731,245.4187837141406,825.5649024287451,1047.8195068890311,553.8870293735459,310.5961647897636,1280.1627776322355,726.8114565053032,420.17388891039656
37,7764.6221929777585,18171.938669010706,19708.764125211062,28747.523811951403,26931.05041718593,609.0104051363218,320.1437778607838,1034.2876581558596,978.8341188776333,703.0595370529048,520.4017032041072,816.7506019132225,313.7184278762375,830.3209548827275,904.2664215494077,539.4250748088151,396.52748414395586,1172.4995340389341,822.9954337509004,491.6179812300462
38,16768.680219419348,22911.37635648863,27955.594228037437,29495.26660093522,14820.17672681434,441.5560621137819,618.9971876045859,687.032016488215,914.924934721465,414.3376170583617,724.0247452685525,992.8423119533808,349.3952075039375,387.36643143776763,749.6748766819478,200.21380141008643,572.0328937242646,1084.0603564119335,306.4784123701503,445.86400964395546
39,17805.410156883514,19613.30199308208,32477.88109040085,20846.22680904732,24535.59547056781,780.157373695906,160.6844861233704,891.3533710929121,980.0461873655574,296.5390231049359,893.3855775949406,724.8224431121306,112.5,670.3801006468784,733.9897408052535,367.2051512286602,652.9869172938631,1295.8886751315915,248.16438224006714,572.1434667539266
40,17930.01381857351,33642.02957770217,35887.132068168,27709.062142294566,18390.0045715377,626.3018310195995,563.8820520693454,1258.7348420538326,706.0551580929982,306.6067903883618,840.0466782770101,844.82221344347,509.32195631865136,1135.3240468994672,641.711731366226,442.37260991286,608.1433849220625,708.4594594780308,473.5812547426293,1006.8299555369972
41,18180.669170647787,20791.713981530465,29136.872025803,28615.91285083943,11613.609653252517,397.5394197366299,225.96278188907587,1033.8910301512553,323.0675647650178,112.5,809.8511099068568,703.4593972689702,239.71460857381553,685.3720114477607,615.2807632522012,665.3576281999049,536.5844097538054,1277.842851503004,266.71228937098425,178.32544146859343
42,14219.36655547889,26020.59032099128,35615.77503129145,23044.49130329086,16068.151455479005,192.8022608601963,364.399558133397,1532.6784126821603,655.6736413676546,628.8036342130248,671.6601644526146,912.6815424044722,323.5335936585644,835.903062081153,739.0305454896082,502.24751766411214,768.9381266707603,1052.409489518142,307.52264344192713,1074.3955363431937
43,20040.201589760127,29187.34777286925,21378.42219747836,28276.992213859565,16835.287122023634,637.9758065689329,981.0196743676967,1100.5585091728942,372.54751301281885,450.17687682743195,984.7410285382301,597.3878131702012,177.80343941647396,1072.617945662291,543.0153838217349,534.6959061318694,951.2973677281215,743.6314091622801,504.525312814163,909.5958816833961
44,21697.412300335367,35494.23040834528,19059.627546607077,15006.199171495931,14669.541744747781,554.0449611097015,555.8916984683713,1048.8860958807386,357.0472604367684,469.355056317806,672.8111222476128,161.14336628877763,112.5,1166.5389359480957,806.7818503368551,396.62893393860963,1077.9458550309407,1003.8061381567527,112.5,604.8390063823483
45,20868.317974302794,22758.610232139992,25464.48213578377,11583.970314591148,4407.3985920571395,357.5534200881633,697.8729515609258,922.2615942975558,569.3000611752168,1274.4158835137955,1182.7151133751072,797.7302785151951,429.4836857865465,948.1744651522948,937.6993733186248,722.4503190390326,846.149374470035,449.15397873741813,655.8474307955794,672.7985586513071
46,24896.126382255225,34462.93901192911,26308.809361567637,7946.6310614441745,8001.71052034702,774.1514104420414,895.4599890580724,1000.8353333497719,682.7359362855381,671.880616099751,1022.9692276579599,267.37460305245384,1058.0692911940537,877.3707120093936,423.9319463390716,530.7241812126842,899.4460866005421,461.81122197244065,397.01466051469896,1324.8375586974705
47,28462.048997573063,29080.489076706344,23201.5601936599,21546.214086734388,10163.328779250945,112.5,861.4091153694155,908.7721004519251,381.78594600255474,485.7928468106222,661.7420276284456,286.0413167217866,738.1444438051699,1331.2695214518312,562.4101862989947,283.559048738316,797.4899795424533,460.2766924058877,316.1615841802825,761.6518083613174
48,36009.02498849594,24224.807022654768,12743.319402731098,16744.689434086424,11148.388495963987,112.5,832.2181197577454,1068.6312379272142,426.1015064562273,609.7533431471239,898.2759445270713,266.55687990212783,606.2158989464191,1394.3135096651906,578.8364997389327,836.3075008823436,1005.0672124456623,429.8304153842204,422.7748037143949,734.8606405347109
49,29019.783181791987,30138.515417156224,20303.272006900945,12681.75103989543,14680.72025798682,183.35912910464072,926.1942569574124,1085.497000655313,726.4241638639436,1014.1284129145645,770.1494969585713,683.4747393525805,601.797032293726,1207.7127257908903,535.1865174063774,724.3144622810004,819.767043496359,265.61770857510504,473.7520054211316,1263.014319171946
50,29925.662598353065,28195.73956000315,13481.432507108526,13489.01355236676,13280.746860278301,337.40491285674267,1426.728497166145,649.9099394901774,391.9026111198725,829.4333432157486,976.758929994964,112.5,716.7179530930841,984.011084075505,414.21603168652655,516.7732851275078,1130.551639747047,736.9101495737154,136.39636630933336,1088.539058678694
51,28771.652412659056,23680.543309341298,21032.615421712442,6643.047263734652,7241.064502703189,418.4363271203683,910.1087234608069,480.3180853510033,925.0435016767964,525.6393194820811,1166.9078249346342,1048.3506807286744,884.6517736924438,753.7479572259857,538.6513943669645,559.0676420753899,583.3291903979438,366.6690240145245,909.3592226974604,798.9509992838082
52,20611.946644927342,25638.566817253228,18386.75709976511,22385.332703458786,15888.266796629556,332.4676624836851,999.8252220064323,317.41706786838455,476.41677002066814,1097.4435718871275,399.4523783888616,575.1760714847671,543.797371761108,713.659653516143,461.3355083994939,784.3603264281119,880.7724605866141,473.0732343317655,631.6837222185245,1048.771755966066
53,29063.48824657538,22418.770394862975,11304.99598971689,11833.17409475991,17989.553412909387,495.53538733848893,1216.1599737723616,794.3230295712566,112.5,776.7755640589013,799.9979829443419,390.62622455069084,1105.0928358237989,977.8793103733736,112.5,871.5609571025243,999.4973315009573,240.63667844497516,772.6376809382821,751.935957018547
54,29188.283818902073,23403.50910867985,12126.044333251722,11819.60288476083,18938.729214952207,170.151397505089,1246.8013504802884,381.11560326600954,559.4188379866522,1379.3917094742876,688.5975091515338,338.4445788632036,1056.1665713621417,910.0679970639469,533.0605256143558,859.3611348941404,937.3658974068591,112.5,937.6837134080278,1206.1576970168178
55,39540.35131538734,24552.527675395122,8707.352018383377,14870.631101460143,22547.529134387878,817.066525934619,1276.1320117533862,112.5,505.98421216964863,1225.306973041492,825.0672933479349,432.77267187338623,1092.6548759998407,1083.7169905638896,540.8766545906119,929.4766299337983,1461.1946229850855,401.2997646888871,543.3479545547054,1166.6156856781865
56,26943.15058075139,27360.367303247236,12380.307952851294,14242.015340206694,22759.01630081516,518.3391636863896,1156.2050759408407,619.7155696153573,746.4840659755616,899.0983918851505,671.3956550214243,510.4310975799332,1059.7888363472584,865.0270368806664,180.7777676854359,1282.2150863421566,889.1509374949111,112.5,926.9472973528242,1011.1279473199164
57,28347.87614748229,13304.07765027469,16320.582725698487,13742.493902422579,22423.141482055453,835.9420780362055,751.1258807527721,1048.9692412184536,648.765822732564,1298.0829017419312,404.8098326544436,569.3785069386141,989.1459073460451,329.8138154109544,379.6241803896787,1176.0342213857793,536.6556176953093,326.7381167097817,804.2161860843039,931.5270505738246
58,25864.462120468157,27154.953838515976,7132.747011690461,10005.307727558953,21389.134901879534,711.4357721116733,1364.1006106519596,446.66371155335355,511.1748601468853,1027.6603417312283,455.07547197932803,585.9119675110544,1152.724444781644,854.184302105393,550.2784987311601,1007.1661757274424,691.2308417896195,112.5,1094.6957584223346,1201.1878540764237
59,19660.913273314432,7514.858961806189,13579.050594295431,16662.65740359895,15545.716606623955,787.7836575291807,719.657674582438,601.8063370191702,314.88700890069606,1199.178401116028,303.96528356861944,522.592537099747,1143.710268550687,343.7215948190437,381.17032506802394,1198.8648463825332,262.3447824736097,820.8867791634066,460.1023588232284,756.6801587221626
60,28856.39647022039,14448.482761667197,8869.089161208536,24117.82453184987,26205.86299240373,863.6770530162978,1019.8449439990949,402.59328178893884,593.2640537790887,1103.7685534015977,685.7199781177574,503.4726510308692,932.528803711793,435.093259401684,707.0001658399001,770.494179666883,593.449049511074,605.0252958421383,945.026614091103,440.81119514803095
61,25812.820973639016,16726.91405938661,7835.064724091174,22914.78643972081,26368.780659328113,885.3118649565605,749.950173246492,339.5415550976939,499.65192222606447,784.4454928848156,414.1914151970291,562.1480547697792,877.1409125629226,534.4537467621926,1039.4997681223533,1100.677162316394,375.1637587205238,456.1996942847144,853.6741885815633,757.129283427551
62,24654.933006620216,14431.41263172006,11269.096804717321,25318.043935117425,27700.701319172374,975.8109580250471,867.6105112486737,553.2744252174541,610.7638572302232,803.4700576646796,808.9464025860594,602.4226438754735,1015.6451335261429,888.3056176174579,376.6135802895617,1418.970105063058,722.122464157071,754.6596426418198,1101.4486864681821,1075.0525890878166
63,15650.10386687835,9612.38461320334,7632.019768607312,17184.043700242793,21636.83375135997,1173.3475087413508,913.7121634053578,273.28746146360425,922.6737491516266,1147.225424116091,345.95419717039164,952.1170588909737,1320.600556618621,1105.4625554921188,291.3049263685081,955.9329710969132,349.66214241502496,322.4519969233552,1117.38843784779,328.6322550340497
64,24713.45606035415,10902.695439321347,10518.996435157589,16384.4073808088,23259.821944106607,957.0901629552994,866.0208224233304,398.4842538365578,1212.2288801029447,801.9388337621873,185.76565967646158,880.8130693715017,665.8998487983531,514.781159362218,720.6280173378204,799.9329012083485,408.7448923071377,681.36847170131,852.24176247267,429.5537435641685
65,10792.887604268737,9235.589392985941,8503.435075141633,21611.418718367324,33428.12426057946,1105.606061039358,839.9387452433252,418.03576091489924,967.9073150394828,743.6490250143328,112.5,134.285798740201,581.0368150135465,316.29478501311434,865.3631327790665,822.4521240846092,259.1503189373963,652.8758587609158,843.441546038457,562.2230090528072
66,18513.59194028581,8615.641954904891,23762.303356387663,23724.480271468296,28884.526266681565,952.9689155479239,1057.8001573328881,210.11143003375815,648.0243267592384,573.1689907928824,112.5,989.3288702538977,909.4919932429825,464.20048929636,701.1761365994628,695.8761753186666,766.69407114705,717.6723844881933,963.5738242035471,418.7015053121511
67,24600.256148943416,15107.736049486064,16227.348262565889,29620.962395356724,32303.6482358925,1317.5248091676194,746.0232025535613,605.5305200043036,1049.6525027763719,834.4268879853331,112.5,927.6751879646647,840.5984133719295,537.5659552107046,1128.4482035783806,730.3294378416721,283.24619876131516,995.2750081375804,764.4354626107059,177.63898223508187
68,9280.750693004793,13110.514540261016,14162.043532044469,18203.8602265309,29335.53917742489,854.4491278247052,539.0068935495751,371.46060590942926,1245.1698380694215,1152.78129030557,422.762347058492,917.0369088323171,821.3937206111866,267.22185114286754,545.7628541728958,784.1514137023503,755.1465467239285,923.7652908778915,1126.7502639679026,625.1495464592656
69,10331.990344859481,8802.984698669183,19582.307813695625,33699.86275187742,29110.7120483247,1417.4909029307494,762.6583087325813,275.2613991935226,858.2346281917876,397.8043605016992,499.8228251972557,865.6498751952242,788.0967633207833,752.4104655895505,1044.4533426626642,507.52598240550014,520.8100383838565,871.9785980463615,819.4265946175307,875.6480637929438
70,12637.527230941698,16574.695345304783,19459.373545446997,26954.333895943353,32770.50977194096,1001.2610840560002,768.0882178837227,605.6888285775959,977.5461224527367,593.5711714612182,112.5,1231.5260188898594,632.4863903569211,416.75086177198517,788.9979898875006,780.1921996799072,448.5223209591218,479.7429362835525,208.4772849595299,385.94059482068053
71,9414.447744653766,14689.360601833547,20322.38427856645,26425.25466997495,25609.863359393243,678.8097709403964,182.9100015975521,326.7846284879792,1015.7479606317683,857.9579294209224,651.1267792393031,1210.4649934667716,967.2515517781343,500.48241864718364,1343.2880249800057,930.2913999285887,433.0254513091352,677.1556434145949,734.0263127982766,134.09989235976914
72,4386.827706260648,17901.374776984016,25408.280262451975,24289.575351366384,27574.77808771129,1012.6316072116833,557.0813573963235,582.5483538796811,832.9558327797134,477.4226257470289,381.2815778240349,834.7596225779253,222.1255988762094,568.305350819279,1429.4932637881482,472.4530279634207,456.0137078778686,901.6981018241879,537.2597081407682,112.5
73,11558.931508578082,18149.591564937135,27326.966295611473,21700.73715440005,24116.358741103722,806.6644680661793,549.6790872011643,623.6568059494923,1144.9728142756594,556.3206073965941,567.4087100050584,1104.0867127097142,348.3088156372838,549.110657904367,826.5073949241315,967.9177949051012,112.5,980.7090277779076,354.2971452966119,409.7806875590402
74,6559.062889231732,12770.08367151487,22721.65439838031,32954.2664885494,23161.297688443035,1118.698345014898,300.6117722393121,920.650359298057,954.1212682744493,179.67724832691044,944.7187643455173,790.0904529077133,467.05115585968446,683.786787923907,885.8580754262272,691.493793877759,359.66915531897126,729.3610559401981,392.2679073706951,618.3036087004346
75,13761.060860576019,15248.806423432596,23598.614120854963,29478.88091858126,22535.175721817825,746.6111266566355,659.6958933035503,833.7163088433219,1051.0292354708497,485.05733155787937,833.4498812811421,686.968424428342,112.5,400.9832540932041,1205.8570559459636,761.1580926732659,648.9947094545928,1543.2632471261434,644.7579617533295,501.935500184778
76,7977.818725478496,22457.574070613446,25898.674182663788,23041.906071424448,23652.86136630978,752.0198734418058,306.3409982791013,770.6900219963553,725.8818543777033,323.0256291723911,621.9132795323594,837.7525964005,375.2792517375846,462.1422515590143,920.6582894245728,337.2708012970052,489.13522754018175,1351.4423769892664,869.7775470266707,425.90265609721683
77,19759.16147839614,23192.666495324927,17568.696931899154,22522.316583086784,19171.37122975512,382.21351937233874,365.8705785372242,1007.4399048713923,790.4082627137581,570.3720950867828,532.3203010097271,1147.317024563017,759.3828062480658,390.0925276145932,985.3355769953398,637.8466281786639,229.22528623719478,1147.7692546168696,594.3469808167844,330.89707102555394
78,10097.813036313491,21698.759765814,21726.36246725288,26159.467027879633,25624.80486687996,657.5481435016115,303.81404903206965,1180.0048702513063,1009.8069507737256,606.5735056209918,297.87845488559213,1135.9553397334837,367.5003144528987,787.2269458389455,981.8094341148178,165.37454250440265,581.7878257830183,1022.9149507036883,343.8805586150268,259.56763196431433
79,13160.9956626652,23632.729623926294,35125.52464809241,34333.67313470194,14602.573227048673,163.995012677286,358.910609416758,1032.1360847903784,717.9240607355025,920.4786278580056,667.0060973168149,999.59766528682,399.01502002432477,914.0102736746296,517.9078678474247,582.8132549670347,1027.0290143473817,945.8750469859935,543.7860417378708,738.7809203575599
80,19386.412219648224,30101.652790514923,36609.58380403472,24658.901225972364,16478.447756997055,302.2635961110105,128.618354004921,943.1424608974107,1142.0520387773367,474.2816302451633,824.6127833604729,1005.2230813193286,112.5,890.7177134941792,914.245172898803,399.2314487035905,974.8920696499257,759.1529963856427,304.06120497732957,805.0219359945113
81,11404.287260421115,22844.75973887062,28116.716947056153,17940.82905229871,14097.894769905331,779.3786970064727,112.5,673.8253089064806,613.4664338678464,430.6914073344634,688.8471246449182,912.3627674672447,199.46331792079087,1210.900733899174,724.215453906888,470.21726313045315,730.6894563324028,963.7361483114368,223.27076176935614,301.80406744968394
82,19259.092933155527,29004.602633744613,31658.865297031687,22376.328738353983,21439.742054634382,736.2422644534771,793.5178174636243,750.8672744908464,703.1963758491497,421.8267809776086,914.9409237176311,603.2950379919389,260.6589178726289,875.7044059639262,725.8763097787793,112.5,1007.4410689888527,971.1326132848637,112.5,1058.0513366121882
83,25455.551763146446,26526.37788953876,30092.705626062252,20959.049616314504,14784.797411418362,608.9294408495355,282.4424021149983,936.23902851589,812.2384082667961,326.0429642305044,989.1848696353466,794.5748638484674,287.9839448877867,1065.688335670019,1115.4125551916056,137.17854021059122,756.9497467346512,595.1940283805599,112.5,879.6751030284905
84,13692.91607559893,27187.80636721946,40500.0,8710.67649077518,17659.10304478393,253.05376208761416,292.7662030476308,874.7129755672596,234.6774237708433,515.1715522697572,942.0084375442742,826.7421249758007,669.36436120508,702.4162324739301,459.0345449022973,480.77298526718704,498.37479753024337,906.7197494112775,250.24228659017504,1113.8824144548685
