hex_id,lat,lon,theo_pv,theo_wind,grid_dist_km,road_dist_km,ocean_dist_km,waterbody_dist_km,lcoe_pv,lcoe_wind,lcoe_selected,tech_selected,flh_ely,c_electricity,c_electrolyser,c_storage,c_water,c_road_infra,lcoh_production,c_nh3_synth,c_road_transport,c_shipping,c_port,c_reconversion,lcoh_delivered
hex_015,-26.27313533858268,22.266701004955227,0.7997160744053764,0.660627335270063,10.586948402275889,45.13975177963021,88.8780555894052,277.818486647048,55.68381328158507,49.11996768166763,49.11996768166763,wind,3303.136676350315,2.3367070339993314,1.3296876473310548,0.5300939465449817,0.03193306065624309,0.05883950068259487,4.287261189214206,1.0934615143265778,0.05618668874441563,0.4,0.1,0.85,6.786909392285199
hex_016,-22.344982555809985,16.42469730642244,0.7642425736070565,0.4099573479985184,239.8470072441541,99.74497943275716,273.7284282691712,12.333549958945614,58.26846357864301,79.15455965484725,58.26846357864301,solar,1834.1821766569356,2.771914053098303,2.3946040321875146,0.5300939465449817,0.026998459643198462,0.13001721440718134,5.853627705881179,1.8846562275710714,0.11716305277589792,0.4,0.1,0.85,9.205446986228146
hex_017,-28.23419292674989,15.036593455023418,0.8190485354067768,0.5191843663198555,123.16434205101056,97.18192517565193,394.8072979684844,168.7834224864133,54.36947707055593,62.50186920709422,54.36947707055593,solar,1965.7164849762644,2.586433694927875,2.234371064982041,0.5300939465449817,0.030251155479607352,0.12667628259509003,5.507826144529595,1.7585459999731836,0.15710318991641598,0.4,0.1,0.85,8.773475334419194
hex_018,-19.06842593608901,20.554937055649656,0.7072747353663466,0.4074966917634128,196.7701306763201,38.73952824590312,96.43125291441224,192.0226579459201,62.96172949314435,79.63253202784708,62.96172949314435,solar,1697.4593648792318,2.9951794173167237,2.587478750221308,0.5300939465449817,0.030811354344606738,0.05049683280927631,6.194060301236897,2.036456915115783,0.0586782526131514,0.4,0.1,0.85,9.639195468965832
hex_019,-21.420027210535224,12.956534770530338,0.7658539691076715,0.4991450386149156,25.268849980997448,114.39502801329964,146.5424160760417,36.23973410647223,58.14586378308698,65.01115076318825,58.14586378308698,solar,1838.0495258584115,2.7660818056811376,2.3895656641449525,0.5300939465449817,0.02749945967201385,0.14911349893402415,5.8623543749771105,1.880690815511051,0.07520836008703799,0.4,0.1,0.85,9.1682535505752
hex_020,-19.902947118975515,13.798714834651516,0.8125590393967337,0.6760462206186093,124.23129105534927,35.61922273867412,352.0581288261181,46.40018113385423,54.803698446985955,47.999666839936864,47.999666839936864,wind,3380.2311030930464,2.283412722528425,1.299360872684174,0.5300939465449817,0.027627601005266407,0.0464295260389862,4.186924668801834,1.0685224536407243,0.1430015743130536,0.4,0.1,0.85,6.748448696755611
hex_021,-24.74568838244158,11.103071776514078,0.7190653460279761,0.2909019365211477,125.22321361685762,62.29179837857403,437.6036274668256,128.63872419830963,61.92933759282933,111.54959553090731,61.92933759282933,solar,1725.7568304671427,2.9460670597731666,2.5450515150505115,0.5300939465449818,0.029471619643944267,0.08119713043858912,6.131881271451194,2.0030648586803736,0.17122036224813164,0.4,0.1,0.85,9.656166492379699
hex_022,-17.35162370726116,22.016941285029937,0.7956775237557412,0.6151635465318787,234.7674814688708,31.45984577754473,230.32612192903065,290.0384140822386,55.966442730813476,52.75018902052269,52.75018902052269,wind,3075.817732659393,2.5094018491191505,1.4279584870562754,0.5300939465449815,0.032783908283499405,0.041007793444214125,4.541245984448121,1.1742740129880251,0.10284598761213362,0.4,0.1,0.85,7.16836598504828
hex_023,-18.282546544133627,20.30791199228845,0.6838074058933349,0.5856603403498417,145.07337283213846,112.38918483582664,73.31490112255034,180.83255320414,65.12248943442631,55.407530820181265,55.407530820181265,wind,2928.3017017492084,2.63581539473148,1.4998932771734361,0.5300939465449815,0.030512906876176468,0.14649888971804348,4.842814415044118,1.233429202323022,0.05105289021054332,0.4,0.1,0.85,7.477296507577683
hex_024,-19.659398035114855,20.87231530076869,0.7136946153434929,0.4608775066454809,121.00490325895368,20.58833029226016,16.13196659160868,280.2418503720623,62.395371364878244,70.40914969854039,62.395371364878244,solar,1712.8670768243828,2.968236952072065,2.5642036649639497,0.5300939465449817,0.031436891653474824,0.026836812931514405,6.120808268165986,2.0181384232950474,0.032190026253067584,0.4,0.1,0.85,9.5211367177141
hex_025,-26.66433550577639,21.93020643430755,0.711826210600167,0.3330913218417318,70.40903745751393,6.344363707687149,111.04865319949631,242.2864701058264,62.55914702540277,97.42071086892592,62.55914702540277,solar,1708.382905440401,2.976027994208446,2.5709341986519867,0.5300939465449815,0.03186351270723574,0.01047941574922295,6.119399067861872,2.023435642400808,0.06350007638367358,0.4,0.1,0.85,9.556334786646353
hex_026,-23.39934795527559,17.42482085753676,0.630416035441096,0.5608194261570805,86.23440434892528,52.77655014036152,68.00177582606926,142.877572458811,70.63786144702536,57.86174986920433,57.86174986920433,wind,2804.0971307854024,2.75256610092072,1.5663294925732372,0.5300939465449817,0.029736467720536352,0.06879403930196452,4.947520047061441,1.2880626681922487,0.04930025613398477,0.4,0.1,0.85,7.6348829713876745
hex_027,-28.47435481055325,18.962376743340517,0.7986972480785581,0.4705760936404297,132.56473860552677,119.0926921226446,308.1698163896573,236.50521752939528,55.75484411972228,68.95801507266317,55.75484411972228,solar,1916.8733953885396,2.6523375845525026,2.2913041865756125,0.5300939465449817,0.03168495025872297,0.1552368868497977,5.660657554781618,1.803354812087463,0.1285241909188139,0.4,0.1,0.85,8.942536557787895
hex_028,-27.148526095189425,12.957157973787204,0.7030597659797276,0.5849014317032056,112.53330777473644,107.10959468433477,63.60630203655369,10.261851273211382,63.33919635326594,55.47942200038533,55.47942200038533,wind,2924.507158516028,2.6392353608754733,1.5018393862362291,0.5300939465449817,0.02693152602154068,0.1396169633432797,4.837717183021504,1.2350295746864999,0.04785032662616248,0.4,0.1,0.85,7.470597084334166
hex_029,-20.803412561090543,12.603421029503629,0.7512494118727687,0.5532778218285165,10.294959570680955,90.08435431537696,232.78516991307853,37.19747904589181,59.27624016964017,58.65045024007719,58.65045024007719,wind,2766.3891091425826,2.7900857042779577,1.5876797741408382,0.5300939465449815,0.02752381084198038,0.11742462504241452,5.052807860848174,1.3056199578768353,0.1036571507321883,0.4,0.1,0.85,7.812084969457197
