hex_id,lat,lon,theo_pv,theo_wind,grid_dist_km,road_dist_km,ocean_dist_km,waterbody_dist_km,lcoe_pv,lcoe_wind,lcoe_selected,tech_selected,flh_ely,c_electricity,c_electrolyser,c_storage,c_water,c_road_infra,lcoh_production,c_nh3_synth,c_road_transport,c_shipping,c_port,c_reconversion,lcoh_delivered
hex_010,-24.550423709209024,17.12012686421263,0.8357975881257154,0.6099661340085155,46.7952772915371,13.82117256875169,422.19778623486286,93.77986407537722,40.63438197985284,41.00118022467759,40.63438197985284,solar,2005.9142115017169,1.9330355998987137,1.7338778343750754,0.40328451845313334,0.02856070595421369,0.012864522372352905,4.111623181053489,1.326957695268273,0.15788912313706727,0.4,0.1,0.85,6.946469999458829
hex_011,-17.878820133816777,22.657494744809725,0.7308695675118385,0.4141781416959909,231.6544290023153,110.00540957137534,116.02705300250128,149.13229337870234,46.468097678988286,60.38303056994731,46.468097678988286,solar,1754.0869620284125,2.210553789586157,1.9828037402198349,0.4032845184531334,0.02977211018145625,0.10239124397522942,4.72880540241581,1.517463704263642,0.060888079153177226,0.4,0.1,0.85,7.65715718583263
hex_012,-21.273618559032023,20.803711428031487,0.6224313676662078,0.4932756168940916,147.35997922659678,28.395464916490816,64.01349026105385,200.5449427652568,54.56363579663445,50.700522253469906,50.700522253469906,wind,2466.378084470458,2.4118962729150684,1.410169110275535,0.4032845184531334,0.030887328184999542,0.02643003637169339,4.28266726620043,1.1286463012295163,0.044409136721364546,0.4,0.1,0.85,6.805722704151311
hex_013,-19.12686064075004,15.373132979348576,0.6366712785996519,0.7448842446679098,89.98310211103508,5.452094184965394,375.6895757349587,286.9088608288561,53.34325513856878,33.5747890634777,33.5747890634777,wind,3724.421223339549,1.5972006797340106,0.9338391069155658,0.40328451845313334,0.03255711430553919,0.006363695487171728,2.9732451148954206,0.7474096874507419,0.14315438698287894,0.4,0.1,0.85,5.213809189329041
hex_014,-23.67902961407203,22.651637219532816,0.6580547713998388,0.4965604043407861,149.7742954129471,67.02744385758652,77.44509931477738,89.50163693020623,51.609865819367194,50.365134176645405,50.365134176645405,wind,2482.80202170393,2.3959413829747027,1.4008407269597152,0.4032845184531334,0.028552601502618152,0.06238805331300697,4.291007283203176,1.1211802141842584,0.04866454051793141,0.4,0.1,0.85,6.810852037905366
hex_015,-26.27313533858268,22.266701004955227,0.7997160744053764,0.660627335270063,10.586948402275889,45.13975177963021,88.8780555894052,277.818486647048,42.46772015804777,37.85694302402613,37.85694302402613,wind,3303.136676350315,1.8009088610001,1.052941652061364,0.4032845184531334,0.03105792364034434,0.042015345931243064,3.3302083010861847,0.8427348836036779,0.05228673093029654,0.4,0.1,0.85,5.575229915620159
hex_016,-22.344982555809985,16.42469730642244,0.7642425736070565,0.4099573479985184,239.8470072441541,99.74497943275716,273.7284282691712,12.333549958945614,44.43892505680012,61.00471552353629,44.43892505680012,solar,1834.1821766569356,2.1140231491306345,1.8962185072150053,0.40328451845313334,0.026882291519614982,0.09284100267611949,4.533249468994508,1.4511989773293101,0.11085104549246064,0.4,0.1,0.85,7.445299491816278
hex_017,-28.23419292674989,15.036593455023418,0.8190485354067768,0.5191843663198555,123.16434205101056,97.18192517565193,394.8072979684844,168.7834224864133,41.4653307900403,48.17042463876004,41.4653307900403,solar,1965.7164849762644,1.9725650218690598,1.7693345991463159,0.4032845184531334,0.03014276065085102,0.09045535350865072,4.265782253628011,1.354093186552451,0.149211265756588,0.4,0.1,0.85,7.119086705937049
hex_018,-19.06842593608901,20.554937055649656,0.7072747353663466,0.4074966917634128,196.7701306763201,38.73952824590312,96.43125291441224,192.0226579459201,48.01828307376016,61.37309062119472,48.01828307376016,solar,1697.4593648792318,2.284298323366019,2.0489504850257383,0.4032845184531334,0.03068582939468391,0.036058122082968075,4.803277278322542,1.5680866087710843,0.05467973570317915,0.4,0.1,0.85,7.776043622796806
hex_019,-21.420027210535224,12.956534770530338,0.7658539691076715,0.4991450386149156,25.268849980997448,114.39502801329964,146.5424160760417,36.23973410647223,44.34542331002178,50.10433733015102,44.34542331002178,solar,1838.0495258584115,2.1095751374624645,1.8922287675336023,0.40328451845313334,0.0273835359720401,0.10647702934338998,4.53894898876463,1.448145581255265,0.07055595969953377,0.4,0.1,0.85,7.407650529719429
hex_020,-19.902947118975515,13.798714834651516,0.8125590393967337,0.6760462206186093,124.23129105534927,35.61922273867412,352.0581288261181,46.40018113385423,41.79649330952549,36.99352297029107,36.99352297029107,wind,3380.2311030930464,1.7598347355867037,1.0289267458068962,0.40328451845313334,0.027535149396761383,0.03315379252578717,3.252734941769282,0.8235142561477391,0.13566746948163058,0.4,0.1,0.85,5.561916667398651
hex_021,-24.74568838244158,11.103071776514078,0.7190653460279761,0.2909019365211477,125.22321361685762,62.29179837857403,437.6036274668256,128.63872419830963,47.23092086323222,85.9716909777769,47.23092086323222,solar,1725.7568304671427,2.246842378208047,2.0153535698533647,0.4032845184531334,0.029348152943415657,0.05798019161319532,4.752808811071156,1.5423744828984303,0.1627700033804977,0.4,0.1,0.85,7.807953297350084
hex_022,-17.35162370726116,22.016941285029937,0.7956775237557412,0.6151635465318787,234.7674814688708,31.45984577754473,230.32612192903065,290.0384140822386,42.683269842074615,40.654768203396735,40.654768203396735,wind,3075.817732659393,1.9340054016758732,1.1307595219478916,0.40328451845313334,0.032682306748635544,0.0292823121788537,3.5300140610043877,0.9050173789278225,0.09710032222164067,0.4,0.1,0.85,5.8821317621538505
hex_023,-18.282546544133627,20.30791199228845,0.6838074058933349,0.5856603403498417,145.07337283213846,112.38918483582664,73.31490112255034,180.83255320414,49.66620449126532,42.702791478920645,42.702791478920645,wind,2928.3017017492084,2.031432794640082,1.1877226267031191,0.4032845184531334,0.030406187065709876,0.10461002317559395,3.757456150037638,0.950608504857375,0.04735601069120121,0.4,0.1,0.85,6.105420665586214
hex_024,-19.659398035114855,20.87231530076869,0.7136946153434929,0.4608775066454809,121.00490325895368,20.58833029226016,16.13196659160868,280.2418503720623,47.58634536901258,54.26459532265875,47.58634536901258,solar,1712.8670768243828,2.2637504296973123,2.0305196100966203,0.4032845184531334,0.030286230333596065,0.01916328258956784,4.747004071170229,1.5539812370817718,0.029239307344006524,0.4,0.1,0.85,7.680224615596007
hex_025,-26.66433550577639,21.93020643430755,0.711826210600167,0.3330913218417318,70.40903745751393,6.344363707687149,111.04865319949631,242.2864701058264,47.71125022932959,75.08250666259075,47.71125022932959,solar,1708.382905440401,2.2696923323381077,2.0358493273989966,0.40328451845313334,0.03173879037414872,0.007405154299593426,4.747970122863979,1.5580601342496003,0.059310822002689945,0.4,0.1,0.85,7.715341079116269
hex_026,-23.39934795527559,17.42482085753676,0.630416035441096,0.5608194261570805,86.23440434892528,52.77655014036152,68.00177582606926,142.877572458811,53.87254851469168,44.594267289928176,44.594267289928176,wind,2804.0971307854024,2.121413001078012,1.240331567261589,0.40328451845313334,0.02962502086687043,0.04912355349294413,3.843777661152549,0.9927147215800765,0.045672705774578944,0.4,0.1,0.85,6.232165088507204
hex_027,-28.47435481055325,18.962376743340517,0.7986972480785581,0.4705760936404297,132.56473860552677,119.0926921226446,308.1698163896573,236.50521752939528,42.5218924134813,53.14620043266113,42.5218924134813,solar,1916.8733953885396,2.022827167669896,1.8144183112707923,0.40328451845313334,0.03157379346439055,0.11084953860277809,4.382953329460991,1.388596297180424,0.12176276970813225,0.4,0.1,0.85,7.2433123963495465
hex_028,-27.148526095189425,12.957157973787204,0.7030597659797276,0.5849014317032056,112.53330777473644,107.10959468433477,63.60630203655369,10.261851273211382,48.30616129257966,42.75819828070344,42.75819828070344,wind,2924.507158516028,2.0340685753534635,1.1892636948598265,0.4032845184531334,0.02682466774229535,0.09969586663186623,3.753137323040585,0.9518419178305684,0.04428013130514638,0.4,0.1,0.85,6.0992593721762995
hex_029,-20.803412561090543,12.603421029503629,0.7512494118727687,0.5532778218285165,10.294959570680955,90.08435431537696,232.78516991307853,37.19747904589181,45.20751419834967,45.202121619081275,45.202121619081275,wind,2766.3891091425826,2.150329499879152,1.2572382451501054,0.40328451845313334,0.02741084488156401,0.08384905012395792,3.9221121584879124,1.0062461904839899,0.09787939806321727,0.4,0.1,0.85,6.376237747035119
