hex_id,lat,lon,theo_pv,theo_wind,grid_dist_km,road_dist_km,ocean_dist_km,waterbody_dist_km,lcoe_pv,lcoe_wind,lcoe_selected,tech_selected,flh_ely,c_electricity,c_electrolyser,c_storage,c_water,c_road_infra,lcoh_production,c_nh3_synth,c_road_transport,c_shipping,c_port,c_reconversion,lcoh_delivered
hex_010,-24.550423709209024,17.12012686421263,0.8357975881257154,0.6099661340085155,46.7952772915371,13.82117256875169,422.19778623486286,93.77986407537722,32.137138569929824,32.80434681567283,32.137138569929824,solar,2005.9142115017169,1.5288095919695188,1.4263869458665799,0.3177210735883037,0.028489329109570336,0.009272652649960352,3.310679593183933,1.0606298089629715,0.15213189390798382,0.4,0.1,0.85,5.873441296054888
hex_011,-17.878820133816777,22.657494744809725,0.7308695675118385,0.4141781416959909,231.6544290023153,110.00540957137534,116.02705300250128,149.13229337870234,36.750939018368925,48.31143556706,36.750939018368925,solar,1754.0869620284125,1.7482946704452644,1.631167614692046,0.31772107358830376,0.029690486048707047,0.07380285192865632,3.8006766967029773,1.2129001885293726,0.057919051864744706,0.4,0.1,0.85,6.421495937097094
hex_012,-21.273618559032023,20.803711428031487,0.6224313676662078,0.4932756168940916,147.35997922659678,28.395464916490816,64.01349026105385,200.5449427652568,43.153581746242544,40.5646253747966,40.5646253747966,wind,2466.378084470458,1.9297171785438954,1.1600856591411923,0.3177210735883037,0.03074615468710383,0.019050574883932286,3.4573206408444275,0.9030107059082967,0.04191378082224084,0.4,0.1,0.85,5.752245127574964
hex_013,-19.12686064075004,15.373132979348576,0.6366712785996519,0.7448842446679098,89.98310211103508,5.452094184965394,375.6895757349587,286.9088608288561,42.188400527643864,26.86261757993193,26.86261757993193,wind,3724.421223339549,1.2778930934453332,0.7682293903504188,0.31772107358830365,0.032500732065077406,0.004521576513659842,2.4008658659627926,0.5979897765423549,0.13782069360715096,0.4,0.1,0.85,4.486676336112298
hex_014,-23.67902961407203,22.651637219532816,0.6580547713998388,0.4965604043407861,149.7742954129471,67.02744385758652,77.44509931477738,89.50163693020623,40.817488259938216,40.296287079905994,40.296287079905994,wind,2482.80202170393,1.916951942515528,1.1524115981872265,0.3177210735883037,0.028468023187005545,0.04496884774532943,3.460521485223393,0.8970372166709982,0.04604686711956707,0.4,0.1,0.85,5.753605569013958
hex_015,-26.27313533858268,22.266701004955227,0.7997160744053764,0.660627335270063,10.586948402275889,45.13975177963021,88.8780555894052,277.818486647048,33.58709892880536,30.288696118895313,30.288696118895313,wind,3303.136676350315,1.4408765439417341,0.8662099471390013,0.3177210735883037,0.03046987085581568,0.030284350830281605,2.6855617863551364,0.6742578443817983,0.04956494114387723,0.4,0.1,0.85,4.759384571880812
hex_016,-22.344982555809985,16.42469730642244,0.7642425736070565,0.4099573479985184,239.8470072441541,99.74497943275716,273.7284282691712,12.333549958945614,35.146096061143645,48.808835122776784,35.146096061143645,solar,1834.1821766569356,1.6719499983372619,1.5599376562633898,0.31772107358830376,0.02680423175605147,0.06691910858189454,3.643332068526901,1.1599351656654489,0.10644588067409594,0.4,0.1,0.85,6.259713114866446
hex_017,-28.23419292674989,15.036593455023418,0.8190485354067768,0.5191843663198555,123.16434205101056,97.18192517565193,394.8072979684844,168.7834224864133,32.79432383414162,38.54033731343746,32.79432383414162,solar,1965.7164849762644,1.5600728338241656,1.4555557058620543,0.31772107358830376,0.030069924192421472,0.0651995502932677,3.4286190877602123,1.0823190542489984,0.1437034732118454,0.4,0.1,0.85,6.004641615221056
hex_018,-19.06842593608901,20.554937055649656,0.7072747353663466,0.4074966917634128,196.7701306763201,38.73952824590312,96.43125291441224,192.0226579459201,37.97695798096976,49.10356577188555,37.97695798096976,solar,1697.4593648792318,1.806618143951847,1.6855837052793707,0.3177210735883037,0.03060148226390447,0.02599042790766859,3.8665148329910943,1.253362790862768,0.051889161290556776,0.4,0.1,0.85,6.521766785144419
hex_019,-21.420027210535224,12.956534770530338,0.7658539691076715,0.4991450386149156,25.268849980997448,114.39502801329964,146.5424160760417,36.23973410647223,35.07214689675778,40.087627959511046,35.07214689675778,solar,1838.0495258584115,1.6684321309457628,1.5566554685070588,0.31772107358830365,0.027305640450168686,0.0767478558257823,3.6468621693170764,1.1574946033881046,0.06730903846074532,0.4,0.1,0.85,6.221665811165926
hex_020,-19.902947118975515,13.798714834651516,0.8125590393967337,0.6760462206186093,124.23129105534927,35.61922273867412,352.0581288261181,46.40018113385423,33.05623542869077,29.59788842177238,29.59788842177238,wind,3380.2311030930464,1.4080138349214575,0.8464539135197535,0.31772107358830365,0.027473026066553826,0.023897008627476058,2.6235588567235446,0.658879747321559,0.1305489803660747,0.4,0.1,0.85,4.762987584411178
hex_021,-24.74568838244158,11.103071776514078,0.7190653460279761,0.2909019365211477,125.22321361685762,62.29179837857403,437.6036274668256,128.63872419830963,37.35424472112472,68.78448746378791,37.35424472112472,solar,1725.7568304671427,1.7769947845906475,1.6579449637987562,0.3177210735883037,0.029265188863821952,0.041791693608674005,3.8237177044502033,1.2328112335300896,0.15687247793182846,0.4,0.1,0.85,6.563401415912121
hex_022,-17.35162370726116,22.016941285029937,0.7956775237557412,0.6151635465318787,234.7674814688708,31.45984577754473,230.32612192903065,290.0384140822386,33.75757402223018,32.527188450353975,32.527188450353975,wind,3075.817732659393,1.5473648219954106,0.9302273718737106,0.31772107358830365,0.03261403507870998,0.02110647420581636,2.849033776741951,0.7240890093863864,0.09309040875042046,0.4,0.1,0.85,5.016213194878757
hex_023,-18.282546544133627,20.30791199228845,0.6838074058933349,0.5856603403498417,145.07337283213846,112.38918483582664,73.31490112255034,180.83255320414,39.280274934897506,34.16577703362652,34.16577703362652,wind,2928.3017017492084,1.6253148217425186,0.9770884755847293,0.3177210735883037,0.030334476144369404,0.07540213157825705,3.0258609786381783,0.7605656936797303,0.044775949727223596,0.4,0.1,0.85,5.181202622045132
hex_024,-19.659398035114855,20.87231530076869,0.7136946153434929,0.4608775066454809,121.00490325895368,20.58833029226016,16.13196659160868,280.2418503720623,37.63534476588671,43.41617960805013,37.63534476588671,solar,1712.8670768243828,1.7903671152914675,1.6704214147888938,0.3177210735883037,0.029513037586733182,0.013812752463160062,3.8218353937185583,1.2420884467495126,0.02717999363548355,0.4,0.1,0.85,6.441103834103554
hex_025,-26.66433550577639,21.93020643430755,0.711826210600167,0.3330913218417318,70.40903745751393,6.344363707687149,111.04865319949631,242.2864701058264,37.73413019360788,60.07223633204722,37.73413019360788,solar,1708.382905440401,1.7950664792102036,1.6748059446759196,0.3177210735883037,0.03151396363323276,0.005261560963840204,3.8243690220714996,1.2453486862728371,0.05638713145773232,0.4,0.1,0.85,6.476104839802069
hex_026,-23.39934795527559,17.42482085753676,0.630416035441096,0.5608194261570805,86.23440434892528,52.77655014036152,68.00177582606926,142.877572458811,42.60701091972615,35.67911465361048,35.67911465361048,wind,2804.0971307854024,1.6973064542360414,1.0203675951171147,0.31772107358830365,0.02955013358472536,0.03540789430711729,3.1003531508333024,0.794254161399399,0.04314102979536513,0.4,0.1,0.85,5.287748342028066
hex_027,-28.47435481055325,18.962376743340517,0.7986972480785581,0.4705760936404297,132.56473860552677,119.0926921226446,308.1698163896573,236.50521752939528,33.62994297354501,42.52137088187896,33.62994297354501,solar,1916.8733953885396,1.5998244300272126,1.4926441426426869,0.31772107358830365,0.03149910108909508,0.07989952818465478,3.5215882755319527,1.1098971961629926,0.11704395784655597,0.4,0.1,0.85,6.098529429541501
hex_028,-27.148526095189425,12.957157973787204,0.7030597659797276,0.5849014317032056,112.53330777473644,107.10959468433477,63.60630203655369,10.261851273211382,38.20463665500629,34.21010707319294,34.21010707319294,wind,2924.507158516028,1.6274236650533211,0.9783562462764345,0.31772107358830376,0.026752863776152262,0.07186004385990963,3.022113892554121,0.7615525264176626,0.041788483542936274,0.4,0.1,0.85,5.175454902514719
hex_029,-20.803412561090543,12.603421029503629,0.7512494118727687,0.5532778218285165,10.294959570680955,90.08435431537696,232.78516991307853,37.19747904589181,35.753961975225174,36.165448561992584,35.753961975225174,solar,1802.998588494645,1.7008670482499975,1.5869174075189805,0.3177210735883037,0.02733148034055562,0.06043777563786634,3.6932747853357033,1.1799967124308677,0.0938470908044234,0.4,0.1,0.85,6.317118588570994
