year,month,day,hour,Electricity [kW],Heat [mmBTU],Cooling Energy [Ton],PV Power Generation [kW],Greenhouse Gas Emission [Ton]
2014,1,1,21,550.656149947388,159.2015925353162,274.85644144092254,0.0,378.05984102247334
2014,1,1,22,554.1501910180601,167.61204203449114,268.6085833142956,0.0,381.0804247822366
2014,1,1,23,605.8980199270286,166.3806493631788,268.2015851298765,0.0,406.50352179844333
2014,1,2,0,619.265343586623,163.87083040109354,259.6841130768738,0.0,410.7307435290144
2014,1,2,1,653.4398199810763,163.01087299054743,265.61356863439454,0.0,428.74588561458125
2014,1,2,2,673.353931827818,162.17592131533377,263.7800527608335,0.0,438.0857528606758
2014,1,2,3,685.2631704443337,156.95655814573547,263.0760732514964,0.0,442.33376731618677
2014,1,2,4,704.7162015224766,155.743525545986,263.7672530007884,0.0,451.8346090251918
2014,1,2,5,695.4680464459879,152.56580830423974,251.15632279096405,0.0,443.73503027245863
2014,1,2,6,699.9453908692881,149.43648843034768,264.22752142709606,72.0633332328164,411.61747963275934
2014,1,2,7,693.684896901861,143.76288452005093,268.00757887324534,69.93236509939626,408.6066470318967
2014,1,2,8,678.8047043761737,139.72700564186755,262.66958154479534,73.72046582987615,396.9941372746681
2014,1,2,9,673.0445525214687,138.8750571587954,260.8027588578756,73.35417018118126,393.6682600893575
2014,1,2,10,639.4820777783814,136.42564289092385,287.1351738434642,73.32287953580395,381.4343267572587
2014,1,2,11,620.2497389849032,135.61262859803642,294.3546938927119,70.71657207848101,374.3213108111644
2014,1,2,12,595.8830635808629,132.45113702709335,296.5826197934235,71.3421039932593,361.3223448606144
2014,1,2,13,584.228077069205,137.3929521890338,294.8375491999605,73.66433736135704,355.46726535062623
2014,1,2,14,557.8584646308152,137.69115474477618,304.09325683352984,78.08594250900522,342.01225885104384
2014,1,2,15,539.0554299598983,140.02080740264557,288.0787178494122,75.9902673914245,331.15456707491296
2014,1,2,16,522.0415956340003,136.73044044052025,294.60378307259606,80.10738293663447,320.90699509535824
2014,1,2,17,528.4979097571537,146.37498004198693,303.7229621817103,77.89650570781308,329.9577884736084
2014,1,2,18,526.8934813772463,143.78380117805045,290.8460381846763,77.00046361070724,326.2508568736199
2014,1,2,19,517.9973294101515,150.09477260408204,287.1840882854715,0.0,361.4639141433946
2014,1,2,20,541.1913805990314,154.70275169866056,279.74139946153,0.0,372.9547957014199
2014,1,2,21,545.1599650692822,156.7322928365457,276.3158697178939,0.0,374.8628443291836
2014,1,2,22,581.5805983026208,156.1460802223316,279.3371394861172,0.0,393.50155111523327
2014,1,2,23,611.5480027084208,152.9483722973391,274.91376234510335,0.0,406.64126551243277
2014,1,3,0,619.5514172886799,166.4865272425011,258.2274486255228,0.0,411.36715654219483
2014,1,3,1,629.2800857717167,156.87300863279518,259.64692841026465,0.0,413.6313311577498
2014,1,3,2,658.4106645255206,161.53131559437705,254.80205176032038,0.0,428.6251372931374
2014,1,3,3,685.2614282938355,149.37630857828523,253.7870761825873,0.0,438.20102195692084
2014,1,3,4,704.4723942538981,155.40599229609032,257.8639535118404,0.0,450.4307855181442
2014,1,3,5,673.9772507836573,154.4745965149158,259.14924931841495,0.0,435.1608542099864
2014,1,3,6,683.6102618521394,146.58105925603502,267.59443213502686,74.31068472240517,402.1429927686829
2014,1,3,7,685.2189730571149,139.29891829429923,268.06340856164326,73.50647538646552,401.25860603594316
2014,1,3,8,681.1225813907778,141.81229357127322,270.4388645372819,73.08384226054329,400.6508305439555
2014,1,3,9,665.0790997917862,136.85558044865778,271.1448421305006,73.77008580515862,390.94014955401127
2014,1,3,10,649.8934528223233,137.5534851328823,279.41334838401093,71.64235781909602,386.2742627182805
2014,1,3,11,624.358281853041,139.35242272162859,287.7285041489036,76.36611519432056,373.34751097562946
2014,1,3,12,609.5019631934771,134.1659569466737,295.87608153828864,73.15571082021243,367.5981295782921
2014,1,3,13,583.2977345515122,134.56466794034256,297.90394686827096,73.62669343364334,354.7857103146914
2014,1,3,14,554.7581713593754,133.3438471300842,296.3004533581692,74.21406873112971,339.53529612478195
2014,1,3,15,541.0272917662224,141.45285302315278,296.4551721252394,75.68120513371147,334.39993364824915
2014,1,3,16,540.8658092645018,139.91197487680554,296.11887578372574,80.86319109414997,331.1986767049627
2014,1,3,17,512.3658588411449,148.97834376607815,300.62237452048146,77.67552216545754,322.1631463717634
2014,1,3,18,533.5364735972925,149.42346192185158,294.5850559961814,82.5659193702901,329.2293268892929
2014,1,3,19,527.1610718709047,153.80652690307625,302.06219325691416,0.0,370.13493265775804
2014,1,3,20,528.241954661147,161.4441358237995,302.3195275695945,0.0,373.0181235916323
2014,1,3,21,549.798389775045,155.80720983597578,284.24286920410015,0.0,378.4899316791353
2014,1,3,22,587.4264497215374,163.17926972312958,265.1223560139552,0.0,395.6914769804987
2014,1,3,23,598.91669166153,164.20424372225096,275.54833654915296,0.0,403.82928625727084
2014,1,4,0,606.7516652763318,165.28206725521272,254.72146411665196,0.0,403.90474563806015
2014,1,4,1,645.6405202363743,157.6027046039325,267.8342542279356,0.0,423.6679223449541
2014,1,4,2,684.1528538958692,160.09669922190278,272.28791784439323,0.0,444.56302028338405
2014,1,4,3,676.075034736346,153.10312639929845,266.2913352653905,0.0,437.2267223410406
2014,1,4,4,697.7546749552165,153.11422973898868,255.97905044242688,0.0,446.00741648779024
2014,1,4,5,690.1647781084208,152.76926707283835,266.3292429857464,0.0,444.1790177732111
2014,1,4,6,681.6554778129733,149.61256196713026,251.21742411527828,75.91926002716353,397.9953623060996
2014,1,4,7,691.9891372362438,144.8410484776252,266.6999566201132,75.65496171640174,404.9593936272313
2014,1,4,8,667.0503514838326,146.4077028644741,266.63443739558824,78.37193348646994,391.58840733714123
2014,1,4,9,666.2042563167602,142.40951272145787,285.91420455001156,76.73495698731358,394.64034439116296
2014,1,4,10,637.8409552775918,140.07510702421976,285.247784606716,76.63462061053495,379.67525636213753
2014,1,4,11,614.2663474794101,141.86346998648247,281.2809795880714,78.09679646508314,366.9000124207226
2014,1,4,12,599.2148497528807,141.5498102941447,285.51664813757236,77.06053387096793,360.64543065671427
2014,1,4,13,567.1794046226028,137.88637110654562,304.131658918264,79.96446856138054,345.79971114622765
2014,1,4,14,542.8590734051343,143.223481363316,299.6902642901941,78.80519847407386,334.9320347325638
2014,1,4,15,534.3812888160454,145.04448290260558,294.38241282412116,79.40199781647152,329.8794729353928
2014,1,4,16,546.0116471576303,144.55954512720044,297.4863441503324,79.56385259774082,336.08902964817133
2014,1,4,17,534.8202981955426,147.69222146661758,303.2792411355574,79.24478985134216,332.75126883919694
2014,1,4,18,520.2141292277834,159.65526757913597,296.7678294339967,79.07289241750692,327.8207645656783
2014,1,4,19,537.8485072529043,161.7517531073088,296.5721242969955,0.0,376.7642044180439
2014,1,4,20,532.252503803805,164.5820849218694,287.0284423478494,0.0,372.90656584803327
2014,1,4,21,559.127476173299,162.57576341067136,293.34377616608873,0.0,387.0052223430687
2014,1,4,22,557.9624605134921,167.68013206445403,268.1431743191176,0.0,382.9139047399058
2014,1,4,23,579.3725687457709,168.52776972760225,276.58701147558867,0.0,395.5620175862838
2014,1,5,0,623.0832245150314,171.70831199392163,273.8993199960277,0.0,417.83396985489776
2014,1,5,1,646.7930840981372,168.40947082218136,278.0730501093541,0.0,429.53399331759385
2014,1,5,2,659.9095580784943,169.85022251943877,259.1480014760633,0.0,432.73944609029144
2014,1,5,3,670.1356963652485,165.5756203412517,258.8455637840237,0.0,436.50964704180456
2014,1,5,4,679.0861697051005,164.3386554338923,257.0788111421856,0.0,440.26044371115506
2014,1,5,5,691.3316598393606,159.63319805610604,263.71879698765275,0.0,446.2995487340426
2014,1,5,6,682.9367200927028,156.29277805578272,279.74106829769363,76.66723553274679,405.97078935625154
2014,1,5,7,678.8757996742164,151.45746443814215,268.3521573506059,77.01828831678604,400.03642648027903
2014,1,5,8,664.5356088566192,149.25428921882815,275.1920775369008,76.39063045435887,393.8871914741587
2014,1,5,9,669.4232061810279,146.75883502857687,288.4401176919173,76.59935211078965,398.1276010820757
2014,1,5,10,643.189010256799,149.4577225094713,287.4281520666757,78.10605474837556,384.8644249203883
2014,1,5,11,623.1620646770826,142.10990432768412,295.82879514013456,78.15100080433524,374.30426226270583
2014,1,5,12,610.7467868147237,138.34658008361305,297.5715806555423,79.22089290543646,366.78123711083595
2014,1,5,13,593.13101198024,143.2552445811189,301.5318364145869,79.2928313995696,360.20203094758824
2014,1,5,14,562.8678883900376,142.82000513126656,301.8414103373636,78.8437378951699,345.22635885428656
2014,1,5,15,539.0545002569511,152.5233549271702,293.2623446745583,83.74358766345817,332.0649317098091
2014,1,5,16,531.3986678516702,152.58892173735038,297.20156861190674,80.70953006044058,330.5615591392012
2014,1,5,17,528.4952316397874,158.26992150150613,299.6381497220796,83.08370692273276,330.1143687533951
2014,1,5,18,525.2462517120166,160.23807212002123,300.5038952846979,82.55748799555845,329.5165825511751
2014,1,5,19,515.6261297636798,168.89127419012902,304.2765357164663,0.0,369.3357542821719
2014,1,5,20,537.0182943374402,171.72935459996407,305.900532458168,0.0,381.20806004034296
2014,1,5,21,542.6908121715039,170.5200832688352,290.3693628420704,0.0,380.5753036348167
2014,1,5,22,581.9394199130081,178.32581396636132,282.26540758839815,0.0,400.9205356640921
2014,1,5,23,593.4622556581938,174.77633675635414,278.0888382475839,0.0,404.7817965055199
2014,1,6,0,598.5985664110988,174.81786907077645,276.8426961826595,0.0,407.1131831633143
2014,1,6,1,637.5313233656951,172.51228462590734,267.9298678453146,0.0,424.10532063968265
2014,1,6,2,673.8875371354019,178.95167238894308,271.8187201214896,0.0,444.9930143086817
2014,1,6,3,689.8210543101804,173.85753938249883,266.387249158396,0.0,450.3452388015191
2014,1,6,4,696.7650262686739,172.87494550450526,274.5661371276826,0.0,455.15822421122493
2014,1,6,5,689.1677763626628,169.35103405954172,274.90960450323615,0.0,450.37111929984127
2014,1,6,6,705.6608809516893,163.48642642946385,267.6774857567675,75.94885073365346,417.4374401892105
2014,1,6,7,682.0126428137346,157.82528286078488,273.98864485497154,76.78427415624682,404.75949815797367
2014,1,6,8,676.5238479324776,151.9109363453567,276.1012050510814,75.98695907947473,401.0619663403247
2014,1,6,9,672.0177284948568,154.6883099715159,293.09487345105526,74.33335548384937,403.86765418716953
2014,1,6,10,649.6423109468792,151.9652611197023,291.61280856448656,77.12918905788993,390.1687009933026
2014,1,6,11,619.5609565821733,151.49836658379985,303.3270881247763,76.11723751799188,377.8367871321859
2014,1,6,12,601.8025415922315,146.68839702070608,293.5347095244624,75.66323422422577,365.78311469510714
2014,1,6,13,582.7583376748541,147.3277522340175,303.5264333073545,78.86471899529968,356.8504216714534
2014,1,6,14,545.4899902635614,152.70139402350816,307.17694118817144,79.4698129918284,340.2558950805533
2014,1,6,15,538.0564944324275,144.9626756998382,295.1999958029274,80.20669064569223,331.4537037639045
2014,1,6,16,527.9024521572909,152.16068520629452,309.10701517902,80.93957971006836,330.95104482130364
2014,1,6,17,522.3869619190768,162.02969863783204,303.16530407476455,83.00937962278815,328.93076155444686
2014,1,6,18,531.3272802233238,162.4783753786275,308.8608904385807,82.71282420486072,334.82291871053593
2014,1,6,19,539.5203849914733,165.57214327152445,292.9325774682353,0.0,378.018350970841
2014,1,6,20,550.9119447368337,174.18482138131546,301.3342838399783,0.0,387.97827555080715
2014,1,6,21,564.1567567881389,171.71022579265914,294.5894245331146,0.0,392.50933103849
2014,1,6,22,570.6640927086916,171.57131957866667,280.33332609709623,0.0,392.870107447365
2014,1,6,23,593.97740000855,175.11197291975878,286.36342867865335,0.0,406.7949776159333
2014,1,7,0,611.0817700391066,171.76572470229382,275.467364246386,0.0,412.16407527951867
2014,1,7,1,632.5105578539049,182.76837624940674,268.6641237372781,0.0,424.81861654923017
2014,1,7,2,665.6258259142047,174.09891844422427,263.1763935113751,0.0,437.67786719264467
2014,1,7,3,675.4474818094648,171.6130150047648,255.71971348049095,0.0,440.35158810226
2014,1,7,4,684.336468960994,164.6953916398306,265.2314760071881,0.0,444.6231471738838
2014,1,7,5,678.1673349175691,162.91568776240436,279.78572235504004,0.0,443.91551825851377
2014,1,7,6,694.6605171471034,159.06421308800037,282.22168462728746,73.75199308499022,414.61786288291415
2014,1,7,7,712.3565373126737,152.40831332950395,275.0571368664599,74.87298861484477,419.4756957210576
2014,1,7,8,682.2292504796307,149.87868323840382,274.7677881422786,72.03321408051114,405.01518079953655
2014,1,7,9,658.8135971118279,143.8265485435227,292.5236198299614,74.30757268533267,393.90570074229663
2014,1,7,10,654.6024580977046,145.53022742570914,291.1098838623129,74.87702271680706,391.74376269062407
2014,1,7,11,633.6848322311166,149.38760689427107,295.7596008596809,74.11816605069312,383.7515353304292
2014,1,7,12,595.7216519601034,142.31113224484548,293.29767763033067,73.29827672250195,362.5645628183205
2014,1,7,13,583.8166227359193,148.21498183270532,290.38221754155654,72.63359175822282,358.13245354697125
2014,1,7,14,574.8383067161355,156.70386299095887,300.7134836937032,77.851958450101,355.64702976904556
2014,1,7,15,550.1481148132309,154.85439409760184,295.1858167212588,76.98813302732728,342.0734724664841
2014,1,7,16,530.3014977170445,149.66675261014564,308.26238649753475,76.57804008878068,333.41423189668257
2014,1,7,17,512.85618593823,153.28471849253822,294.7757899209271,77.8930195168617,322.42215674263105
2014,1,7,18,523.1878367781532,163.43308647902955,291.4288232697176,78.50175767504524,329.6587301492064
2014,1,7,19,534.4713673010654,163.26054254570082,311.1561966099125,0.0,378.4450857362254
2014,1,7,20,556.6666257561207,166.49037561231648,290.6703637796379,0.0,386.41449831768284
2014,1,7,21,558.9497721906519,167.67756482098275,295.0322060562409,0.0,388.784596752869
2014,1,7,22,569.5784534885895,171.6991783929334,291.29738464047153,0.0,394.55845719026905
2014,1,7,23,601.8166030177916,174.6142422891231,270.82963922267777,0.0,407.4585020401683
2014,1,8,0,625.0672635502157,170.0708187455594,267.40735675528947,0.0,417.03634874983345
2014,1,8,1,638.898370318136,167.44432813201348,264.30219622855026,0.0,422.54292284438213
2014,1,8,2,654.1923917713939,167.25628292332928,268.76925491451067,0.0,431.02693174559795
2014,1,8,3,678.5068932843001,165.88457352496306,258.7807181758269,0.0,440.77496233480446
2014,1,8,4,701.4296334006353,159.5235747587485,263.8993519747911,0.0,451.35175952290047
2014,1,8,5,702.9832399964951,157.35055382721046,272.53171250838807,0.0,453.20312864808824
2014,1,8,6,692.9725449480947,158.62605483816853,273.09332584866866,75.17258560571409,411.10646129237455
2014,1,8,7,683.1133002616917,144.70210370311207,274.36472852135967,71.15609867110602,404.2621776104984
2014,1,8,8,706.0500605685893,153.5984718477884,278.71377770036605,70.72566130459751,419.4844967264056
2014,1,8,9,674.8388232527321,142.5446445514496,272.55527736476324,67.25660733127211,401.0655567991176
2014,1,8,10,660.7471433750318,140.65115638851353,282.1637689693872,74.16611935787276,391.91861271901104
2014,1,8,11,619.1675306587008,144.79890777743435,282.1445922470167,71.5338013014386,373.68545546126484
2014,1,8,12,610.4998514278986,142.24815369978091,289.07890415837477,75.15955693262981,368.1603741892436
2014,1,8,13,588.8550298786927,139.85716953136566,293.1677641277049,72.8007758250807,358.6178307117567
2014,1,8,14,558.0234315636162,145.02257329395496,290.7106872834829,75.20854355679359,343.0563534482944
2014,1,8,15,539.0377852028814,147.10450627492207,303.2430921838894,73.37223828718979,337.61274377710026
2014,1,8,16,533.2125327179498,147.3951075300891,297.3353680541696,78.68078221646336,330.9514811206039
2014,1,8,17,536.5682709200435,148.91467208016587,287.157600564589,75.77431988552058,332.50289725422897
2014,1,8,18,517.0604946606377,152.95546953818425,292.9264186819891,82.18202964422372,321.9111571060601
2014,1,8,19,535.9570938327258,155.47231451612447,279.3783399160212,0.0,370.4959092544045
2014,1,8,20,566.8310018147116,160.29418180030666,283.85539907531324,0.0,388.27483526251046
2014,1,8,21,558.401523096024,171.7173050807666,276.48078524812223,0.0,386.0121101218665
2014,1,8,22,582.3539989536282,160.29851728623123,268.3629183962249,0.0,392.93913834192847
2014,1,8,23,601.0352270698917,162.08184489146922,254.4820425187226,0.0,400.0385755061311
2014,1,9,0,610.3107461388344,164.20860156627612,269.9430208061731,0.0,408.40655770053473
2014,1,9,1,636.2332436834313,162.98944024325698,269.56661543985194,0.0,420.92677700266313
2014,1,9,2,660.6638535448643,162.67501082355062,277.6787117534634,0.0,434.67017237018996
2014,1,9,3,665.1395590392405,154.02243529342442,255.30426843851018,0.0,429.8373637953496
2014,1,9,4,695.439725667029,152.2987499094652,261.99667202663886,0.0,445.8088222116819
2014,1,9,5,695.7901385267381,149.71536792140947,271.00032002138727,0.0,447.00974364406943
2014,1,9,6,684.9039297486894,154.04764866953744,267.51436620296414,71.07324288179865,406.6325112748994
2014,1,9,7,691.2853397335824,146.04833228819498,269.3698113337995,73.8817380546898,406.39026279266466
2014,1,9,8,685.3970370129583,134.44088517351926,264.85165760776766,71.86528276783321,400.0684741961718
2014,1,9,9,646.9161855118479,138.39363892165392,272.60656387753784,69.61844546938269,384.68827447323633
2014,1,9,10,623.4784328580979,132.88058406007377,282.04268110555296,71.53021104032157,372.2468223480208
2014,1,9,11,633.2156078580313,132.26248810989094,284.0956970283522,72.43119032266002,376.8900946063234
2014,1,9,12,595.3305470952096,136.64202904190674,281.06396744615813,76.52002103920559,356.61066522980565
2014,1,9,13,594.4361048921495,142.81052014909508,295.84083536031926,73.04526048834681,362.7067453186937
2014,1,9,14,549.5769825479299,138.50381180883977,300.3728896983507,72.24800557334521,340.29020996961447
2014,1,9,15,542.1923988239903,137.11697999935927,309.7907322327719,76.62674513261528,335.8760672920497
2014,1,9,16,535.7235708863444,139.0149897650437,285.8960945542707,80.11502401097157,326.68798927805364
2014,1,9,17,514.4549259875174,142.99925436936655,294.8670939183703,79.01694534325824,319.5921854166137
2014,1,9,18,513.1852550556008,149.83229817315242,284.3722557326493,79.38954299958583,318.72199662648313
2014,1,9,19,534.6355185806841,158.30092107683328,295.3326166127638,0.0,373.8745589359448
2014,1,9,20,540.3300898155541,158.67966770642255,287.06016038501747,0.0,375.1809772967073
2014,1,9,21,546.8628101147237,159.13187302021402,270.8993808414907,0.0,375.35084313172416
2014,1,9,22,569.0052016378631,158.3462945853877,277.22104262780255,0.0,387.45069772010834
2014,1,9,23,601.3328924539476,161.4106275476279,260.42043208056157,0.0,401.1737209073745
2014,1,10,0,642.7746132926674,155.8742312283405,260.6030730813818,0.0,420.27019063111214
2014,1,10,1,647.522996867264,160.85342600829532,261.0254468581178,0.0,424.2226156077443
2014,1,10,2,667.512785032988,159.89642412931482,261.3291239535881,0.0,433.991144546006
2014,1,10,3,667.6416860408906,155.27087812883315,245.17715233450775,0.0,429.43753692599677
2014,1,10,4,674.5629596982659,154.49331043309516,254.83457453484482,0.0,434.5963878860304
2014,1,10,5,679.1846577103092,146.69673518638345,262.35301120092697,0.0,436.07195165125506
2014,1,10,6,703.1302173389533,145.4834668115019,258.24007133174007,76.77367336681212,408.47132629586923
2014,1,10,7,684.6338589398179,139.17512450008988,257.50326660798805,72.98156115735193,399.0793395628576
2014,1,10,8,671.5301187671704,139.93402117446078,267.4785084851346,73.52674867369448,394.47759309610313
2014,1,10,9,653.0688476054581,135.0978641293971,262.5030342384019,75.39392073403019,381.86742952221346
2014,1,10,10,638.8998141302937,132.07178370498747,280.2048347562414,74.21609456330035,378.00436184624124
2014,1,10,11,614.2799700056219,139.05745467819563,294.28553042033286,73.42792044790755,371.00036726638245
2014,1,10,12,607.0867150048903,133.89155669326914,294.601328730592,76.05478498059922,364.60369776624464
2014,1,10,13,581.3794343281907,131.06770970014824,290.0408157434012,74.68122232210104,350.6775820617695
2014,1,10,14,556.4531845201889,134.24207227805297,290.98690329930594,78.55740750849944,337.41789084912176
2014,1,10,15,542.7323849302915,137.25747486240215,303.79889046332187,78.54261234189744,334.03190684558206
2014,1,10,16,540.6534871709626,140.55676200126396,298.8755921565298,79.57233853852965,332.48272134790165
2014,1,10,17,526.0105654289217,146.69896957527965,295.94264501887335,77.615445535947,327.39577982284595
2014,1,10,18,518.0790023085004,146.08360412028364,297.90953573376834,81.8547740362499,321.519102518964
2014,1,10,19,527.913657316814,154.45529416458385,282.3126175494512,0.0,366.7559404176724
2014,1,10,20,548.8679645609444,157.7424249284192,294.59664016201253,0.0,380.67603779140046
2014,1,10,21,568.822495000849,157.77559824644882,275.1991208386891,0.0,386.783751142097
2014,1,10,22,577.0687063376733,163.5965042075179,273.6693678746039,0.0,392.34717800601277
2014,1,10,23,583.8182035985612,156.72769143176671,260.2327024512708,0.0,390.97394971906476
2014,1,11,0,621.5863095442828,158.088307104742,257.6106130881084,0.0,409.7417695211857
2014,1,11,1,625.8629818529056,161.47092358369935,253.96380918206592,0.0,412.1655298379758
2014,1,11,2,650.9773963183942,158.23850963957037,256.03931497352204,0.0,424.16811404577265
2014,1,11,3,661.8184822361369,160.70208313264004,270.2834870040245,0.0,433.1765634586653
2014,1,11,4,679.6677320985146,159.7855874889758,253.1503153572363,0.0,438.3996053673974
2014,1,11,5,693.7164038994961,151.93690951332405,265.68774709692224,0.0,445.57682422312973
2014,1,11,6,696.393928440596,147.9729599880158,271.25749214108447,75.54787671826449,409.06641228578746
2014,1,11,7,685.3812768590459,151.36591826360944,276.99430772024715,74.06856733674927,406.4649917842805
2014,1,11,8,675.7420827882257,144.4860058616338,276.69939758127725,75.25361810887314,398.92991361442176
2014,1,11,9,678.1955562304825,147.56518827912674,284.0075737347274,74.05216009882865,403.1427692965104
2014,1,11,10,664.5433180451025,134.6827738750088,289.2818371209307,75.50064463050514,392.78253629398756
2014,1,11,11,629.4110425889222,140.13652599529044,278.6568912301009,75.36358694567465,374.79606386623107
2014,1,11,12,594.4477899933495,132.2768111869975,301.6475642035399,75.75298256801399,359.35995990947504
2014,1,11,13,592.3344990241226,141.94075936239804,296.03184359416423,79.95049237488365,357.9805998521717
2014,1,11,14,565.6447866817604,141.20593471900347,301.87351002461116,79.87817382560901,345.61978884869893
2014,1,11,15,543.9702536008498,138.39901220749402,296.6868766344512,78.4224051505762,333.6310032142752
2014,1,11,16,529.0996932967342,148.4740338740096,319.58691186501716,81.16839539076356,332.42524148819166
2014,1,11,17,533.6864774407103,146.08965551865603,308.5689256799759,80.96090126642262,331.9034698787358
2014,1,11,18,537.8007087651034,157.5573298927263,285.3371656812252,83.36862066413173,331.5506761545488
2014,1,11,19,537.7284742603479,161.79285757768324,299.04028465281095,0.0,377.2101513340411
2014,1,11,20,554.9344769799603,164.65399400501622,286.4454193362791,0.0,384.1525205587408
2014,1,11,21,557.7541736338807,171.86724259784455,280.00636339861654,0.0,386.43853227601704
2014,1,11,22,567.191310147829,167.49368053203816,283.42690200381736,0.0,390.5291396342895
2014,1,11,23,592.4045833640929,162.88887932583833,268.8356793165348,0.0,398.836091343105
2014,1,12,0,621.1011560870419,167.4915428607859,268.56536155973606,0.0,414.5111132137039
2014,1,12,1,641.5031300466642,171.52725067717978,268.83900248386976,0.0,425.97754072326
2014,1,12,2,643.8789785343442,164.37703683203688,280.82839393661,0.0,427.4182791041052
2014,1,12,3,682.663014324547,168.84663724688872,271.37913354661237,0.0,446.2613250456626
2014,1,12,4,690.1488448059104,162.1153921323055,264.6896314432183,0.0,446.64696633129046
2014,1,12,5,684.7669926624684,167.43543167082098,274.1931834564942,0.0,447.4527625237793
2014,1,12,6,700.0253980869005,154.02530548620084,278.04264612440244,75.81730968891209,413.92016506973494
2014,1,12,7,685.0151402533232,151.33886635580606,274.50054412324835,75.69297021144224,404.9628537523319
2014,1,12,8,673.9628901890526,150.17719807001515,277.8987957367288,75.59403755260071,399.8173448865763
2014,1,12,9,664.3441890696836,145.23589863901722,297.0425584425221,79.15599680451976,395.5733774127915
2014,1,12,10,650.9484434296828,148.08065736172367,277.11392126443303,76.30444008976833,387.16898313136096
2014,1,12,11,620.8968292699984,141.20621507370976,297.79776328127605,77.97142149489699,373.38412106591886
2014,1,12,12,594.2710784297956,145.27194199019905,295.2749834281264,78.03247887527553,360.7558790599451
2014,1,12,13,584.4458974138272,142.9364469563331,300.68150904373323,78.67384919719318,355.9032600039635
2014,1,12,14,577.2763028559609,152.31966665917244,307.66432850784116,77.51903806658696,357.107398094007
2014,1,12,15,550.9218888419305,151.20765362120846,304.85873734439497,83.32983493022803,340.13007051109275
2014,1,12,16,536.0297409281111,153.54074738424413,307.484954016513,80.1502790552337,335.49894595501456
2014,1,12,17,542.6377085358255,153.70892917658455,302.95728150710715,83.96594606835792,336.0400162881305
2014,1,12,18,539.1570273517566,155.83352972472272,306.4673573686423,80.63742120301231,337.30333346551737
2014,1,12,19,534.4680800392255,169.42746310350148,295.3053443818949,0.0,377.1233478270422
2014,1,12,20,554.4764209731378,169.97705803521507,286.166402515899,0.0,385.4646084003132
2014,1,12,21,553.1857986299053,174.0650998845128,275.0132379346978,0.0,383.81507686724603
2014,1,12,22,564.8040761155719,174.95454683284706,273.4109421780363,0.0,389.57059054324736
2014,1,12,23,595.6903030449305,174.35245499600939,269.45264349906927,0.0,404.041416721082
2014,1,13,0,608.1392720554884,173.64944468025092,261.98235913491794,0.0,408.5609412588031
2014,1,13,1,619.1456757626688,176.26237537534226,272.1088242425167,0.0,416.8733153424404
2014,1,13,2,653.0226831388602,177.25343088677334,259.08386546242764,0.0,431.5041439279476
2014,1,13,3,685.3430047165426,172.45625370836225,266.24208755956073,0.0,447.6567959826922
2014,1,13,4,672.1922670034512,169.08780279237374,269.6632089217192,0.0,440.75511612378153
2014,1,13,5,687.6111695585605,168.53910503853808,279.21583311886087,0.0,450.210482914614
2014,1,13,6,695.1117289099183,164.1481157047003,266.06109471299936,76.11087716667238,411.95707952563293
