year,month,day,hour,Electricity [kW],Heat [mmBTU],Cooling Energy [Ton],PV Power Generation [kW],Greenhouse Gas Emission [Ton]
2014,1,2,4,66.92384188433371,16.12486117250208,24.701115712907324,0.0,43.23960243649895
2014,1,2,5,71.97140642773458,16.1626858046644,24.422212842703193,0.0,45.71895152380725
2014,1,2,6,66.62163667226672,15.135130974621072,26.120035894500006,5.377842933054711,40.38644334089233
2014,1,2,7,63.654927538196226,13.032407735548958,30.216129680958527,6.036223617670518,38.76230021711925
2014,1,2,8,58.494835267208764,12.380177223419235,34.75967240847968,6.309585207961261,36.75861267834546
2014,1,2,9,58.395109985008304,12.110246142428092,32.55473262570156,7.369517048889358,35.65681683592821
2014,1,2,10,46.1185555529845,9.168002490816557,34.52901280945495,9.076021855192302,28.17747015803206
2014,1,2,11,49.261512101701854,8.913922666332121,38.02811611337193,7.755704091621017,31.03270402761444
2014,1,2,12,45.23981994609206,8.794739918304067,36.73115553844955,8.618894918648321,28.295115596903003
2014,1,2,13,44.65099332082715,8.263606410749937,32.0859132031894,9.738691135513506,26.352415656519682
2014,1,2,14,37.208453968772346,8.240210002615036,32.17296281749609,9.25307860807655,22.88434324463163
2014,1,2,15,45.65694806475125,9.222004461771478,30.234544595400955,9.596677723041175,26.843645428466672
2014,1,2,16,40.73918993516134,9.791128475934423,27.166075085393345,10.101091728624903,23.689602663127218
2014,1,2,17,43.46222215952899,9.73475101056667,22.38470830723536,9.285552296926543,24.485701895918297
2014,1,2,18,43.8500433211569,10.605629258305203,21.623228151438326,8.397579559389243,25.232566288663058
2014,1,2,19,54.10531472860023,11.879119070469393,19.59825929976738,0.0,34.53604494539441
2014,1,2,20,51.58443610774725,15.011395281287667,16.30473981334706,0.0,33.556584600929334
2014,1,2,21,61.13090116997044,15.541766263052303,15.463625020072618,0.0,38.32070546791544
2014,1,2,22,60.957371316571184,17.73194677179841,13.981752978491327,0.0,38.594620285523376
2014,1,2,23,66.43841414619484,15.928850216317633,15.426146829288873,0.0,41.08309150385049
2014,1,3,0,69.24473409085182,18.76195942942991,13.96381169626314,0.0,43.04371721350751
2014,1,3,1,67.82531101352826,17.18642113532485,17.96658458855113,0.0,42.66189876507181
2014,1,3,2,74.41654539254976,17.63763945704098,17.628966395873846,0.0,46.02535781256194
2014,1,3,3,71.3419667997671,15.805480038156198,20.70579751148865,0.0,44.553786913628144
2014,1,3,4,73.42203975481819,16.887945254218533,21.19988178189337,0.0,46.01737981005333
2014,1,3,5,62.98616743864796,16.150523348713673,24.01031714363281,0.0,41.14030415266465
2014,1,3,6,66.9214282473212,14.986207266119166,28.551245095641924,5.409976160316674,40.961837242466395
2014,1,3,7,62.979698289378724,12.87400809560805,30.919052359418576,6.142992070624084,38.46436600994345
2014,1,3,8,63.30313109865067,13.117116608536081,32.111983793673986,7.103132421320056,38.45753107996093
2014,1,3,9,52.892087408986825,10.609768737252178,29.345175792157292,7.5091682484675815,31.74342535986673
2014,1,3,10,49.79687079520556,10.880841938996822,33.34186285980868,8.671169530076615,30.495475786225256
2014,1,3,11,49.98332191836382,9.757412188743,36.344395846450055,7.839416250788608,31.26805565970052
2014,1,3,12,52.96736361066969,8.045266863031733,32.757592414403895,9.51020266157631,30.69367901633699
2014,1,3,13,49.85196311406815,8.355157874981517,32.37173958371114,10.102103297377376,28.855825187582067
2014,1,3,14,44.49288771033001,7.320166056975703,33.38367058469129,10.298599151037005,25.969928213677473
2014,1,3,15,45.393092952795875,9.183089581967693,31.19950055951914,10.009717446420726,26.686514739681712
2014,1,3,16,45.70839560052934,8.675585808195446,26.76939810206291,10.818745967854781,25.401380179208495
2014,1,3,17,45.30071668559359,11.876967896963393,25.99696248514722,10.013195224778485,26.406243596526014
2014,1,3,18,48.353192805747106,12.854858084096268,17.05994269863645,8.907485210869318,26.991299762395062
2014,1,3,19,53.461278611760534,14.224762289143694,19.292015843159643,0.0,34.85647116125531
2014,1,3,20,55.472017939969724,14.620790789320985,19.65765516779674,0.0,36.0537772403405
2014,1,3,21,60.838326053232514,16.031710211249383,17.40563148787027,0.0,38.70980238756512
2014,1,3,22,68.78298011824606,16.933357834206536,12.919957315160078,0.0,42.055488872417
2014,1,3,23,66.65645036865274,19.650987688750387,14.060721846448901,0.0,42.03566586024127
2014,1,4,0,64.45974143632233,18.42537148152677,11.779157008259869,0.0,40.113313564271174
2014,1,4,1,73.71841442776271,19.417580453302133,21.02057886486724,0.0,46.88859712284544
2014,1,4,2,82.92382262902123,18.729846617869832,21.709449575675766,0.0,51.42275521500672
2014,1,4,3,82.69006997704332,16.097552331001108,19.49564174028516,0.0,50.07342903587902
2014,1,4,4,75.72253949390858,18.58978442918623,22.23939375213811,0.0,47.88608382613778
2014,1,4,5,69.45269646305137,15.152017081198695,27.78032291007545,0.0,44.828017937900384
2014,1,4,6,71.28723959518929,14.70684386365603,24.75173422421016,7.151904694532156,41.4300674542674
2014,1,4,7,68.44807118544051,13.639656270396861,29.095974529387846,6.957379354303433,40.656437702565164
2014,1,4,8,61.61438210924252,13.834519264056361,30.222278706022806,8.252312478442086,36.87584633582168
2014,1,4,9,64.78539431766482,11.985620497570288,32.892769925530665,8.050238226093466,38.5418181801629
2014,1,4,10,56.489803990699095,10.246873133127552,35.388950602118115,9.064833665051962,33.86433722318545
2014,1,4,11,49.42804894307884,10.129035160041406,35.08649997524779,9.329458072538293,30.105305978332257
2014,1,4,12,53.31151212326397,9.51865614767985,30.767821210970396,10.569424014205437,30.380205141027297
2014,1,4,13,44.79238934939247,9.351151235404236,36.90324530653655,10.701052131071133,27.23166304108925
2014,1,4,14,45.68251142722855,11.413657522561573,28.14661057024367,11.687048195330608,26.051150986766174
2014,1,4,15,50.85972080345975,9.359588465258636,30.698546659858778,10.621237979452784,29.066827283552833
2014,1,4,16,49.40189520597812,9.358184533953812,26.75662997985761,10.649972773037632,27.534742572627913
2014,1,4,17,57.157892248810015,11.837862246682207,22.297856928906427,10.23931899630355,31.47021668603918
2014,1,4,18,47.78778923609808,14.220912819984665,22.684895170839738,9.832102087060134,27.78109645468232
2014,1,4,19,52.29189085058902,14.708782366546371,19.530542632933862,0.0,34.464688661845194
2014,1,4,20,64.53031334947889,16.297244451156594,16.072618575867242,0.0,40.368853725259875
2014,1,4,21,64.4911739154074,18.528714091097285,16.36241605637419,0.0,41.076684396307726
2014,1,4,22,64.1749448496651,19.602175740998,14.48602546493801,0.0,40.865330240119555
2014,1,4,23,71.20021749065776,20.192652106505168,15.171577639148644,0.0,44.69221990511016
2014,1,5,0,73.90614572153494,19.284414261184146,21.490911193146573,0.0,47.03657937775203
2014,1,5,1,79.61158208478355,20.01371179286096,15.223538650443421,0.0,48.854612310338744
2014,1,5,2,79.40060469695614,19.469387932360288,21.869515149057847,0.0,49.91502175799773
2014,1,5,3,75.7451710799617,20.506424852312893,19.978347036720894,0.0,48.02018240301889
2014,1,5,4,79.58508498693388,19.416294032328548,25.707181193053717,0.0,50.75886694177625
2014,1,5,5,73.72029354855174,16.767388668602266,27.821695353059592,0.0,47.45470244546847
2014,1,5,6,71.67521366323722,16.185078795577102,34.25199746043409,7.810452428143166,43.638303748306974
2014,1,5,7,71.34885271868286,14.00295129623839,33.45472204633383,7.006594511481069,43.06295890173918
2014,1,5,8,66.12073642881235,14.567981969562386,35.76443263117123,7.825293639597447,40.67100251171041
2014,1,5,9,60.268802120700606,13.472858175724985,36.61645295790283,8.719642465074884,37.139727872110925
2014,1,5,10,63.38524355885057,13.205284510141409,36.42163428016512,10.600733761011124,37.638167107995166
2014,1,5,11,52.634385264191934,12.138016531312836,38.31099925907547,10.19076010520166,32.52541739070408
2014,1,5,12,57.05918864988057,10.271410819092848,38.3417211424405,11.681670763130784,33.43852641759085
2014,1,5,13,52.29048134199771,10.798649471035743,37.10726732210828,10.739098248530745,31.436739852465866
2014,1,5,14,46.11912618432804,10.844436438215,35.96619955067607,10.957240777695917,28.027513544915777
2014,1,5,15,50.61174429401028,12.883230353389736,31.783803834271094,10.386151746801659,30.334526146475454
2014,1,5,16,51.70472524198728,13.514604092101422,28.09242400764574,11.029493379664558,30.010481960320938
2014,1,5,17,51.5756800523856,14.204989452732953,27.29815476952787,10.22024996689284,30.398842832471843
2014,1,5,18,55.12966368305357,13.284530797454718,25.566407587035826,10.60810012104277,31.35942253764898
2014,1,5,19,52.69322742198612,16.941352436976413,21.18107613145417,0.0,35.66523466837682
2014,1,5,20,60.64846585879415,18.197477075276026,23.08944083429949,0.0,40.40136421883978
2014,1,5,21,59.536005324806716,18.234756384768755,17.68609811856762,0.0,38.77564920154751
2014,1,5,22,65.50549558161363,21.654168664006512,20.25718573206614,0.0,43.30043553642199
2014,1,5,23,68.2912045030936,21.978058049631052,22.300800801002055,0.0,45.199179826636524
2014,1,6,0,74.69730401628664,19.878784693257536,18.333272006936078,0.0,46.978941817507796
2014,1,6,1,78.60405912757737,20.9207728379547,19.710718066635437,0.0,49.52040502850219
2014,1,6,2,79.83127866006548,21.33800338255414,19.77181829420936,0.0,50.27140400364085
2014,1,6,3,81.47268833895214,21.472844119485273,21.712526430592195,0.0,51.52070269144009
2014,1,6,4,78.6417706919004,20.416080524189173,29.247274019026307,0.0,51.295164307012215
2014,1,6,5,75.96850323754829,19.914794150099898,33.306459747227144,0.0,50.61998181324954
2014,1,6,6,75.92764474758248,17.913598317203256,32.74261950191724,6.808425667804901,46.48221293543322
2014,1,6,7,68.09553904610665,16.99677445334978,35.32515971197652,7.14119810007773,42.6412347514147
2014,1,6,8,66.37097150626421,14.393014095370567,37.419280277564646,7.67093625915154,41.15177790768043
2014,1,6,9,65.41982937375819,13.43817694998813,40.67226731172307,8.687830345318327,40.53190606156098
2014,1,6,10,66.08308721112287,10.138909210990848,41.544415194751345,9.431270162065122,39.676464326776404
2014,1,6,11,59.87522085377879,11.049862858424298,37.49770701158516,10.64840569822441,35.42790783762152
2014,1,6,12,52.3659911284009,9.730154807171154,44.700055066505904,11.46895419698632,32.30757592115982
2014,1,6,13,55.90638324111824,12.14181149295451,37.06516433940826,11.729848465289452,33.1438437036824
2014,1,6,14,48.351010647033696,12.642769631822137,37.06375804986216,11.003707592073127,29.879234026999356
2014,1,6,15,51.73664836058826,10.949397740052133,31.877120326215127,11.402514126252342,29.827310504426627
2014,1,6,16,50.48880433566436,11.68436118183907,32.60655176271136,11.04634856219027,29.74784659383104
2014,1,6,17,48.124227601764,13.201698115691965,27.967372221242567,9.867977051594847,28.68210915404068
2014,1,6,18,51.406125768194094,14.75762893405977,26.71826013860612,9.989719714353411,30.4791437348595
2014,1,6,19,56.24616641071853,18.630074388066966,25.90985279978813,0.0,38.89407608173698
2014,1,6,20,55.2796929988188,15.395603693689244,23.041091139185294,0.0,36.86674583535323
2014,1,6,21,61.478429751628376,18.442214266037634,17.050456188910864,0.0,39.68197039340765
2014,1,6,22,65.27834773139372,19.757026821186944,18.93217471023418,0.0,42.35271685409978
2014,1,6,23,67.4397706194125,21.646271361990788,22.28540591056705,0.0,44.6708479004169
2014,1,7,0,72.49080240228638,20.792427948133117,21.42791397813851,0.0,46.768712381210825
2014,1,7,1,77.63426824637162,22.77891122355437,25.43122829887259,0.0,50.73705315002664
2014,1,7,2,73.21803609312965,20.478291352419983,25.80966579850235,0.0,47.91443861199129
2014,1,7,3,74.98383266358087,20.266084331699048,25.24054307325798,0.0,48.619850245951746
2014,1,7,4,77.95714417062564,18.697477547879902,27.569136077439452,0.0,50.10164256516468
2014,1,7,5,76.95704974325162,17.273275656163396,28.28851384275506,0.0,49.31821033702584
2014,1,7,6,77.34221903516251,16.791556980980236,35.16496051221584,5.8949308430760325,47.79410329278048
2014,1,7,7,77.29368776070734,15.06645551373871,38.15587071798096,6.781782952847872,47.40706320164754
2014,1,7,8,63.10349633258622,14.961448246609628,40.62506212128202,8.569822687209133,39.880283720927835
2014,1,7,9,56.09929370574763,14.067902093876661,41.322594509240744,8.043594096575234,36.51273933459734
2014,1,7,10,54.00153051223709,13.265406372229492,40.521522109345234,8.75710268395344,34.70614024767972
2014,1,7,11,51.855460203585466,11.941648480805007,40.81781120523568,10.0120356153355,32.66776907941362
2014,1,7,12,49.83045598968491,12.371811619685696,38.5721987839943,8.741855789930797,31.970283342581624
2014,1,7,13,47.71952765994236,9.765285660391331,38.53337561196257,10.254968311057658,29.36854049495226
2014,1,7,14,47.31653539050258,11.491130376452928,36.35595799699358,10.090902119638134,29.331347347766823
2014,1,7,15,41.748699297123736,14.199710662953146,34.69649302879918,9.773414352453631,27.18685427698083
2014,1,7,16,47.81507499403756,11.623889043637524,32.147383959045634,9.390682744674566,29.128839629581883
2014,1,7,17,43.722462064712396,12.493143049384852,30.517249298233068,10.70734298044554,26.3589523165955
2014,1,7,18,47.51917062541864,14.521784648817377,26.01187677659713,9.012816397271642,28.812087864038137
2014,1,7,19,55.324408778449545,14.552732089172633,23.196560713361126,0.0,36.66733615864879
2014,1,7,20,60.85057017372151,16.351614259542906,23.22272038018976,0.0,39.975313440761575
2014,1,7,21,56.792805618690664,18.721069233155003,22.15125594814421,0.0,38.44297476892067
2014,1,7,22,64.13439111666966,18.61380996583586,20.982710312623556,0.0,41.847880610610304
2014,1,7,23,64.57673256633291,20.42394440385079,17.210627702276778,0.0,41.85767514477705
2014,1,8,0,72.4408072286414,21.282596914475498,22.000079451930187,0.0,47.005198579049384
2014,1,8,1,67.90122808891849,21.50396532974036,20.731651292122855,0.0,44.54813390180592
2014,1,8,2,67.30109777262385,19.375315419278273,27.92840895436179,0.0,45.048825302967764
2014,1,8,3,74.58208310818564,20.207099998386184,24.903593254857995,0.0,48.33389020458027
2014,1,8,4,76.25664711593842,18.22736584068328,30.131985507456356,0.0,49.622930411665465
2014,1,8,5,75.63886987265361,17.859466825142494,30.938270410383797,0.0,49.36492906594631
2014,1,8,6,68.31661370335951,16.235986356307762,32.684132301021485,5.209593343843567,42.96113254685459
2014,1,8,7,61.3686042011266,15.324787945432472,34.057149678317,6.067785713185274,39.0592755632638
2014,1,8,8,65.22044817871763,14.340584436680238,40.1497499227579,7.101966354987324,41.391366227420804
2014,1,8,9,60.55768593899407,11.561341620258316,38.05635685558707,6.8325989705933265,37.94221734139528
2014,1,8,10,51.02181222095942,10.446415678863008,38.608287144965686,7.434702091210501,32.6491371975265
2014,1,8,11,43.260441530261126,12.043813954747986,36.90621963309796,9.327021798293677,27.961097979027716
2014,1,8,12,47.65765944756144,10.230463859028424,39.88343585964742,10.007121824100857,29.871095141368304
2014,1,8,13,45.50617947860184,9.951065476017027,32.7908654390208,8.547510423627216,28.022827258096584
2014,1,8,14,43.98817476238765,10.110085043358957,33.12550747939438,9.499436364027126,26.902496208066825
2014,1,8,15,42.69288764731522,10.815502430699487,35.4220152097515,9.33865402864664,27.006170580494434
2014,1,8,16,43.76221744484649,12.04306820597042,30.49153231781603,10.361590798946075,26.411540248304544
2014,1,8,17,46.25494245726849,11.97776984232098,27.664160809414916,9.332214509245341,27.587527088590857
2014,1,8,18,47.00417911177816,13.948285607843031,24.101645267369523,8.927786550581768,28.043011016425005
2014,1,8,19,47.48519456934785,15.323632255836982,17.768899844555296,0.0,31.893466930336075
2014,1,8,20,58.38069148006076,15.125450006069357,20.29354586398727,0.0,37.78668991464865
2014,1,8,21,54.85450829404675,16.58158035309388,19.674458457226663,0.0,36.33661994439687
2014,1,8,22,60.964541356605636,18.058803443582466,17.424125211626983,0.0,39.38473675370295
2014,1,8,23,62.494147015887265,20.182661780805844,14.634015111264253,0.0,40.228675064438235
2014,1,9,0,66.92974057547248,17.389353540665763,16.614040019886705,0.0,42.00448435391331
2014,1,9,1,69.05977867546044,19.924414453725596,23.570405400935986,0.0,45.2212947540351
2014,1,9,2,65.24968815903445,19.68554465142754,23.69144784949402,0.0,43.26879704484429
2014,1,9,3,67.80010551966323,18.95530677673984,20.116131070774998,0.0,43.60987100700857
2014,1,9,4,67.69704276262266,18.957388808635283,20.334030269088014,0.0,43.602544077719514
2014,1,9,5,70.71359193488271,17.27114067372834,31.419527282814457,0.0,46.82204362612275
2014,1,9,6,63.04360250934229,16.84991603902198,29.66742076768711,3.92686944197233,40.546825498928996
2014,1,9,7,57.651649939060654,11.663511093590712,32.03176456213616,6.438441023820023,35.51201069812476
2014,1,9,8,60.08897634189518,12.51330654153881,36.215295730792334,6.25964706792653,37.91171574560443
2014,1,9,9,53.24703900426018,10.924122503634296,35.25142244033895,6.845911164519043,33.52808515902865
2014,1,9,10,51.7296462891955,10.815906412871481,36.65733904921555,8.507008219319074,32.187558768642766
2014,1,9,11,51.268717351437004,9.811173793738497,34.79372611036823,9.138423655784523,30.96724420802144
2014,1,9,12,46.232797209788295,7.932305094443907,33.9044111878424,9.820899923399054,27.366522409096277
2014,1,9,13,47.38517276275082,9.677252399050582,36.062991768062005,8.365516353380794,29.625602278012586
2014,1,9,14,39.44552015372627,10.95490387964389,29.87469031242132,9.751952701634146,24.108192952423494
2014,1,9,15,42.47855921443102,9.472274142251816,27.703221586566883,10.161162011547376,24.541025161430746
2014,1,9,16,37.825101990638046,10.814186051949301,25.009335971324216,9.678696275244588,22.31932586754636
2014,1,9,17,44.12974718329763,10.460478781974558,25.18335340833562,9.135339431125377,25.672018192345618
2014,1,9,18,44.96011999636635,13.719428748351813,21.353734095891223,7.918906124096993,26.90718237981847
2014,1,9,19,48.82243222687488,13.99914133378233,21.67366745314327,0.0,32.945692004200794
2014,1,9,20,53.91508649028466,15.154175643561011,19.45998859737197,0.0,35.395793657685026
2014,1,9,21,57.36684111783676,17.5318794544949,16.359418235616406,0.0,37.21486804239013
2014,1,9,22,58.3619972831608,18.02446054860749,19.223245804831254,0.0,38.43298596712889
2014,1,9,23,64.65992281139376,17.208810435803123,16.81694416672261,0.0,40.85599336978234
2014,1,10,0,69.5260119200223,17.842230924497887,12.926547537841174,0.0,42.700984744928746
2014,1,10,1,76.61955759419158,19.56896236433249,15.729867647498525,0.0,47.32644103589524
2014,1,10,2,79.71158464000874,18.560700967242852,19.387363419826535,0.0,49.301475294142534
2014,1,10,3,69.65942630856406,16.8012120696931,19.206059518196636,0.0,43.71128867882929
2014,1,10,4,71.06035546290238,16.206702963302913,22.931811543041682,0.0,44.9785509290504
2014,1,10,5,72.08379041546492,15.574315631348025,28.781627638978566,0.0,46.470515424932586
2014,1,10,6,70.8254116288674,13.590022918197267,28.68012202664805,6.187707804019049,42.131883193212964
2014,1,10,7,66.16439189506752,13.522529439888467,28.926594974435492,5.89372630916288,39.97741061980596
2014,1,10,8,61.00837287456346,13.33595867592425,33.572351467016304,7.0844299751349,37.677229345894816
2014,1,10,9,58.85998408530817,11.008271911126661,33.55078294312337,8.11680958092045,35.38422541415654
2014,1,10,10,59.889229090674704,10.30100086299162,31.440062929930647,8.20226527287829,35.22179475378182
2014,1,10,11,48.777312856396804,9.254264480256843,36.84731033404501,7.953440656343403,30.55767751091276
2014,1,10,12,48.663698782387776,7.571995408388121,33.655445805861795,10.360041140273683,28.154516604745844
2014,1,10,13,42.46666910137997,9.593936107718985,31.625256159534608,9.673465445316324,25.59983389225444
2014,1,10,14,42.62293846987788,9.755262142364407,33.12459645571956,9.364965422467307,26.18048445755852
2014,1,10,15,44.458539278604675,8.15393759114311,29.15617650363294,10.357210841843685,25.328080796450017
2014,1,10,16,46.0975232364808,9.353463236173873,27.56381050923454,10.119467574324227,26.307828903777352
2014,1,10,17,41.40824307765798,12.702953915447447,20.285322058052103,9.18595326428844,23.979095492929424
2014,1,10,18,49.1422090577796,14.636840293545543,20.552764706498387,8.579589249026723,28.782914933739782
2014,1,10,19,48.31196563310456,14.709794361035671,15.549527584467365,0.0,31.678826641756455
2014,1,10,20,61.144204153151506,15.39892634341825,17.503457157527226,0.0,38.69247141110667
2014,1,10,21,59.48255333546936,16.41498057497719,13.571836709435836,0.0,37.380138182115004
2014,1,10,22,67.94797967758879,16.855536329599055,17.69561292773271,0.0,42.56977332322065
2014,1,10,23,68.91855311938808,17.956760027139175,13.395925705819709,0.0,42.525489708999736
2014,1,11,0,71.76033271069318,18.10560149520173,16.28328382662358,0.0,44.56850356923182
2014,1,11,1,74.58531771891819,18.91505813933105,16.909003542546294,0.0,46.34897700976767
2014,1,11,2,75.97471295687333,19.982752815460806,17.299757319622085,0.0,47.44213378699933
2014,1,11,3,71.21338066299516,18.07224064908494,20.62218448941765,0.0,45.15279942410659
2014,1,11,4,70.84285887789765,17.87321737698791,25.960716683431,0.0,45.9755379887314
2014,1,11,5,77.12541048447544,16.86616198576916,27.937767062539944,0.0,49.210107250476455
2014,1,11,6,72.04785885295429,13.94333471273487,26.251353968727603,6.448569046984241,42.232916110551
2014,1,11,7,69.11237019114422,16.568869896676965,31.94763223046826,6.476966899096761,42.677889061120474
2014,1,11,8,61.54170354842452,11.965361997739018,32.548096453012754,7.500015744974126,37.12007179164946
2014,1,11,9,57.62721989681411,14.342637560354753,33.68957708045708,8.244367690580313,35.73213278731474
2014,1,11,10,62.05422390124781,9.32715409040144,35.029651561753475,8.724226749166645,36.46907511551171
2014,1,11,11,53.24210103123064,9.555722119223248,34.40966451447313,10.28786476351966,31.225767672517087
2014,1,11,12,48.56118187645025,8.28920570296108,29.436884835648062,10.114634556802732,27.597412337841693
2014,1,11,13,53.26493588953585,9.712811916994283,34.11487845219962,11.478881851098622,30.629846284756823
2014,1,11,14,46.011055914982464,8.830467177238905,31.375707628509083,11.250995461141521,26.30431190579396
2014,1,11,15,48.67656653384631,9.786795628932486,27.902913271141053,10.903789420251929,27.403009899705147
2014,1,11,16,47.77225262872431,11.18808549401483,30.44141476683337,11.000055796599364,27.8308070176336
2014,1,11,17,52.02445167038347,11.392369569236472,23.43388343231606,10.382879953630848,28.92527341561047
2014,1,11,18,57.36238212886691,12.420973581826205,21.829641639263365,8.781577051626213,32.382622941020884
2014,1,11,19,58.65533664579071,15.3172808897712,19.109518798059526,0.0,37.744756349438624
2014,1,11,20,55.86404297266065,15.927878443359253,16.573064236695913,0.0,36.02499786667728
2014,1,11,21,61.53202524872381,19.390570438809302,17.097241166986468,0.0,40.00263198940199
2014,1,11,22,66.81006454883138,18.38828996941212,16.334125097015473,0.0,42.18834428464242
2014,1,11,23,75.90579778122081,19.085231999127476,16.946121310131886,0.0,47.067692752375024
2014,1,12,0,74.13440899323345,21.535742445925752,16.71264398045883,0.0,46.87045602648622
2014,1,12,1,78.16412876526951,21.09012837373685,19.095115716798603,0.0,49.22812603811553
2014,1,12,2,74.07641703532215,20.784656215224373,23.286839248890598,0.0,47.93097323200651
2014,1,12,3,74.90480691700515,19.995039702806654,22.745829417000383,0.0,48.00008125274465
2014,1,12,4,79.11873036877637,17.64042557559283,29.631166274590875,0.0,50.77772611198421
2014,1,12,5,74.32843956537221,17.047184027669072,30.50131635656496,0.0,48.378638262299816
2014,1,12,6,72.41878268682407,15.742654376707234,32.54541927763757,7.437429729321961,43.72255664729074
2014,1,12,7,66.54984665433561,14.875466535506098,32.91056079105583,7.279649417876991,40.6798507370923
2014,1,12,8,63.922612289861625,11.368716064305076,33.852773840084026,7.755830049269646,38.26456070760432
2014,1,12,9,67.54398509994049,12.448715872283444,35.50394022016078,9.304875044754304,39.954957833310274
2014,1,12,10,58.82305573904635,13.643572360837169,35.3268057176511,9.267447578744251,35.93623693193242
2014,1,12,11,55.93308196191291,11.981492093638545,37.64572702156777,10.739289829315394,33.72048909870387
2014,1,12,12,53.49910946111845,10.650767975961404,37.78927754005842,11.047399916166897,31.97894067327588
2014,1,12,13,51.982531828200095,11.493871071760992,32.41555474833919,11.126521890421735,30.359277240085316
2014,1,12,14,55.07221038080056,11.96964228616814,32.54934797258525,11.324343120415184,31.974695910560182
2014,1,12,15,48.891490529764106,11.01687403457976,32.26271462633753,12.032062808427714,28.187318996309635
2014,1,12,16,52.73364556476414,13.300464608768761,31.363254140567488,11.272869035500422,30.993178475375984
2014,1,12,17,53.32323225243626,12.046269395910153,26.885554375019346,10.181348412308042,30.561933613841028
2014,1,12,18,49.43411716136539,14.998534211307177,24.492080691642848,9.315334620841433,29.457367671982706
2014,1,12,19,57.94092046947964,17.623476630886348,21.81686379632147,0.0,38.62087598327002
2014,1,12,20,59.133209253541736,18.73476575720688,21.13631334062327,0.0,39.41429702205758
2014,1,12,21,63.91911793296274,19.836576898590017,18.653666084845696,0.0,41.64126525302752
2014,1,12,22,66.93661446876983,19.39867477747199,18.566926090395988,0.0,43.00129488570571
2014,1,12,23,76.09091971047494,21.710123704879642,21.629685484105966,0.0,48.884434063522555
2014,1,13,0,76.41504782182344,21.185980375925812,19.266677925099664,0.0,48.416653608709396
2014,1,13,1,78.01746580356809,19.69307676789119,22.16549023533408,0.0,49.349753979218214
2014,1,13,2,74.60645247964716,22.58928183255594,22.181092877958484,0.0,48.516229365182056
2014,1,13,3,82.05990652834895,19.80711247631866,25.543611643154623,0.0,52.080809335701
2014,1,13,4,80.3739735657108,19.214323017468246,26.247426536408152,0.0,51.2007689953775
2014,1,13,5,73.03913997625787,19.56457850473949,29.66515804364569,0.0,48.32197514827992
