datetime,Temperature [°F],Dew Point [°F],Humidity [%],Wind Speed [mph],Wind Gust [mph],Pressure [in],Precipitation [in]
2014-01-01 22:00:00,85.64546093616347,77.40569987054809,70.30398694027528,8.816049201651499,15.633301095930713,29.82643799741176,0.0
2014-01-01 23:00:00,85.61421243415576,73.8254301102498,64.35451039487322,8.616605248642966,10.780155075678165,29.98144942456503,0.0
2014-01-02 00:00:00,80.85848235604628,70.22650143156467,62.398463654329774,8.107618585030574,13.480626281812626,29.893565649967705,0.0
2014-01-02 01:00:00,80.95156914119201,74.32927343022703,74.85678896312376,7.235133709949771,11.020333087416397,29.88390314896053,0.0
2014-01-02 02:00:00,75.52124676858902,67.42194767629736,69.72390172264704,9.743181444667083,12.050786609655129,29.864218817248055,0.0
2014-01-02 03:00:00,72.39019206655637,58.39035929776983,49.04261880230309,9.621101611257835,11.555157555136068,29.83586345560173,0.0
2014-01-02 04:00:00,68.01421293089447,56.132468563671836,63.74205432416414,9.392516760714933,16.54334205110626,29.87958390259567,0.0
2014-01-02 05:00:00,69.42371404632327,54.56397086946807,45.3435350038836,6.047765920633777,9.95041371756242,29.939975048269844,0.0
2014-01-02 06:00:00,62.69784377097135,50.02771847116366,56.15903529243168,8.677796355968812,13.987407986837328,29.892459343947422,0.0
2014-01-02 07:00:00,58.33125916400976,43.91151484257386,51.02384477791949,9.452465383943629,13.83022271536729,29.925784198561647,0.0
2014-01-02 08:00:00,60.69267892260624,53.53079318390149,66.39291817747026,10.076249935888063,13.534099214894772,29.985616691192035,0.0
2014-01-02 09:00:00,56.18855578383516,43.47370703566591,53.343888567198846,9.054274868308937,14.558530132825291,29.870400468423608,0.0
2014-01-02 10:00:00,59.64782075404789,54.445645552569914,73.52883258642508,8.913859781069085,13.950017995479287,29.916689943026707,0.0
2014-01-02 11:00:00,56.89359523652879,45.185995019413454,62.93843030455203,8.004724786466545,13.09417136609525,29.95391350589919,0.0
2014-01-02 12:00:00,60.62085784386066,50.92803506265825,57.11184233949774,9.024766957793492,12.810435689973728,29.859219081693904,0.0
2014-01-02 13:00:00,66.85473762237285,58.38713690317216,64.55119865078233,8.371118527204997,15.002335698588475,29.916957110391234,0.0
2014-01-02 14:00:00,71.62986878217895,58.005825259248056,47.88552412322044,7.839476240259788,9.722559145585988,30.003877607745245,0.0
2014-01-02 15:00:00,74.44937451026325,60.906697583687944,48.02944688399328,7.371510692891213,9.198325624803358,29.895469395355466,0.0
2014-01-02 16:00:00,77.82625558614971,72.60323853716328,88.13526968026723,7.54257469766768,13.200452378519708,29.968130288865726,0.0
2014-01-02 17:00:00,81.13870760172229,70.04365637722798,65.32265840168222,8.771882964274539,13.93522258251986,29.909894560092894,0.0
2014-01-02 18:00:00,81.9527630062668,73.27444076305724,70.35631248184391,7.01713147277878,9.794515203622884,30.009173460544314,0.0
2014-01-02 19:00:00,85.91228551694631,76.75567550194182,65.59385345707942,8.068381320885337,13.370692823639684,29.839164548072173,0.0
2014-01-02 20:00:00,87.98300908517777,74.66260169299001,62.66406118108182,9.627271603538153,14.168109352074987,29.92692757380748,0.0
2014-01-02 21:00:00,91.57809778565675,83.47970007037998,68.67537286152603,6.841870262120791,8.296950688346596,29.851973704759555,0.0
2014-01-02 22:00:00,89.68226432988426,75.25177622350806,59.75193356727676,8.681386806149781,13.809153850462614,29.893100999287046,0.0
2014-01-02 23:00:00,84.00575456681378,77.20941630309237,71.3700240152019,8.735124267955404,11.756316910457171,29.895020910125204,0.0
2014-01-03 00:00:00,85.82381740837123,74.19659317468945,58.81681563199541,7.852205879517316,9.966028103877012,29.919216551338824,0.0
2014-01-03 01:00:00,81.31812074440094,69.5970700742633,64.7413474860201,8.720985037375035,11.643944477189539,29.87533474406337,0.0
2014-01-03 02:00:00,77.1271222124937,69.60517059821453,76.79684859453334,7.8660262702391845,11.686513765333478,29.933326650376827,0.06423039089680993
2014-01-03 03:00:00,75.82328304976417,67.57577696009216,72.98570312554585,8.804478916261049,10.828750638357242,29.96207761489703,0.0
2014-01-03 04:00:00,72.77164866628921,59.42366374048981,49.710852778516205,6.896244117780281,11.92975361279558,29.864573145313003,0.0
2014-01-03 05:00:00,68.93736552930153,56.319312979752006,53.8268048827217,9.808552592469582,15.0654542987586,29.911506083929346,0.0
2014-01-03 06:00:00,62.26381725736142,53.97285845421382,68.3781917614266,9.31204141093461,12.811485230609776,30.072354200540385,0.0
2014-01-03 07:00:00,60.905772477042085,50.566207007692746,56.63124589329842,5.600537250761186,9.029202446817944,29.96378294555424,0.0
2014-01-03 08:00:00,60.64626560519159,55.02946264266063,83.51412917089706,8.958379232010438,15.072848397714484,29.858412312097695,0.0
2014-01-03 09:00:00,61.37484544678724,54.28738662280095,59.49360886806416,7.164934067760399,11.237158570558059,29.881213384943116,0.0
2014-01-03 10:00:00,58.921548181003665,49.06334259239968,58.061505434974514,9.1308246497547,12.066355639525348,29.96442550900511,0.0
2014-01-03 11:00:00,60.946841116670576,55.08710376387846,73.26008206762535,8.663966975881339,10.970081509040154,29.96001088150481,0.0
2014-01-03 12:00:00,61.42453578908662,47.99121224016724,38.01605155353097,6.525195227950959,11.196842313300388,29.927403803022862,0.0
2014-01-03 13:00:00,64.2828647664915,52.10280266541502,49.2773105307099,8.145254970764023,10.921259258001669,30.068188620002278,0.0
2014-01-03 14:00:00,71.84627585112803,57.409939144643076,55.14139213463066,6.82773499804191,8.275552506519793,30.091152364531208,0.0
2014-01-03 15:00:00,76.74137511909578,64.80670605945551,59.644302703312505,8.02568399707433,12.726658293148555,29.94863356121974,0.0
2014-01-03 16:00:00,77.68990459975714,63.28589087713529,61.2308983269254,7.49346566674408,9.67954338226514,30.007078843406752,0.0
2014-01-03 17:00:00,83.37882013915461,72.83369458224496,72.25247021318795,6.678496788662673,11.985109401770814,30.011106837393825,0.0
2014-01-03 18:00:00,85.11893966813955,74.11675355751986,65.7483522829264,6.0323906455937815,10.386802454854134,30.019196849937064,0.0
2014-01-03 19:00:00,85.40337372408446,70.63366317782186,55.678867873043494,7.561711626245416,11.834588623640144,29.935788691948613,0.0
2014-01-03 20:00:00,88.82545490070603,77.40416343206343,63.454686637956215,7.758913129932621,13.192630405740223,30.066088341199052,0.0
2014-01-03 21:00:00,91.59620075148472,86.28833506287725,68.08249837388803,7.101182176707117,10.526234451130374,29.96694024982715,0.0
2014-01-03 22:00:00,87.83890538389579,75.60087761759056,53.849177204418524,6.450128088699628,10.791656070215815,29.992653495838017,0.0
2014-01-03 23:00:00,89.43746237387587,75.38277545250172,57.13108208406969,6.707348244045413,10.65073330528698,29.972767746666737,0.0
2014-01-04 00:00:00,78.57505963589583,65.61925713795256,60.254967421836966,6.0617745841188455,7.3783119403627095,29.96671928434549,0.0
2014-01-04 01:00:00,82.23549281670984,71.39716009045561,64.96138233134732,7.862725513398898,13.911163287299015,29.988586728431628,0.0
2014-01-04 02:00:00,77.02509642501285,65.31206129407768,55.68440213522627,4.937132009085666,8.474842574960835,29.916258683168387,0.0
2014-01-04 03:00:00,72.24090338876749,57.33898549625077,55.65187922348008,8.019292071047548,14.210541881974473,29.87780407148228,0.0
2014-01-04 04:00:00,69.00361158677012,63.09699070167674,84.14362699051057,6.964037812426605,11.412801388713273,29.96642263225793,0.0
2014-01-04 05:00:00,61.08424170654324,49.41179342021084,61.687342836693205,7.535367766021798,10.90545967126189,29.9337203599867,0.0
2014-01-04 06:00:00,61.36447367778755,53.530496732081616,73.90306384907167,7.608612775927564,10.075257579707612,30.005686254459295,0.0
2014-01-04 07:00:00,59.98000753845206,48.579103572590355,54.74552423564671,7.082692992798328,9.264146913138436,30.0004883539178,0.0
2014-01-04 08:00:00,60.56432893048304,49.488093171643655,63.992055204274834,6.553363391227764,8.433849371660411,29.979878386886412,0.0
2014-01-04 09:00:00,55.898594033126216,49.364025712044594,73.32718824987175,8.028994787425429,10.697557947405235,30.053605862661527,0.0
2014-01-04 10:00:00,55.66438478521011,48.59691832780772,73.20118534906739,5.1885182123651985,7.940412845020514,29.97945522235855,0.0
2014-01-04 11:00:00,57.609888963560415,46.39359318312828,59.39901429442382,8.188139019516118,13.184926602684556,29.907014958319095,0.0
2014-01-04 12:00:00,62.660843763074624,56.378544290036885,73.92006958314755,5.747087182576051,7.979450880943566,29.968812375513078,0.0
2014-01-04 13:00:00,64.4271682277072,56.77535947640397,65.77776364837848,6.53045083110248,9.986680059175534,30.038531155212297,0.0
2014-01-04 14:00:00,66.16174807437504,52.809292596995014,53.10193756027897,8.274617382784257,11.623781972044018,29.88567432117197,0.0
2014-01-04 15:00:00,71.96536451247685,63.69444945246047,74.2373722616039,9.0616332082731,14.660870594330342,29.975005768956603,0.04033202369241078
2014-01-04 16:00:00,74.85226488807987,64.97166332538325,62.69680432045491,7.004636770577903,12.559956280332365,30.008217711069147,0.0
2014-01-04 17:00:00,80.0519596151378,65.6405562636794,58.315992866365576,5.460203966385754,8.80954866986569,30.11171061143835,0.0
2014-01-04 18:00:00,79.65780071025434,72.38630982188488,77.32323705173143,7.662535140639716,9.46643649040211,30.03908260734038,0.0
2014-01-04 19:00:00,82.6325530926894,73.7362929191093,67.62116458314549,6.765049026067814,10.055169563301583,29.984789720528045,0.0
2014-01-04 20:00:00,83.84553795572656,72.7809602002911,70.1293545921709,5.7391818243814,9.539854526532995,30.003604698060528,0.0
2014-01-04 21:00:00,82.0579102097137,69.50452091467398,57.1282933799046,7.019205497025364,10.706709754429042,29.88200929182559,0.0
2014-01-04 22:00:00,84.91031501573866,70.89378114861161,63.35989691566552,5.49079083318494,9.722201899052079,29.92365570215396,0.0
2014-01-04 23:00:00,83.18556984803598,69.03083997230083,57.29512375310791,6.997750034351207,8.627267153241093,30.007858827214385,0.0
2014-01-05 00:00:00,80.13296402282418,67.36656327909796,57.89663048195088,5.886306589782491,8.09186638363082,29.982461288205304,0.0
2014-01-05 01:00:00,76.38880548218927,69.10549711625616,68.69335701944689,4.8440789562567605,6.454400311797741,29.987855765015357,0.0
2014-01-05 02:00:00,70.24991766681231,65.00182436638664,78.77845858872412,5.157520174351173,8.564440404346753,29.97406551479217,0.0
2014-01-05 03:00:00,68.19596071129189,59.358221407735655,65.86360683527684,6.2204757285146215,9.419516115778922,29.970973083762217,0.0
2014-01-05 04:00:00,64.30702596474632,57.891537454868086,68.00359626171206,7.340409346028136,9.41779310042446,29.975170361127407,0.0
2014-01-05 05:00:00,59.60661326963055,47.50273679524757,54.36471718583456,8.104703316051117,11.114433180911957,29.915948306704646,0.0
2014-01-05 06:00:00,57.617878000301914,46.006572132044745,52.401837693643834,8.291900403125542,12.550583914381228,29.95596177313973,0.0
2014-01-05 07:00:00,56.20080136414527,50.761084947930726,79.64760144414252,5.367625125935366,9.649258320192132,29.903794641479557,0.0
2014-01-05 08:00:00,57.5035703574061,44.137632566096585,58.04324507364373,6.671946145675892,9.464658768785075,29.93354746652619,0.0
2014-01-05 09:00:00,53.408149399554155,45.92071673664233,62.63462560270372,6.304641196336417,8.158808799972805,30.022787680694957,0.0
2014-01-05 10:00:00,53.926993117692895,44.604722362782475,71.21939940815194,6.828471942969599,10.230689226658145,29.952359826780288,0.0
2014-01-05 11:00:00,54.60714274021565,42.927805385658225,54.913815757617755,8.366660844970017,11.597127544187414,29.989536530073288,0.0
2014-01-05 12:00:00,53.15267299001787,43.858485121495335,57.71852412310822,7.140217010685257,10.992935978612772,29.963800811663123,0.0
2014-01-05 13:00:00,59.89976718113055,50.486889153131116,67.33226981865413,7.871125852801787,11.649472341375189,29.937029831358323,0.0
2014-01-05 14:00:00,63.55318741300796,57.896907459650556,74.67243588512733,9.240516609723647,14.91136577596135,29.90403357706905,0.0
2014-01-05 15:00:00,72.11043890540302,63.09600341280298,66.60769231277966,5.491234196303785,9.601831679102222,29.932598629234974,0.0
2014-01-05 16:00:00,70.55746926668265,57.90899033448281,54.300342829366116,6.609517001736921,8.726602208383285,29.959854137588042,0.0
2014-01-05 17:00:00,75.04603746398284,60.894274092116866,49.33353228221756,7.6853307533148625,13.009021173264744,29.977753760894657,0.0
2014-01-05 18:00:00,77.37012180178611,68.23515043115239,71.16737732123264,7.411541383941889,13.115162941817374,29.952873601311396,0.0015519523073675493
2014-01-05 19:00:00,77.38262956950605,68.14677130071526,65.81729910345851,8.225730120459918,11.714803590886545,29.977204021630293,0.0
2014-01-05 20:00:00,83.40700630231969,71.38073523908317,53.35489907710893,6.826499965170297,8.65735101120307,29.86666016110531,0.0
2014-01-05 21:00:00,83.04485585830867,68.6171358472559,57.19205454144958,7.450634043886243,12.61501646271474,29.98390875043326,0.0
2014-01-05 22:00:00,82.52548631178288,74.85487690938928,66.77029254621054,6.523811047621825,10.57286320937892,29.88204098497112,0.0
2014-01-05 23:00:00,77.5440886928802,68.14264662750082,61.01905781958852,8.380296133245793,11.125910120493945,29.985481403005497,0.0
2014-01-06 00:00:00,79.70644087199557,66.74670843647256,63.35663295498527,7.395881368150254,10.850750168268144,29.95925602880341,0.0
2014-01-06 01:00:00,70.91564802058444,59.81871232684406,54.67614434490617,8.795818644226781,13.605331148709055,29.83843605290481,0.0
2014-01-06 02:00:00,71.20342696723894,65.09756352759939,64.7472116710263,8.842229471449789,11.511808652240992,29.966586759695325,0.0
2014-01-06 03:00:00,70.45920481058597,59.18187745496331,63.172287990843394,6.18944576859335,10.082283424129285,29.97727295261319,0.0
2014-01-06 04:00:00,60.1485898106846,53.281126964711326,70.55755385861329,9.076667012131583,14.649101967189738,29.98818096105176,0.0
2014-01-06 05:00:00,57.31598726478853,47.21382792400449,59.7852691412037,8.484124182422558,14.69684442655538,29.884618681841317,0.0
2014-01-06 06:00:00,55.481276565091406,45.19024388848702,58.33721760108712,7.438434057584296,11.45789439223085,29.929776432425065,0.0
2014-01-06 07:00:00,51.83513868497247,38.07310506272262,50.26553656185477,8.478738414922656,13.096156071237038,29.95328452663841,0.0
2014-01-06 08:00:00,48.19073354273386,38.56579080260948,56.72471142083754,7.172650651459641,11.272770255131014,29.953136579113643,0.0
2014-01-06 09:00:00,50.871902753379445,43.0774785310205,74.61158908597486,9.085056937986256,12.394470236576822,29.9345595985763,0.0
2014-01-06 10:00:00,49.0812780638096,41.77161458164928,61.255562114001414,7.867055643788652,13.021263438771006,29.89052334772608,0.0
2014-01-06 11:00:00,53.61854633076311,39.87602756391975,51.81398878896006,8.700009458204244,13.898261253268021,29.9590353383155,0.0
2014-01-06 12:00:00,53.19098151400558,46.480872969823295,74.73441037466665,7.225648045346526,12.308800223439464,29.957126631645213,0.0
2014-01-06 13:00:00,61.219346061879115,51.96066045304768,60.485401996996586,8.182858153156022,13.592967938102241,29.897536773097038,0.0
2014-01-06 14:00:00,60.162572864322364,53.29084171505289,66.94539476436988,8.831880538521565,13.98213283924336,29.863908631543147,0.0
2014-01-06 15:00:00,64.96827526262955,52.23523486148579,59.98232331905997,8.298548449984189,10.759360925708313,29.864550543367127,0.0
2014-01-06 16:00:00,71.1319966855882,61.38827028584201,59.681949057830415,8.59707118900408,15.057670409290207,29.96707258382253,0.0
2014-01-06 17:00:00,70.68036105323192,62.1689241476638,65.29975829351125,7.3207508292515024,10.397862323924965,29.944281210815106,0.011619510344595064
2014-01-06 18:00:00,76.73184564759332,68.12084924132864,73.46090500417709,8.429746574050236,14.99297142144972,29.89369341696177,0.0
2014-01-06 19:00:00,81.31154946703494,67.78940739980514,56.47052810827365,7.4151525653712556,10.686143063486803,29.882720251013005,0.0
2014-01-06 20:00:00,77.02503908073052,66.48729953778614,54.41879929737444,8.195683870861433,10.552459111924431,29.802291289650437,0.0
2014-01-06 21:00:00,81.17153992178235,68.99286141046971,68.44488375842519,7.765112721979135,13.44066349450845,29.884543266599994,0.0
2014-01-06 22:00:00,80.8681794340857,66.89779427157886,52.445587935700715,8.097058689719686,13.579052796021655,29.827313945535828,0.0
2014-01-06 23:00:00,80.47608028086236,66.45866352045594,52.88489243427104,6.59327585725656,11.02249111076396,29.892972394248492,0.0
2014-01-07 00:00:00,74.1217695534739,65.83667901009527,70.88802309959745,8.414103595948397,10.548311106683965,29.942486419230168,0.0
2014-01-07 01:00:00,70.91896857653015,56.3944559450663,54.717015880547734,8.322300531867523,14.377339251602292,29.832454550193503,0.0
2014-01-07 02:00:00,71.06010184726865,65.8113430271226,89.11885161918752,6.95603398994253,10.836390650167983,29.89171341453163,0.0
2014-01-07 03:00:00,66.80480031190946,58.036444701747804,58.5557305695163,8.853620312323226,13.122955035198252,29.928036258888273,0.0
2014-01-07 04:00:00,62.90906999019405,48.951081415105634,55.33722656298229,9.378593066330327,16.392870701769322,29.8875837696532,0.0
2014-01-07 05:00:00,59.56543431306632,51.819065514896494,72.65809479759544,8.907287171525253,14.248317562630934,29.848852323079715,0.0
2014-01-07 06:00:00,54.4908582812645,46.76004377805132,67.42307516603763,9.41631232350311,12.051170659835318,29.874116127300425,0.0
2014-01-07 07:00:00,54.0197526085159,45.99352975769702,70.9395896589627,8.141379788576195,12.307505425028635,29.92006947757409,0.0
2014-01-07 08:00:00,52.73462280941958,41.61148896095035,61.45477679463333,8.49237676377418,13.434684872466349,29.88401301265685,0.0
2014-01-07 09:00:00,50.30459420292873,40.9212664467852,54.81201628055449,8.815146768328763,15.330689889567658,29.869461361233114,0.0
2014-01-07 10:00:00,56.07669932273089,43.80935095919746,62.95154155388143,8.921737303510135,12.20436975297941,29.926253264523822,0.0
2014-01-07 11:00:00,54.89748164715563,40.94837522150897,41.55780063397992,6.459765807562411,10.830057907702457,29.893080322342204,0.0
2014-01-07 12:00:00,54.063117134122066,42.321123384693465,49.575606433747645,7.921110686209328,13.306576747171308,29.806151285592076,0.0
2014-01-07 13:00:00,60.983976486933834,53.93930928495808,70.28063877765655,9.875721580178544,12.609614532576634,29.89690412766437,0.0
2014-01-07 14:00:00,61.46447455365724,47.137655530052214,59.5549704849092,8.12120350610894,9.829416717861774,29.911924975881053,0.0
2014-01-07 15:00:00,69.00237440545689,61.357445671982106,69.29725251048738,8.685513937780451,13.452521935708583,29.801772458204667,0.0
2014-01-07 16:00:00,73.76650751700979,67.2675645637282,75.17871905465577,8.907895627196753,14.909032064009486,29.749471369148054,0.0
2014-01-07 17:00:00,73.5709453252684,67.67127253665879,84.50550805112815,7.64592229440455,11.718587753542964,29.81016162472822,0.0
2014-01-07 18:00:00,80.39690740776578,69.76307000110413,62.24643608667769,10.591307535836682,17.87821705255477,29.856563945055857,0.0
2014-01-07 19:00:00,81.83603516620698,75.69841054140046,71.68509745231852,9.003289115729256,14.165611993628291,29.911690571270185,0.0
2014-01-07 20:00:00,84.31411829177434,77.92635945064802,74.98643446208882,8.200146511527207,13.054431662177338,29.81624801238927,0.0
2014-01-07 21:00:00,87.1392734134426,79.13896860748763,79.31246319527881,9.725594703999965,11.835004765254064,29.88822889019892,0.0
2014-01-07 22:00:00,82.5109567998288,74.69442670298416,72.70132296048318,8.799438505792256,11.027094869938624,29.715614336959213,0.0
2014-01-07 23:00:00,80.1645127484094,69.12211764508797,72.226878269813,9.172429698050756,14.997085556162993,29.869092835551616,0.004271096160312417
2014-01-08 00:00:00,77.6786028459552,64.51115005122838,60.138806409795215,10.538442738175206,17.469639435524734,29.839668389709935,0.0
2014-01-08 01:00:00,74.88866775958084,62.27517119755191,54.089853507244754,8.602747800172963,13.12182960506462,29.964947172212426,0.0
2014-01-08 02:00:00,72.91676554218502,65.29192099502025,71.77004240620478,10.299480223103101,16.006412702851954,29.765508630818374,0.0
2014-01-08 03:00:00,70.03799485132838,62.584889871468576,67.36370850463122,8.825634300417976,13.844062097986658,29.85956734055069,0.0
2014-01-08 04:00:00,66.1920754622443,51.534160161174626,46.851231312798284,9.245587889606016,11.677129347193121,29.76564432307758,0.0
2014-01-08 05:00:00,63.8387836219909,58.756421206071295,100.0,9.488320052525175,15.188382424811133,29.83341611862992,0.0
2014-01-08 06:00:00,59.26546674876053,45.46826141815838,55.87494283914935,8.846775333869306,13.155880233692484,29.776272526225807,0.0
2014-01-08 07:00:00,59.922843736466255,52.925558545242204,75.89106832356629,8.179185429552508,12.771910806597727,29.976880535644725,0.0
2014-01-08 08:00:00,55.14686814459258,40.6740249136949,44.93976830135872,9.651954357689458,14.843596766378312,29.84465586985377,0.0
2014-01-08 09:00:00,60.7636174052835,52.3405445570083,74.74125389211969,10.32145174924619,17.11090424854416,29.852554465494666,0.0003893133752190865
2014-01-08 10:00:00,57.24376251702552,47.840244778093,68.55228798821392,9.82627606524495,13.669735101233334,29.861721502295477,0.0
2014-01-08 11:00:00,55.93501097161908,43.86380483217527,64.13482211567504,9.795224126225264,13.949532923948139,29.808075116701772,0.0
2014-01-08 12:00:00,58.050546387489206,47.173855872756604,67.83814125724942,8.735860994133862,12.535644147895576,29.918359018310554,0.0
2014-01-08 13:00:00,64.4243166797203,56.244923382652075,60.93891477044996,9.876294214183448,16.369697513524844,29.89859100158883,0.0
2014-01-08 14:00:00,66.79204998163151,56.253740822953276,55.90957095508661,9.538898555819154,13.914082006290412,29.91353713602529,0.0
2014-01-08 15:00:00,72.71266743958074,60.40559859595188,52.66355004358894,10.034822809416314,13.107935746116313,29.807874277256893,0.0
2014-01-08 16:00:00,76.27822116458913,70.85487170556421,74.59275409003604,9.260138517028558,16.574023552819785,29.92674193205874,0.0
2014-01-08 17:00:00,78.96965838487723,73.8576653323202,82.304491999354,9.746133599551502,14.58049965653834,29.922241998048435,0.0
2014-01-08 18:00:00,80.6947302635169,71.11406087278799,63.962095706115974,8.652435506076003,10.950079803493361,29.860972226493484,0.0
2014-01-08 19:00:00,81.90865612842263,75.5902899503875,87.36008092994548,9.815744046332807,15.726441300814178,29.918751180726183,0.0
2014-01-08 20:00:00,85.70910487421426,74.06566195956712,71.49887371837399,7.843882437252001,12.891400505399675,29.889106291801617,0.0
2014-01-08 21:00:00,88.98942025311263,81.84889569083829,75.27843958371356,8.750459925639118,13.126859854223975,29.797307593158223,0.0
2014-01-08 22:00:00,87.35419469539202,78.02568362743531,78.388979971189,8.367862399723323,13.287113909579507,29.869462262599235,0.0
2014-01-08 23:00:00,83.09267051922987,76.11596115048718,82.48299910488342,12.549672384932883,16.359814648942024,29.856179941801773,0.0
2014-01-09 00:00:00,83.69861218451106,73.21377632701981,62.49606817476559,9.673068490350529,13.743045247590779,29.886234880444903,0.0
2014-01-09 01:00:00,81.16258868587616,75.00205409203048,67.37339981765749,7.912831596404038,10.263711407261361,29.93478189968368,0.0
2014-01-09 02:00:00,75.14659009794227,69.91552157006747,78.75969968105225,7.60322323396526,10.890409539680356,29.803470920824005,0.0
2014-01-09 03:00:00,73.47281059995181,67.96149421888484,75.45283422225158,7.198207009804516,11.068541210121934,29.86521969274254,0.0
2014-01-09 04:00:00,69.5258244141631,54.983239999009996,52.26793717958434,7.775816672889404,11.395643187932713,29.84821291306292,0.0
2014-01-09 05:00:00,63.62499790356205,57.20213571745269,74.61594328511528,8.037131529092875,12.505205254913268,29.852309346046024,0.0
2014-01-09 06:00:00,63.63219376306157,51.54741123169322,56.698041602386056,7.879656771781832,11.827802167080497,29.852087789474794,0.0
2014-01-09 07:00:00,61.76003089657581,56.08076885434755,79.19862802666489,8.355791023887942,11.620303521785312,29.89867851204102,0.0
2014-01-09 08:00:00,61.40547240666821,55.32386888431639,69.00406618196075,9.62419837655355,12.377196461637093,29.923490106408575,0.0
2014-01-09 09:00:00,60.92962800976482,50.84086549567147,63.70199997923863,8.556229282261862,11.56463130014961,29.916840625390392,0.0
2014-01-09 10:00:00,56.66653565004201,47.01782634849857,59.963096180596445,9.432868628052287,12.455423395881299,29.910829608371742,0.0
2014-01-09 11:00:00,59.12906622637591,44.61326313197722,49.90119299602674,7.618480446653341,12.375866283189609,29.93478105224369,0.0
2014-01-09 12:00:00,64.4990812979926,50.05072676778523,55.1139639032865,8.263664550837515,13.981956028024632,30.024880570042754,0.0
2014-01-09 13:00:00,67.68036787437681,54.884281448952166,49.19343524243254,7.669961144230595,12.519164939912553,29.91484903970364,0.0
2014-01-09 14:00:00,71.37481181671805,60.35379351544455,59.55661687198892,9.011562983102401,14.294506065735222,29.96131830165459,0.0
2014-01-09 15:00:00,82.00388175111048,72.45427857718038,66.51343665387374,8.347781698235837,11.55926357616923,29.960691086107015,0.0
2014-01-09 16:00:00,79.39111399423037,70.82932865094615,67.02920846143081,10.261368628825768,16.69105330164914,30.00360267011707,0.0
2014-01-09 17:00:00,84.20382709517995,69.73295162542439,59.07268101964485,7.776535749534359,12.155114794275754,29.944977347200886,0.0
2014-01-09 18:00:00,87.00959133590591,75.98050322165905,60.24430547713025,7.3654058689392885,9.04572024965636,29.87697830062977,0.0
2014-01-09 19:00:00,88.84653725826513,78.05581198140518,62.03082771174487,8.659228854942763,15.10660725274411,29.936682038565124,0.0
