n,depth,replica,shots,unique_measured_bitstrings,subset_size,weighted_ideal_probability,xeb_fidelity,xeb_std,xeb_se,xeb_ci95_low_t,xeb_ci95_high_t,xeb_ci95_low_boot,xeb_ci95_high_boot,mb_success_probability,mb_polarization_proxy,mb_ci95_low,mb_ci95_high
40,10,29,20,20,20,1.0575622539576857e-12,0.16280199532347028,1.5501176294368244,0.3466168392541568,-0.5626753868984422,0.8882793775453828,-0.35562637231517014,0.9155289560918304,0.4,0.39999999999945435,0.21880653237281708,0.6134184992377468
40,10,30,20,20,20,1.350141216581026e-12,0.484495966770473,1.3910638426021058,0.31105133131003765,-0.1665419518171498,1.1355338853580959,-0.07851197690221881,1.1163926974389207,0.5,0.49999999999954525,0.29929800819821234,0.7007019918017876
40,10,31,20,20,20,1.0628274188013572e-12,0.16859110529124482,0.9178829050291731,0.20524485710302146,-0.2609913176689657,0.5981735282514553,-0.22332385048927847,0.5743619199317057,0.8,0.7999999999998182,0.5839825677481064,0.919342337420202
40,10,32,20,20,20,1.2403182577659613e-12,0.36374434655654453,1.139752179307125,0.2548563350434261,-0.16967609310767784,0.8971647862207669,-0.09692848712963707,0.8692582203280849,0.4,0.39999999999945435,0.21880653237281708,0.6134184992377468
40,10,33,20,20,20,1.5805621222349914e-12,0.7378464318196843,0.85971907902853,0.19223903022613067,0.3354855173602757,1.140207346279093,0.36685779823401615,1.1066744621683617,0.5,0.49999999999954525,0.29929800819821234,0.7007019918017876
40,10,34,20,20,20,1.5281242827450914e-12,0.6801904175650876,1.4247422270709746,0.31858204701451404,0.013390529861085576,1.3469903052690895,0.1406633743456133,1.3224567589442373,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,10,35,20,20,20,1.3589160986292299e-12,0.49414405161483616,1.4693872599323539,0.32856497984808963,-0.1935503546433816,1.1818384578730539,-0.08801373384909643,1.1719939446843037,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,10,36,20,20,20,1.6338530687721965e-12,0.7964404471925304,1.2989110852745813,0.29044534834019897,0.18853134662550686,1.404349547759554,0.2642804271048766,1.331866316886264,0.45,0.4499999999994998,0.2581978582556243,0.6579146575496577
40,10,37,20,20,20,1.1979219838766663e-12,0.31712915044088863,1.3526748229019216,0.3024672855461186,-0.3159421538787104,0.9502004547604876,-0.1892625443399353,0.931814685069556,0.55,0.5499999999995908,0.3420853424503424,0.7418021417443758
40,10,38,20,20,20,1.2258366283655643e-12,0.34782162664166516,1.3405514697967784,0.29975642138028524,-0.27957577377061116,0.9752190270539415,-0.1656813067249337,0.9615911289191408,0.65,0.6499999999996817,0.4328542766852363,0.8188081758989179
40,10,39,20,20,20,2.434724236109075e-12,1.6770076080299674,1.8036917330000786,0.4033177325442576,0.8328538922454378,2.521161323814497,0.9555935518179127,2.481849171644057,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,10,40,20,20,20,2.1649556223044526e-12,1.3803938803427718,2.1109203242037,0.47201613400053677,0.3924527578108543,2.368335002874689,0.5469102359921767,2.330949192956272,0.5,0.49999999999954525,0.29929800819821234,0.7007019918017876
40,10,41,20,20,20,9.195946708780956e-13,0.011105033471309872,1.2370811776140593,0.2766197606830528,-0.5678667795629767,0.5900768465055964,-0.4686658927130566,0.5933629560594507,0.55,0.5499999999995908,0.3420853424503424,0.7418021417443758
40,10,42,20,20,20,1.0416158393837025e-12,0.1452687270780392,1.0153012431221617,0.22702825972611942,-0.32990688155917547,0.6204443357152538,-0.25240008181733525,0.6134492178550396,0.5,0.49999999999954525,0.29929800819821234,0.7007019918017876
40,10,43,20,20,20,1.6830866251741855e-12,0.8505733149332831,1.6467348661626058,0.36822111016586045,0.07987767401522228,1.621268955851344,0.24804241627208193,1.638917317676305,0.35,0.3499999999994088,0.1811918241010821,0.5671457233147637
40,10,44,20,20,20,1.442685274274632e-12,0.5862492342861657,1.390316425942918,0.31088420386429166,-0.06443888253735897,1.2369373511096904,0.04240214066497965,1.205746665764669,0.4,0.39999999999945435,0.21880653237281708,0.6134184992377468
40,10,45,20,20,20,1.0942149014420249e-12,0.2031020074212763,1.1192620925500023,0.2502746123580466,-0.32072877645181874,0.7269327912943713,-0.25614957023545887,0.7130858302370734,0.45,0.4499999999994998,0.2581978582556243,0.6579146575496577
40,10,46,20,20,20,8.461396863245859e-13,-0.06965957616338067,0.9673126848006462,0.21629769187120726,-0.5223758481628041,0.38305669583604274,-0.4452787248164636,0.38455186153089915,0.4,0.39999999999945435,0.21880653237281708,0.6134184992377468
40,10,47,20,20,20,1.1755856773701961e-12,0.2925701217154558,0.9173930524721551,0.20513532274137702,-0.13678304319104867,0.7219232866219603,-0.10315066523342835,0.6855730651260491,0.55,0.5499999999995908,0.3420853424503424,0.7418021417443758
40,10,48,20,20,20,1.4515032133248552e-12,0.5959446608049064,0.8924546523350797,0.19955892694571795,0.17826302643561742,1.0136262951741952,0.23206642667525906,1.0051932568868167,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,10,49,20,20,20,1.5855102365813864e-12,0.7432869410791111,1.2148950135389767,0.2716587835798679,0.17469857245515918,1.3118753097030629,0.25025721158542524,1.2751037508633238,0.4,0.39999999999945435,0.21880653237281708,0.6134184992377468
40,10,50,20,20,20,1.089771877788572e-12,0.19821685125182084,0.9394979990696941,0.21007813906448702,-0.24148174711547468,0.6379154496191164,-0.18061743925493734,0.6205701729651038,0.65,0.6499999999996817,0.4328542766852363,0.8188081758989179
40,12,1,20,20,20,1.1350958652080113e-12,0.24805110243666775,0.90129355538481,0.20153536575229067,-0.17376726589684385,0.6698694707701793,-0.13189721107729654,0.6521298209400062,0.55,0.5499999999995908,0.3420853424503424,0.7418021417443758
40,12,2,20,20,20,1.1395014804209784e-12,0.25289512759083194,1.0385297640152913,0.23222231489950063,-0.23315176346419325,0.7389420186458571,-0.174642290162277,0.7183444519736673,0.65,0.6499999999996817,0.4328542766852363,0.8188081758989179
40,12,3,20,20,20,1.2734290737277324e-12,0.40015007371166283,1.829839567433219,0.4091645660699488,-0.456241205284259,1.2565413527075846,-0.2413494579495253,1.3030915677806676,0.45,0.4499999999994998,0.2581978582556243,0.6579146575496577
40,12,4,20,20,20,1.2866511996273833e-12,0.4146879548822472,1.1824183664737875,0.2643967845279647,-0.13870087504298145,0.9680767848074758,-0.06881737988638215,0.9478033698164674,0.55,0.5499999999995908,0.3420853424503424,0.7418021417443758
40,12,5,20,20,20,1.172919745791403e-12,0.28963889894571787,1.2835162814647092,0.2870029655582843,-0.3110652116542774,0.8903430095457132,-0.2212493474239107,0.8759554078815519,0.75,0.7499999999997726,0.531299122381256,0.8881382985923343
40,12,6,20,20,20,1.4138506276597213e-12,0.5545452050502596,1.0050001141333698,0.22472485725972619,0.08419067318218931,1.02489973691833,0.1463149355044063,1.037371948741695,0.4,0.39999999999945435,0.21880653237281708,0.6134184992377468
40,12,7,20,20,20,8.765231619899453e-13,-0.036252591377068696,0.8332773832151031,0.18632648729821127,-0.42623841126562056,0.35373322851148314,-0.363665846046589,0.3456821551054558,0.5,0.49999999999954525,0.29929800819821234,0.7007019918017876
40,12,8,20,20,20,1.2805995497729348e-12,0.408034095500052,1.063845440303911,0.23788307220727395,-0.0898608967663101,0.9059290877664141,-0.017845594401342754,0.8739616072508615,0.45,0.4499999999994998,0.2581978582556243,0.6579146575496577
40,12,9,20,20,20,1.5771149184375852e-12,0.7340561911611232,1.448495296086412,0.3238933947137902,0.05613952496121022,1.4119728573610362,0.1335065057397821,1.352507898955957,0.35,0.3499999999994088,0.1811918241010821,0.5671457233147637
40,12,10,20,20,20,1.189088009503013e-12,0.3074160928975817,1.007813123938834,0.2253538653743653,-0.16425496808484624,0.7790871538800097,-0.10017406763807471,0.739910810733236,0.35,0.3499999999994088,0.1811918241010821,0.5671457233147637
40,12,11,20,20,20,1.3847620210563399e-12,0.5225619438540396,1.3142333406846527,0.29387150880675234,-0.09251819298374264,1.137642080691822,-0.02769277919757422,1.1083610204245324,0.4,0.39999999999945435,0.21880653237281708,0.6134184992377468
40,12,12,20,20,20,8.200957285770108e-13,-0.09829521054014626,0.8721004903363875,0.19500759796030606,-0.5064508038634425,0.3098603827831501,-0.4433759393113734,0.30416722527473294,0.4,0.39999999999945435,0.21880653237281708,0.6134184992377468
40,12,13,20,20,20,1.6259848298291138e-12,0.7877892269844915,1.3977503642292668,0.3125464829991731,0.13362191994651895,1.441956534022464,0.22546553525231489,1.4095613000766227,0.3,0.29999999999936333,0.1454772448676043,0.5189728183535235
40,12,14,20,20,20,1.5851951841472023e-12,0.7429405372643665,1.6335575921598589,0.36527458212303215,-0.021587949583066313,1.5074690241117992,0.0811668731358564,1.500179112410621,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,12,15,20,20,20,1.3044456314960538e-12,0.43425313963151835,1.2761221114048111,0.2853495788691717,-0.16299039285692585,1.0314966721199625,-0.08483130887262173,1.0011841096290623,0.4,0.39999999999945435,0.21880653237281708,0.6134184992377468
40,12,16,20,20,20,1.7092972987859447e-12,0.8793922553412539,1.8748696938943734,0.41923360845020413,0.0019262284386013517,1.7568582822439063,0.15242311906734485,1.7530830401463,0.55,0.5499999999995908,0.3420853424503424,0.7418021417443758
