region,region_label,year,combined_gt,combined_gt_errors,method_gt,method_gt_error,annual_variability_flag,method_family,residual_gt,pair_sigma,z_score
central_asia,Central Asia,2015,-10.189511409801131,12.432333656717905,-24.28902277334564,8.360000757633594,1.0,altimetry,-14.099511363544508,14.981739979708466,-0.9411130738246115
central_asia,Central Asia,2016,1.2737759260486492,12.295529840295975,23.296566138727,7.243439267555282,1.0,altimetry,22.022790212678352,14.270510378972805,1.543237741877005
central_asia,Central Asia,2017,-30.00765753272444,13.316873106260337,-48.33300923574773,12.389103131732035,1.0,altimetry,-18.32535170302329,18.18870489443744,-1.007512728881958
central_asia,Central Asia,2018,-18.339522791576385,12.643524523926262,-17.031882849840073,9.18605975638872,,altimetry,1.307639941736312,15.628256660135488,0.08367151693072947
central_asia,Central Asia,2019,7.092775040314354,12.716535977930944,7.4979312842104,9.154180940874747,,altimetry,0.40515624389604543,15.668736897921496,0.025857619955938542
south_asia_west,South Asia West,1999,10.38574134051786,8.445206287895225,8.614707639535968,7.601945102322318,,altimetry,-1.7710337009818922,11.362705601388576,-0.15586373202923284
south_asia_west,South Asia West,2000,-5.558469733230983,7.156086235437799,-6.729864310533904,7.59718790431901,,altimetry,-1.1713945773029213,10.436801917376481,-0.11223692722888977
south_asia_west,South Asia West,2001,0.6401783530036582,6.997226446971522,-0.5312162242992658,7.589778774518264,,altimetry,-1.171394577302924,10.323077050779272,-0.11347339282084476
south_asia_west,South Asia West,2002,-15.29233208768566,7.282778287585048,-16.463726664988585,7.634243388095786,,altimetry,-1.1713945773029248,10.550854548083032,-0.11102366845875565
south_asia_west,South Asia West,2003,-13.61161659053939,6.819776645760274,-12.414056886151522,5.393740250149926,,altimetry,1.1975597043878672,8.69492883145944,0.13773082305802578
south_asia_west,South Asia West,2004,10.727256895957192,6.298025367198201,11.454236832134857,5.388428408977192,,altimetry,0.7269799361776652,8.288563460850408,0.08770879774419642
south_asia_west,South Asia West,2005,-26.94801280307264,6.56985657010489,-26.22103286689497,5.515978451432968,,altimetry,0.7269799361776705,8.578405074862298,0.0847453494948582
south_asia_west,South Asia West,2006,-17.594002959723174,6.31612237361194,-16.86702302354551,5.42387343411956,,altimetry,0.7269799361776634,8.325371154956951,0.08732102420981164
south_asia_west,South Asia West,2007,-22.11236480863932,6.417456313027791,-21.38538487246165,5.463560979847681,,altimetry,0.7269799361776705,8.428181542309966,0.08625584683103805
south_asia_west,South Asia West,2008,15.822348791579795,6.860778860914097,14.180374446066669,7.622777965939467,,altimetry,-1.6419743455131268,10.255585331729144,-0.16010537598796243
south_asia_west,South Asia West,2009,10.325027926555457,6.87462283143222,9.882946292237936,7.605801597331719,,altimetry,-0.4420816343175211,10.252251314341786,-0.04312044455046639
south_asia_west,South Asia West,2010,3.724989809360901,6.7693488013931855,3.2829081750433824,7.59150710232494,,altimetry,-0.44208163431751846,10.171286215596007,-0.043463690328530764
south_asia_west,South Asia West,2011,-4.56554252757665,6.219688132836932,1.1644477834688232,5.346072375551899,1.0,altimetry,5.729990311045473,8.201524877386625,0.6986493849264901
south_asia_west,South Asia West,2012,-13.385802025121812,6.568978618817733,-18.51400920646499,6.6769062010626055,1.0,altimetry,-5.128207181343178,9.366565886827082,-0.5475013194062264
south_asia_west,South Asia West,2013,-1.8653693990322708,6.212105574067136,2.1615094713135066,5.315370818613218,1.0,altimetry,4.026878870345778,8.175782690527,0.4925374147984124
south_asia_west,South Asia West,2014,-1.0298054748840433,6.228910213392243,1.6704963716824048,5.30342741367022,1.0,altimetry,2.700301846566448,8.18081076535639,0.33007753436878473
south_asia_west,South Asia West,2015,-11.50718904858852,6.726550177661439,-21.93295895227818,7.131910789828296,1.0,altimetry,-10.42576990368966,9.803602848272996,-1.063463102804727
south_asia_west,South Asia West,2016,-2.5142471767577974,6.420048822630218,4.328941348089828,5.410612655590237,1.0,altimetry,6.8431885248476245,8.395936886005568,0.8150595481790627
south_asia_west,South Asia West,2017,-4.83968449536793,6.454837206061876,-6.76759558642774,5.69570083293346,1.0,altimetry,-1.9279110910598103,8.608480198910815,-0.2239548731614366
south_asia_west,South Asia West,2018,3.423873011989204,7.031232693156767,3.6422389575170993,7.591916828508775,,altimetry,0.21836594552789546,10.347726045673575,0.021102795393312054
south_asia_west,South Asia West,2019,9.057624071758845,7.227855959035833,8.461849514543132,7.601515875958723,,altimetry,-0.5957745572157123,10.489277638475507,-0.0567984352926615
south_asia_east,South Asia East,1999,-1.13805405392391,5.446065131334123,-1.7036647388283273,1.9188066000991089,,altimetry,-0.5656106849044173,5.774205069385505,-0.09795472763917788
south_asia_east,South Asia East,2000,-8.597968183300948,5.279652597325163,-8.685271612383808,1.9654891101657836,,altimetry,-0.08730342908286026,5.633638166462471,-0.015496811563544323
south_asia_east,South Asia East,2001,-6.760956935297009,5.275848543018209,-6.848260364379868,1.9472568551102665,,altimetry,-0.08730342908285937,5.6237342672499455,-0.015524102835241449
south_asia_east,South Asia East,2002,-7.708697183142653,5.312445831653975,-7.796000612225513,1.9561458658782669,,altimetry,-0.08730342908286026,5.66114717728221,-0.015421508459134016
south_asia_east,South Asia East,2003,-10.3122353167156,5.375534181305681,-10.7795445722383,2.410035203169777,,altimetry,-0.4673092555227001,5.891064200541641,-0.07932509978073815
south_asia_east,South Asia East,2004,-3.9533909617017895,5.308820134493304,-4.244329533224465,2.3585608028036744,,altimetry,-0.29093857152267555,5.80916347514196,-0.0500826965478994
south_asia_east,South Asia East,2005,-11.756028485679993,5.325075726950797,-12.046967057202668,2.424994178497904,,altimetry,-0.2909385715226751,5.851241600165668,-0.04972253607070979
south_asia_east,South Asia East,2006,-5.237842230677625,5.314673037669138,-5.528780802200302,2.36520438238482,,altimetry,-0.2909385715226769,5.81721078075908,-0.0500134140720809
south_asia_east,South Asia East,2007,-6.243758498316526,5.296108528021933,-6.534697069839202,2.371608924768547,,altimetry,-0.290938571522676,5.8028694998792165,-0.050137017820016755
south_asia_east,South Asia East,2008,-5.454519951144276,5.250531895012767,-5.3654526962271145,1.9355962366456256,,altimetry,0.08906725491716116,5.595946566208711,0.015916387667994622
south_asia_east,South Asia East,2009,-6.180381708765954,5.247415590313133,-5.849316471917793,1.9390974299141608,,altimetry,0.33106523684816125,5.594235356164507,0.05917971193030831
south_asia_east,South Asia East,2010,2.2227097285908783,5.238232868836588,2.5537749654390374,1.921162929364228,,altimetry,0.33106523684815903,5.579422065888485,0.05933683326669769
south_asia_east,South Asia East,2011,-6.881244800625748,5.253440151284846,-2.0027134818272407,1.9889505392855256,1.0,altimetry,4.878531318798506,5.6173443610709795,0.8684764552815106
south_asia_east,South Asia East,2012,-6.8396695064383,5.429712527023256,-12.374962902913037,3.4297945820747446,1.0,altimetry,-5.535293396474737,6.422247971025608,-0.8618934400302783
south_asia_east,South Asia East,2013,-7.157727876074961,5.301098372096551,-6.476545616302391,2.4316176549075768,1.0,altimetry,0.6811822597725703,5.83218727153912,0.11679704852701096
south_asia_east,South Asia East,2014,-6.894544938358632,5.338167375548173,-8.356116846189417,2.7560266862852014,1.0,altimetry,-1.461571907830785,6.007637973853207,-0.24328561644225627
south_asia_east,South Asia East,2015,-2.841941189515999,5.279480933768465,-1.7778348646567457,2.0614385182049872,1.0,altimetry,1.0641063248592535,5.667666865153942,0.18775033010525238
south_asia_east,South Asia East,2016,-19.62718600710296,6.214126261876915,-29.106764332097075,6.626760111478447,1.0,altimetry,-9.479578324994115,9.084564644143946,-1.0434818504048844
south_asia_east,South Asia East,2017,-2.5673899739335453,5.362126415921245,7.189713947062231,2.515915755089424,1.0,altimetry,9.757103920995776,5.9230255602206885,1.6473175443518147
south_asia_east,South Asia East,2018,-9.23564953479199,5.326246187620374,-8.892852522648754,1.9678083366278416,,altimetry,0.34279701214323666,5.6781306871929775,0.06037145515449569
south_asia_east,South Asia East,2019,-6.108447936626948,5.380726787095196,-5.7440780781869005,1.9383107767199896,,altimetry,0.3643698584400479,5.719201817081877,0.06370991444151576
southern_andes,Southern Andes,2011,-71.54836887609063,25.800247059072472,-81.96626354775314,23.54007891600412,1.0,altimetry,-10.41789467166251,34.92546440179256,-0.2982893670879236
southern_andes,Southern Andes,2012,-9.759237227128205,24.60646041087924,-7.238239392273328,10.161168386843272,1.0,altimetry,2.520997834854877,26.62193150276573,0.09469627831447816
southern_andes,Southern Andes,2013,-2.02950128635302,24.57859234750425,-12.311565348643349,10.308193131860564,1.0,altimetry,-10.282064062290328,26.65269306146251,-0.38577955475566195
southern_andes,Southern Andes,2014,-2.839188831901799,24.61697580755798,-14.254287218128784,10.47963692913931,1.0,altimetry,-11.415098386226985,26.754780658351045,-0.42665639954196216
southern_andes,Southern Andes,2015,-58.59736119495517,24.841541509562447,-32.87111689237291,12.449982239980152,1.0,altimetry,25.72624430258226,27.78676379766336,0.9258452869832083
southern_andes,Southern Andes,2016,-59.88708275747476,25.925549997152547,-86.76625941796678,24.82588558232298,1.0,altimetry,-26.87917666049202,35.89510743264948,-0.7488256362214771
southern_andes,Southern Andes,2017,-31.06411163875642,22.96909342920485,-19.58316921964963,10.844711327705456,1.0,altimetry,11.480942419106789,25.400531820038818,0.45199614324804493
southern_andes,Southern Andes,2018,-38.40283046316067,23.182583365200102,-36.32224996302968,13.045789839782222,1.0,altimetry,2.080580500130992,26.60121809294111,0.07821373039616912
southern_andes,Southern Andes,2019,-18.707812818625538,26.34581551231756,28.186769196505196,14.614457304243164,1.0,altimetry,46.89458201513074,30.127800406047218,1.5565219293512749
antarctic_and_subantarctic,Antarctic And Subantarctic,2003,3.4345322319301674,35.96071129089404,20.82549087547755,13.52554188751182,,altimetry,17.390958643547382,38.42021655193878,0.45265123948578556
antarctic_and_subantarctic,Antarctic And Subantarctic,2004,2.7631849733944907,35.99982443602525,20.154143616941877,13.522999091830778,,altimetry,17.390958643547386,38.45593405265691,0.4522308213794602
antarctic_and_subantarctic,Antarctic And Subantarctic,2005,-60.10874719780268,36.20756491413701,-44.83741776746178,13.670479719287837,,altimetry,15.271329430340899,38.7023225758727,0.39458431468557786
antarctic_and_subantarctic,Antarctic And Subantarctic,2006,-28.237453044357395,36.06250186786126,-12.966123614016489,13.500975208452912,,altimetry,15.271329430340906,38.50688733913398,0.3965869610764638
antarctic_and_subantarctic,Antarctic And Subantarctic,2007,-9.194588130599428,36.00767277019372,6.076741299741463,13.48882306346203,,altimetry,15.271329430340892,38.451278859912264,0.3971605076121969
antarctic_and_subantarctic,Antarctic And Subantarctic,2008,-31.82215402552337,36.01187767893293,-16.550824595182476,13.510768118884895,,altimetry,15.271329430340895,38.462919664590004,0.39704030696349063
antarctic_and_subantarctic,Antarctic And Subantarctic,2009,43.90093277449207,37.05036244650036,37.38485983541977,22.14759263052991,,altimetry,-6.516072939072302,43.16532424000712,-0.1509561911974005
antarctic_and_subantarctic,Antarctic And Subantarctic,2010,2.9478322977909954,36.98563377788395,4.009841678168695,22.069480896507912,,altimetry,1.0620093803776998,43.06970040519295,0.02465792356079757
antarctic_and_subantarctic,Antarctic And Subantarctic,2011,-14.723003723332994,36.10328842543719,-10.122832949678072,14.963899940024143,1.0,altimetry,4.600170773654922,39.08152679393887,0.1177070383639249
antarctic_and_subantarctic,Antarctic And Subantarctic,2012,2.9744381638977377,36.08949082330296,2.821650293092335,15.099061911195133,1.0,altimetry,-0.1527878708054029,39.120749206570316,-0.0039055456223149793
antarctic_and_subantarctic,Antarctic And Subantarctic,2013,-32.00184844976529,36.993357333221056,-85.91066171382604,21.998425797531038,1.0,altimetry,-53.908813264060754,43.03997240185987,-1.2525289923682947
antarctic_and_subantarctic,Antarctic And Subantarctic,2014,11.230908571175664,36.19571288858679,-1.235701821142857,14.995988890649944,1.0,altimetry,-12.466610392318522,39.179194916709356,-0.31819465455635726
antarctic_and_subantarctic,Antarctic And Subantarctic,2015,9.27573329226935,36.39567628466161,26.7351627525891,16.525211335813278,1.0,altimetry,17.45942946031975,39.971588183498184,0.4367959906964036
antarctic_and_subantarctic,Antarctic And Subantarctic,2016,4.835788675492361,36.61706063242475,49.00930115616609,18.949677597078487,1.0,altimetry,44.17351248067373,41.22983640995788,1.0713967438882412
antarctic_and_subantarctic,Antarctic And Subantarctic,2017,-51.4931573818285,36.76568317496712,-68.8786626025629,19.586173118643945,1.0,altimetry,-17.385505220734395,41.657335929648106,-0.4173455847031468
antarctic_and_subantarctic,Antarctic And Subantarctic,2018,10.72591298251679,36.10756903091131,1.1907387164428809,14.293097855604003,1.0,altimetry,-9.53517426607391,38.83360899571268,-0.2455392252398332
antarctic_and_subantarctic,Antarctic And Subantarctic,2019,-39.20275281006301,36.256040159847885,17.67640742156002,13.88574019341594,1.0,altimetry,56.87916023162303,38.824144920288326,1.4650460518423343
antarctic_and_subantarctic,Antarctic And Subantarctic,2020,-34.039813466970145,37.339962983199264,-13.004599080276927,18.99172619097203,,altimetry,21.03521438669322,41.89222480723057,0.50212693366103
antarctic_and_subantarctic,Antarctic And Subantarctic,2021,-5.837119208305811,40.31597406145335,13.233076960169996,18.99212074873,,altimetry,19.070196168475807,44.565439693310786,0.4279144624110646
antarctic_and_subantarctic,Antarctic And Subantarctic,2022,-107.75499058988002,42.300455191884254,-88.68479442140419,19.491673776863625,,altimetry,19.07019616847583,46.57524939347379,0.40944914770865365
alaska,Alaska,2010,-74.6718663264441,26.22962593428754,-99.26949330057543,31.17053865805975,1.0,altimetry,-24.59762697413133,40.73813639436943,-0.6037985325595567
alaska,Alaska,2011,76.93457700155211,26.282273704694514,86.80720215590523,30.222009505922337,1.0,altimetry,9.872625154353116,40.05156388537827,0.24649786916204142
alaska,Alaska,2012,-114.37725520851748,26.57638540694613,-102.24804532795106,31.65165218330084,1.0,altimetry,12.129209880566421,41.32954569350106,0.2934755191967595
alaska,Alaska,2013,-94.8737408036014,26.785209272485805,-111.3533510613561,33.811135447245,1.0,altimetry,-16.4796102577547,43.135140152812845,-0.38204605802538616
alaska,Alaska,2014,-99.37698208356984,26.289582072862423,-95.87992987234615,30.054926336605774,1.0,altimetry,3.4970522112236893,39.930448565782086,0.08757858568662426
alaska,Alaska,2015,-77.05378799107663,26.398329647113123,-98.51002872748924,30.723590421249064,1.0,altimetry,-21.45624073641261,40.50692306915349,-0.5296931761462721
alaska,Alaska,2016,-78.19442937267391,24.90217750638278,-60.32982765083345,21.613952204831666,1.0,altimetry,17.864601721840458,32.97394993736941,0.5417792456097135
alaska,Alaska,2017,-111.1621356369558,26.56841923885518,-106.8201360519176,32.569289638020834,1.0,altimetry,4.341999585038195,42.0314112108654,0.1033036831253422
alaska,Alaska,2018,-163.54290808689328,28.34530890237633,-123.9585941747834,37.30510172987869,1.0,altimetry,39.58431391210988,46.852184066996635,0.8448765986129054
western_canada_us,Western Canada Us,2012,-18.414514736931903,2.927081469771462,-16.119132748685338,3.3758209516326723,1.0,altimetry,2.2953819882465645,4.468106201531201,0.5137259242987435
western_canada_us,Western Canada Us,2013,-15.125086239176396,2.857303875271332,-12.829704250929828,3.340374870276327,1.0,altimetry,2.295381988246568,4.395712650937748,0.5221865418698124
western_canada_us,Western Canada Us,2014,-29.4582578731366,3.2103727085338565,-28.85161368349231,3.581569492053934,1.0,altimetry,0.6066441896442889,4.809795521028985,0.126126814953353
western_canada_us,Western Canada Us,2015,-10.724980545390784,2.8259906393361427,-10.118336355746488,3.3170096205133057,1.0,altimetry,0.606644189644296,4.357611262629255,0.13921484801704517
western_canada_us,Western Canada Us,2016,-3.332374337334157,2.804995801098389,-2.7257301476898617,3.281032613088879,1.0,altimetry,0.6066441896442956,4.3166163197963785,0.14053697264270917
western_canada_us,Western Canada Us,2017,-7.398114303964045,2.8182019467084123,-6.791470114319749,3.2957413675593563,1.0,altimetry,0.606644189644296,4.336377909531537,0.13989652246656528
western_canada_us,Western Canada Us,2018,-18.31083323468459,2.751451702823065,-17.371487189643567,2.6964227036492834,1.0,altimetry,0.9393460450410238,3.8524254528443835,0.24383237431563304
western_canada_us,Western Canada Us,2019,-7.464984520461071,2.9343078569366376,-6.146040870513625,2.5711298148402566,1.0,altimetry,1.318943649947446,3.9013934849026155,0.3380698858116766
western_canada_us,Western Canada Us,2020,-21.83680487750593,3.448183296403132,-20.18515937216175,4.041917436856286,1.0,altimetry,1.651645505344181,5.312914888454026,0.310873699282012
western_canada_us,Western Canada Us,2021,-9.96218632462664,4.406938336130568,-8.059078989267983,3.934573268418332,1.0,altimetry,1.9031073353586567,5.907789121406533,0.3221352855102524
arctic_canada_north,Arctic Canada North,2002,-15.69487246719718,10.570571881838376,-8.974001546598318,9.911336294076976,,altimetry,6.720870920598863,14.490396027831663,0.46381554428809985
arctic_canada_north,Arctic Canada North,2003,14.432526555221171,10.032868227662464,18.500983322288395,6.488943302945801,,altimetry,4.068456767067223,11.948423748029867,0.34050154671975513
arctic_canada_north,Arctic Canada North,2004,-34.72281189399102,10.24673189365222,-33.51372061342106,6.637664717542028,,altimetry,1.2090912805699645,12.20877174014208,0.09903463725138772
arctic_canada_north,Arctic Canada North,2005,-10.07690053454384,10.055602165712004,-8.867809253973865,6.437954980545324,,altimetry,1.2090912805699752,11.939949717088439,0.10126435280037448
arctic_canada_north,Arctic Canada North,2006,-63.101373850013005,10.596791516519966,-61.89228256944303,7.129327165536424,,altimetry,1.2090912805699716,12.77181648309453,0.09466870136839113
arctic_canada_north,Arctic Canada North,2007,-56.00970892443728,10.414086900556049,-54.8006176438673,6.982724286730038,,altimetry,1.2090912805699787,12.53840677426054,0.09643101411034621
arctic_canada_north,Arctic Canada North,2008,-52.02228274960291,10.421618621404969,-50.81319146903294,6.906925531471123,,altimetry,1.2090912805699716,12.502629922832334,0.09670695589908856
arctic_canada_north,Arctic Canada North,2009,-30.206800906319195,10.889002772507135,-29.464580971204064,12.760537394920783,,altimetry,0.7422199351151306,16.775031922081094,0.04424551551154673
arctic_canada_north,Arctic Canada North,2010,-87.1810009482334,11.946278910098451,-87.57092283733029,16.48599345486407,1.0,altimetry,-0.3899218890968825,20.359311383042503,-0.01915201755898546
arctic_canada_north,Arctic Canada North,2011,-66.72987355333204,10.854014445818963,-48.66024029223768,10.655700105297186,1.0,altimetry,18.06963326109436,15.210311447306962,1.1879857505674976
arctic_canada_north,Arctic Canada North,2012,14.85395164110174,9.954141946860666,6.221833101969615,6.305839603625658,1.0,altimetry,-8.632118539132124,11.78340167374875,-0.7325659243512758
arctic_canada_north,Arctic Canada North,2013,-26.199338711281023,10.20405086281748,-30.098206213460447,8.312223612168925,1.0,altimetry,-3.8988675021794243,13.161144151997757,-0.2962407718623466
arctic_canada_north,Arctic Canada North,2014,-61.94859521843732,11.040476464115198,-66.51161852277413,13.239039491670477,1.0,altimetry,-4.563023304336809,17.238453736245955,-0.26470026686572795
arctic_canada_north,Arctic Canada North,2015,-16.118658421799875,10.057276864614554,-4.705464420296842,6.348394969499392,1.0,altimetry,11.413194001503033,11.89331478689925,0.9596310369313457
arctic_canada_north,Arctic Canada North,2016,13.437618529181597,9.9641220125172,18.499444574513124,6.868013890670542,1.0,altimetry,5.061826045331527,12.101790870890692,0.41827082448657255
arctic_canada_north,Arctic Canada North,2017,11.094728273222223,10.005068517175486,8.194603245732566,8.17193653262884,1.0,altimetry,-2.9001250274896577,12.91827940271807,-0.22449777846417046
arctic_canada_north,Arctic Canada North,2018,-54.0606130711443,11.09161444886088,-45.05734077983579,13.19543211460204,1.0,altimetry,9.003272291308512,17.237846146582534,0.5222968237881299
arctic_canada_north,Arctic Canada North,2019,-55.63806184363597,10.655512132641334,-44.70479111951131,8.51063416502434,,altimetry,10.933270724124654,13.637112329952636,0.8017291681399993
arctic_canada_north,Arctic Canada North,2020,-5.714096962016649,10.329784371690952,5.219173762107983,8.216002522831854,,altimetry,10.933270724124633,13.198755343622748,0.8283561926471551
arctic_canada_north,Arctic Canada North,2021,-35.27519354589248,12.03043154589882,-22.991558156683592,8.291931462841582,,altimetry,12.283635389208886,14.611208388255216,0.8406994865039855
arctic_canada_north,Arctic Canada North,2022,-45.190919574765104,17.198378139820786,-32.4781884277638,8.370882858286516,,altimetry,12.712731147001307,19.127359735923317,0.6646359624389444
arctic_canada_south,Arctic Canada South,2002,-11.06141946044587,8.950834188321615,-5.324559783147596,7.550317338712115,,altimetry,5.736859677298274,11.710026668717875,0.48991004372549396
arctic_canada_south,Arctic Canada South,2003,3.4481858504196734,8.575139735862683,7.800974720031305,5.005959085108722,,altimetry,4.352788869611631,9.92938305492107,0.4383745541425516
arctic_canada_south,Arctic Canada South,2004,-27.3897192393184,8.745258475875513,-24.507268175685983,5.138969140685086,,altimetry,2.8824510636324163,10.143399313779682,0.28417012625310356
arctic_canada_south,Arctic Canada South,2005,-16.17409359692214,8.638793777422212,-13.291642533289728,5.0347947076726,,altimetry,2.8824510636324128,9.99889572289044,0.28827694012586075
arctic_canada_south,Arctic Canada South,2006,-33.629850912773406,8.84062534267077,-30.747399849140997,5.222163808138684,,altimetry,2.882451063632409,10.267796807908997,0.2807273183875374
arctic_canada_south,Arctic Canada South,2007,-34.404588248791725,8.762598522199843,-31.52213718515931,5.233698613516653,,altimetry,2.8824510636324163,10.206602472830271,0.28241043690154793
arctic_canada_south,Arctic Canada South,2008,-39.146681154813216,8.889829188460446,-36.26423009118079,5.309917542259145,,altimetry,2.8824510636324234,10.354916093604754,0.27836546791650385
arctic_canada_south,Arctic Canada South,2009,-32.777401339054464,9.36553214634631,-29.780054577020003,9.348853738773796,,altimetry,2.9973467620344607,13.233074420301236,0.22650418692092789
arctic_canada_south,Arctic Canada South,2010,-43.35998234076301,9.158261498355042,-36.16104162662084,8.125282424181478,1.0,altimetry,7.198940714142168,12.243119216317579,0.5879989067285606
arctic_canada_south,Arctic Canada South,2011,-35.00534990142727,8.96922164965212,-32.98717576831382,7.688491919944041,1.0,altimetry,2.0181741331134546,11.813544980387263,0.17083560747125512
arctic_canada_south,Arctic Canada South,2012,-7.895973098354182,8.619799965560517,-11.489880892817247,5.23106305314692,1.0,altimetry,-3.593907794463065,10.082904944125769,-0.3564357508454794
arctic_canada_south,Arctic Canada South,2013,-19.05477283024306,8.676956288390864,-8.880360099387309,5.032218950623956,1.0,altimetry,10.174412730855751,10.030593102985716,1.014338098095837
arctic_canada_south,Arctic Canada South,2014,-26.375799942737856,8.839494188576696,-27.94536235173631,7.013310339198779,1.0,altimetry,-1.5695624089984541,11.283757327406224,-0.13909927016830362
arctic_canada_south,Arctic Canada South,2015,-28.355625110215406,8.979784966479375,-28.77914848053588,7.127743908796641,1.0,altimetry,-0.42352337032047416,11.464783961052062,-0.03694124300634529
arctic_canada_south,Arctic Canada South,2016,-7.546963572856164,8.489333641963418,-7.007045313023903,4.915465287290379,1.0,altimetry,0.5399182598322607,9.809718888690366,0.05503911640676401
arctic_canada_south,Arctic Canada South,2017,5.020813924473063,8.53836674767587,12.323941450822456,5.982822376506482,1.0,altimetry,7.303127526349393,10.42582708021976,0.7004842369009879
arctic_canada_south,Arctic Canada South,2018,-50.7752051255126,10.145928419834368,-56.53012080561684,14.541349020560816,1.0,altimetry,-5.75491568010424,17.73106581224512,-0.32456682192955827
arctic_canada_south,Arctic Canada South,2019,-42.97223453088737,9.212840222398045,-33.82413984525644,6.970934197470929,,altimetry,9.14809468563093,11.55293679325326,0.7918414901199217
arctic_canada_south,Arctic Canada South,2020,5.673710966696395,8.88759207750855,14.82180565232731,6.803157891874876,,altimetry,9.148094685630916,11.192508665977085,0.81734086241445
arctic_canada_south,Arctic Canada South,2021,-27.64420496069916,10.428372916610806,-20.80386872468473,6.842203218231376,,altimetry,6.84033623601443,12.472638316229553,0.5484273705839525
arctic_canada_south,Arctic Canada South,2022,-24.71633452383495,12.66811220613481,-16.718993355819386,6.814143698357912,,altimetry,7.997341168015563,14.38449238621553,0.5559696479577764
greenland_periphery,Greenland Periphery,2000,-31.89301773342805,32.58566344394965,-24.46620506481952,26.15905230733109,1.0,altimetry,7.42681266860853,41.78661842863144,0.17773184210378248
greenland_periphery,Greenland Periphery,2001,3.9977384785882206,32.39696589590455,10.71701468597412,25.15093538005712,1.0,altimetry,6.7192762073859,41.01381413319434,0.1638295864306774
greenland_periphery,Greenland Periphery,2002,25.3062861649338,31.62269458011342,-6.099068243895822,17.832198891101502,1.0,altimetry,-31.40535440882962,36.30402360343735,-0.8650653919764444
greenland_periphery,Greenland Periphery,2003,-36.1553653615384,30.632031999345983,-23.553996418520622,12.890942732866822,1.0,altimetry,12.601368943017778,33.23398545090565,0.37917116385673755
greenland_periphery,Greenland Periphery,2004,-62.71789362087041,30.760744805460764,-39.88594162883581,13.828443887370623,1.0,altimetry,22.831951992034604,33.726091996150984,0.6769818452324781
greenland_periphery,Greenland Periphery,2005,-9.502269382421115,30.54218236772913,-28.901444351485203,13.191134755538483,1.0,altimetry,-19.399174969064088,33.269068816580955,-0.5830994271590716
greenland_periphery,Greenland Periphery,2006,-48.02257515152366,30.67202671408779,-29.80720981892421,13.456550657565206,1.0,altimetry,18.21536533259945,33.494058851523704,0.5438386972849903
