date,BN001_Electricity_kW,BN001_Heat_mmBTU,BN001_Cooling_Energy_Ton,BN001_PV_Power_Generation_kW,BN001_Greenhouse_Gas_Emission_Ton,BN002_Electricity_kW,BN002_Heat_mmBTU,BN002_Cooling_Energy_Ton,BN002_PV_Power_Generation_kW,BN002_Greenhouse_Gas_Emission_Ton,BN003_Electricity_kW,BN003_Heat_mmBTU,BN003_Cooling_Energy_Ton,BN003_PV_Power_Generation_kW,BN003_Greenhouse_Gas_Emission_Ton,BN004_Electricity_kW,BN004_Heat_mmBTU,BN004_Cooling_Energy_Ton,BN004_PV_Power_Generation_kW,BN004_Greenhouse_Gas_Emission_Ton,BN005_Electricity_kW,BN005_Heat_mmBTU,BN005_Cooling_Energy_Ton,BN005_PV_Power_Generation_kW,BN005_Greenhouse_Gas_Emission_Ton,BN006_Electricity_kW,BN006_Heat_mmBTU,BN006_Cooling_Energy_Ton,BN006_PV_Power_Generation_kW,BN006_Greenhouse_Gas_Emission_Ton,BN007_Electricity_kW,BN007_Heat_mmBTU,BN007_Cooling_Energy_Ton,BN007_PV_Power_Generation_kW,BN007_Greenhouse_Gas_Emission_Ton,BN008_Electricity_kW,BN008_Heat_mmBTU,BN008_Cooling_Energy_Ton,BN008_PV_Power_Generation_kW,BN008_Greenhouse_Gas_Emission_Ton,BN009_Electricity_kW,BN009_Heat_mmBTU,BN009_Cooling_Energy_Ton,BN009_PV_Power_Generation_kW,BN009_Greenhouse_Gas_Emission_Ton,BN010_Electricity_kW,BN010_Heat_mmBTU,BN010_Cooling_Energy_Ton,BN010_PV_Power_Generation_kW,BN010_Greenhouse_Gas_Emission_Ton,CN01_Electricity_kW,CN01_Heat_mmBTU,CN01_Cooling_Energy_Ton,CN01_PV_Power_Generation_kW,CN01_Greenhouse_Gas_Emission_Ton,Total_Electricity_kW,Total_Heat_mmBTU,Total_Cooling_Energy_Ton,Total_PV_Power_Generation_kW,Total_Greenhouse_Gas_Emission_Ton,Weather_Temperature_degF,Weather_Dew_Point_degF,Weather_Humidity_pct,Weather_Wind_Speed_mph,Weather_Wind_Gust_mph,Weather_Pressure_in,Weather_Precipitation_in
2014-01-11,48.36321462956266,12.213257401647894,21.447026308478172,3.1019417452537232,30.584018924344473,51.587595466604235,11.079951270703987,24.911727796856486,2.1208232761659165,33.03971703580165,56.917309553957644,12.162655117077742,22.291517949205655,3.1151539383129223,35.008177932786815,60.774503689374164,14.520788830807604,25.53524755664888,3.494708938430174,38.10318353604405,62.065316028070235,14.385336402110397,25.14517014032803,5.066451041061374,37.84406744220315,63.515086986604935,14.960454897890566,27.55334490823459,4.610558507278339,39.451069690677386,62.86098932758308,16.49285901795064,33.00024223725032,4.676139920040795,40.6403308566064,65.76904730507252,17.494858279408472,34.71725710072132,5.040822456388004,42.556021328309065,71.98993253695365,19.912500895288822,32.01319705048301,6.223980121391613,45.25936588646427,67.41924356333546,18.90533303400313,35.09861197768065,4.603104433981142,44.09939187041423,611.2622390871186,152.12799514688925,281.7133430258871,42.053684378304006,386.58534450365147,611.2622390871186,152.12799514688925,281.7133430258871,42.053684378304006,386.58534450365147,71.41615343232452,61.018389536861825,62.170522109309154,6.802919337811705,9.988958656816399,29.962049172296805,0.000638431997635275
2014-01-12,51.004961289563816,12.510316189998475,23.936729581277337,3.4923750144459924,32.29673391081392,55.846373867563614,11.87374088524871,25.835094663323087,2.534208050801329,35.38522410662038,52.394630426440216,13.367807481105563,22.24750681403853,3.4253448145600167,32.944486413079474,56.98569157655124,15.275222306168942,28.633992399177416,3.9109278344039544,36.84674704275981,63.70314229544075,15.872243124905182,27.88830736472099,5.336850060556832,39.52248052785771,59.53705310702569,14.635723623307642,26.002699797385088,4.915449715345088,36.90205874230961,67.68023357561658,17.88713484135807,30.660821760120545,4.184771509874149,43.24603583730275,62.32783078638881,18.430541859835444,34.22688795206831,4.546802067715007,41.265054507701194,72.26552950484238,20.32961339627103,34.350754144542464,5.924188849885323,46.13970517526834,70.19702565055003,18.544863407260973,31.868399570225687,4.347624717330128,44.86183940283339,611.9424720799831,158.72720711546003,285.6511940468794,42.61854263491782,389.41036566654657,611.9424720799831,158.72720711546003,285.6511940468794,42.61854263491782,389.41036566654657,68.07249544254869,57.88837652750206,64.32911597670083,7.154143918850384,10.864198413237611,29.945377897266933,0.00027410993632541247
2014-01-13,53.161017247161595,11.159683864025487,23.55304851535009,3.8864813568928724,32.69578280741202,56.95284408755006,13.355968683035643,25.399003705606727,2.9098948586053575,36.10806596050439,51.68305143105417,14.561717154004741,24.087973773203686,3.040898027488361,33.50718660262506,52.845218045213365,14.914668184607502,28.616135147453964,4.0887637750440575,34.575854619957695,63.62824982873824,16.42699837413088,30.109184137279616,5.220887297962065,40.15361760508328,57.44279717394132,15.345375824851736,27.334139896429065,5.302305807254979,36.140686410084506,68.63973173215324,18.823710793546926,28.52612953362662,4.0340813592153815,43.65516433125833,62.690223406071375,19.527078810888767,31.802625030895452,4.38667470172188,41.37042300162047,67.5919824018626,19.82662696717883,36.64308194025041,5.509114927609158,44.31803821533045,72.97427956495957,18.772113100856185,31.4439483632833,4.023070851552998,46.39602795961681,607.6093949187056,162.7139417571267,287.51527004337896,42.40217296334711,388.920847513493,607.6093949187056,162.7139417571267,287.51527004337896,42.40217296334711,388.920847513493,66.47206592479633,56.94678119637299,65.1766516831001,7.786502133171832,11.693396898178833,29.906645145443246,0.0006149681306056917
2014-01-14,56.86178050031743,10.029838700585467,21.818052690135527,3.9303116621842045,33.83829656726936,57.73896791521463,13.688097527914726,21.208570777312293,2.88716871161747,35.774043015635456,53.250193321909855,14.575375307112054,26.19097368534779,2.7000173365702214,34.885895321872994,53.877775640204554,14.438515123599176,27.529099168133637,3.75820509138018,34.89715964511867,59.85163009904326,15.594854300193214,30.224279087582502,4.923619351760635,38.18731748121578,58.4362622549127,16.77020223089496,29.639076207072094,5.445036251163789,37.45448891255736,66.15648672983981,18.086492670209214,27.014086726156606,3.756024159096954,42.02899643166551,64.31502415361973,19.069272994674787,29.493558317318357,4.3321165715323415,41.610947352909804,65.90241913824202,18.646365869910287,36.115459068431825,5.267838989105144,43.13429164922789,75.8379850109278,20.061177640027875,32.52223234964038,4.0384986999135695,48.42254291744354,612.2285247642318,160.96019236512177,281.755388077131,41.03883682432451,390.2339792949164,612.2285247642318,160.96019236512177,281.755388077131,41.03883682432451,390.2339792949164,67.56920351818913,56.96854412203703,62.372671472155524,8.971640966222429,13.230275670452398,29.874013836841698,0.0009687288205228458
2014-01-15,55.388912011108836,9.194173803290704,19.868919073073215,3.5353121258480957,32.658835898232226,53.807211837022486,12.70240527804492,20.151598064426405,2.8064052720851342,33.34144447876743,56.932640373358026,13.588501402587369,27.393453602891828,2.432893608475602,36.80511452379579,56.227570785687256,12.360552972156862,24.504918710353973,3.199638415978528,35.123115818572224,55.80579355397813,14.90788840488859,28.314923041171923,4.543392731227713,35.766551541076176,63.997225116295304,17.985323457890242,31.749593654399693,5.06101651076789,41.213620071010716,62.43642997206231,16.525011333711287,28.68821056452691,3.669830775421845,40.078445111339,69.17986267523696,18.109276040026113,29.65297230205279,4.759332284452042,43.573642467810856,63.95804304769959,17.40773404505955,33.93064585669052,5.532848910267776,41.22104645357188,72.11956199283269,21.279411328685274,36.212988860055994,4.363294542278555,47.504554895893854,609.8532513652816,154.0602780663409,280.4682237296432,39.903965176803176,387.28637126007015,609.8532513652816,154.0602780663409,280.4682237296432,39.903965176803176,387.28637126007015,70.7264621654265,61.193538179440964,66.98215758288802,9.086042973735367,13.541200494999176,29.86062652264663,0.0
2014-01-16,52.06456061928059,9.807462079024027,18.67198614641435,3.217857564004461,31.09998738062814,50.650970143173346,11.338737635075669,20.034203528577915,2.3758416613968607,31.546026237126526,59.81538602155999,12.301038937165051,25.510477408439893,2.427702376072271,37.48624898558135,61.67706598004008,12.225902187432878,23.503024223139107,3.036454163283486,37.688681409235976,56.45958062210772,13.946480779748102,26.67204915637492,4.317683926279248,35.58930241311365,64.77637753433399,17.000623425470508,30.804347135825044,4.6393569333692115,41.329566755288546,60.1377709593176,16.112117845237645,31.71696917208891,4.1477820990453145,39.172023618125216,69.36036516452667,16.780499662189346,30.936009055021316,5.245105750740744,43.278981416554025,65.26261316800398,18.033189932957992,31.79010931240261,5.9605692023866474,41.41900082517659,69.00789992018629,21.50867118518701,37.41045482526685,4.744143425069456,46.06657056816788,609.2125901325302,149.05472366948823,277.0496299635509,40.112497101647705,384.6763896089979,609.2125901325302,149.05472366948823,277.0496299635509,40.112497101647705,384.6763896089979,74.31032308066075,64.23093423128323,63.882281224989356,8.629136049454663,12.813237127113553,29.905058045770385,0.003005739457322392
2014-01-17,48.965070917678084,11.402793996695701,19.07180444660915,2.9790406576587007,30.228214218340238,49.94605702856875,10.77282990103245,22.97608631811707,2.0764664078873873,31.761861544273827,60.30228200259919,11.717730245810102,23.947237888106866,2.7688426449626156,37.071486330182694,62.10952465333582,13.429866904436594,23.603634690295237,3.233400504266426,38.18774908392472,57.91983626546016,13.530026767201326,25.522065927491855,4.687288340366268,35.77969517820572,66.59425748255546,15.668065281175197,30.08458193346408,4.381436841699091,41.82374629147356,59.786148071576086,15.65332371607415,33.49644494122512,4.567657605122425,39.0045313362941,68.16849648442339,16.58929498948565,33.44533315698502,5.3300383354465275,43.08508420273113,70.73588731364482,19.264907049986878,30.6444166788572,6.344500543164486,44.10404883600768,65.55702911236531,20.62291026551894,37.09445613149939,4.867384774338451,43.95058647496899,610.0845893322071,148.65174911741698,279.886062112651,41.23605665491238,384.9970034964026,610.0845893322071,148.65174911741698,279.886062112651,41.23605665491238,384.9970034964026,74.68161020127724,64.7279377789946,64.73657598372914,7.797783814476838,11.996924572263756,29.94353895221522,0.00038408741517662086
2014-01-18,47.25567028659753,12.089569538007384,21.107951649951662,3.2262370054554723,29.863177831963572,51.573882250922644,10.72936200033059,25.268968666914574,2.1629317349849333,32.97807759145095,57.11358489770208,11.56230061589518,21.838450710328246,3.1089520223334706,34.83869676451851,61.019553060378776,14.434135578256312,25.558763049419852,3.4486419198316725,38.22744885363442,62.15425907753616,14.334807532346739,26.03002895477123,4.954079236528624,38.106537971162034,63.06238076994037,15.203629977299874,26.745096862054044,4.564495296999957,39.159051102070976,63.36485574386368,16.919109477475647,32.209067032058584,4.541064969293636,40.92944163693944,64.3107334281412,17.381883611533638,35.3869488147462,4.919221266736621,41.98771092711163,71.17340563865828,20.202798341750714,32.103513093996554,6.257859139237035,44.93931537103514,67.40275282461529,18.875108190146253,35.263229133969226,4.567667356498045,44.13272101789634,608.431077978356,151.73270486304233,281.51201796821016,41.75114994789947,385.16217906778303,608.431077978356,151.73270486304233,281.51201796821016,41.75114994789947,385.16217906778303,72.26758686456297,61.821525017071025,63.52791246816753,6.962233558767655,10.772634623232804,29.98571852398744,0.0028393593337037747
2014-01-19,49.71095256331754,12.33618629117538,23.931387538861955,3.5780070812892233,31.553606136139166,54.522959260401144,11.9965462463111,26.128351081719526,2.4901850711039852,34.84102118488582,53.99136327512989,13.115991791582227,22.854747825377164,3.3640291533934263,33.81941416341834,56.50203143130662,15.300542277599256,27.545704046091142,3.9012614861932793,36.39968846505467,64.60087037317574,16.063785047421078,27.776322370483076,5.356631357690542,39.99651949606553,58.78663144383207,14.68123540739741,25.454581637883805,4.936753753551782,36.42022579493613,66.42147185169495,18.27013560531356,31.239153240826223,4.334662783120317,42.77227586404663,62.93968235737838,18.47461309489198,34.1502238411611,4.581326275303099,41.55160673773745,72.00243853809415,20.384273531483746,34.93970666364472,5.887632657843391,46.16062633229945,69.89686236450319,18.654297079908435,32.11203708930995,4.226245140229648,44.85400515397129,609.3752634588337,159.27760637308418,286.13221533535864,42.656734759718695,388.3689893285545,609.3752634588337,159.27760637308418,286.13221533535864,42.656734759718695,388.3689893285545,67.61342180631785,56.620162554893746,62.28269445375074,6.758445649884929,10.408420411978748,29.976903875587755,0.0003981595747597542
2014-01-20,53.78024761376876,11.483357154641254,24.189622866277645,3.882872551551921,33.231619250756324,57.992510438155705,13.539305037014215,24.597182886953124,2.788035281637421,36.58346566675403,52.524677359698806,14.084736944891636,24.124046959465446,3.16067655848113,33.732230875969414,53.84575674108277,15.108146999924765,28.580811955178756,4.059049303010965,35.141960210049085,63.85583745866406,16.42330498490748,30.102108202526505,5.233270202328948,40.2586967641451,57.000498505815564,15.14723278576757,27.53701043486498,5.226654763442199,35.938493793889954,66.98520250254866,18.08368725634935,28.025134095109706,3.848838749438922,42.598314872481616,61.488804015716546,19.450870016139994,31.423522267725385,4.348440607998631,40.690147162246035,68.12903324852896,19.577676710591795,35.97763739421825,5.51325755135374,44.3767183406088,73.51347246539241,19.03981872995202,32.36495151993306,4.034903799779965,46.924220255778444,609.1160403493723,161.93813662018007,286.92202858225284,42.09599936902384,389.47586719267883,609.1160403493723,161.93813662018007,286.92202858225284,42.09599936902384,389.47586719267883,66.40381976371076,56.55777443507784,63.853704461447336,7.909519003130407,12.294798964216914,29.93577509647889,0.004341772162645854
2014-01-21,56.7768138744001,9.925404526041392,23.295767370238266,3.817288449787434,34.116537544166405,57.40926674145697,13.440440854665567,22.121553262858132,3.0272013391219486,35.647475610138805,53.03100107906866,14.203488509166926,26.712779983854613,2.6339995053897196,34.80210333636047,53.73883745814528,14.20020352899786,28.12583887441313,3.656026669007245,34.92663422815101,60.290836715346536,15.716620745721182,30.64696121791529,4.791501564298375,38.59404604282349,59.07800851317598,16.67271033837035,29.07072106538203,5.413550370472698,37.648186385939155,66.06849397002604,17.894809160469308,27.35731437603185,3.5862447056499707,42.0810302555352,65.17265542630456,18.822693492362202,29.781229159770557,4.339450686183074,42.01965624972352,64.30702501501683,18.431738986264914,36.06419582009203,5.429270276664247,42.181238229074175,74.60511683285186,19.80426826293291,33.46411693989197,4.1137701611429405,47.879777202712724,610.4780556257929,159.1123784049926,286.64047807044784,40.80830372771765,389.89668508462495,610.4780556257929,159.1123784049926,286.64047807044784,40.80830372771765,389.89668508462495,67.29219454937079,57.046480708811096,61.83727986774031,8.53472856395626,13.102555472788188,29.87975824388852,0.005410771177620284
