repetition,cell_id,p_no_response,p_response_combo
2,12,0.11572333353667699,0.884276666463323
2,13,0.14027070390959825,0.8597292960904017
2,14,0.09038749433175375,0.9096125056682463
2,15,0.09431537454826795,0.905684625451732
2,16,0.06746154585109776,0.9325384541489022
2,17,0.163262666184724,0.836737333815276
2,18,0.04380885756085952,0.9561911424391405
2,19,0.1339343225656281,0.8660656774343719
2,20,0.06007505056046331,0.9399249494395366
2,21,0.16683278838305654,0.8331672116169435
2,22,0.0891708830154944,0.9108291169845056
2,23,0.05230758113827565,0.9476924188617244
2,24,0.12260995871245503,0.8773900412875449
2,25,0.12346739551754844,0.8765326044824515
2,26,0.06687816467666528,0.9331218353233347
2,27,0.16212886548942582,0.8378711345105742
2,28,0.05260152270379443,0.9473984772962055
2,29,0.09808797015782253,0.9019120298421774
2,30,0.05057839519533386,0.9494216048046662
2,31,0.15429777247703919,0.8457022275229609
2,32,0.08125634120902268,0.9187436587909773
2,33,0.13383492335136823,0.8661650766486317
2,34,0.08514580835107827,0.9148541916489217
2,35,0.028078970834430343,0.9719210291655697
2,36,0.0952680548490617,0.9047319451509384
2,37,0.08488383831954087,0.9151161616804592
2,38,0.08185164083168975,0.9181483591683103
2,39,0.09007159876899826,0.9099284012310017
2,40,0.07131166283709363,0.9286883371629063
2,41,0.10392512746423495,0.896074872535765
2,42,0.1975478214142044,0.8024521785857957
2,43,0.08833036953092055,0.9116696304690795
2,44,0.08185164083168979,0.9181483591683102
2,45,0.04314507851309309,0.9568549214869069
2,46,0.11608048097412074,0.8839195190258793
2,47,0.11270206332259634,0.8872979366774036
2,48,0.07914578627575605,0.9208542137242439
2,49,0.08941153052165458,0.9105884694783454
2,50,0.06373478693087525,0.9362652130691247
2,51,0.03386800817706804,0.966131991822932
2,52,0.15588767993779945,0.8441123200622005
2,53,0.1449026468632298,0.8550973531367703
2,54,0.0744849801751682,0.9255150198248318
2,55,0.06797736152941516,0.9320226384705849
2,56,0.10790056628604874,0.8920994337139513
2,57,0.06019035016518465,0.9398096498348154
2,58,0.09809142505567008,0.90190857494433
2,59,0.05715882768608867,0.9428411723139113
2,60,0.06373478693087528,0.9362652130691247
2,61,0.8520560237995969,0.14794397620040312
2,62,0.09270514036603728,0.9072948596339627
2,63,0.10790056628604873,0.8920994337139513
2,64,0.137185993037923,0.862814006962077
2,65,0.08452655054429448,0.9154734494557055
2,66,0.09300995025656121,0.9069900497434388
2,67,0.27209484112703985,0.7279051588729601
2,68,0.13718599303792298,0.862814006962077
2,69,0.16376076231334047,0.8362392376866595
2,70,0.1277378730710228,0.8722621269289772
2,71,0.07833857382549847,0.9216614261745015
2,72,0.08478741790786114,0.9152125820921388
2,73,0.1945937615591987,0.8054062384408013
2,74,0.20902559709905177,0.7909744029009482
2,75,0.1196797097888133,0.8803202902111867
2,76,0.0940062865537955,0.9059937134462045
2,77,0.08128321052576018,0.9187167894742398
2,78,0.14125164595926093,0.858748354040739
2,79,0.1300792845155695,0.8699207154844305
2,80,0.08047037863183885,0.9195296213681612
2,81,0.22674570585202286,0.7732542941479772
2,82,0.12124597828875644,0.8787540217112435
2,83,0.034096795690459834,0.9659032043095401
2,84,0.08173997690255139,0.9182600230974486
2,85,0.04579114029934847,0.9542088597006515
2,86,0.10479485909548329,0.8952051409045167
2,87,0.08817889720884158,0.9118211027911585
2,88,0.14270712416967202,0.857292875830328
2,89,0.08938197427359267,0.9106180257264074
2,90,0.12858147985013108,0.871418520149869
2,91,0.06751164954961264,0.9324883504503874
2,92,0.03904025306760314,0.9609597469323968
2,93,0.07922491731796433,0.9207750826820357
2,94,0.11368516386624648,0.8863148361337535
2,95,0.052888766502550054,0.94711123349745
2,96,0.1667776394414207,0.8332223605585793
2,97,0.10520303173119656,0.8947969682688034
2,98,0.08188039446223,0.9181196055377701
2,99,1.6567420996783185e-08,0.999999983432579
3,0,0.029534629623251485,0.9704653703767485
3,1,0.015925241582537348,0.9840747584174626
3,2,0.04281354349238132,0.9571864565076187
3,3,0.02233045040572949,0.9776695495942705
3,4,0.07251804117109965,0.9274819588289004
3,5,0.09345889849096724,0.9065411015090328
3,6,0.08327604499253675,0.9167239550074633
3,7,0.015626005173266046,0.9843739948267339
3,8,0.06674957443685066,0.9332504255631493
3,9,0.022522835462226026,0.977477164537774
3,10,0.06880048010431522,0.9311995198956848
3,11,0.03597801645829135,0.9640219835417086
3,12,0.03830024609663223,0.9616997539033678
3,13,0.015544875431771923,0.984455124568228
3,14,0.023260886692200364,0.9767391133077996
3,15,0.06267628462777267,0.9373237153722274
3,16,0.025331095278346358,0.9746689047216537
3,17,0.1311151981799481,0.8688848018200519
3,18,0.045771139214171454,0.9542288607858286
3,19,0.07949078580286494,0.920509214197135
3,20,0.10384321927632445,0.8961567807236756
3,21,0.08476136166332765,0.9152386383366724
3,22,0.08736568623743851,0.9126343137625614
3,23,0.020421080597991696,0.9795789194020083
3,24,0.11654684460719712,0.8834531553928029
3,25,0.04672945438572246,0.9532705456142776
3,26,0.06922881708153207,0.9307711829184679
3,27,0.05169085157673261,0.9483091484232674
3,28,0.10219204638130028,0.8978079536186997
3,29,0.07269025692025294,0.927309743079747
3,30,0.07269025692025294,0.927309743079747
3,31,0.1780576347960428,0.8219423652039572
3,32,0.03134055074034927,0.9686594492596508
3,33,0.03722783886467144,0.9627721611353286
3,34,0.03100397582522244,0.9689960241747776
3,35,0.1221599589424319,0.8778400410575681
3,36,0.15015973342826403,0.849840266571736
3,37,0.045960293771182416,0.9540397062288176
3,38,0.07432906152254916,0.9256709384774509
3,39,0.28389561116236683,0.7161043888376332
3,40,0.04300797536606772,0.9569920246339323
3,41,0.15015973342826397,0.8498402665717361
3,42,0.026006584930462977,0.9739934150695371
3,43,0.03311360078074293,0.9668863992192571
3,44,0.021721206365135384,0.9782787936348646
3,45,0.06241519913043597,0.937584800869564
3,46,0.06966048589276773,0.9303395141072323
3,47,0.1535724845465154,0.8464275154534846
3,48,0.041956870340465385,0.9580431296595346
3,49,0.032825446263049694,0.9671745537369503
3,50,0.10994396439194816,0.8900560356080518
3,51,0.023543645149422917,0.9764563548505771
3,52,0.042130261858939595,0.9578697381410604
3,53,0.017870265345760753,0.9821297346542393
3,54,0.026168497128928984,0.973831502871071
3,55,0.029906853274177164,0.9700931467258228
3,56,0.07021709794897936,0.9297829020510207
3,57,0.04137372243659133,0.9586262775634087
3,58,0.062190542254601196,0.9378094577453988
3,59,0.06980569713168881,0.9301943028683112
3,60,0.061644641304838564,0.9383553586951614
3,61,0.05173472901327388,0.9482652709867261
3,62,0.08830290438666125,0.9116970956133388
3,63,0.05594249105232142,0.9440575089476786
3,64,0.05139716394597876,0.9486028360540213
3,65,0.05437005449102878,0.9456299455089712
3,66,0.06368250568219536,0.9363174943178046
3,67,0.09535653041440785,0.9046434695855922
3,68,0.09138201628594578,0.9086179837140542
3,69,0.043500881839801234,0.9564991181601987
3,70,0.8264317521930865,0.1735682478069135
3,71,0.03964924228136062,0.9603507577186394
3,72,0.04468361927578586,0.9553163807242141
3,73,0.1025612045369117,0.8974387954630882
3,74,0.1285059549049126,0.8714940450950874
3,75,0.08307457770561007,0.9169254222943899
3,76,0.03010327607943979,0.9698967239205603
3,77,0.08974105573256819,0.9102589442674318
3,78,0.2555060531689816,0.7444939468310183
3,79,0.0339911291367886,0.9660088708632114
3,80,0.052446086483314516,0.9475539135166855
3,81,0.09951497515539133,0.9004850248446087
3,82,0.030758206813985983,0.969241793186014
3,83,0.04153729342190631,0.9584627065780937
3,84,0.022113333533732925,0.9778866664662671
3,85,0.15581775955622468,0.8441822404437753
3,86,0.09138201628594576,0.9086179837140542
3,87,0.11281730129896725,0.8871826987010327
3,88,0.020643830257298327,0.9793561697427017
3,89,0.04153307113100508,0.9584669288689949
3,90,0.07237454457469109,0.9276254554253089
3,91,4.513498223239424e-09,0.9999999954865018
3,92,0.04915197088144954,0.9508480291185505
3,93,0.07401120446047359,0.9259887955395264
3,94,0.06742382589740857,0.9325761741025914
3,95,0.11634281966551704,0.8836571803344829
3,96,0.051370536147319276,0.9486294638526808
3,97,0.030137377640170347,0.9698626223598297
3,98,0.04423677433397621,0.9557632256660238
3,99,0.030586559506247404,0.9694134404937526
4,0,0.015009377912893631,0.9849906220871064
4,1,0.02890192489618868,0.9710980751038113
4,2,0.013276829740570517,0.9867231702594295
4,3,0.004838495950829663,0.9951615040491704
4,4,0.1380549760675235,0.8619450239324765
4,5,0.033205909821852106,0.9667940901781479
4,6,0.006806973598011954,0.993193026401988
4,7,0.008712924288611758,0.9912870757113882
4,8,0.02211882062131788,0.9778811793786821
4,9,0.02717960116235719,0.9728203988376428
4,10,0.0038535923240023934,0.9961464076759976
4,11,0.015099778322865687,0.9849002216771343
4,12,0.009802041458361752,0.9901979585416383
4,13,0.02341056884227932,0.9765894311577207
4,14,0.015932196857046478,0.9840678031429535
4,15,0.006240217660803492,0.9937597823391965
4,16,0.002137568295490668,0.9978624317045093
4,17,0.04269331059508112,0.9573066894049189
4,18,0.0698903786936891,0.9301096213063109
4,19,0.015214235719017314,0.9847857642809826
4,20,0.01251303190352552,0.9874869680964745
4,21,0.004325800143176066,0.9956741998568239
4,22,0.05664776761730585,0.9433522323826942
4,23,0.062428150284390284,0.9375718497156097
4,24,0.012740443056094173,0.9872595569439059
4,25,0.014444939814530499,0.9855550601854695
4,26,0.002958325527898333,0.9970416744721017
4,27,0.012093475494466868,0.9879065245055332
4,28,0.059166437191559826,0.9408335628084402
4,29,0.0045379827012067605,0.9954620172987932
4,30,0.022236105642620515,0.9777638943573795
4,31,0.012007502810614912,0.9879924971893851
4,32,0.005929630582747886,0.9940703694172521
4,33,0.014592450859827128,0.9854075491401729
4,34,0.010423179662078938,0.989576820337921
4,35,0.023347915305264817,0.9766520846947352
4,36,0.030347026834677954,0.9696529731653221
4,37,0.014109054474800799,0.9858909455251992
4,38,0.020231350548739122,0.9797686494512609
4,39,0.030347026834677944,0.9696529731653221
4,40,0.16228499707980232,0.8377150029201976
4,41,0.010593039128328248,0.9894069608716718
4,42,0.01798341971275334,0.9820165802872467
4,43,0.004632524911927153,0.9953674750880729
4,44,0.0124804315774771,0.9875195684225229
4,45,0.018966893541916663,0.9810331064580833
4,46,0.005780387715286991,0.994219612284713
4,47,0.030186960510745982,0.969813039489254
4,48,0.02323445237792054,0.9767655476220795
4,49,0.007924082582818397,0.9920759174171816
4,50,0.008320289105030836,0.9916797108949692
4,51,0.026138763281620972,0.973861236718379
4,52,0.007035649367588319,0.9929643506324117
4,53,0.01045550886752057,0.9895444911324794
4,54,0.017702437293769788,0.9822975627062303
4,55,0.013805508283003361,0.9861944917169967
4,56,1.73411584738354e-09,0.9999999982658841
4,57,0.02378215214954562,0.9762178478504544
4,58,0.016380567771485322,0.9836194322285147
4,59,0.04046269300494128,0.9595373069950587
4,60,0.025412686717418607,0.9745873132825814
4,61,0.02987286592052351,0.9701271340794765
4,62,0.0025015646531907037,0.9974984353468093
4,63,0.012447029458408969,0.9875529705415911
4,64,0.008958128741763166,0.9910418712582368
4,65,0.010455507124935778,0.9895444928750642
4,66,0.03162467008742042,0.9683753299125796
4,67,0.020745046884543632,0.9792549531154564
4,68,0.0043546465299325035,0.9956453534700676
4,69,0.12079812994439376,0.8792018700556062
4,70,0.06260996175987653,0.9373900382401235
4,71,0.02001249921427455,0.9799875007857255
4,72,0.008670580994891836,0.9913294190051082
4,73,0.057803832451225924,0.9421961675487741
4,74,0.029727693952440275,0.9702723060475598
4,75,0.07046559559836943,0.9295344044016306
4,76,0.03319206638533167,0.9668079336146683
4,77,0.004502815205012392,0.9954971847949876
4,78,0.03397450009396671,0.9660254999060333
4,79,0.031214079304071263,0.9687859206959287
4,80,0.0046676377583700895,0.9953323622416299
4,81,0.02860120107029447,0.9713987989297055
4,82,0.014333002260240115,0.9856669977397599
4,83,0.0265536541704113,0.9734463458295887
4,84,0.025605314133883204,0.9743946858661168
4,85,0.012706347170612694,0.9872936528293873
4,86,0.0036563791931852174,0.9963436208068148
4,87,0.015363190119069755,0.9846368098809303
4,88,0.06505644416723287,0.9349435558327671
4,89,0.012386541128696135,0.9876134588713039
4,90,0.012447029458408962,0.9875529705415911
4,91,0.012252551332850192,0.9877474486671498
4,92,0.05546854559100529,0.9445314544089947
4,93,0.011949148439394543,0.9880508515606055
4,94,0.006825238801029738,0.9931747611989703
4,95,0.0038103167842082094,0.9961896832157918
4,96,0.010802249461803824,0.9891977505381961
4,97,0.01892402509875954,0.9810759749012404
4,98,2.163799669862513e-08,0.9999999783620033
4,99,0.009293784111051542,0.9907062158889485
5,0,0.03347263661751747,0.9665273633824826
5,1,0.03427599874813264,0.9657240012518673
5,2,0.014876150443221,0.985123849556779
5,3,0.013059992870587143,0.9869400071294129
5,4,3.0745984042319412e-09,0.9999999969254016
5,5,0.019594451572756185,0.9804055484272438
5,6,0.04998581907074439,0.9500141809292556
5,7,0.039058786716445394,0.9609412132835546
5,8,0.01606624859277774,0.9839337514072223
5,9,0.036569402057145664,0.9634305979428543
5,10,0.02975229799385775,0.9702477020061423
5,11,0.03701808625725557,0.9629819137427444
5,12,0.9999820001611086,1.7999838891391562e-05
5,13,0.046302441161427045,0.953697558838573
5,14,0.020424614119139445,0.9795753858808606
5,15,0.05101555633827124,0.9489844436617287
5,16,0.033748130618262234,0.9662518693817378
5,17,0.02998466252856511,0.9700153374714349
5,18,0.08856861564467296,0.911431384355327
5,19,0.06772107071381572,0.9322789292861843
5,20,0.011619343455688633,0.9883806565443114
5,21,0.05399699399005318,0.9460030060099468
5,22,0.03306563381431214,0.9669343661856878
5,23,0.025941925754667708,0.9740580742453323
5,24,0.05693698247371574,0.9430630175262843
5,25,0.05289501850898318,0.9471049814910169
5,26,0.0685519769306702,0.9314480230693298
5,27,0.028798410713923178,0.9712015892860768
5,28,0.008228121931069312,0.9917718780689306
5,29,0.028665007105372516,0.9713349928946274
5,30,0.04648794469582318,0.9535120553041768
5,31,0.011900923032284148,0.9880990769677158
5,32,0.020401580843323587,0.9795984191566764
5,33,0.07907910783732039,0.9209208921626796
5,34,0.0460669578559462,0.9539330421440538
5,35,0.04047929958591817,0.9595207004140818
5,36,0.01619911066132646,0.9838008893386735
5,37,0.08264844024827872,0.9173515597517212
5,38,0.017491054425728254,0.9825089455742717
5,39,0.08776655347873943,0.9122334465212606
5,40,0.053568436980453916,0.9464315630195461
5,41,0.06199804600793723,0.9380019539920628
5,42,0.009917823656744686,0.9900821763432553
5,43,0.012493611018012095,0.987506388981988
5,44,0.029858209313721736,0.9701417906862783
5,45,0.0874751586933091,0.9125248413066909
5,46,0.007255550768443879,0.9927444492315561
5,47,0.02285066405481368,0.9771493359451863
5,48,0.07564667336163093,0.9243533266383691
5,49,0.016739485441737353,0.9832605145582627
5,50,0.02635369763747226,0.9736463023625277
5,51,0.01233936397093205,0.987660636029068
5,52,0.012697706049548625,0.9873022939504513
5,53,0.03264997074897695,0.9673500292510231
5,54,0.043737584813851274,0.9562624151861487
5,55,0.04100398542128591,0.9589960145787141
5,56,0.043883289904354056,0.9561167100956459
5,57,0.016066871333702343,0.9839331286662977
5,58,0.03374043640158367,0.9662595635984164
5,59,0.018512545726977848,0.9814874542730222
5,60,0.030258679935187695,0.9697413200648123
5,61,0.04217553601248304,0.957824463987517
5,62,0.011996603375050595,0.9880033966249494
5,63,0.03686197124311725,0.9631380287568827
5,64,0.1337699731211594,0.8662300268788405
5,65,0.03515291546597105,0.9648470845340289
5,66,0.0809770367917997,0.9190229632082003
5,67,0.03643967880408785,0.9635603211959122
5,68,0.030725309209600853,0.9692746907903992
5,69,0.07971177090824433,0.9202882290917557
5,70,0.030855433842811877,0.9691445661571881
5,71,0.9999820001611086,1.7999838891391562e-05
5,72,0.09840955216317353,0.9015904478368265
5,73,0.034550219831551904,0.9654497801684481
5,74,0.044087509915436814,0.9559124900845631
5,75,0.04197853248746154,0.9580214675125385
5,76,0.0364396851810325,0.9635603148189675
5,77,0.16874051388033526,0.8312594861196647
5,78,0.03809310703815825,0.9619068929618417
5,79,0.27549464471392604,0.724505355286074
5,80,0.0708549084580908,0.9291450915419092
5,81,0.02938497987757431,0.9706150201224257
5,82,0.06770564287476369,0.9322943571252363
5,83,0.051848955690579894,0.9481510443094201
5,84,0.05810991779504618,0.9418900822049538
5,85,0.0478270752988312,0.9521729247011688
5,86,0.021858832827246967,0.978141167172753
5,87,0.008500660030655643,0.9914993399693444
5,88,0.04081245425341805,0.9591875457465819
5,89,0.01993171632537427,0.9800682836746257
5,90,0.01961210548201406,0.9803878945179859
5,91,0.0624680144858405,0.9375319855141595
5,92,0.014630529669979056,0.985369470330021
5,93,0.05077923568240764,0.9492207643175924
5,94,0.015372994534399408,0.9846270054656006
5,95,0.09640119452957831,0.9035988054704217
5,96,0.026126954334388358,0.9738730456656116
5,97,0.06719626990702632,0.9328037300929737
5,98,0.06664774246932062,0.9333522575306794
5,99,0.0165841136729986,0.9834158863270014
6,0,0.0338455484515903,0.9661544515484097
6,1,0.07383953900571208,0.926160460994288
6,2,0.019564474749589975,0.98043552525041
6,3,0.046168952319022356,0.9538310476809776
6,4,0.020587911159684957,0.979412088840315
6,5,0.014186355613245546,0.9858136443867545
6,6,0.012352748178140305,0.9876472518218598
6,7,1.7483988565220568e-09,0.9999999982516011
6,8,0.020564706623215127,0.9794352933767849
6,9,0.06769109351863153,0.9323089064813684
6,10,0.07383953900571207,0.926160460994288
6,11,0.016170630709269086,0.983829369290731
6,12,0.03226839752666416,0.9677316024733358
6,13,0.002826672755957224,0.9971733272440427
6,14,0.031764192017179116,0.9682358079828208
6,15,0.009618535869098855,0.9903814641309011
6,16,0.020845255775903165,0.9791547442240969
6,17,0.0230844796221821,0.9769155203778179
6,18,0.06685541471141432,0.9331445852885857
6,19,0.03889492745872175,0.9611050725412782
6,20,0.025181268011201918,0.9748187319887981
6,21,0.05894190929684283,0.9410580907031572
6,22,0.43160419953412094,0.5683958004658791
6,23,0.035333376677748135,0.9646666233222518
6,24,0.060302303131455404,0.9396976968685447
6,25,0.013235084209296323,0.9867649157907037
6,26,0.03710004499488501,0.9628999550051149
6,27,0.007855139607047711,0.9921448603929522
6,28,0.022613367066300034,0.9773866329337
6,29,0.024640965612970127,0.9753590343870299
6,30,0.05199866777206388,0.9480013322279361
6,31,0.05019528208354166,0.9498047179164584
6,32,0.03274551310569876,0.9672544868943013
6,33,0.013415640719471895,0.9865843592805281
6,34,0.00873214191465728,0.9912678580853427
