year,region_code,region,glacier_area_km2,mass_change_gt,mass_change_gt_error,specific_mass_change_mwe,specific_mass_change_mwe_error
2002,3_arctic_canada_north,Arctic Canada North,104853.47805,2.272794777893257,18.71927441499457,0.0217411355476733,0.1786231244989666
2002,4_arctic_canada_south,Arctic Canada South,40806.224,-5.5967058673044985,15.24414578075768,-0.1375659386378159,0.373885722658753
2002,5_greenland_periphery,Greenland Periphery,87877.8015,-4.633022444104562,34.04614316389751,-0.0528798314794764,0.3806168114081556
2002,6_iceland,Iceland,10920.644,-6.477842569043585,8.36938280349822,-0.5949589211736843,0.7584338186598918
2002,7_svalbard,Svalbard,34268.0269,-10.250925533265024,9.845739411238746,-0.3000397681432435,0.2904082953939729
2002,8_scandinavia,Scandinavia,2945.01885,-4.026071661226791,0.6161477892966664,-1.3711919772216228,0.1980630886630486
2002,9_russian_arctic,Russian Arctic,51530.0896,-7.559339588150589,14.936792206722348,-0.1471389998453962,0.2902957850505115
2003,10_north_asia,North Asia,2456.6335,-1.3367036448471714,0.5605964144603081,-0.5457573636092294,0.2316484965833838
2003,11_central_europe,Central Europe,2082.2722,-4.0975870621061805,0.4666085336252875,-1.9737653955826773,0.2009964215508334
2003,12_caucasus_middle_east,Caucasus & Middle East,1261.97385,0.3913096299000091,0.3083443211841409,0.311010478682684,0.2361506457964048
2003,13_central_asia,Central Asia,49436.1181,12.160601523846324,12.850242776470784,0.2467263525522605,0.2611296101843573
2003,14_south_asia_west,South Asia West,33145.0432,-13.091190343162353,7.948071287325642,-0.3961552262943089,0.2366809815458294
2003,15_south_asia_east,South Asia East,14699.3751,-8.198889903697747,5.3297633827095385,-0.5594496724866971,0.3617459092622265
2003,16_low_latitudes,Low Latitudes,2271.35525,-1.5816633780124076,0.4893433831894396,-0.6984476100558282,0.2069046767967312
2003,17_southern_andes,Southern Andes,29243.5973,-27.16845138254913,31.62169392415089,-0.9318348118722956,1.0767462436447068
2003,18_new_zealand,New Zealand,957.5461,-1.4815955888514936,0.666833418053626,-1.5519396404014374,0.5720309054022729
2003,19_antarctic_and_subantarctic,Antarctic & Subantarctic,126589.03425,-29.725715486761946,38.141852438751904,-0.2355272014382316,0.287713020149573
2003,1_alaska,Alaska,88598.26,-60.38343349383753,32.762711072604006,-0.6835927576961328,0.3773014296801541
2003,2_western_canada_us,Western Canada & US,14327.926,-17.056030773498726,5.474498668109094,-1.1939866825104142,0.3734466454119415
2003,3_arctic_canada_north,Arctic Canada North,104779.90035,-10.868112073559915,10.60807895900747,-0.1040353586966476,0.1010934132165193
2003,4_arctic_canada_south,Arctic Canada South,40773.5136,-8.486024053557571,8.946814501292303,-0.2087521525186098,0.2192241867067371
2003,5_greenland_periphery,Greenland Periphery,87142.12210000001,21.19402971840975,32.97931816599432,0.2439440607539797,0.3685084528285934
2003,6_iceland,Iceland,10880.828,-13.226291076562983,6.088712128121142,-1.2192168964160424,0.5489063786494442
2003,7_svalbard,Svalbard,34179.7335,-16.59267211556013,7.089062030575299,-0.486914267933249,0.2079429079141126
2003,8_scandinavia,Scandinavia,2937.05655,-4.215089346015239,0.599647084746878,-1.4394590611499332,0.1909391788779985
2003,9_russian_arctic,Russian Arctic,51488.816,-8.908960921205653,10.754602498668811,-0.1735477511443126,0.2089026706976959
2004,10_north_asia,North Asia,2446.2705,-0.6073020718796399,0.5800062732919948,-0.2490033135176266,0.2410596415169421
2004,11_central_europe,Central Europe,2062.8166,-1.4388937785429576,0.4052201289287214,-0.6996373060453491,0.1911960977374946
2004,12_caucasus_middle_east,Caucasus & Middle East,1255.04675,0.6360925487896292,0.3221332080012991,0.5083528310759058,0.2460014374442763
2004,13_central_asia,Central Asia,49347.3727,8.206079680365974,12.529275712212222,0.1667925067944912,0.254756026597588
2004,14_south_asia_west,South Asia West,33024.1984,-11.446097131719313,7.656436904146613,-0.3476401942874471,0.2281336850467191
2004,15_south_asia_east,South Asia East,14630.1253,-8.98001140526133,5.390556783969636,-0.6156497171469637,0.3656840434382815
2004,16_low_latitudes,Low Latitudes,2243.49735,-2.4619022051780592,0.4967700282785205,-1.100652129401808,0.2062049127766357
2004,17_southern_andes,Southern Andes,29190.6251,2.950386466804427,33.43610211740283,0.1013772144120057,1.1395693311838286
2004,18_new_zealand,New Zealand,949.5283,-0.534730129084154,0.5203010387611173,-0.5648479845453,0.4485173553901526
2004,19_antarctic_and_subantarctic,Antarctic & Subantarctic,126230.29335,10.490007275767162,37.79291875859271,0.0833521947268958,0.2852701420831864
2004,1_alaska,Alaska,88181.98,-139.61243654977957,34.0179893706625,-1.587994895921324,0.3850590263517239
2004,2_western_canada_us,Western Canada & US,14249.4964,-16.80729443592748,5.098743955840538,-1.1830500929175032,0.347297298648853
2004,3_arctic_canada_north,Arctic Canada North,104706.32265,9.330261455013746,10.070840801759664,0.0893769948896869,0.0959966199880589
2004,4_arctic_canada_south,Arctic Canada South,40740.8032,-1.4671494901073976,8.59092279276655,-0.0361201563806028,0.2107331971725344
2004,5_greenland_periphery,Greenland Periphery,86406.4427,-21.61789893283536,32.04279733381595,-0.2509413314403678,0.3580249460205689
2004,6_iceland,Iceland,10841.012,-15.987179419707129,5.99819936892382,-1.4791317706809777,0.5391125340226701
2004,7_svalbard,Svalbard,34091.4401,-13.80339462074514,6.085182907824757,-0.4061116036272124,0.1785715036483082
2004,8_scandinavia,Scandinavia,2929.09425,-0.6708575916169709,0.6414623711386273,-0.2297216008934517,0.2178746381510352
2004,9_russian_arctic,Russian Arctic,51447.5424,-25.41459065221258,9.031469650025716,-0.4954768032562778,0.1738357193832817
2005,10_north_asia,North Asia,2435.9075,-0.4421699496148141,0.543997009186656,-0.1820678539590347,0.2262170617791567
2005,11_central_europe,Central Europe,2043.361,-1.8171159119364328,0.3967507632924834,-0.8919538265265944,0.185167216048449
2005,12_caucasus_middle_east,Caucasus & Middle East,1248.11965,0.2166234935187321,0.2961202263031932,0.1740821238389793,0.2270945002864954
2005,13_central_asia,Central Asia,49258.6273,3.2325794931738434,12.859307764986244,0.0658221024443991,0.2615861694868336
2005,14_south_asia_west,South Asia West,32903.3536,4.807317498760151,7.162216286356067,0.1465438114886275,0.2138858717126563
2005,15_south_asia_east,South Asia East,14560.8755,-5.8649778560322,5.331118780068185,-0.4040021998149696,0.3623635463025686
2005,16_low_latitudes,Low Latitudes,2215.63945,-2.769504894430206,0.4947088906345829,-1.253741176010918,0.2034866435691645
2005,17_southern_andes,Southern Andes,29137.6529,-49.94872117965508,32.49739236357843,-1.7193910026417452,1.1043114675484875
2005,18_new_zealand,New Zealand,941.5105,0.1857570750016101,0.467644549311449,0.1978905419226048,0.4035793331168855
2005,19_antarctic_and_subantarctic,Antarctic & Subantarctic,125871.55245,-0.2061686008879221,40.36237708961583,-0.0016428570536097,0.3046943729820781
2005,1_alaska,Alaska,87765.7,-75.9364588983793,34.00214171122874,-0.8678214126892201,0.3907888797724588
2005,2_western_canada_us,Western Canada & US,14171.0668,-21.028659163977256,5.243764511689932,-1.4883801810096542,0.3547734336073986
2005,3_arctic_canada_north,Arctic Canada North,104632.74495,-27.634643373576694,10.277201295551182,-0.2649055683009518,0.0971785722489175
2005,4_arctic_canada_south,Arctic Canada South,40708.0928,-24.2248536106406,8.725038571651284,-0.5968775538212927,0.2119583882585402
2005,5_greenland_periphery,Greenland Periphery,85670.7633,-73.56189179697199,32.43937331644711,-0.8612417898409994,0.3603237111698206
2005,6_iceland,Iceland,10801.196,-15.450873871967536,6.0079084461037215,-1.4347824046408535,0.5403218303854511
2005,7_svalbard,Svalbard,34003.1467,-9.303333767132411,6.088282675861296,-0.2744254181153053,0.1792971736745494
2005,8_scandinavia,Scandinavia,2921.13195,-1.028301421986082,0.5977995076624393,-0.3530808010273277,0.2025691758323705
2005,9_russian_arctic,Russian Arctic,51406.2688,-14.261778926584304,9.041293367543714,-0.278267482537093,0.1752258005348916
2006,10_north_asia,North Asia,2425.5445,-1.4369095884292484,0.5547031793605927,-0.5941895884796716,0.2289152797255827
2006,11_central_europe,Central Europe,2023.9054,-2.3588428656706264,0.4113774504090245,-1.1689976654708405,0.188954974992967
2006,12_caucasus_middle_east,Caucasus & Middle East,1241.19255,-1.0808310207835916,0.2704380588544544,-0.8734207038185797,0.2033518293413582
2006,13_central_asia,Central Asia,49169.8819,-25.270664773678984,12.778722011017765,-0.5154924907058607,0.2586934650789088
2006,14_south_asia_west,South Asia West,32782.5088,-23.39682475507553,7.153717839152524,-0.715845958512445,0.2108750617770052
2006,15_south_asia_east,South Asia East,14491.6257,-10.705225792838034,5.330634260539739,-0.740940894378711,0.3610459971910599
2006,16_low_latitudes,Low Latitudes,2187.78155,-0.6472329547886849,0.453868358783612,-0.2967300351707955,0.1939664213532102
2006,17_southern_andes,Southern Andes,29084.6807,-25.498355751885686,31.467914845836017,-0.8793316749346434,1.0716194145881497
2006,18_new_zealand,New Zealand,933.4927,0.8406476913557156,0.5402074032023204,0.9032499375997152,0.4648797474144066
2006,19_antarctic_and_subantarctic,Antarctic & Subantarctic,125512.81155,-82.18509811946437,39.66497333125076,-0.6567647898839575,0.2978185128188883
2006,1_alaska,Alaska,87349.42,-33.62467247388402,33.41346150038564,-0.3861027357016897,0.3859504506333436
2006,2_western_canada_us,Western Canada & US,14092.6372,-8.342113934146381,5.466772582464278,-0.5937295810672717,0.3764279011476983
2006,3_arctic_canada_north,Arctic Canada North,104559.16725,-14.49033741307888,10.209223938194809,-0.1390020560896461,0.0971746583110996
2006,4_arctic_canada_south,Arctic Canada South,40675.3824,-17.097984159188556,8.645932099210997,-0.4216169939820462,0.2110509425988943
2006,5_greenland_periphery,Greenland Periphery,84935.0839,-11.901237733591891,31.784423148203988,-0.1405432046701326,0.3552779938021395
2006,6_iceland,Iceland,10761.38,-6.918354403676182,5.999031661951444,-0.6448217532913516,0.5431348438999175
2006,7_svalbard,Svalbard,33914.8533,-4.636312178454609,6.065740312949929,-0.1371158213842746,0.1790261098857296
2006,8_scandinavia,Scandinavia,2913.16965,-5.233164247312704,0.6179085420780166,-1.80178692313833,0.1903891125248742
2006,9_russian_arctic,Russian Arctic,51364.9952,-5.90635950470559,8.928674158972823,-0.1153340300595766,0.1734889302574243
2007,10_north_asia,North Asia,2415.1815,-1.5576011706781698,0.555112921025605,-0.6468615442700755,0.2287454249490515
2007,11_central_europe,Central Europe,2004.4498,-1.5790536047853114,0.3998663881665397,-0.7901445173856915,0.1879416409450789
2007,12_caucasus_middle_east,Caucasus & Middle East,1234.26545,-1.5967452192637428,0.3109973504342477,-1.2975732804238778,0.2306652590398946
2007,13_central_asia,Central Asia,49081.1365,-21.34492309243656,12.567643553393616,-0.436199160630047,0.2547497309987812
2007,14_south_asia_west,South Asia West,32661.664,-20.770993357775385,6.947664078299761,-0.6378576988390201,0.2052631736287435
2007,15_south_asia_east,South Asia East,14422.3759,-5.000839525910631,5.339591824794993,-0.3477850821703412,0.363091047201434
2007,16_low_latitudes,Low Latitudes,2159.92365,0.2943631715954311,0.4533688289494152,0.1366941458094977,0.1941449555565516
2007,17_southern_andes,Southern Andes,29031.7085,-34.04845631063346,31.689762903926432,-1.1763313563770008,1.0785014487142162
2007,18_new_zealand,New Zealand,925.4749,-0.5992142058732299,0.67534105918383,-0.6494149734867671,0.5823633948807986
2007,19_antarctic_and_subantarctic,Antarctic & Subantarctic,125154.07065,-11.470246634669804,38.17883128629401,-0.0919247840495395,0.2881783410682529
2007,1_alaska,Alaska,86933.14,-49.64964952566811,33.02440892276953,-0.5728430684278183,0.3808597452132063
2007,2_western_canada_us,Western Canada & US,14014.2076,1.7805033372420636,5.552152255552618,0.1274321724763139,0.3833753034934106
2007,3_arctic_canada_north,Arctic Canada North,104485.58955,-59.606055889383214,10.648915968014064,-0.572188111138054,0.0975552330347633
2007,4_arctic_canada_south,Arctic Canada South,40642.672,-33.1540408077942,8.83618271629957,-0.81819921225744,0.2129086895089758
2007,5_greenland_periphery,Greenland Periphery,84199.4045,-54.51899453837374,31.52191269045421,-0.6494469170430045,0.351085292767621
2007,6_iceland,Iceland,10721.564,-10.334411364747451,5.992230026517656,-0.9667906555809106,0.5413990246239699
2007,7_svalbard,Svalbard,33826.5599,-4.167827196014192,6.03418694957874,-0.1235824249724236,0.1781187216019453
2007,8_scandinavia,Scandinavia,2905.20735,0.2174491141998074,0.6653668679534063,0.0750732729879769,0.2262732691494355
2007,9_russian_arctic,Russian Arctic,51323.7216,-16.05897200870474,8.71637492039037,-0.313837215779299,0.1687360206283844
2008,10_north_asia,North Asia,2404.8185,-1.7288465569663265,0.5495905128318924,-0.7210725895012671,0.2258850833242974
2008,11_central_europe,Central Europe,1984.9942,-1.5093602965005972,0.4222234187900853,-0.7626732624750852,0.1991750171850177
2008,12_caucasus_middle_east,Caucasus & Middle East,1227.33835,-0.5404262217384886,0.2846319554419407,-0.4416486935938358,0.2174437842698564
2008,13_central_asia,Central Asia,48992.3911,-31.48646052430057,12.485617654744583,-0.6446144682395528,0.2519772786017513
2008,14_south_asia_west,South Asia West,32540.8192,-15.082436168591911,7.219169733217031,-0.4648874859141326,0.2145280433070819
2008,15_south_asia_east,South Asia East,14353.1261,-5.511233648377613,5.325547088289289,-0.3851298359091711,0.362048073552001
2008,16_low_latitudes,Low Latitudes,2132.06575,1.0742074293211157,0.4546635712035953,0.5053501509354559,0.1934380523884974
2008,17_southern_andes,Southern Andes,28978.7363,-24.53194697778392,31.821476455445747,-0.8490972144494688,1.0837441928380966
2008,18_new_zealand,New Zealand,917.4571,-2.1815863332370538,0.6538954777020072,-2.385017005802053,0.5565174671799532
2008,19_antarctic_and_subantarctic,Antarctic & Subantarctic,124795.32975,-9.881790656837852,38.91017947159705,-0.0794222448259163,0.2937081040695881
2008,1_alaska,Alaska,86516.86,36.92273833725146,32.58004055973452,0.4280534436504274,0.3761956743143984
2008,2_western_canada_us,Western Canada & US,13935.778,3.3868051381654745,5.504732963272803,0.2437607808150438,0.379969961381111
2008,3_arctic_canada_north,Arctic Canada North,104412.01185,-59.05425797773865,10.559345915306942,-0.5672906094784383,0.0967416898766393
2008,4_arctic_canada_south,Arctic Canada South,40609.9616,-37.1628977737753,8.797203770357678,-0.917871390934634,0.2109323021447836
2008,5_greenland_periphery,Greenland Periphery,83463.7251,-31.569572236755583,31.10083677864067,-0.3793811730380011,0.3472498733233991
2008,6_iceland,Iceland,10681.748,-11.515369917058456,6.043201735721196,-1.081285570207182,0.5455526542318289
2008,7_svalbard,Svalbard,33738.2665,8.898909088510552,6.130919812299276,0.2645567503283372,0.1806046177541355
2008,8_scandinavia,Scandinavia,2897.24505,0.2234919590341321,0.6348393161658972,0.0773715887067633,0.2158870506175567
2008,9_russian_arctic,Russian Arctic,51282.448,2.617551605043185,8.804955433054952,0.0511954477818475,0.171159755662064
2009,10_north_asia,North Asia,2394.4555,0.4721992168201645,0.5558080553432801,0.1977986548721905,0.2311109134930584
2009,11_central_europe,Central Europe,1965.5386,-1.5827261116565263,0.4393865775364854,-0.8076608505112504,0.2072188617200432
2009,12_caucasus_middle_east,Caucasus & Middle East,1220.41125,-0.4336528707431656,0.2690367155284728,-0.3564026011519403,0.2057907085417107
2009,13_central_asia,Central Asia,48903.6457,23.07038904132115,12.982794977448638,0.4731714401963555,0.2630744478198715
2009,14_south_asia_west,South Asia West,32419.9744,9.726773430882623,7.774406202181495,0.3009268741294648,0.2318436332203859
2009,15_south_asia_east,South Asia East,14283.8763,-6.207572947749696,5.2792950995509615,-0.4358937008477362,0.3587635010514385
2009,16_low_latitudes,Low Latitudes,2104.20785,-1.8409386137271275,0.4694606379390745,-0.8775169467553976,0.1972377637248387
2009,17_southern_andes,Southern Andes,28925.7641,6.37479807413442,31.30006389621053,0.2210479208802284,1.0667239385800849
2009,18_new_zealand,New Zealand,909.4393,-0.1010482490554054,0.5867978499081477,-0.1114448275693885,0.5064902957687418
2009,19_antarctic_and_subantarctic,Antarctic & Subantarctic,124436.58885,-20.936619711003868,38.1472073897723,-0.1687575877864798,0.2878636827253949
2009,1_alaska,Alaska,86100.58,-91.88170145027088,32.24465731114693,-1.0703548800508138,0.3691178034732737
2009,2_western_canada_us,Western Canada & US,13857.3484,-12.903706819800696,5.4242856469661485,-0.9339834757326232,0.3719350392218095
2009,3_arctic_canada_north,Arctic Canada North,104338.43415,-44.75125504827651,10.522538217880888,-0.430195384397921,0.098113629688844
2009,4_arctic_canada_south,Arctic Canada South,40577.2512,-36.847830118826685,8.868505347550203,-0.91082330972531,0.2128038512392997
2009,5_greenland_periphery,Greenland Periphery,82728.0457,-44.34081127000205,31.25895903949679,-0.5375956073372805,0.3485856675493938
2009,6_iceland,Iceland,10641.932,-2.9374468586318327,6.003653475507725,-0.2768562809628148,0.5442962410559665
2009,7_svalbard,Svalbard,33649.9731,-7.622036302257484,6.094954749331444,-0.22719100527023,0.1796676115583862
2009,8_scandinavia,Scandinavia,2889.28275,-1.850892814863128,0.5767912450269116,-0.6425339304253037,0.1936356938535793
2009,9_russian_arctic,Russian Arctic,51241.1744,3.355955051219893,8.983269267720505,0.0656903993764133,0.1746148274010283
2010,10_north_asia,North Asia,2384.0925,-1.278298719425217,0.549382943810827,-0.5377916984722222,0.2270930475136839
2010,11_central_europe,Central Europe,1946.083,-1.034331703816414,0.398186173317034,-0.5330934168399737,0.1892932158400928
2010,12_caucasus_middle_east,Caucasus & Middle East,1213.48415,-0.8591613718604939,0.2778774221375575,-0.7101424536081338,0.2106831749917226
2010,13_central_asia,Central Asia,48814.9003,-10.75649385006233,12.954730567358318,-0.2210157219425151,0.2633208769516786
2010,14_south_asia_west,South Asia West,32299.1296,8.545261399182058,7.461524248546874,0.2653623929899493,0.2225838979918782
2010,15_south_asia_east,South Asia East,14214.6265,-4.663836245068104,5.284357474628559,-0.3290884818276441,0.3593793285545597
2010,16_low_latitudes,Low Latitudes,2076.34995,-1.8410246444614369,0.4540162630694458,-0.8893319440077325,0.1904846125109849
2010,17_southern_andes,Southern Andes,28872.7919,-48.57203133766705,31.20220977664176,-1.687338933626059,1.0602179969833798
2010,18_new_zealand,New Zealand,901.4215,-1.489786079497439,0.6848185589572584,-1.6576805480631496,0.5876107819897949
2010,19_antarctic_and_subantarctic,Antarctic & Subantarctic,124077.84795,54.21030700577958,38.65199727371667,0.4382202640196784,0.2910644458993552
2010,1_alaska,Alaska,85684.3,-73.86920837996944,32.343385894189225,-0.8647031349786927,0.3716170832318943
2010,2_western_canada_us,Western Canada & US,13778.9188,6.207456521254985,5.395873637429762,0.4518594685406727,0.3720152371686145
2010,3_arctic_canada_north,Arctic Canada North,104264.85645,-30.430679211817186,11.217123705505449,-0.2927376202191681,0.1060487667637724
2010,4_arctic_canada_south,Arctic Canada South,40544.5408,-29.970014139117,9.346079604885425,-0.7414116458136544,0.2262992912443442
2010,5_greenland_periphery,Greenland Periphery,81992.3663,-63.50411891699192,31.72351046941193,-0.7768431063146872,0.3528783271181387
2010,6_iceland,Iceland,10602.116,-30.63731167132132,6.136665909617718,-2.8984308577492293,0.5389037664877039
2010,7_svalbard,Svalbard,33561.6797,-0.3143960034536954,7.094889280341375,-0.0093958953294677,0.2095533003652641
2010,8_scandinavia,Scandinavia,2881.32045,-2.7932180431987925,0.5553297789362552,-0.9723399255832847,0.1828072071542048
2010,9_russian_arctic,Russian Arctic,51199.9008,1.8542126867048536,10.862218761176116,0.0363241341063991,0.2111665883159242
2011,10_north_asia,North Asia,2373.7295,-2.1266620946428576,0.5504841757070587,-0.8986117746265077,0.2247891996692553
2011,11_central_europe,Central Europe,1926.6274,-2.494022407325491,0.4078106827608884,-1.2983968712841736,0.186159434025528
2011,12_caucasus_middle_east,Caucasus & Middle East,1206.55705,-0.7173569958488278,0.2980699256326609,-0.5963377715759539,0.2270806307108563
2011,13_central_asia,Central Asia,48726.1549,4.677905826930605,12.832668637676116,0.0962928797044756,0.2610215269130811
2011,14_south_asia_west,South Asia West,32178.2848,7.573331993465979,7.420272297090443,0.2360635565799196,0.2214282283926683
2011,15_south_asia_east,South Asia East,14145.3767,0.8262841166758295,5.286064056891564,0.0585894915021745,0.3598349415723019
2011,16_low_latitudes,Low Latitudes,2048.49205,-0.1241596044782535,0.4465345728623108,-0.0607926225979373,0.1913006929043157
2011,17_southern_andes,Southern Andes,28819.8197,-60.086977800912216,26.95585631552635,-2.0911921646874583,0.9129944853533032
2011,18_new_zealand,New Zealand,893.4037000000001,-1.8505679072267327,0.6501157133600923,-2.077600883201244,0.5554507115523012
2011,19_antarctic_and_subantarctic,Antarctic & Subantarctic,123719.10705,-23.802465555915493,38.415496505553065,-0.1929700948271887,0.2898582392998091
2011,1_alaska,Alaska,85268.02,-45.5027751725263,29.157521312501565,-0.5352498422655079,0.3361901459132969
2011,2_western_canada_us,Western Canada & US,13700.4892,12.22074313575233,5.865486060445464,0.8946772267665255,0.4028590751552044
2011,3_arctic_canada_north,Arctic Canada North,104191.27875,-83.30383705815383,12.264318449494825,-0.8019337276809586,0.1100748435976027
2011,4_arctic_canada_south,Arctic Canada South,40511.8304,-41.75154929339208,9.168044648899084,-1.0337025116470615,0.2189902013587939
2011,5_greenland_periphery,Greenland Periphery,81256.6869,-73.61889642826725,30.440425465101285,-0.9087303519054896,0.3378175210506762
2011,6_iceland,Iceland,10562.3,-8.189141762992667,5.100400734518575,-0.7776509957423721,0.4610521151421801
2011,7_svalbard,Svalbard,33473.3863,-16.06662024252455,6.1302030159850505,-0.4814261991156349,0.1794995669355213
2011,8_scandinavia,Scandinavia,2873.35815,-3.1497490108565325,0.6042335330282362,-1.099489352181635,0.1984076463935409
