bootstrap_id,tm_score_min_norm,rmsd
97,0.13678990990656723,19.920032134216953
98,0.15661350454670353,19.15449346498035
99,0.15273410609164087,19.37206297514952
100,0.15910210284359272,19.133467964188313
101,0.15651201600456047,19.066909190268255
102,0.1682551841772225,18.87568708362099
103,0.1442860308195778,19.716938717359717
104,0.13327268423734323,19.996754986473526
105,0.14432567499505528,19.28203600704572
106,0.14404731334599788,19.468719198565317
107,0.15553536968815287,19.166673192895164
108,0.1493554733977046,19.611787261868596
109,0.15470700323826306,19.191416797477792
110,0.15784836221280446,19.21781442797404
111,0.14838812847807903,19.51298712121611
112,0.1524756686623424,19.240519631250653
113,0.15441930868989176,19.439177065532355
114,0.16589452543149807,18.579470208366985
115,0.14970861080891784,19.348580452255494
116,0.1434779330877463,19.837776749039723
117,0.138757641366513,19.767486594299474
118,0.14590615035348364,19.56060362896537
119,0.13662399654089685,19.80341045139775
120,0.14795046475038973,19.32215667337949
121,0.16898020180600987,18.823888879207523
122,0.15928168556148786,19.291753170114234
123,0.14961984198583356,19.239823524651694
124,0.14788103126846736,19.715607756223037
125,0.14332933604952322,19.727948210313
126,0.16527518202661964,18.86250569184644
127,0.15389487633570934,19.60773348678651
128,0.1502110165180878,19.368683999421382
129,0.1513459844782925,19.240174331812092
130,0.15355101696222803,19.045586997880392
131,0.13965706114658116,19.822218235608972
132,0.1521937067411005,19.316003762689043
133,0.146931207816882,19.72272065895758
134,0.15768981966182663,18.96538385808036
135,0.16843562557476677,18.66278031118726
136,0.15437316516008223,19.267789235351938
137,0.15456936935244225,19.441884912890192
138,0.15389315222233027,19.249013686443487
139,0.1564474720876507,19.345181373427923
140,0.14077226472043633,19.765224193245803
141,0.14733517806923258,19.85761690340816
142,0.14651822431139183,19.599310045242646
143,0.1611446146251799,18.92298120371551
144,0.1421815445319636,19.34375797838704
145,0.15154177987862755,19.497469122395582
146,0.1554050478082699,18.948370864024323
147,0.153745182093539,19.366176288962915
148,0.157777774917721,19.24922654953535
149,0.15262052210602886,19.07435357385413
150,0.14184868372479348,19.857926300805268
151,0.13652090164970315,19.971270010943574
152,0.14227253119706001,19.292304053427912
153,0.15315396814251667,19.23518084657346
154,0.15211692992260345,19.507803923420074
155,0.16310052009664402,18.987980371901475
156,0.15226702126390057,19.082958216023428
157,0.1681402987666796,18.5985708858595
158,0.1518726857381989,19.47313605534529
159,0.15570780684366306,19.34115819750197
160,0.1357174292209785,19.799448392718983
161,0.158665546300532,18.996676143187948
162,0.14222440575723191,19.977075828146383
163,0.13984929124896756,19.65128115668209
164,0.16195619927418234,19.245706193106
165,0.15385293076452627,19.297181424270285
166,0.1503434471255454,19.355339192275128
167,0.14223955161475427,19.825897450360692
168,0.16573680373538108,18.501841284843188
169,0.15194006880130184,19.292539896730695
170,0.152798069492398,19.63433962606386
171,0.15629012795527417,19.230106531201862
172,0.1543496828902624,19.490379642392963
173,0.15126276367256286,19.548681940360197
174,0.13748138336911583,19.621597814861346
175,0.1435288895300589,19.485556789349683
176,0.1533881770527439,19.40066713740099
177,0.15251539599538497,19.45580391001676
178,0.1600379360370236,19.22830199925583
179,0.13967388745468276,19.936316067440337
180,0.1519530866772739,19.304883285328945
181,0.15163592268548617,19.39713240464529
182,0.15899957189088207,19.407625176180762
183,0.15653238483614376,19.138992269579965
184,0.16186597282726542,18.749685695599698
185,0.14963308138288212,19.357387860948506
186,0.15658108313957675,19.482349035933048
187,0.14128671121247194,19.496637475883627
188,0.15234912830039027,19.58348247375928
189,0.1490281099734772,19.44711969518263
190,0.14615900109716903,19.66048100986513
191,0.1537568552254325,19.294256939753406
192,0.14554990008760105,19.38693858782301
193,0.16155516600062622,18.67451563023515
194,0.13671248415983114,19.876499032128034
195,0.15142725387934156,19.579441264700343
196,0.1493296689046893,19.35691510903473
197,0.1507974258556083,19.26082548566096
198,0.1537454689906153,19.597157335850287
199,0.14996202730135233,19.464373458486556
