frame,gt_id,track_id,score
1,163,107,0.28575137024977254
1,30,4,0.295245798571959
1,49,109,0.18412206869748732
1,86,106,0.9
1,47,47,0.25789657586786985
1,143,76,0.1267044754221378
1,44,94,0.1054943567587407
1,58,86,0.2615472383801618
1,52,61,0.3608347741729243
1,145,33,0.3113836180566528
1,3,32,0.12135725213221307
1,25,54,0.3160511257292825
1,22,82,0.2072924347485532
1,197,3,0.12323106272459587
1,55,25,0.350823356652018
1,184,9,0.17598232368505345
1,66,64,0.3663504562360105
1,155,65,0.33085171752940623
1,76,97,0.2599616057209416
1,195,84,0.3621150592871255
1,42,104,0.16676260204710408
1,182,26,0.36362107771829233
1,74,36,0.30470093813499166
1,50,6,0.3980804410665284
1,102,17,0.32400803077565465
1,17,62,0.3352046567190782
1,198,101,0.25107918284895026
1,79,28,0.31882559952384404
1,32,60,0.10724839496987543
1,75,77,0.34673389304632085
1,39,37,0.23804474389581082
1,175,110,0.3917107417531611
1,191,99,0.14735787207247117
1,65,91,0.3217286946485469
1,27,68,0.22894445859875734
1,160,66,0.35390949747973577
1,57,20,0.2954923975616133
1,80,103,0.3068795316762471
1,110,5,0.1692252990847662
1,16,44,0.20284866736702464
1,152,67,0.10398633640103606
1,72,74,0.2157021639195924
1,81,55,0.20382009804262358
1,73,98,0.25588264224192986
1,18,87,0.10264672754969172
1,183,75,0.10011962252893236
1,4,19,0.3729854207348754
1,11,96,0.25538275882786676
1,40,111,0.14818706604582285
1,0,27,0.3014303641971668
1,85,105,0.10873298266153576
1,35,81,0.2085644195095328
1,111,22,0.1496013315854781
1,141,100,0.3427557499435311
1,104,15,0.23266275014018498
1,12,16,0.3123283342793477
1,166,73,0.15528404461638928
1,114,23,0.3778613993945553
1,138,58,0.39733775437443697
1,97,34,0.3190589356196267
1,165,43,0.3252841288370528
1,180,12,0.22371043343742986
1,109,21,0.12555562554601504
1,71,50,0.20127188660920145
1,149,42,0.10976359891088511
1,142,40,0.3784587099740918
1,2,11,0.19327046540762083
1,56,92,0.35105504069944327
1,120,31,0.27780867557981515
1,189,113,0.39832958881591307
1,131,114,0.37000771056532866
1,177,115,0.36837853234828766
1,167,116,0.3652456155704472
1,13,117,0.3592069109571756
1,118,118,0.35639302459206157
1,31,119,0.3486602884288716
1,100,120,0.3468969613597647
1,28,121,0.3460607836692683
1,48,122,0.342488460258194
1,59,123,0.3201630177975618
1,125,124,0.31964637019948194
1,45,125,0.315865099259094
1,63,126,0.31521665389593767
1,19,127,0.3148896998081764
1,14,128,0.3137860271705659
1,68,129,0.2888215861053164
1,123,130,0.28839899895244325
1,140,131,0.26978603553303204
1,7,132,0.2663745134586788
1,98,133,0.2587280626391081
1,187,134,0.24918920773768474
1,164,135,0.24331730257604736
1,169,136,0.23265104939251538
1,129,137,0.23189869297315788
1,34,138,0.22468449816508168
1,157,139,0.2178170506204928
1,153,140,0.21671087304731607
1,95,141,0.21222715016568175
1,113,142,0.2065136370253585
1,124,143,0.2053763611814257
1,132,144,0.1866647048937497
2,194,14,0.13240473040727627
2,7,85,0.1712295779085251
2,198,101,0.3264199429701228
2,145,33,0.24090463104649631
2,169,136,0.1445227380613124
2,189,113,0.3274393656659881
2,86,106,0.9
2,133,8,0.11290588485942295
2,117,24,0.28900663416974925
2,31,119,0.3007301260473375
2,15,83,0.2791880720390618
2,45,125,0.23156401790693731
2,99,102,0.24063586970441428
2,124,143,0.3756996532057095
2,101,13,0.15729660287361308
2,150,7,0.3680218946141204
2,82,56,0.10493317217552116
2,88,78,0.38331098310534906
2,121,39,0.2493449809513715
2,63,126,0.2600522895780389
2,3,32,0.10510669281812382
2,48,122,0.23785626178537206
2,166,73,0.34508104812079327
2,28,121,0.27813852798603217
2,118,118,0.12053797167142358
2,131,114,0.37069019457046004
2,116,79,0.2901371611098056
2,130,47,0.2226950565115223
2,184,86,0.1494126776733266
2,140,131,0.21050414636202058
2,104,15,0.2744205562745699
2,185,30,0.3392130812079124
2,66,64,0.33281841562751346
2,100,120,0.11154441283177832
2,143,76,0.1802239810347078
2,33,35,0.3063611354742581
2,84,19,0.15522085401663244
2,132,144,0.12664766712518175
2,113,142,0.32794650505727163
2,6,95,0.1908057755474239
2,91,89,0.20070935084207825
2,39,37,0.25498914816343915
2,49,109,0.20342021381641479
2,111,22,0.3882368389768466
2,197,3,0.19169066391536613
2,95,141,0.11215748763348538
2,34,138,0.1083680413542693
2,67,1,0.9
2,155,65,0.2466390447549921
2,56,40,0.20203691300832455
2,110,5,0.15287871766302025
2,192,46,0.13826962313013827
2,199,48,0.23755487489931326
2,123,130,0.36534626214484456
2,167,116,0.1060269791363225
2,19,127,0.31586848902266224
2,141,100,0.31292509888544073
2,24,54,0.27855340581231924
2,12,68,0.3074982289025531
2,17,62,0.2350322030000484
2,94,69,0.29095741805968256
2,179,80,0.3325219538251107
2,103,52,0.2071914662976891
2,127,112,0.12459047617292576
2,72,74,0.38229613871362644
2,107,41,0.1327347690993348
2,1,57,0.18769739246059103
2,68,129,0.3179816880034563
2,43,98,0.3566504505243726
2,172,10,0.16379443590186665
2,21,59,0.372844878480757
2,191,99,0.33964932653388324
2,71,50,0.3985663619774483
2,30,4,0.32717280500346013
2,29,63,0.26751301623694623
2,44,94,0.23257007165864738
2,42,104,0.3737210057307292
2,196,96,0.2588134130791627
2,108,108,0.14251457286553149
2,137,29,0.18923196764572875
2,182,26,0.104445762134198
2,126,49,0.23465969787427868
2,35,81,0.257036294657241
2,74,36,0.27312454641762585
2,52,61,0.21720344584414414
2,58,9,0.23476876638915337
2,106,18,0.19056203824874335
2,32,60,0.3822655237730177
2,85,105,0.19744671558238117
2,161,2,0.9
2,76,97,0.25323580358420317
2,57,20,0.13626469520738932
2,114,23,0.39642502629459053
2,14,128,0.24082946515373882
2,119,34,0.2733306412814556
2,177,115,0.10875509253615555
2,180,12,0.34261502074194283
2,147,93,0.1848056788376269
2,154,51,0.10664447231650084
2,2,11,0.25887076219303373
2,138,58,0.19607464838765895
2,55,25,0.2913774657858674
2,125,124,0.24789030151185706
2,157,139,0.11244279838431291
2,18,87,0.10191898804177148
2,183,75,0.3375413961232674
2,8,28,0.17527971808293275
2,160,66,0.39480444962700834
2,142,92,0.3761111217861879
2,175,38,0.2789530309969832
2,120,117,0.29850978615391155
2,146,71,0.279833408653986
2,40,31,0.3942759387851814
2,152,67,0.22234085916195656
2,92,72,0.28981042586981187
2,69,70,0.24496854142124247
2,165,135,0.1867093205948385
2,13,111,0.3810235967366882
2,188,44,0.18238987622862599
2,193,132,0.32874561555964615
2,98,133,0.34855773641277454
2,129,137,0.3935790424170704
2,53,27,0.31925975061089995
2,178,84,0.19742723581692184
2,23,16,0.10592365380481393
2,151,91,0.18177346677604822
2,149,42,0.29387604084193397
2,61,82,0.363803183535382
2,46,107,0.33518286525726904
2,109,21,0.17891161256392096
2,81,55,0.2512669716006687
2,97,123,0.34763305821463747
2,25,6,0.32747542843284894
2,181,140,0.2402030013533618
2,136,134,0.16600868402208846
2,26,88,0.11388943018641245
2,83,53,0.2320159465398743
2,171,103,0.25286818230335495
2,54,45,0.3807440703986048
2,60,0,0.32480487902757715
2,148,77,0.23004793169946272
2,139,43,0.3426025793475502
2,159,17,0.3591596154299447
2,90,90,0.3281625235800455
2,47,110,0.1267355138605217
2,112,145,0.3940547982602699
2,10,146,0.38045524011949006
2,144,147,0.37040757956912274
2,78,148,0.36833049906669424
2,174,149,0.27489007283279104
2,4,150,0.21668766000708534
2,62,151,0.21063146882687328
2,11,152,0.19313707084390935
2,128,153,0.192347259071195
2,77,154,0.1819611865954911
3,74,36,0.35033359694292954
3,189,113,0.14020106575783747
3,180,12,0.3953337639127483
3,179,80,0.3111277968038978
3,149,42,0.39103345706426895
3,3,32,0.2505948817518333
3,57,20,0.16514435104150788
3,131,114,0.3422731740174185
3,129,137,0.22089213329960616
3,101,13,0.3650424970862489
3,197,3,0.3254893469567829
3,184,86,0.26565539694625917
3,162,85,0.25285996501560115
3,48,122,0.20269025392440748
3,91,89,0.2946441718657478
3,159,17,0.19745775925047418
3,62,151,0.3177871043854473
3,110,5,0.24988916902002242
3,144,147,0.2800974352166515
3,1,57,0.22654764990147214
3,88,78,0.23805089801179455
3,194,14,0.35270303470786835
3,167,116,0.2941822519440386
3,44,94,0.30736669641972675
3,32,60,0.13819389358138082
3,78,148,0.30273423314190095
3,82,56,0.2664984825463996
3,47,47,0.13266826853185296
3,33,35,0.1551460863832711
3,95,141,0.30159367624045164
3,108,108,0.31482371271297455
3,161,2,0.2355173200334232
3,69,70,0.17035996863097624
3,66,64,0.2284432179703365
3,19,127,0.19572815088633475
3,166,73,0.25217420408786273
3,43,98,0.1546788645761792
3,84,150,0.23014146351968892
3,145,33,0.21368894209529116
3,132,144,0.29338459637589154
3,141,100,0.2668755931852649
3,76,97,0.2186694980981306
3,165,135,0.38612055443397775
3,196,96,0.3833811932407257
3,6,95,0.21202181800996617
3,100,120,0.24186808669906215
3,185,11,0.35046555735484786
3,172,10,0.265845844025011
3,92,72,0.3672654271603446
3,121,39,0.15200278639096204
3,72,74,0.38399714190181955
3,46,107,0.2617235098739728
3,94,69,0.350620734888617
3,15,83,0.2891535896223114
3,182,26,0.174396952310161
3,140,131,0.13427867449260503
3,146,71,0.12729013830150235
3,114,23,0.13621680114323584
3,103,52,0.3934131497324608
3,42,104,0.38561169786756266
3,127,112,0.2654664463269421
3,61,82,0.17900471051431566
3,68,129,0.23700493300058958
3,123,130,0.175881175185281
3,35,81,0.23726825795921694
3,154,51,0.38593523605181623
3,45,125,0.11979784500407115
3,155,65,0.16858817479085425
3,71,50,0.19475109592114032
3,116,79,0.10393983388454155
3,31,119,0.2961247762644753
3,63,126,0.26716317237194176
3,56,40,0.25303457317428335
3,198,101,0.2720371808972025
3,30,4,0.1417462130600815
3,192,46,0.3621072026704568
3,119,44,0.1452431640240194
3,5,61,0.3723390827950245
3,117,24,0.3922992713248339
3,24,54,0.38637059481129754
3,169,136,0.23831893156357212
3,4,139,0.23473703405973712
3,79,28,0.17279549804650302
3,55,25,0.2675471985564714
3,97,123,0.22953538426143383
3,122,77,0.2699341598670868
3,137,29,0.39995471121313697
3,175,38,0.17779092848339384
3,41,7,0.21245841006571053
3,21,59,0.12440250334178025
3,152,67,0.3965210274309773
3,39,37,0.1447392193323603
3,67,1,0.9
3,181,140,0.10152494972286774
3,120,117,0.2991055028324372
3,20,106,0.15655577565723183
3,191,99,0.1569728482561052
3,147,93,0.2314364093106831
3,143,76,0.19192712233667186
3,142,92,0.1621477719392509
3,128,153,0.15629399075583753
3,174,149,0.23699621908164206
3,2,30,0.11831843526225469
3,18,87,0.20666501617362934
3,98,133,0.23257420165049078
3,16,132,0.3459134900333079
3,14,128,0.3728895134676432
3,96,62,0.15056396586237264
3,107,41,0.23446707159300542
3,53,27,0.3930202620216182
3,188,34,0.379294534001279
3,139,43,0.3860889890558338
3,83,53,0.17963119974855996
3,27,55,0.3180476638550199
3,60,0,0.17527234528483204
3,151,91,0.18944088056135822
3,176,8,0.32429366656183956
3,138,58,0.28527060957280853
3,135,9,0.22177846508952787
3,178,84,0.29715674027146244
3,10,146,0.22828819020052207
3,171,103,0.3936827764297105
3,160,66,0.24410263550730438
3,157,19,0.23606311358677665
3,193,102,0.3490490391567388
3,87,18,0.3189358769142957
3,195,110,0.12968291220105338
3,112,145,0.16048030820206027
3,26,88,0.33104647261888376
3,158,21,0.1467476832887801
3,125,124,0.12592127224822416
3,136,134,0.1822320062398918
3,36,6,0.24136847227828528
3,73,15,0.10125915359096307
3,13,111,0.29803229424695893
3,22,118,0.27094682966766026
3,190,68,0.2575974902511352
3,105,143,0.24962482148812176
3,9,90,0.18953549702665914
3,156,142,0.37094568405566075
3,168,109,0.10012138141052912
3,52,48,0.3538015763275699
3,7,154,0.20078928764245274
3,51,22,0.2544205668341145
3,153,105,0.14577843754603032
3,93,75,0.2033979517098059
3,40,31,0.32406222590901557
3,115,138,0.3487809390943405
3,75,121,0.35659843282354153
3,186,115,0.3938610940512587
3,81,16,0.17493224369473598
3,102,49,0.24106402872433585
3,65,45,0.3163510946492186
3,8,63,0.378483641926605
3,38,152,0.25367156881491626
3,37,155,0.38462359693407444
3,187,156,0.35291689626675127
3,173,157,0.31861836897255347
3,130,158,0.3059388581836864
3,90,159,0.2953976457019085
3,0,160,0.2731346977203448
3,59,161,0.2459794941404316
3,64,162,0.1842426884441558
4,179,80,0.20043082381479266
4,30,4,0.1400361004556804
4,121,39,0.2853307929682994
4,0,160,0.15660330681626933
4,153,48,0.2929738604008938
4,39,37,0.30854811549724115
4,161,2,0.23928435255557
4,149,42,0.37654010300847673
4,189,113,0.12176455757598795
4,64,162,0.29080570539088
4,173,157,0.34426158434197685
4,7,85,0.2854546167528956
4,67,1,0.9
4,165,135,0.3471201369273107
4,71,50,0.20217013599361588
4,166,73,0.1973037116007178
4,5,61,0.22771660937246646
4,197,3,0.15454844428885756
4,32,60,0.10356867407768616
4,192,46,0.3977565892850802
4,48,122,0.3121712128551801
4,131,114,0.3694944262510721
4,172,10,0.22755485244307494
4,57,20,0.31620420538972593
4,82,56,0.27690504601315724
4,44,94,0.2721478470994577
4,154,51,0.11940000904709694
4,79,28,0.13662373034946676
4,66,64,0.26950604025851477
4,114,23,0.10048251052004177
4,37,155,0.2286708163089039
4,6,95,0.27513527868915144
4,20,106,0.2643175605274609
4,43,98,0.27910971058877604
4,63,126,0.16534260661168543
4,178,84,0.29753791098763194
4,47,158,0.24885549043153118
4,196,96,0.22112536173317282
4,78,148,0.14812145506103858
4,55,25,0.18741350834530568
4,120,111,0.13562336180810045
4,190,139,0.3291981284953194
4,2,33,0.32403153425457576
4,74,36,0.18274558900660376
4,84,150,0.32372126497250275
4,182,26,0.39709598490162057
4,169,136,0.11845094254768437
4,3,32,0.3463219352776178
4,103,52,0.387478915920484
4,91,89,0.19184361223102556
4,51,22,0.19429074660518203
4,96,6,0.17192673526084168
4,94,69,0.11410770434506351
4,147,93,0.3212335839774332
4,16,132,0.348776503724069
4,160,66,0.3266074132066253
4,187,156,0.35592948880697395
4,101,13,0.37849562697682604
4,193,102,0.11509892687672253
4,186,105,0.32681359912581776
4,198,101,0.2724319193485236
4,185,11,0.31666517489313684
4,137,29,0.1628100836527091
4,184,86,0.2341539398970392
4,88,78,0.10995921262734316
4,69,70,0.20214496292674494
4,42,104,0.25146546977444306
4,53,27,0.12200105584179285
4,83,53,0.10632832763287692
4,135,9,0.14845924525290916
4,24,54,0.276246340497571
4,90,159,0.10371277323259359
4,180,12,0.12747351013767755
4,127,112,0.1995121077012067
4,41,7,0.3276748481100207
4,87,18,0.15798715395679414
4,68,129,0.23729775103864428
4,111,151,0.11521067591696646
4,140,131,0.39946959435777807
4,141,100,0.23936247851802528
4,139,43,0.15068190185083113
4,22,118,0.39145552842013975
4,146,75,0.342357552778619
4,133,147,0.2680021342969294
4,65,45,0.3192212422990798
4,168,109,0.24440468083191116
4,162,154,0.35663712381508583
4,117,24,0.18118642562224252
4,152,67,0.3173927058048345
4,132,144,0.21912820312962017
4,157,68,0.16504224698457165
4,46,107,0.2878591623191679
4,115,138,0.17983791661416143
4,123,130,0.3723850002091954
4,14,128,0.3557588571662642
4,31,119,0.24772669410686535
4,27,55,0.16353595791566256
4,72,74,0.32585736157913336
4,191,99,0.3880155388162121
4,174,149,0.3193821659947709
4,89,115,0.11196921806447473
4,107,41,0.1420761711072244
4,18,87,0.256355611599128
4,151,91,0.12370955112281125
4,155,65,0.23940672499308843
4,143,76,0.26521094872639994
4,128,153,0.1747086722288117
4,145,30,0.34794790371143564
4,125,124,0.18763553810908606
4,188,123,0.12844776486951298
4,60,0,0.2205714815006787
4,194,14,0.26524699976940747
4,181,140,0.22642914512148649
4,176,8,0.29708439366956185
4,10,146,0.1271179470251752
4,40,31,0.29464206263100884
4,75,121,0.1109656362794007
4,59,161,0.1959654980284626
4,124,108,0.1280716824322688
4,98,133,0.291781187686589
4,113,58,0.2491059472241212
4,26,88,0.24002196790400446
4,9,90,0.3099821894378649
4,170,143,0.13213842015077928
4,104,79,0.3178951486766243
4,12,62,0.3585175113695954
4,148,77,0.3616311738821043
4,99,34,0.3729178264248705
4,34,82,0.35537450989698793
4,52,44,0.14269521207378455
4,49,83,0.24778889670573007
4,163,47,0.3799057843567102
4,80,103,0.13992943255101417
4,102,49,0.1331248987272592
4,106,38,0.3669800669504276
4,164,72,0.20105619955797227
4,109,21,0.29820410920392315
4,29,97,0.20704837456698624
4,93,71,0.3254678258351966
4,13,117,0.37788895911943865
4,58,125,0.24284900922019392
4,112,145,0.22926995721322588
4,86,35,0.9
4,70,116,0.3626140533554666
4,150,141,0.1322333211762794
4,118,134,0.22522582994551116
4,62,59,0.1716316391702961
4,11,57,0.2476522453963189
4,38,5,0.34504912620122985
4,54,15,0.23024964992149166
4,28,137,0.32353722855407674
4,199,142,0.38184656073438594
4,126,127,0.29134149868247283
4,8,152,0.28712620640222775
4,23,120,0.2805343826313101
4,81,19,0.15454570854613833
4,85,110,0.321645576657288
4,77,92,0.23552401383033997
4,25,17,0.22516836661510603
4,177,40,0.16264205339422863
4,50,81,0.3449819252132873
5,152,67,0.12881260936799885
5,189,113,0.11079941405497179
5,147,93,0.23616374515686278
5,168,109,0.19644917746345997
5,121,39,0.20983669123391432
5,6,95,0.39759993975269614
5,141,100,0.35185673403123774
5,0,160,0.15052721732420132
5,82,74,0.30035560589041627
5,149,42,0.10646190230899888
5,39,37,0.10611406976149224
5,71,50,0.21510703438811907
5,169,136,0.3396968622863682
5,43,98,0.2591797995134565
5,88,78,0.39011020339476654
5,20,106,0.18018860228642142
5,84,150,0.3740512470986834
5,181,140,0.2713265969071741
5,161,2,0.3674982496514857
5,166,73,0.380035583404863
5,5,61,0.344256623798727
5,192,46,0.2399123872377848
5,91,89,0.3727089731321035
5,132,144,0.163944665608185
5,133,147,0.37014394509632553
5,30,4,0.12905227882935297
5,187,156,0.3388749175860193
5,52,44,0.36099143709887993
5,173,138,0.2136843822900151
5,103,84,0.1509131540380548
5,197,3,0.17807781550219406
5,193,102,0.1107577043891543
5,63,126,0.27758478635327555
5,44,94,0.29145069013915437
5,179,80,0.21169148446913785
5,101,13,0.10511776419970134
5,155,65,0.38065432024749346
5,140,131,0.20199577752290937
5,94,69,0.14156931702676856
5,124,108,0.2731781941820234
5,184,125,0.3480928965231739
5,74,36,0.28257884228969876
5,185,11,0.12458276026895773
5,123,130,0.3589279722392341
5,165,135,0.1995534200702001
5,148,77,0.16198727880156136
5,146,75,0.3138895702279375
5,79,151,0.3747041619063878
5,46,107,0.3564839557340995
5,113,58,0.2401519052331165
5,182,26,0.3023685595741942
5,12,55,0.34235807414418373
5,66,64,0.13536281715924353
5,49,83,0.1939960871851707
5,131,114,0.16580884030099086
5,48,122,0.2472556162857048
5,22,118,0.3336933195792856
5,78,148,0.24306377988346886
5,86,35,0.9
5,174,149,0.14106497176635835
5,77,120,0.1670889760613447
5,26,88,0.3074468789901374
5,3,32,0.28663986140855346
5,14,128,0.1873325045617844
5,172,10,0.15762607360712527
5,18,87,0.21416970798894375
5,160,66,0.3270370839316649
5,99,132,0.18542263925254787
5,135,9,0.28360651954087746
5,145,30,0.1736341761767205
5,139,43,0.19670099614358466
5,127,112,0.3908931356499108
5,125,124,0.11153010554639523
5,137,29,0.209106589635053
5,67,1,0.9
5,93,71,0.2023102758888951
5,68,129,0.1833126204634259
5,55,25,0.33873663639202745
5,153,48,0.14517413217454198
5,47,158,0.13687901384817103
5,117,24,0.23997308484287552
5,53,27,0.30301919586071513
5,191,99,0.22488175549392758
5,42,104,0.1268907251895826
5,180,70,0.193956857884731
5,9,159,0.12529503135727993
5,98,133,0.10639620210088196
5,64,162,0.16156410585729777
5,25,54,0.1249645273299799
5,65,45,0.1278789207721216
5,163,56,0.3108896502462217
5,194,14,0.1382398828490899
5,13,117,0.13524247741366652
5,178,52,0.15667721210356766
5,50,141,0.3484637420577569
5,51,22,0.28486487904469415
5,96,6,0.27493252657360545
5,111,28,0.1313941889423789
5,186,105,0.37901275463164186
5,34,82,0.30011340601278946
5,59,161,0.35720531323291993
5,38,5,0.20587535616894895
5,87,18,0.27895973971318433
5,196,96,0.10157619581671079
5,57,20,0.3875890607666862
5,4,139,0.11035702993929149
5,72,157,0.25755256259249504
5,151,91,0.11499743546484222
5,106,38,0.17615670869409822
5,177,142,0.27970163523356684
5,62,59,0.34598655884644014
5,138,85,0.26922092067247794
5,112,145,0.12214275947904787
5,102,49,0.18835614972425138
5,70,116,0.22184014708193633
5,41,7,0.29407046000630366
5,17,134,0.20711650347992988
5,108,47,0.23310232280423265
5,54,15,0.278558544900992
5,105,60,0.12127012579953066
5,157,111,0.25308696180339785
5,75,121,0.3819129332186423
5,164,72,0.3505835911660443
5,130,23,0.1821467219723006
5,128,153,0.20648038553503273
5,119,119,0.11890737479163337
5,21,0,0.2628933190222829
5,167,53,0.3358413162323897
5,27,62,0.108747068037374
5,90,90,0.16670159989191288
5,61,33,0.121615200789359
5,81,155,0.31971524284634145
5,80,103,0.37210003610129494
5,109,21,0.3167919241938022
5,190,68,0.11091596332589865
5,176,8,0.23735800237801402
5,28,137,0.23438171892641527
5,19,51,0.2595515138877327
5,85,110,0.11522351505011974
5,92,127,0.30313910548473144
5,40,31,0.3208750180073
5,97,41,0.29289950453158464
5,95,101,0.20334181918058844
5,45,86,0.25175915457883263
5,171,146,0.3178058933827991
5,150,123,0.19528055961892277
5,136,12,0.14188870798798556
5,118,115,0.37701478617735984
5,142,143,0.12895075242224452
5,156,34,0.20672730557293106
5,33,97,0.15595209207516625
5,175,154,0.273893393150908
5,158,79,0.21730589897077804
5,110,76,0.34823543240624166
5,23,92,0.21413290303226126
5,76,152,0.39002565580019266
5,1,57,0.17368080142997672
5,126,19,0.3889989575148206
5,8,17,0.29668203191289383
5,195,40,0.36947312137048105
5,15,163,0.30063278303403357
5,35,164,0.3005626266674666
5,129,165,0.23439551618796198
6,90,159,0.32049025514118246
6,145,30,0.3229635940638952
6,43,98,0.36577868643721057
6,39,37,0.3468209346138681
6,189,113,0.367751012909755
6,111,28,0.17911888689439825
6,78,148,0.2683028493746616
6,191,99,0.18540013110878895
6,161,2,0.3295465512631953
6,181,140,0.24102170144076146
6,63,126,0.2540504024538396
6,41,7,0.16304531170705644
6,46,107,0.2923443754802907
6,101,13,0.11305480242506782
6,113,58,0.10384517294522276
6,177,24,0.26522438978757934
6,55,25,0.23132925783593547
6,25,54,0.19405417954592136
6,136,12,0.26619912650232236
6,167,53,0.20859205992623778
6,35,164,0.18216888266664902
6,138,85,0.2502940247851043
6,6,95,0.25311475775257053
6,44,94,0.3917387595967252
6,166,73,0.38005931185169317
6,47,158,0.10410792632228738
6,48,122,0.2493720876938321
6,74,36,0.3855531513514763
6,105,60,0.32755083977411936
6,79,151,0.11172566540212878
6,66,64,0.3781036119105259
6,172,10,0.20267553543143219
6,147,93,0.23456009080608797
6,0,160,0.3101473032296944
6,141,100,0.28666362685711644
6,88,78,0.11932623344787119
6,168,109,0.2902462145803507
6,185,11,0.103515247273784
