track_id,start_frame,end_frame,observed_length,dense_length,mean_score,mean_depth
172,16,99,81,84,0.328712067150843,0.800798408024874
175,18,99,81,82,0.2374612184369362,0.7552159878784672
2,0,80,81,81,0.2708307335137885,0.7733971925919645
98,0,79,79,80,0.2657039086080478,0.7003624652463993
178,20,99,79,80,0.2865855095008684,0.8185989440993938
177,20,99,80,80,0.24090406996626124,0.7329652498560967
124,1,78,77,78,0.2564401939538315,0.6868025321367895
114,1,78,76,78,0.28271307269995655,0.6865963387031947
68,0,77,77,78,0.29195225784690304,0.7595450739712656
181,22,99,78,78,0.25840578917494017,0.8207669094660941
183,23,99,75,77,0.27291596570308674,0.7559362470538624
38,0,72,73,73,0.2722474571885233,0.7638425276589679
150,2,74,70,73,0.23960601472280524,0.5452678759627203
49,0,71,70,72,0.2721808790227849,0.6837704256846971
149,2,73,72,72,0.2558579802252954,0.5592666815893013
187,28,99,72,72,0.23196545568032054,0.5210396688730522
141,1,71,69,71,0.24629435363850244,0.5375910743959635
79,0,70,70,71,0.3204128622099311,0.732158578963206
188,29,99,68,71,0.32201055248098026,0.6385234392344845
35,0,68,68,69,0.3568737145502201,0.7645144436360172
191,31,99,67,69,0.2594696069897689,0.7747669112518581
182,23,91,69,69,0.33330620278305906,0.8435315450677854
192,32,99,67,68,0.24511979234260034,0.5809031950418159
127,1,67,67,67,0.28159712845509877,0.7015505928262656
195,33,99,67,67,0.23789810078318188,0.6458689401516354
198,33,99,67,67,0.26315315501456465,0.8603861118404091
194,33,99,67,67,0.254728433200384,0.7754459319579476
204,34,99,66,66,0.2559070658224863,0.6165468816869594
200,34,99,65,66,0.25452713351825335,0.7719180756381098
203,34,99,66,66,0.23521152596422856,0.7231185791566848
83,0,65,66,66,0.26079253541444075,0.5016218356359267
168,7,72,65,66,0.25251577615383924,0.7214709682722616
199,34,99,66,66,0.26598900613514104,0.6334964647899518
45,0,63,64,64,0.25311135294914583,0.7078419860141678
155,3,66,62,64,0.2708394200409282,0.5845500765139816
14,0,63,64,64,0.27607883846514314,0.766992619873285
165,5,68,63,64,0.256534906126951,0.6192774015758213
74,0,62,62,63,0.24869732939140946,0.6725030087449456
9,0,62,63,63,0.2399750959935112,0.6729189519078785
184,23,85,63,63,0.28175188318098915,0.8551248701658349
125,1,63,63,63,0.25872740798747507,0.8008117002853969
212,37,99,63,63,0.26371848261353886,0.6639606670127749
215,38,99,62,62,0.2596360173003309,0.6975787854143976
56,0,60,61,61,0.2380405947301533,0.5809225514894518
205,34,94,61,61,0.24840399295773094,0.6946820527518079
185,23,82,59,60,0.2559223468573727,0.7060337753403475
28,0,59,60,60,0.3003383000244694,0.7898214994153936
126,1,59,58,59,0.2655331171051948,0.7910152032124291
218,42,99,57,58,0.24660754874134766,0.7774276278796717
216,42,99,58,58,0.24902893471148804,0.5519323467918766
217,42,99,58,58,0.2635542594131892,0.7384574986897241
221,44,99,56,56,0.24851713506168,0.7297013807776673
223,44,99,55,56,0.25833053904512554,0.5608442077570267
53,0,55,55,56,0.23658662183975193,0.6390213631198436
220,44,99,55,56,0.32621427248715706,0.7102817780413472
225,44,99,55,56,0.2625425575155827,0.8656287342816487
57,0,55,56,56,0.23947970485680736,0.5611716677502967
24,0,54,55,55,0.2600417435200429,0.7697111477812199
157,3,57,55,55,0.23979009493112638,0.7258165178928065
104,0,53,54,54,0.2760160119542487,0.7140446890713285
166,7,60,53,54,0.24933547305514617,0.7791957534514048
210,37,89,52,53,0.24152339219561605,0.6180045112508529
232,48,99,52,52,0.2357607922578282,0.6170986193109864
50,0,51,52,52,0.2750573764133662,0.721756057557929
151,2,53,51,52,0.2647711187048436,0.670856894678484
23,0,51,51,52,0.27125814166020873,0.6495396551349595
231,48,99,52,52,0.2586889348837139,0.6169374791578336
233,48,99,52,52,0.2383718473778567,0.7439726502768298
230,48,99,47,52,0.26066977768783767,0.743479340229808
207,37,87,51,51,0.2489981398319359,0.5954158598649291
174,17,67,51,51,0.2830577217956131,0.7446190602671106
148,2,52,51,51,0.2616049281935388,0.4630231440746536
208,37,86,50,50,0.2715784236101715,0.7307063055318409
144,1,49,49,49,0.2523926399536862,0.5387449413918598
156,3,50,48,48,0.24653207215642317,0.59947551721878
238,54,99,45,46,0.23793344496308685,0.5245564333809974
3,0,45,46,46,0.3194160167872164,0.7423610336545098
82,0,45,46,46,0.24742755141188202,0.5850618172868379
67,0,45,46,46,0.3807031619970789,0.6769273488898895
237,54,99,46,46,0.24743491975255355,0.5005889192830367
51,0,44,45,45,0.23668394017866143,0.5649680631421898
234,50,93,44,44,0.27892176232693616,0.8209601202552929
222,44,87,44,44,0.27474885916285974,0.6838779508335636
39,0,42,43,43,0.24061604416273258,0.7214058362151127
242,57,99,42,43,0.2583214525365324,0.6701058163762308
70,0,42,43,43,0.3079242309781496,0.664812340301244
240,57,99,42,43,0.2615880672243564,0.793776434453811
110,0,41,42,42,0.266633821266375,0.7494126300616712
249,59,99,41,41,0.24093717932623587,0.7749073701446408
245,59,99,41,41,0.41223888123758257,0.8537505163156854
252,59,99,40,41,0.2682133719175461,0.7317565472263295
247,59,99,40,41,0.2718493550357858,0.8626835464092562
111,0,40,40,41,0.27226926525350104,0.5245436238824377
226,44,83,39,40,0.2526464361975459,0.6692072325841956
4,0,38,39,39,0.2417031752701962,0.5279618215170049
146,2,39,37,38,0.24520989916884484,0.8015286650306865
189,29,66,38,38,0.2996359568744335,0.7606809597749438
213,37,74,37,38,0.2641763749457693,0.7000570077787878
173,16,52,37,37,0.2700529483391871,0.5191999671260215
7,0,36,37,37,0.2527983674770246,0.7116453736594547
253,63,99,37,37,0.3899066080819421,0.781944063090538
62,0,35,35,36,0.2685612545541865,0.7013381173023329
256,64,99,36,36,0.2504685042687132,0.8055132431098487
78,0,35,35,36,0.2282262446254492,0.6333262065179248
137,1,36,35,36,0.2560728933130703,0.6701113927127528
86,0,35,36,36,0.23840430706278692,0.634839240966103
186,27,62,34,36,0.2232602032134247,0.8047145652527451
255,64,99,36,36,0.26535600055124153,0.6978124081483865
161,3,38,36,36,0.2786616548056067,0.5711817575942001
162,3,37,35,35,0.2406212219369223,0.6595410269066246
102,0,34,35,35,0.23229101359997167,0.8577392727926435
260,65,99,34,35,0.23569235781839282,0.6463136273595669
54,0,34,35,35,0.27076196036059985,0.7415974046792192
258,65,99,35,35,0.2545638256230299,0.802002127733022
257,65,99,35,35,0.26063843393639413,0.572003243806109
259,65,99,35,35,0.2537304482868567,0.7704672982246846
229,47,80,34,34,0.24931087261679377,0.767216466172348
43,0,33,34,34,0.26425169996658776,0.7115410192649286
264,68,99,32,32,0.2585962919008469,0.7187293502097842
180,20,51,31,32,0.25133014932085435,0.6829434416454837
105,0,31,32,32,0.2467270303867481,0.6988756279697304
119,1,32,32,32,0.25405986095893873,0.7237371620119868
265,69,99,31,31,0.2511489776708437,0.8902286742070655
116,1,30,29,30,0.2589363470227333,0.5702007819234299
75,0,29,30,30,0.25246936635668404,0.6685245675492567
269,70,99,29,30,0.26572405579517505,0.7393022170671313
276,70,99,30,30,0.25704601055872917,0.6611296679369099
209,37,66,30,30,0.2589458537601433,0.5455719454590964
278,70,99,29,30,0.2620661034333002,0.6265619941508782
277,70,99,30,30,0.2514679791385227,0.6408047913995989
27,0,29,30,30,0.2627099402928869,0.6466567991671205
275,70,99,30,30,0.23958288023904697,0.7563526785968637
272,70,99,30,30,0.26895031548548126,0.5288164861586507
97,0,29,29,30,0.23983677664914468,0.8535648135853752
274,70,99,30,30,0.2784130153463144,0.8589790977436891
109,0,28,29,29,0.2578651561192481,0.52500793028041
244,57,85,29,29,0.2836214002532683,0.5277590800063178
123,1,29,28,29,0.252590344815777,0.6538539185874274
122,1,29,29,29,0.23996538562168468,0.720440384790609
263,68,95,28,28,0.2518352704933564,0.45689830080629773
31,0,27,28,28,0.27655519188000816,0.4850934797708522
270,70,97,28,28,0.24067540726086772,0.8005019211630116
107,0,27,27,28,0.25388577089044584,0.7385168293314807
138,1,27,25,27,0.23976200172558074,0.6964809840077727
0,0,26,27,27,0.2836469363505254,0.8016089939723543
48,0,26,27,27,0.27017659139457983,0.6899848093851296
284,74,99,25,26,0.3487883866747651,0.9169190820048654
37,0,25,26,26,0.25489301721727553,0.824573260927055
160,3,28,26,26,0.25366303829778625,0.7187272627533565
101,0,24,25,25,0.2563491418829982,0.7549515029443126
91,0,24,24,25,0.23080459228025277,0.6977495031878607
214,38,62,25,25,0.2632190913266975,0.7851432404008789
87,0,24,25,25,0.24557831747333903,0.5626021527091841
196,33,56,24,24,0.24124067656575546,0.6787617461804221
285,76,99,24,24,0.2687570657663586,0.7975847470897213
179,20,43,23,24,0.277339996763942,0.6027590680429996
69,0,23,23,24,0.2504846571001407,0.7802479331091553
211,37,60,22,24,0.3104491554149331,0.7754519571637808
286,77,99,23,23,0.2667445543879287,0.5577602002981648
266,69,90,21,22,0.2585670190916507,0.5795330411600138
288,78,99,22,22,0.2618701288624866,0.679973698189744
287,78,99,22,22,0.2595190228079139,0.8145618609320336
239,54,75,22,22,0.25702719807554325,0.5226946616614169
92,0,21,22,22,0.25075832309714696,0.6387430092690285
289,78,99,21,22,0.2885373903838078,0.7372786483272168
219,42,63,22,22,0.20649467707504157,0.6992739182419728
290,79,99,21,21,0.24235084207874572,0.6167814043891456
262,65,85,21,21,0.26948909621785344,0.6141429794403778
117,1,21,21,21,0.2528638356933436,0.7018189027834831
64,0,20,21,21,0.2516214784865933,0.6950192741461189
291,79,99,21,21,0.26375095252178493,0.4592299553029817
282,74,94,21,21,0.25507467396900624,0.6429918201793323
176,19,39,21,21,0.2479309455725502,0.46172540793481415
243,57,76,18,20,0.23831189130399436,0.5740698344875544
65,0,19,20,20,0.22826241863156982,0.8511869892418306
193,33,52,19,20,0.3159433732687776,0.8012599994959143
167,7,25,18,19,0.26628411465863666,0.7733808010987713
295,81,99,19,19,0.30125219657545677,0.8244157124406213
296,81,99,19,19,0.2529528862679339,0.8806396317653772
297,81,99,19,19,0.23736982124808756,0.8254110920472513
293,81,99,19,19,0.33583280468224436,0.8444503211858482
292,81,99,18,19,0.2968157279861152,0.7244976881123051
298,82,99,18,18,0.5350689447137571,0.9239546491475912
300,82,99,18,18,0.23853667672181483,0.49214848666390204
301,82,99,18,18,0.23691332574112398,0.5990012185631512
304,82,99,18,18,0.2649882591105852,0.5186441840694674
303,82,99,18,18,0.2553870447345321,0.7696130810796915
281,74,90,17,17,0.24940491870136566,0.6496859727476584
201,34,50,17,17,0.2891327970417703,0.7477229011085171
273,70,85,14,16,0.312100467133916,0.648973132329472
246,59,74,15,16,0.265626963508148,0.5903863087361929
307,85,99,15,15,0.26300313355743926,0.6191178752621157
206,35,49,15,15,0.24492458472398723,0.7304509167290528
308,85,99,15,15,0.21083597843984567,0.5813672402717293
235,53,67,15,15,0.28889200314301106,0.830434700134252
58,0,13,14,14,0.2523917787319358,0.7829394329207228
283,74,87,13,14,0.23900704024025987,0.8183988793269548
294,81,94,14,14,0.34674923265604835,0.8598171482668883
66,0,13,14,14,0.2830315980809694,0.5527002204887588
302,82,95,13,14,0.22449965661353594,0.7023918325966014
311,87,99,12,13,0.27002629259535127,0.4886483495729863
19,0,12,13,13,0.30384362718971203,0.5187786397358372
310,87,99,13,13,0.23375812043938607,0.6411349856402347
314,87,99,13,13,0.2540726312157446,0.7091611261756792
312,87,99,13,13,0.21928781408724457,0.5520739463082284
313,87,99,13,13,0.2397656610476102,0.507952141040842
22,0,12,13,13,0.2604458448652563,0.7118739612350061
29,0,11,12,12,0.27664519260188897,0.7905934099623323
248,59,70,12,12,0.2599044071912021,0.8110617942932711
164,5,16,11,12,0.2293705007730069,0.4776717804888195
306,85,96,12,12,0.31152859416694717,0.9082712849706779
88,0,10,11,11,0.21562383252070336,0.6600679282474117
315,89,99,11,11,0.2378142740989822,0.5534571352273314
318,89,99,9,11,0.2474675530141317,0.7593464922654642
321,89,99,11,11,0.26299279170130285,0.7234404546741919
317,89,99,11,11,0.2766455003755234,0.7518470404608686
316,89,99,11,11,0.2516403962469885,0.6650546605873882
228,44,54,11,11,0.4410964697146143,0.8320154550012423
171,16,26,11,11,0.27418237901830966,0.5496468942576734
241,57,66,10,10,0.2007572189096595,0.7659619380422809
72,0,9,10,10,0.27281151033065537,0.5539271770206059
271,70,79,10,10,0.2484775554127682,0.7480732548336816
6,0,9,10,10,0.2608109252260214,0.619687749840982
227,44,53,10,10,0.2567529333872355,0.7121176561742548
305,85,93,9,9,0.25193154583726923,0.8922247251699544
319,89,97,9,9,0.3287070629616909,0.8471046012065153
279,70,78,9,9,0.24170172817328334,0.6766616952255098
90,0,8,9,9,0.2669014274255262,0.6913659890944879
322,92,99,7,8,0.5557859519094761,0.8468855913519535
309,87,94,8,8,0.2645009484945826,0.6745940212139415
323,92,99,7,8,0.2107986579588689,0.7647404285916409
142,1,8,8,8,0.30937026893422326,0.859677622491084
129,1,8,8,8,0.28253865309698634,0.47460453272246506
251,59,66,8,8,0.23883125725653745,0.6767012092870286
324,92,99,8,8,0.2257063850513323,0.8297648197222045
268,70,76,7,7,0.5195894995858062,0.8203928471724152
250,59,65,7,7,0.2543542580366233,0.5203686219909652
224,44,50,7,7,0.38355892554331866,0.8613408880857223
236,54,59,6,6,0.3885565265171415,0.7689011297903701
202,34,39,6,6,0.2640246362188683,0.7060896010570623
197,33,38,6,6,0.20599194364827042,0.8191078406454989
280,74,79,6,6,0.30009506441939865,0.8092690825536838
17,0,5,6,6,0.29605341848035877,0.6147680892949664
327,95,99,5,5,0.22733978866880528,0.588001341249463
325,95,99,5,5,0.20109139274486204,0.798744963505884
326,95,99,5,5,0.28029036015948045,0.7968132976797575
81,0,4,5,5,0.25783991696662,0.5169017391454498
261,65,68,4,4,0.22296053312214523,0.6386270016873004
299,82,85,4,4,0.21531017901843047,0.5523190216107549
16,0,3,4,4,0.2428614216029109,0.658987667407712
63,0,3,4,4,0.26624241957785133,0.8388371911688017
254,64,67,4,4,0.3598605855711685,0.7874928170519977
154,2,5,4,4,0.2533202478009844,0.760276042323911
267,69,71,3,3,0.3037246960089938,0.7411192476169947
320,89,90,2,2,0.18231948800786213,0.7118068712055079
190,30,31,2,2,0.3040587978949166,0.7494726557003939
328,98,99,2,2,0.536143644967624,0.8650386626025661
329,98,99,2,2,0.3268690980205141,0.7273281353802828
330,98,99,2,2,0.3127771923621653,0.6193064852675106
331,98,99,2,2,0.3639898389393018,0.6585600990057692
332,98,99,2,2,0.2462885671407088,0.6377281954166403
333,98,99,2,2,0.19244641571470594,0.7765608757974005
