Bus1->Bus2,Bus2->Bus3,Bus3->Bus4,Bus4->Bus5,Bus6->Bus7,Bus7->Bus8,Bus8->Bus9,Bus9->Bus10,Bus10->Bus11,Bus11->Bus12,Bus12->Bus13,Bus13->Bus14,Bus14->Bus15,Bus15->Bus16,Bus16->Bus17,Bus17->Bus18,Bus18->Bus19,Bus19->Bus20,Bus1->Bus6,Bus2->Bus7,Bus3->Bus8,Bus4->Bus9,Bus5->Bus10
-2110.4281453911767,-728.6682381357501,508.9647469495993,934.3386658532372,2188.1437350345577,-1245.7186014439108,-3639.0046861876212,-1702.0244861768792,797.1580923324759,1677.804383166675,2112.8947995723624,2565.4048730164373,-2205.6989146602814,-3301.4306934010765,-2520.260752394086,-1609.7220957516456,-1179.0062230963358,-568.9667732670014,1500.0,1500.0,1500.0,1500.0,1500.0
-2202.188851299778,-1501.0694773117084,474.45541820607264,215.58863184475217,2270.2556465976777,-1668.733969469935,1825.1041911771208,-2764.017252653045,-209.03316199027995,-5000.0,-5000.0,-4570.8323836862155,-4133.473965042513,-3345.2206373144327,-2516.100301337706,-1659.5333728732749,-1226.669043644044,-579.7292770851891,1500.0,1500.0,1500.0,1500.0,1500.0
-2330.3946101502243,-1074.59367782863,-1160.8363310166014,-556.1242127956408,2154.2669145310656,4320.690453883746,125.33657290169504,2015.619012047764,4285.228267870987,5000.0,-3056.1225593874387,-5000.0,-3983.5158496479617,-3266.499143175015,-2361.60820734586,-1531.2945970232386,-1121.2202646525284,-527.1842588531154,1500.0,1500.0,1500.0,1500.0,1500.0
-2429.6439233141223,481.7397781105469,1004.7082674147248,-1376.1531839330094,-5000.0,-5000.0,-1505.8448210392635,469.39536333153046,-4530.27940831255,-3657.660707188601,-5000.0,-5000.0,-4226.873941763697,-3500.154968958648,-2669.923183144547,-1760.7375435316771,-1336.8745001927728,-624.581001973148,1500.0,1500.0,1500.0,1500.0,1500.0
-2430.568215396138,-2760.528028097217,-2165.0049021117647,-2157.9659676495403,2200.5591454490022,4278.554383093487,-862.4168887365358,-5000.0,-2463.7692582575373,-1669.015352589332,-5000.0,-5000.0,-4231.804473523674,-3553.3758015998656,-2693.214708859795,-1793.441288310687,-1302.4959202050359,-591.4308302242316,1500.0,1500.0,1500.0,1500.0,1500.0
-2338.01081740013,-3055.151795752356,-2130.0001089683274,-1314.0978032851917,2277.4171192557696,-2811.0682611126404,623.0678890294876,-5000.0,-2447.8944162604703,-5000.0,-4470.827279797942,-5000.0,-4257.707869893484,-3497.281530675934,-2623.953283785934,-1806.3636248931725,-1344.4445192665617,-646.3022850716989,1500.0,1500.0,1500.0,1500.0,1500.0
-2227.3076529599675,-2668.2524417715013,-1552.6607954034369,-2646.9827939656807,-4958.359524898817,-2881.711579576151,637.6166589431868,2669.259472512508,1188.7534253031063,2020.0746623077994,-5000.0,-5000.0,-3067.2692857725833,-3436.7327022966847,-2517.0234162648485,-1625.4428772195424,-1167.0500205320122,-495.4728932912931,1500.0,1500.0,1500.0,1500.0,1500.0
-2186.8957431393515,-3090.1509680540694,-3840.9123684515666,-2043.3652712104583,-4530.397258572362,-2337.6545358627645,1198.7516338919477,3189.8909020535566,137.85672296434677,1002.3618963520557,-5000.0,-4458.003525039476,-2411.3466258767075,-3195.4047971980735,-2425.020199363372,-1621.031680243589,-1224.9554085091913,-509.92522002758506,1500.0,1500.0,1500.0,1500.0,1500.0
-2093.5960838894634,-2292.35039636689,-3536.8236303200347,-2400.20202596292,2262.3977672081155,4365.02825033912,790.8781412713402,2794.5551756497184,1204.3337382580885,1984.2557294196067,2606.4740875379257,-5000.0,-4070.809557227366,-3259.8803733898285,-2403.5873175892066,-1566.6054800689717,-1186.7551109129327,-529.3622115713997,1500.0,1500.0,1500.0,1500.0,1500.0
-2373.3418348203113,-3674.2846579381126,-2201.1797457456114,-1736.102669217154,2252.3435143866354,4350.581887174247,-289.2859625122992,1752.3540455582415,4173.474568705843,5000.0,-3482.0198968144223,-5000.0,-4259.511184839171,-3512.403510446714,-2612.9427074772602,-1758.5900493206063,-1279.635817490419,-538.8559003032624,1500.0,1500.0,1500.0,1500.0,1500.0
-2462.7482669772216,-4534.136093818081,-4024.679332199096,-2361.705952262575,2231.2117310229787,-3881.1969019317585,-341.0207276681667,1639.981974661845,4092.1575272428618,4945.034423505893,-4513.55966223888,-5000.0,-4304.533592847781,-3502.49614892139,-2553.0087762871653,-1751.8379539884,-1268.707444212826,-484.5212683678383,1500.0,1500.0,1500.0,1500.0,1500.0
-2452.1787620623177,-4548.170425673393,-5000.0,-2153.793982334239,-1621.4713352124136,449.97556448969044,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-4133.323242608522,-3399.834071095672,-2536.053969004676,-1720.2083655424394,-1198.0295133250547,-440.7153357165753,1500.0,1500.0,1500.0,1500.0,1500.0
-2349.9784266120814,-4895.48851043043,-4789.493187176586,-2814.7335912164554,2325.851565829662,-636.3886799061866,-5000.0,-3031.578729748937,-519.1333019587291,326.3383048777341,-5000.0,-5000.0,-3958.811881520237,-3164.4233308904295,-2372.6538967146444,-1614.1483499601627,-1185.7150968915357,-518.0253597963583,1500.0,1500.0,1500.0,1500.0,1500.0
-2233.4720320951305,-4635.674231285977,-5000.0,-5000.0,-4995.281824813437,-2966.3314314549607,-5000.0,-3067.9644354581533,-541.4252042154976,-5000.0,-4328.517065197923,-5000.0,-4156.387341854393,-3358.2673855509274,-2446.0700499693485,-1679.1879986166286,-1221.3043910604947,-500.3714918897922,1500.0,1500.0,1500.0,1500.0,1500.0
-2190.0884253584786,-4538.926919194624,-5000.0,-3244.014347309626,-4503.658945380692,-2479.5825514907438,965.3886202319654,1881.9482376225615,4235.012405043802,5000.0,2646.067796952423,3067.2692857725833,5000.0,-802.2873684804417,-2203.717270734278,-1443.5943334400754,-1045.0794913143882,-409.8468357664133,1500.0,1500.0,1500.0,1500.0,1500.0
-2250.79572995047,-4674.306823849352,-5000.0,-5000.0,2256.136099741274,1518.0885363310717,5000.0,3779.3376904790252,121.4576664531678,832.5800511014959,1450.9372044387492,1981.3334432417632,-4059.3000366052956,-3248.879948414412,-2440.3129537693285,-1712.0410763578047,-1239.8998791613485,-515.9602124072962,1500.0,1500.0,1500.0,1500.0,1500.0
-2366.532584035475,-4932.404994676941,-5000.0,-4550.266289240239,2354.221875224279,4395.803905118888,2958.239113084501,5000.0,4246.609566030176,5000.0,-3316.4180929408894,-5000.0,-4179.620744706703,-3347.0093495844994,-2518.654891346352,-1765.124710003518,-1212.3629378160322,-500.57617776426196,1500.0,1500.0,1500.0,1500.0,1500.0
-2445.581612976235,-5000.0,-5000.0,-4115.853114362885,2219.9846049372954,4216.945618664323,-1095.8063784599735,947.9001430984563,-4153.276064318267,-5000.0,-5000.0,-5000.0,-3964.3617328279524,-3074.3940731643415,-2233.546031182894,-1522.910857839921,-1032.4935709166339,-444.14826662673477,1500.0,1500.0,1500.0,1500.0,1500.0
-2423.4272840398307,-5000.0,-5000.0,-3012.2381106097932,1012.8653765722229,3033.6142512257848,-2040.9359046068166,35.11665778419592,-5000.0,-4114.949149007054,-5000.0,-5000.0,-3990.6545207363606,-3155.3697821153064,-2345.834241106938,-1609.482420820208,-1053.5115966287558,-438.37429371333747,1500.0,1500.0,1500.0,1500.0,1500.0
-2311.905267568781,-4810.583725481926,-5000.0,-4565.070456804383,2313.281182020166,4283.937001767719,5000.0,763.5851294841259,3143.282300853386,-5000.0,-5000.0,-5000.0,-3885.10870786128,-3101.070784852868,-2382.4490886359226,-1633.9778412454934,-1110.186105174942,-460.7207084230595,1500.0,1500.0,1500.0,1500.0,1500.0
-2190.2187388041957,-4539.217523792785,-5000.0,-3254.858562735879,-2645.6798725455137,-675.4469915688314,2859.483653182887,4964.44793320453,1782.9704432542476,-5000.0,-5000.0,-4624.575827509962,-4159.918012537579,-3202.205788724359,-2339.6507027346033,-1586.290708766438,-1028.4474517257086,-390.2496652835516,1500.0,1500.0,1500.0,1500.0,1500.0
-2144.6620314484667,-4437.624103698565,-5000.0,-3800.001338016463,-1382.8706343598678,-5000.0,-1533.3240058430938,497.55761788196105,-2247.1606566013966,-1417.255304173866,-5000.0,-4493.690530880518,-2485.406230782578,-3139.3205221836506,-2269.1455157661503,-1510.0270825998896,-1018.682437635156,-436.8398052093062,1500.0,1500.0,1500.0,1500.0,1500.0
-2202.9484500799554,-4567.605328363867,-5000.0,-5000.0,-3627.6562020881765,-1628.4846349551135,1914.5254321798448,-2659.406174453119,-303.33703582304224,511.5947427307783,1189.769329852641,1558.841371544474,-4007.392289303668,-3194.6689394972127,-2366.7496229358276,-1592.1634199738146,-1033.4798804403636,-382.93452976256503,1500.0,1500.0,1500.0,1500.0,1500.0
-2313.1476521642653,-4813.35429665473,-5000.0,-2907.319879430611,2366.0667701561806,4332.483624616248,5000.0,-594.6824655051123,1746.715281961765,-5000.0,-5000.0,-5000.0,-3979.5935760909806,-3066.6950777776146,-2338.8910392064718,-1529.4531722220781,-1120.4167235315135,-488.00882158204604,1500.0,1500.0,1500.0,1500.0,1500.0
-2383.270355099792,-4969.730945253223,-5000.0,-3797.719103930638,-5000.0,-3003.6564216272873,530.4744406446407,1844.588510303187,4196.202211416137,5000.0,-3433.6378538761182,-5000.0,-3989.2021465120424,-3136.556264186019,-2371.923404902188,-1533.8062445557498,-982.0055692465321,-382.93452976256503,1500.0,1500.0,1500.0,1500.0,1500.0
-2351.358636248282,-4898.566437381861,-4275.478466281046,-1687.268161152267,2143.3954239102986,-760.6442102010024,2882.6892148573643,5000.0,443.4255212635144,1299.3428053759799,-5000.0,-5000.0,-4000.572982777582,-3111.9036174169505,-2346.6034949391233,-1574.8425683428204,-1094.3441518045456,-533.9366969225757,1500.0,1500.0,1500.0,1500.0,1500.0
-2232.711812703218,-4633.978909289958,-5000.0,-2184.413263598803,2264.804296236298,1353.9722326758992,5000.0,150.06129581544792,2525.415705012664,3345.508221386788,-3556.5573903847935,-5000.0,-2908.810418566195,-3255.802103312156,-2468.2125127642075,-1713.5559694679541,-1092.053026349301,-451.306505075986,1500.0,1500.0,1500.0,1500.0,1500.0
-2108.287820266473,-4356.508045675475,-5000.0,-3825.10991557984,2206.683687164973,1369.0598078105668,5000.0,1324.4746745038592,3774.1535954825413,1100.0425131373095,1680.9004876628896,2053.37675241941,4145.623234398545,5000.0,2440.5183091255876,3214.2707011672173,-1129.3037084749112,-467.1829700359085,1500.0,1500.0,1500.0,1500.0,1500.0
-2063.1114898665,-4255.762882580132,-5000.0,-1182.7894553828025,2169.4716109377423,4177.488654003921,5000.0,1735.8520898757452,-429.6318071085725,417.3849653772122,-268.4081647933135,111.9962732138074,-3924.0514492428747,-3104.028360278633,-2395.0328203892313,-1582.279226218644,-1004.354598926725,-457.0154207945552,1500.0,1500.0,1500.0,1500.0,1500.0
-2121.5879954257907,-4386.168009283829,-5000.0,-3278.3651820120267,-1590.8874741305763,-5000.0,-1400.8229827134446,654.2403807632318,3013.5814097534767,3898.233922756237,4458.663417548241,4786.424476110043,4183.462496786135,5000.0,-972.1164930006871,-141.37311581463382,483.62447119276476,1018.0049759626936,1500.0,1500.0,1500.0,1500.0,1500.0
-2228.976271472997,-4625.648491410593,-5000.0,-1796.2369480807733,-4969.016866633364,-2973.2476314639052,707.5697127028561,2638.421689391216,5000.0,-2134.743246188901,-1547.64713576771,-1131.7034202462082,1028.3215266255347,-3244.1921805080083,-2481.3835720624347,-1660.6054242923374,-1166.1476629857298,-581.674519881898,1500.0,1500.0,1500.0,1500.0,1500.0
-2293.1290131986066,-4768.7118693108905,-3901.8153333230903,-220.81043765154323,-138.52351597601864,-5000.0,-1369.1479473671461,539.9201666427434,2858.3636349430026,3724.452932903966,4280.135084175268,-3987.8053577598166,-3964.4467899775764,-3174.289059553278,-2361.928224821694,-1557.0520715334314,-936.0646675546077,-397.5624056444749,1500.0,1500.0,1500.0,1500.0,1500.0
-2254.716309162528,-4683.049884400089,-3752.3277457986596,-1252.3596038271319,-5000.0,-3048.5602079274195,693.1334852678574,-1123.3035663610244,1309.8740428754627,2145.2542418465946,-5000.0,-4625.3425872918515,-4165.43356232852,-3347.7758802959097,-2571.6617367945028,-1715.151424191361,-1144.2603228758398,-596.689093394386,1500.0,1500.0,1500.0,1500.0,1500.0
-2132.4612945808535,-4410.41593484712,-5000.0,-1555.3956044268887,-4015.8657348635206,-1927.3992502944284,1718.267797676568,-2319.7118712086085,-2896.061624294659,-1991.107899971168,-1458.997211832926,-1116.7242778452419,1029.365979862684,1803.4647370802113,2586.7896335744535,3483.8242219681197,-1151.4165483674924,-560.0669479144308,1500.0,1500.0,1500.0,1500.0,1500.0
-2008.9431268645824,-4134.965099384372,-2286.794025760701,-1208.0499019547183,-2818.0110341720933,-5000.0,-1365.8157105383716,550.803446954129,2948.5480388805663,3784.184006250587,4219.351483970735,4547.112542532536,1264.2550637378708,-2793.8532528331993,-2481.845115371395,-1556.666418688213,-996.5760621196673,-492.343197847531,1500.0,1500.0,1500.0,1500.0,1500.0
-1967.7771683506476,-3067.8791393089195,648.3946694825898,1027.790005805519,2150.804357154272,176.32405370873948,-578.1822062078927,1385.604240337596,3962.251238307587,-227.16507838971984,-4452.432143023812,-4054.2302653983343,-4129.7791569694655,-3267.9728465304065,-2442.924747167906,-1569.2563794982589,-1132.4220583562314,-507.44532057396646,1500.0,1500.0,1500.0,1500.0,1500.0
-2030.0057372586734,-3027.173059533873,817.8630838686593,296.5286095331247,-2155.861512249351,-86.40829108239814,-1403.539527473291,585.4548913189365,3028.205163196918,3941.654042880349,-1040.2681371736198,-502.3805694575849,-4075.038405930557,-3327.402634820288,-2544.9603438636423,-1659.4482623872154,-1219.8012205262949,-652.3428761397809,1500.0,1500.0,1500.0,1500.0,1500.0
-2138.1338974320483,-4423.066083594464,-2406.7725748485614,-66.58737792880345,-4188.506479659993,-2926.5619234649657,676.4859225680384,2598.602565741825,5000.0,5000.0,2329.63845715367,2796.4316143388423,5000.0,5000.0,5000.0,3667.605838714374,-1076.6814812661678,-527.1904871761908,1500.0,1500.0,1500.0,1500.0,1500.0
-2199.965789844143,-2069.488655769713,-1399.7817961655478,-218.44506669040618,-693.971571238837,1361.42790119471,5000.0,1685.3165275682586,4114.2607387901,5000.0,-1726.8040289865057,-1289.3283262143896,-4068.3520542335255,-3286.293049034399,-2435.943353706717,-1526.959910931375,-1094.419714978947,-521.2368943258343,1500.0,1500.0,1500.0,1500.0,1500.0
-2158.862322886257,-3776.0701865028004,-1387.4914911074889,-1047.9762691211122,2112.094514713489,4188.377573191407,5000.0,791.9511332870752,3310.756471123904,4168.023188429693,4719.264304608463,-2008.284311024223,-4084.7909394894477,-3312.4319303642224,-2486.9695769479513,-1619.1639494946767,-1223.1154661664968,-638.6043784674421,1500.0,1500.0,1500.0,1500.0,1500.0
-2036.9226929552497,-2557.0871416933496,-1569.1223738945414,-869.0905053250088,2146.326911102845,1454.477078625163,5000.0,2522.2380109851306,5000.0,5000.0,2411.5684411733173,2873.600155978026,5000.0,585.7778900457124,-2547.0242742022283,-1610.155403137689,-1109.375266254263,-599.8320983578305,1500.0,1500.0,1500.0,1500.0,1500.0
-1918.2091711567539,-1789.003323223364,989.3007182998764,344.339770848738,2164.3338920503174,937.5574071503547,546.9072496023277,2589.7477940370563,5000.0,1351.557608896709,1983.8822676035006,2483.2326092080675,80.23299478696845,-3165.5282328485487,-2450.5601013322166,-1635.2962190119229,-1216.7918878083165,-535.4791962700779,1500.0,1500.0,1500.0,1500.0,1500.0
-1884.7882269071783,-3858.0943235919617,-4516.466188822744,-1613.4991496046098,2145.2297443532766,947.4995122981609,4419.135128868155,2737.4188212519325,2164.924379497929,-1286.9465905184138,-759.771844976935,-336.16692602377634,1730.1548223183395,-1211.6204245519466,-2534.1140428231574,-1652.7516560164927,-1210.6019447423882,-590.9949199772464,1500.0,1500.0,1500.0,1500.0,1500.0
-1954.288733040162,-3042.3822767377883,-2459.901381071809,-2005.092164084951,-2292.732848539912,-152.01296410311716,3137.7246781601143,5000.0,3794.5508920789034,-331.74805571784054,154.41561272717718,-4236.888717070864,-4010.8168391901963,-3332.3881672663874,-2474.204370556444,-1566.4586791021475,-1175.9615358028855,-525.03140910002,1500.0,1500.0,1500.0,1500.0,1500.0
-2066.522840987205,-3038.1758171854035,-2379.4090728732563,-2094.3244053637445,-3470.411929045093,-1322.8828497843137,438.434421535203,2400.0250407054555,5000.0,1877.9994648238526,2352.567212004984,2890.031953091706,5000.0,327.7374275512302,-2569.5376283184314,-1675.598922218379,-1313.576596351334,-625.96957354408,1500.0,1500.0,1500.0,1500.0,1500.0
-2129.3567138736307,-3537.5274716806302,-3697.908663761991,-2828.14902265614,2252.9183806757064,4406.96538466384,5000.0,5000.0,2479.3452228769656,3348.8158949359467,3844.345440563786,2851.443287869496,5000.0,-274.3441600370634,596.7097861909415,1607.0548757528222,2033.2549271062871,2633.231781279469,1500.0,1500.0,1500.0,1500.0,1500.0
-2088.9029452015616,-4313.278939134354,-3709.1661911856922,-2919.010289976075,2186.534522398322,1461.186938597345,5000.0,5000.0,2733.7971396118865,3569.1185587094205,4081.905532272048,2206.4395461674194,4306.398490812761,5000.0,2270.5905060344503,3153.814776598514,-1267.850781739754,-582.6296291669905,1500.0,1500.0,1500.0,1500.0,1500.0
-1970.5869373598434,-4049.429144313237,-3827.5554843105656,-2972.661774860868,-2377.604707535061,-340.2257326581748,-1092.7670020097025,-3544.4423632501725,-962.5360278961516,-186.45590265794635,339.4304952066095,-4254.855940924281,-2273.833267716652,-3363.255408920547,-2437.410886814324,-1632.5189095390597,-1222.8881132920633,-564.9405410011927,1500.0,1500.0,1500.0,1500.0,1500.0
-1859.8173480634844,-2796.6124523012145,-3051.9315401118956,-2862.990268437028,2229.444879826163,2902.9389597106806,3049.13026479414,5000.0,4613.809948833676,1448.595806889567,1978.156307103554,-1375.3425417525186,-3130.7568942925,-2355.044111539545,-2548.6281053088032,-1709.3860782348038,-1347.3637523677585,-624.8651640017702,1500.0,1500.0,1500.0,1500.0,1500.0
-1836.9787819003236,-3751.4772014824525,-3291.492721888122,-1589.2167820264012,668.7984600684695,2699.184500240837,3092.7497872932936,5000.0,4836.503742006778,3927.5915883043494,4443.08110398249,5000.0,5000.0,5000.0,3076.966414159019,3820.9004280516833,4340.342038177263,2372.4414937206147,1500.0,1500.0,1500.0,1500.0,1500.0
-1916.2459241363053,-3928.246343685082,-5000.0,-3872.1886470223417,-1836.247490170479,-3298.527882503608,-3688.1491110603038,-1719.0373328250648,-1266.1925400676446,-5000.0,-4488.759347892721,-5000.0,-2995.581894794431,-3269.8409959894857,-2434.1164831541296,-1616.6037432531402,-1145.1313516433975,-455.8925731287941,1500.0,1500.0,1500.0,1500.0,1500.0
-2034.8085273577708,-4192.646056826949,-5000.0,-3779.834855540725,-2999.13937945817,-962.0216729160129,718.5554414339194,-2371.249910936488,96.51477800484099,-5000.0,-5000.0,-4502.318738646438,-4196.055783734155,-3311.6271633387128,-2402.5286543590205,-1633.523756855931,-1195.1237211478378,-526.1854816353543,1500.0,1500.0,1500.0,1500.0,1500.0
-2100.711704321219,-4339.612980720525,-5000.0,-4004.3582501999567,2288.1949211402452,-785.3069677969702,2738.741394850595,4711.742018297196,2328.851381927646,3194.739633817321,3727.9691732234014,4256.429150346567,4262.879421345177,5000.0,1969.0950847460258,-1825.5588128345953,-1320.8343441582565,-596.8351051154132,1500.0,1500.0,1500.0,1500.0,1500.0
-2062.8838017893822,-3843.9739578379817,-4180.436941743737,-2697.849010236828,2332.0919324105353,279.90119455145077,3741.730231920383,481.44919510117415,3029.8316465383423,3792.83274166898,4403.772151078505,5000.0,1125.9673030117492,-3207.4546557801323,-2330.521522626991,-1567.1836509695686,-1158.5053257862219,-430.9639197701317,1500.0,1500.0,1500.0,1500.0,1500.0
-1950.0295811629003,-4003.5853543344174,-4653.401948418141,-3180.881157478447,2284.0347444580793,4346.945928595091,3641.4851701974767,1508.682500835278,2739.806823160759,3467.2104655149683,-557.4084887561539,-5000.0,-4042.750435542678,-3229.182204210465,-2386.9157532547824,-1610.4483816213346,-1122.0108398206653,-453.39091722126886,1500.0,1500.0,1500.0,1500.0,1500.0
-1848.773744941182,-3777.780477218535,-5000.0,-5000.0,647.7425717356482,2704.857738721546,2947.6341637068963,5000.0,4639.949455042861,5000.0,1848.9131161841992,-1511.5464375123079,-3268.2356750528497,-2422.504084733693,-2374.867278309069,-1631.6431452022302,-1149.537295166093,-482.87297621874404,1500.0,1500.0,1500.0,1500.0,1500.0
-1837.6972603028844,-3753.0794392739163,-5000.0,-4552.617658613819,-1042.7946023209074,-1824.9603452263163,1622.829574047094,422.8643892115026,2097.381693086824,-900.9791076459273,-281.7704068224193,223.09998357115546,-1382.1131019909903,-572.8675108228567,246.275223268452,1102.2868568663248,-1144.3396894826342,-450.9793087208209,1500.0,1500.0,1500.0,1500.0,1500.0
-1927.4940686218774,-3953.3301904846358,-5000.0,-5000.0,-1846.1731831974298,190.071863190743,3725.732691346497,2521.1283343696673,5000.0,1015.2534931426817,-2023.3814894529642,-1533.8207834751784,-4084.284547670075,-3180.0896082844038,-2353.290593632427,-1604.7118205647175,-1046.5172706670987,-397.4098591481388,1500.0,1500.0,1500.0,1500.0,1500.0
-2052.8154711487873,-4232.80231726274,-5000.0,-4419.589553519198,-410.2843078617857,-3147.2421103581464,336.40318133207984,2450.3829116318366,5000.0,-77.47927943392915,525.6645410736719,-5000.0,-4235.696241612185,-3460.9869354277325,-2622.227481695605,-1768.781964636204,-1226.4784630185159,-496.85665119795704,1500.0,1500.0,1500.0,1500.0,1500.0
-2122.0122970635816,-4387.114220216023,-5000.0,-4294.597683554689,-502.20942684797865,1537.732309802198,5000.0,1229.2369594189531,3611.081396719589,4408.275520300642,5000.0,-1285.4653515144983,789.4676883994862,-3323.3038722088104,-2546.0167365426505,-1744.6459991143765,-1213.850651459251,-552.522988383219,1500.0,1500.0,1500.0,1500.0,1500.0
-2086.8991349981034,-4308.810356051748,-5000.0,-5000.0,-3486.4029764986303,-1445.2545933704218,-3307.664247218716,-1253.1564537226668,1172.1917193467516,1883.3141039950806,2556.344393404358,2999.657983156586,5000.0,3307.2199877484536,-2198.19892369425,-1412.8921234714726,-969.260256208082,-443.6991063893829,1500.0,1500.0,1500.0,1500.0,1500.0
-1979.4192770151453,-4069.12564226269,-5000.0,-3671.245264794201,-1914.7661315617001,-3.6573520526403627,3470.059944655042,1016.7319280338825,3500.8327139832354,4331.64993846252,5000.0,2981.0509705176532,5000.0,1344.8324205244862,-2299.448737662892,-1517.5856862512223,-1030.0843285142669,-387.7345058425135,1500.0,1500.0,1500.0,1500.0,1500.0
-1887.2922616166873,-3863.6784288739177,-5000.0,-4207.786527841339,2296.377287626165,978.8471935177097,4226.537047813425,2600.4626148670686,5000.0,2028.9969259384925,2613.8569050562282,2965.979207812743,5000.0,2249.3077457405416,-1167.115036955136,-1518.9581221161816,-981.5584402882055,-382.93452976256503,1500.0,1500.0,1500.0,1500.0,1500.0
-1887.1871856492558,-3863.4441049396237,-5000.0,-3439.362829387535,-1562.7231864843125,429.8898342699945,708.7786073736611,-846.9688601080388,-1559.1009585747934,-5000.0,-5000.0,-4619.836982407692,-2590.0816775348594,-3152.151734051582,-2272.555306718844,-1561.920133375871,-1006.9624680026241,-448.9969047756849,1500.0,1500.0,1500.0,1500.0,1500.0
-1986.3066740962636,-4084.4848344789757,-5000.0,-3119.6515388235784,-542.9521876504832,1394.3125408900787,5000.0,5000.0,4103.940112163778,5000.0,4034.117887839737,-847.1158444063467,-3994.8579484410843,-3144.5719264225586,-2326.403054873674,-1560.8414025709299,-1061.7388420505076,-495.3353316959947,1500.0,1500.0,1500.0,1500.0,1500.0
