G000,G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023,G024,G025,G026,G027,G028,G029,G030,G031,G032,G033,G034,G035,G036,G037,G038,G039,G040,G041,G042
0.0,0.0,1829.511800850741,2589.474399134673,7295.305498600561,157.191083514576,158.4882808710944,97.19832266339185,94.76024270196109,233.0957629423966,112.4851870812105,272.12509403499064,150.880392522414,140.0799094977097,144.6912843796564,247.6937515610856,81.24687800974675,120.86128168908836,241.70003489856595,142.4369621272274,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,0.0,1691.7251921809902,4281.019518562044,5492.278896184774,221.53740226979994,153.6142814025665,43.87268134568955,304.6062626319809,59.620699120981456,78.86521030786969,123.09938179677205,118.44043025835875,25.0,175.86884004017335,179.04673738497385,74.48776395122984,61.4925162586416,155.99979127583848,51.912306003848755,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,0.0,1884.5319745213183,2615.2064304676533,7314.089626089501,184.78805816214924,144.0591670452131,80.8129732919079,154.18241490812045,116.5213729786839,25.0,218.9993125701667,227.63518024121245,91.23918994648665,156.99141626707524,144.0634106245906,42.63670406855065,135.11887132941064,244.7068024819156,158.0256826447312,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,0.0,2252.1129531909874,3236.851726188359,6989.849666170667,282.8738336451542,171.1199174072276,117.49694306914164,204.48556507561423,186.8217249668225,67.2680493214951,179.48793175408306,195.34293608519135,49.9630783864764,179.1827231983941,163.85087421765297,67.89500799986095,215.73944632044058,232.5538957796335,142.6416480016971,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,108.68773483438872,2394.4854329325913,3788.6816389083406,6641.14954458594,148.6365633581724,126.49890123964536,100.72588838730121,206.4311997185446,247.46232627174464,42.0705510932358,204.85258665728807,120.60207334725804,72.70298025275875,236.5389877398027,176.3444579609546,25.0,153.39496105624164,109.1124400177624,86.21373686417066,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,59.28262684519996,2373.5282524649665,4859.389356289141,5513.512548377868,196.83337383017547,150.2867621661812,132.4082481380599,238.7772405511274,134.47313372522223,198.9284663446175,348.40396045774526,111.04866632127056,97.4252256359837,181.8560666972455,145.03195698787448,50.7166469437567,218.94849832440724,135.9044386432822,80.43976395077325,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,0.0,2078.6162514906196,3140.9060015100467,6945.421302351638,241.93314044104145,100.19370726017235,68.98824103894745,265.6693584656396,86.25370306900194,89.08323905961569,145.5788357221384,199.5282818370943,60.52375656761425,130.60925108460276,54.1181121964515,62.836074047456,186.769410203506,170.23253247974614,102.78617866049474,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,0.0,1692.1390685066358,4270.368866293975,5503.264410795434,297.9899384486983,99.7707684893009,133.8321543746979,267.68895818175804,103.3476214954881,112.71225850140755,236.3560199163288,72.66311392823675,57.4155605178326,304.2835518894112,198.05150196926118,67.72482062519269,220.82093117368464,158.96492217002046,32.3151355209869,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,0.0,1547.4506785622598,3657.557708033384,5999.009938092813,211.49145385068343,25.0,65.5775037798866,193.60630188516936,171.92276001396027,143.78296777920156,248.33000557863966,203.54841055768088,100.5535858705223,290.23312072661355,205.6714223970068,73.4832598232883,154.32231909768834,102.6097681537135,78.90527544674104,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,0.0,1732.568711820505,2544.1357090138918,7262.208704787835,180.6198163418968,128.7094546456819,141.91157675793764,210.8541495326128,62.6256703298181,128.80939390549113,278.8167463547767,66.31098313003184,53.28506523215845,159.29467788264634,163.41573254089195,88.95102961903974,221.66121366640616,171.3124864056625,25.0,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,0.0,2082.5620728031367,4800.501974688201,5289.01784559996,294.71872857705625,95.95474197268635,113.544277453114,228.22471601784605,47.95427916661875,222.3307188079488,227.3238913663157,134.0627818659762,63.11493371455795,259.4698263895573,63.30045455064939,123.80269364142029,72.01412282351966,153.17503767733095,130.07429181948115,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,0.0,2305.272219677113,4014.260627112476,6255.451286513198,119.3960143087549,125.88146588533114,133.03237189490804,195.09768693831555,58.17023281269215,117.67540393553405,234.0873186268057,77.5952866608677,161.87050339920134,199.21721040221595,100.12927526333675,152.48198700346535,214.7783494421728,119.83817521183116,25.0,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,0.0,2928.4419330169335,5352.78945482758,4110.39838979269,72.04738233117395,25.0,242.23493468134706,280.03546330275066,30.564777951352198,169.7948994641364,193.8097213676312,117.33395970046006,81.4573412986879,235.2406934368229,100.79653845733274,86.12575325332999,143.47609067122966,81.1745906098334,176.00216716001069,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,0.0,1827.0973392663814,5403.931931518577,4478.894454473814,193.45625465717384,180.1429056006294,244.92927694708123,215.2300660635672,81.91094089695714,133.97013172579557,220.12280136343844,54.537507492031246,183.4588672063878,232.84877930867358,123.08600652745464,69.0213699532808,284.4806172516079,161.5136570011785,93.37197531342144,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,0.0,1431.9259543910425,3578.420114860097,5984.677870485762,135.33564558584928,71.14306174684084,229.84170181241325,217.5186930839185,156.2354526784233,115.64482293424605,181.5001337584939,69.71520619471946,184.51576775171722,200.94809367764614,119.87223884640336,88.11721869865686,260.555452008652,182.88787416686674,109.2484402733436,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,0.0,1288.4456440576564,6153.637191064387,3293.372605958742,98.1235693586182,137.55493057879687,152.67378144182555,203.31665216032553,92.07502601296926,160.8943878374561,220.63162487852907,77.64337944531944,86.0814292083928,166.59441704043286,44.4919558689081,127.11842082761434,240.90230142487408,68.1063138600334,99.08089103199009,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,0.0,1474.1673945977159,4144.9204760538105,5452.354549015068,173.3683052657569,35.7076635829712,198.078526909536,217.78804163679055,65.89756068998575,198.53012835443127,161.0716540249179,25.0,148.9733556993063,163.10883129005634,81.60114471748005,145.1082038430807,287.97526114035367,55.1476404977927,127.1429926119837,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,0.0,1815.2332367545127,5786.559601199882,4086.667682563933,139.1781846710221,125.30712268207675,279.7188537897406,156.9011462428885,68.13484230852484,186.67703961711334,187.73826965410444,113.1826569597003,252.29423264432603,142.60260697027243,98.30502442508,135.142974427125,157.4354354395624,105.2402788316954,223.7399901193327,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,0.0,3117.1674158427627,6359.091744630985,2580.8021451672257,88.34209327480664,50.21395153090575,229.75356225583454,71.79279217000395,25.0,179.96691331263483,156.32431050421562,53.26991301640345,152.30489143283572,136.72905850048915,147.85725071108996,119.24097994529009,283.96507811177867,59.2693976379965,39.62787588190965,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,0.0,3144.656013032105,5120.998067397968,3570.700323439779,42.8449468578214,80.97767958519934,340.59520281825786,145.70525363725656,139.73414093622773,149.25781432280326,202.81812053432716,71.89635414634765,185.756236018034,164.22901010880184,111.6105594809138,170.87513926016896,233.86877544847601,68.33836520931715,238.75456363182084,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,0.0,1508.70106130556,5884.04088222574,3741.1749160052523,141.77240145976285,218.00437208171036,244.5685575939765,82.78833622507085,100.03930596165155,218.83133967516224,132.7528473711558,39.511875425883105,238.35954348050913,120.67008529371886,118.82131247374875,211.39941505069365,165.25142425828446,112.1167361809251,202.1324181518658,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
