precision,recall
0.22898032200357782,1.0
0.22903153656900022,1.0
0.229082774049217,1.0
0.22913403445961064,1.0
0.22918531781557744,1.0
0.22923662413252743,1.0
0.22928795342588446,1.0
0.22933930571108624,1.0
0.22939068100358423,1.0
0.22944207931884383,1.0
0.22949350067234425,1.0
0.22954494507957857,1.0
0.2295964125560538,1.0
0.22964790311729089,1.0
0.22969941677882458,1.0
0.22975095355620373,1.0
0.22980251346499103,1.0
0.2298540965207632,1.0
0.2299057027391109,1.0
0.2299573321356389,1.0
0.23000898472596587,1.0
0.23006066052572455,1.0
0.2301123595505618,1.0
0.23016408181613845,1.0
0.2302158273381295,1.0
0.23026759613222397,1.0
0.23031938821412506,1.0
0.23037120359955005,1.0
0.2304230423042304,1.0
0.23047490434391177,1.0
0.2305267897343539,1.0
0.23057869849133078,1.0
0.23063063063063063,1.0
0.23068258616805587,1.0
0.23073456511942317,1.0
0.23078656750056345,1.0
0.2308385933273219,1.0
0.23089064261555806,1.0
0.2309427153811457,1.0
0.23099481163997293,1.0
0.23104693140794225,1.0
0.23109907470097044,1.0
0.2311512415349887,1.0
0.23120343192594264,1.0
0.23125564588979222,1.0
0.23130788344251185,1.0
0.23136014460009038,1.0
0.23141242937853107,1.0
0.2314647377938517,1.0
0.23151706986208456,1.0
0.23156942559927635,1.0
0.23162180502148835,1.0
0.2316742081447964,1.0
0.23172663498529078,1.0
0.2317790855590765,1.0
0.23183155988227303,1.0
0.2318840579710145,1.0
0.2319365798414496,1.0
0.23198912550974174,1.0
0.2320416949920689,1.0
0.23209428830462375,1.0
0.2321469054636137,1.0
0.23219954648526078,1.0
0.23225221138580177,1.0
0.2323049001814882,1.0
0.23235761288858633,1.0
0.23241034952337722,1.0
0.23246311010215664,1.0
0.23251589464123523,1.0
0.23256870315693845,1.0
0.23262153566560653,1.0
0.23267439218359465,1.0
0.23272727272727273,1.0
0.2327801773130257,1.0
0.2328331059572533,1.0
0.23288605867637024,1.0
0.2329390354868062,1.0
0.23299203640500568,1.0
0.23304506144742831,1.0
0.2330981106305486,1.0
0.2331511839708561,1.0
0.2332042814848554,1.0
0.23325740318906607,1.0
0.23331054910002277,1.0
0.2333637192342753,1.0
0.23341691360838843,1.0
0.23347013223894209,1.0
0.23352337514253135,1.0
0.23357664233576642,1.0
0.23362993383527264,1.0
0.23368324965769055,1.0
0.23373658981967588,1.0
0.23378995433789954,1.0
0.23384334322904773,1.0
0.23389675650982183,1.0
0.23395019419693855,1.0
0.2340036563071298,1.0
0.23405714285714285,1.0
0.23411065386374028,1.0
0.23416418934369998,1.0
0.2342177493138152,1.0
0.23427133379089454,1.0
0.23432494279176203,1.0
0.23437857633325704,1.0
0.23443223443223443,1.0
0.23448591710556446,1.0
0.23453962437013284,1.0
0.23459335624284078,1.0
0.23464711274060496,1.0
0.23470089388035756,1.0
0.2347546996790463,1.0
0.23480853015363448,1.0
0.23486238532110093,1.0
0.23491626519844,1.0
0.23497016980266178,1.0
0.23502409915079184,1.0
0.23507805325987144,1.0
0.23513203214695752,1.0
0.23518603582912265,1.0
0.2352400643234551,1.0
0.23529411764705882,1.0
0.23534819581705355,1.0
0.2354022988505747,1.0
0.23545642676477352,1.0
0.23551057957681693,1.0
0.23556475730388773,1.0
0.23561895996318455,1.0
0.23567318757192174,1.0
0.23572744014732966,1.0
0.23578171770665438,1.0
0.235836020267158,1.0
0.2358903478461184,1.0
0.2359447004608295,1.0
0.23599907812860105,1.0
0.23605348086675887,1.0
0.2361079086926447,1.0
0.23616236162361623,1.0
0.2362168396770473,1.0
0.23627134287032764,1.0
0.23632587122086315,1.0
0.2363804247460757,1.0
0.23643500346340338,1.0
0.23648960739030023,1.0
0.23654423654423654,1.0
0.2365988909426987,1.0
0.23665357060318928,1.0
0.236708275543227,1.0
0.2367630057803468,1.0
0.23681776133209992,1.0
0.23687254221605367,1.0
0.23692734844979177,1.0
0.23698218005091415,1.0
0.23703703703703705,1.0
0.237091919425793,1.0
0.23714682723483094,1.0
0.23720176048181607,1.0
0.23725671918443003,1.0
0.2373117033603708,1.0
0.2373667130273528,1.0
0.23742174820310688,1.0
0.23747680890538034,1.0
0.2375318951519369,1.0
0.23758700696055685,1.0
0.2376421443490369,1.0
0.23769730733519034,1.0
0.237752495936847,1.0
0.23780771017185323,1.0
0.237862950058072,1.0
0.2379182156133829,1.0
0.23797350685568208,1.0
0.23802882380288237,1.0
0.23808416647291328,1.0
0.23813953488372094,1.0
0.2381949290532682,1.0
0.23825034899953468,1.0
0.23830579474051664,1.0
0.2383612662942272,1.0
0.23841676367869616,1.0
0.2384722869119702,1.0
0.23852783601211275,1.0
0.2385834109972041,1.0
0.23863901188534142,1.0
0.2386946386946387,1.0
0.23875029144322685,1.0
0.23880597014925373,1.0
0.23886167483088408,1.0
0.23891740550629958,1.0
0.23897316219369896,1.0
0.23902894491129786,1.0
0.23908475367732898,1.0
0.23914058851004202,1.0
0.2391964494277038,1.0
0.23925233644859814,1.0
0.23930824959102595,1.0
0.2393641888733053,1.0
0.23942015431377134,1.0
0.23947614593077643,1.0
0.23953216374269007,1.0
0.23958820776789894,1.0
0.23964427802480692,1.0
0.2397003745318352,1.0
0.23975649730742216,1.0
0.23981264637002342,1.0
0.23986882173811197,1.0
0.23992502343017807,1.0
0.23998125146472932,1.0
0.24003750586029068,1.0
0.24009378663540445,1.0
0.2401500938086304,1.0
0.2402064273985456,1.0
0.2402627874237447,1.0
0.24031917390283972,1.0
0.2403755868544601,1.0
0.24043202629725288,1.0
0.24048849224988258,1.0
0.24054498473103125,1.0
0.24060150375939848,1.0
0.24065804935370153,1.0
0.24071462153267512,1.0
0.24077122031507173,1.0
0.24082784571966134,1.0
0.24088449776523171,1.0
0.24094117647058824,1.0
0.240997881854554,1.0
0.24105461393596986,1.0
0.24111137273369437,1.0
0.24116815826660387,1.0
0.24122497055359246,1.0
0.2412818096135721,1.0
0.24133867546547255,1.0
0.2413955681282414,1.0
0.24145248762084415,1.0
0.24150943396226415,1.0
0.2415664071715027,1.0
0.24162340726757905,1.0
0.24168043426953031,1.0
0.24173748819641172,1.0
0.24179456906729635,1.0
0.2418516769012754,1.0
0.24190881171745807,1.0
0.24196597353497165,1.0
0.24202316237296148,1.0
0.242080378250591,1.0
0.24213762118704185,1.0
0.24219489120151372,1.0
0.2422521883132245,1.0
0.2423095125414103,1.0
0.24236686390532544,1.0
0.24242424242424243,1.0
0.24248164811745204,1.0
0.24253908100426338,1.0
0.2425965411040038,1.0
0.24265402843601896,1.0
0.2427115430196729,1.0
0.24276908487434803,1.0
0.24282665401944512,1.0
0.2428842504743833,1.0
0.24294187425860023,1.0
0.24299952539155198,1.0
0.24305720389271304,1.0
0.24311490978157646,1.0
0.24317264307765377,1.0
0.24323040380047506,1.0
0.24328819196958898,1.0
0.24334600760456274,1.0
0.24340385072498216,1.0
0.24346172135045174,1.0
0.24351961950059453,1.0
0.24357754519505234,1.0
0.24363549845348562,1.0
0.24369347929557353,1.0
0.24375148774101404,1.0
0.2438095238095238,1.0
0.24386758752083829,1.0
0.24392567889471176,1.0
0.24398379795091732,1.0
0.2440419447092469,1.0
0.24410011918951133,1.0
0.24415832141154029,1.0
0.24421655139518245,1.0
0.24427480916030533,1.0
0.2443330947267955,1.0
0.24439140811455848,1.0
0.24444974934351874,1.0
0.24450811843361986,1.0
0.24456651540482446,1.0
0.24462494027711418,1.0
0.24468339307048984,1.0
0.2447418738049713,1.0
0.24480038250059766,1.0
0.24485891917742708,1.0
0.24491748385553697,1.0
0.24497607655502393,1.0
0.24503469729600383,1.0
0.24509334609861178,1.0
0.24515202298300215,1.0
0.24521072796934865,1.0
0.2452694610778443,1.0
0.2453282223287015,1.0
0.24538701174215194,1.0
0.24544582933844677,1.0
0.24550467513785662,1.0
0.24556354916067147,1.0
0.24562245142720077,1.0
0.2456813819577735,1.0
0.24574034077273818,1.0
0.24579932789246278,1.0
0.24585834333733494,1.0
0.24591738712776176,1.0
0.24597645928417006,1.0
0.24603555982700626,1.0
0.24609468877673635,1.0
0.24615384615384617,1.0
0.24621303197884106,1.0
0.24627224627224628,1.0
0.2463314890546067,1.0
0.24639076034648702,1.0
0.2464500601684717,1.0
0.24650938854116514,1.0
0.24656874548519142,1.0
0.2466281310211946,1.0
0.2466875451698386,1.0
0.24674698795180722,1.0
0.2468064593878043,1.0
0.24686595949855353,1.0
0.24692548830479866,1.0
0.24698504582730343,1.0
0.24704463208685162,1.0
0.2471042471042471,1.0
0.2471638909003138,1.0
0.2472235634958957,1.0
0.24728326491185704,1.0
0.24734299516908212,1.0
0.24740275428847547,1.0
0.24746254229096182,1.0
0.2475223591974861,1.0
0.24758220502901354,1.0
0.24764207980652964,1.0
0.24770198355104014,1.0
0.24776191628357125,1.0
0.24782187802516942,1.0
0.24788186879690147,1.0
0.24794188861985472,1.0
0.24800193751513683,1.0
0.24806201550387597,1.0
0.24812212260722075,1.0
0.2481822588463403,1.0
0.24824242424242424,1.0
0.24830261881668284,1.0
0.24836284259034683,1.0
0.24842309558466763,1.0
0.24848337782091726,1.0
0.24854368932038834,1.0
0.24860403010439427,1.0
0.24866440019426905,1.0
0.2487247996113675,1.0
0.2487852283770651,1.0
0.2488456865127582,1.0
0.24890617403986387,1.0
0.24896669097982008,1.0
0.2490272373540856,1.0
0.2490878131841401,1.0
0.2491484184914842,1.0
0.24920905329763932,1.0
0.249269717624148,1.0
0.24933041149257365,1.0
0.24939113492450074,1.0
0.24945188794153472,1.0
0.24951267056530213,1.0
0.24957348281745065,1.0
0.24963432471964894,1.0
0.24969519629358694,1.0
0.2497560975609756,1.0
0.2498170285435472,1.0
0.24987798926305516,1.0
0.2499389797412741,1.0
0.25,1.0
0.25006105006105006,1.0
0.2501221299462628,1.0
0.25018323967749817,1.0
0.25024437927663734,1.0
0.250305548765583,1.0
0.25036674816625915,1.0
0.2504279775006114,1.0
0.25048923679060664,1.0
0.2505505260582334,1.0
0.25061184532550174,1.0
0.2506731946144431,1.0
0.2507345739471107,1.0
0.25079598334557923,1.0
0.2508574228319451,1.0
0.2509188924283264,1.0
0.25098039215686274,1.0
0.2510419220397156,1.0
0.2511034820990682,1.0
0.2511650723571253,1.0
0.2512266928361138,1.0
0.2512883435582822,1.0
0.25135002454590083,1.0
0.251411735821262,1.0
0.25147347740667975,1.0
0.2515352493244903,1.0
0.2515970515970516,1.0
0.25165888424674365,1.0
0.25172074729596855,1.0
0.25178264076715023,1.0
0.25184456468273486,1.0
0.2519065190651906,1.0
0.25196850393700787,1.0
0.252030519320699,1.0
0.25209256523879864,1.0
0.2521546417138636,1.0
0.2522167487684729,1.0
0.2522788864252279,1.0
0.2523410547067521,1.0
0.2524032536356914,1.0
0.252465483234714,1.0
0.2525277435265105,1.0
0.2525900345337938,1.0
0.2526523562792993,1.0
0.2527147087857848,1.0
0.2527770920760306,1.0
0.2528395061728395,1.0
0.2529019510990368,1.0
0.25296442687747034,1.0
0.25302693353101063,1.0
0.25308947108255064,1.0
0.2531520395550062,1.0
0.2532146389713155,1.0
0.2532772693544398,1.0
0.2533399307273627,1.0
0.2534026231130908,1.0
0.25346534653465347,1.0
0.25352810101510276,1.0
0.2535908865775136,1.0
0.2536537032449839,1.0
0.2537165510406343,1.0
0.25377942998760844,1.0
0.25384234010907286,1.0
0.2539052814282172,1.0
0.25396825396825395,1.0
0.25403125775241875,1.0
0.2540942928039702,1.0
0.25415735914619014,1.0
0.2542204568023833,1.0
0.25428358579587784,1.0
0.25434674615002484,1.0
0.25440993788819877,1.0
0.2544731610337972,1.0
0.2545364156102411,1.0
0.2545997016409746,1.0
0.2546630191494653,1.0
0.25472636815920396,1.0
0.2547897486937049,1.0
0.2548531607765057,1.0
0.25491660443116754,1.0
0.2549800796812749,1.0
0.25504358655043585,1.0
0.255107125062282,1.0
0.2551706952404685,1.0
0.25523429710867396,1.0
0.25529793069060086,1.0
0.25536159600997504,1.0
0.2554252930905463,1.0
0.2554890219560878,1.0
0.2555527826303968,1.0
0.2556165751372941,1.0
0.2556803995006242,1.0
0.25574425574425574,1.0
0.25580814389208095,1.0
0.255872063968016,1.0
0.255936015996001,1.0
0.256,1.0
0.256064016004001,1.0
0.256128064032016,1.0
0.25619214410808105,1.0
0.25625625625625625,1.0
0.25632040050062577,1.0
0.2563845768652979,1.0
0.2564487853744052,1.0
0.2565130260521042,1.0
0.2565772989225758,1.0
0.25664160401002506,1.0
0.25670594133868135,1.0
0.2567703109327984,1.0
0.2568347128166541,1.0
0.2568991470145509,1.0
0.25696361355081554,1.0
0.2570281124497992,1.0
0.2570926437358775,1.0
0.25715720743345055,1.0
0.25722180356694296,1.0
0.25728643216080405,1.0
0.2573510932395074,1.0
0.2574157868275515,1.0
0.2574805129494594,1.0
0.2575452716297787,1.0
0.25761006289308175,1.0
0.25767488676396577,1.0
0.2577397432670526,1.0
0.2578046324269889,1.0
0.2578695542684462,1.0
0.2579345088161209,1.0
0.2579994960947342,1.0
0.25806451612903225,1.0
0.25812956894378625,1.0
0.25819465456379226,1.0
0.2582597730138714,1.0
0.25832492431886983,1.0
0.25839010850365884,1.0
0.2584553255931348,1.0
0.25852057561221914,1.0
0.2585858585858586,1.0
0.25865117453902503,1.0
0.25871652349671553,1.0
0.25878190548395247,1.0
0.25884732052578363,1.0
0.2589127686472819,1.0
0.2589782498735458,1.0
0.25904376422969894,1.0
0.2591093117408907,1.0
0.25917489243229563,1.0
0.25924050632911394,1.0
0.25930615345657126,1.0
0.25937183383991896,1.0
0.25943754750443376,1.0
0.25950329447541814,1.0
0.25956907477820024,1.0
0.25963488843813387,1.0
0.2597007354805985,1.0
0.2597666159309995,1.0
0.25983252981476784,1.0
0.2598984771573604,1.0
0.25996445798426,1.0
0.2600304723209751,1.0
0.26009652019304036,1.0
0.2601626016260163,1.0
0.2602287166454892,1.0
0.2602948652770717,1.0
0.2603610475464022,1.0
0.26042726347914547,1.0
0.2604935131009921,1.0
0.26055979643765903,1.0
0.2606261135148893,1.0
0.2606924643584521,1.0
0.2607588489941431,1.0
0.260825267447784,1.0
0.2608917197452229,1.0
0.2609582059123344,1.0
0.26102472597501913,1.0
0.2610912799592045,1.0
0.26115786789084416,1.0
0.2612244897959184,1.0
0.26129114570043377,1.0
0.2613578356304237,1.0
0.26142455961194794,1.0
0.26149131767109296,1.0
0.26155810983397193,1.0
0.2616249361267246,1.0
0.2616917965755175,1.0
0.261758691206544,1.0
0.26182562004602405,1.0
0.2618925831202046,1.0
0.26195958045535944,1.0
0.26202661207778916,1.0
0.26209367801382133,1.0
0.26216077828981055,1.0
0.26222791293213826,1.0
0.26229508196721313,1.0
0.26236228542147066,1.0
0.26242952332137365,1.0
0.26249679569341194,1.0
0.26256410256410256,1.0
0.2626314439599897,1.0
0.26269881990764493,1.0
0.2627662304336669,1.0
0.26283367556468173,1.0
0.26290115532734276,1.0
0.2629686697483308,1.0
0.26303621885435396,1.0
0.263103802672148,1.0
0.263171421228476,1.0
0.2632390745501285,1.0
0.2633067626639239,1.0
0.26337448559670784,1.0
0.26344224337535377,1.0
0.26351003602676276,1.0
0.26357786357786356,1.0
0.26364572605561276,1.0
0.2637136234869946,1.0
0.26378155589902114,1.0
0.2638495233187323,1.0
0.2639175257731959,1.0
0.2639855632895076,1.0
0.26405363589479114,1.0
0.2641217436161981,1.0
0.26418988648090813,1.0
0.26425806451612904,1.0
0.26432627774909656,1.0
0.2643945262070746,1.0
0.2644628099173554,1.0
0.2645311289072591,1.0
0.26459948320413434,1.0
0.264667872835358,1.0
0.2647362978283351,1.0
0.2648047582104991,1.0
0.26487325400931194,1.0
0.2649417852522639,1.0
0.2650103519668737,1.0
0.2650789541806886,1.0
0.2651475919212843,1.0
0.26521626521626523,1.0
0.26528497409326424,1.0
0.265353718579943,1.0
0.2654224987039917,1.0
0.26549131449312935,1.0
0.26556016597510373,1.0
0.2656290531776913,1.0
0.26569797612869744,1.0
0.26576693485595637,1.0
0.26583592938733125,1.0
0.2659049597507141,1.0
0.265974025974026,1.0
0.26604312808521696,1.0
0.2661122661122661,1.0
0.2661814400831817,1.0
0.26625065002600107,1.0
0.26631989596879063,1.0
0.2663891779396462,1.0
0.2664584959666927,1.0
0.2665278500780843,1.0
0.2665972403020047,1.0
0.26666666666666666,1.0
0.2667361292003126,1.0
0.26680562793121415,1.0
0.26687516288767266,1.0
0.2669447340980188,1.0
0.26701434159061277,1.0
0.26708398539384454,1.0
0.26715366553613357,1.0
0.267223382045929,1.0
0.26729313495170975,1.0
0.2673629242819843,1.0
0.2674327500652912,1.0
0.26750261233019856,1.0
0.2675725111053044,1.0
0.2676424464192368,1.0
0.2677124183006536,1.0
0.26778242677824265,1.0
0.2678524718807219,1.0
0.26792255363683937,1.0
0.2679926720753729,1.0
0.2680628272251309,1.0
0.2681330191149516,1.0
0.2682032477737035,1.0
0.2682735132302856,1.0
0.26834381551362685,1.0
0.26841415465268675,1.0
0.26848453067645517,1.0
0.26855494361395227,1.0
0.26862539349422876,1.0
0.26869588034636577,1.0
0.26876640419947506,1.0
0.2688369650826989,1.0
0.2689075630252101,1.0
0.26897819805621226,1.0
0.26904887020493956,1.0
0.269119579500657,1.0
0.26919032597266035,1.0
0.2692611096502761,1.0
0.26933193056286164,1.0
0.26940278873980533,1.0
0.2694736842105263,1.0
0.26954461700447485,1.0
0.26961558715113215,1.0
0.26968659468001055,1.0
0.2697576396206533,1.0
0.269828722002635,1.0
0.26989984185556143,1.0
0.26997099920906936,1.0
0.270042194092827,1.0
0.2701134265365339,1.0
0.27018469656992083,1.0
0.2702560042227501,1.0
0.2703273495248152,1.0
0.2703987325059414,1.0
0.2704701531959852,1.0
0.27054161162483487,1.0
0.27061310782241016,1.0
0.2706846418186624,1.0
0.27075621364357483,1.0
0.27082782332716215,1.0
0.2708994708994709,1.0
0.2709711563905795,1.0
0.2710428798305982,1.0
0.27111464124966905,1.0
0.2711864406779661,1.0
0.27125827814569536,1.0
0.2713301536830949,1.0
0.27140206732043465,1.0
0.271474019088017,1.0
0.2715460090161761,1.0
0.2716180371352785,1.0
0.271690103475723,1.0
0.27176220806794055,1.0
0.2718343509423945,1.0
0.27190653212958044,1.0
0.27197875166002655,1.0
0.2720510095642933,1.0
0.2721233058729737,1.0
0.27219564061669327,1.0
0.2722680138261101,1.0
0.2723404255319149,1.0
0.2724128757648311,1.0
0.2724853645556147,1.0
0.2725578919350546,1.0
0.27263045793397234,1.0
0.27270306258322236,1.0
0.27277570591369205,1.0
0.2728483879563016,1.0
0.27292110874200426,1.0
0.2729938683017862,1.0
0.2730666666666667,1.0
0.27313950386769803,1.0
0.27321237993596587,1.0
0.27328529490258874,1.0
0.2733582487987186,1.0
0.2734312416555407,1.0
0.27350427350427353,1.0
0.2735773443761689,1.0
0.273650454302512,1.0
0.27372360331462176,1.0
0.2737967914438503,1.0
0.2738700187215833,1.0
0.2739432851792402,1.0
0.274016590848274,1.0
0.2740899357601713,1.0
0.2741633199464525,1.0
0.27423674343867166,1.0
0.27431020626841685,1.0
0.27438370846730975,1.0
0.27445725006700616,1.0
0.27453083109919574,1.0
0.27460445159560204,1.0
0.27467811158798283,1.0
0.27475181110812985,1.0
0.274825550187869,1.0
0.2748993288590604,1.0
0.2749731471535983,1.0
0.27504700510341124,1.0
0.27512090274046214,1.0
0.27519484009674816,1.0
0.2752688172043011,1.0
0.2753428340951869,1.0
0.27541689080150616,1.0
0.2754909873553941,1.0
0.2755651237890204,1.0
0.2756393001345895,1.0
0.27571351642434033,1.0
0.2757877726905467,1.0
0.27586206896551724,1.0
0.27593640528159524,1.0
0.27601078167115906,1.0
0.27608519816662175,1.0
0.2761596548004315,1.0
0.2762341516050715,1.0
0.2763086886130599,1.0
0.27638326585695006,1.0
0.27645788336933047,1.0
0.2765325411828247,1.0
0.27660723933009185,1.0
0.276681977843826,1.0
0.27675675675675676,1.0
0.2768315761016491,1.0
0.27690643591130343,1.0
0.2769813362185556,1.0
0.27705627705627706,1.0
0.27713125845737485,1.0
0.27720628045479156,1.0
0.27728134308150554,1.0
0.27735644637053086,1.0
0.2774315903549174,1.0
0.2775067750677507,1.0
0.2775820005421523,1.0
0.27765726681127983,1.0
0.27773257390832656,1.0
0.277807921866522,1.0
0.27788331071913164,1.0
0.2779587404994571,1.0
0.27803421124083627,1.0
0.2781097229766431,1.0
0.27818527574028795,1.0
0.2782608695652174,1.0
0.27833650448491437,1.0
0.2784121805328983,1.0
0.27848789774272503,1.0
0.27856365614798695,1.0
0.2786394557823129,1.0
0.27871529667936856,1.0
0.278791178872856,1.0
0.2788671023965142,1.0
0.2789430672841188,1.0
0.2790190735694823,1.0
0.2790951212864541,1.0
0.2791712104689204,1.0
0.27924734115080446,1.0
0.27932351336606653,1.0
0.279399727148704,1.0
0.2794759825327511,1.0
0.27955227955227957,1.0
0.2796286182413981,1.0
0.2797049986342529,1.0
0.2797814207650273,1.0
0.27985788466794204,1.0
0.2799343903772553,1.0
0.2800109379272628,1.0
0.2800875273522976,1.0
0.2801641586867305,1.0
0.2802408319649699,1.0
0.2803175472214618,1.0
0.28039430449069,1.0
0.2804711038071761,1.0
0.28054794520547943,1.0
0.28062482872019734,1.0
0.2807017543859649,1.0
0.2807787222374554,1.0
0.28085573230938016,1.0
0.28093278463648835,1.0
0.2810098792535675,1.0
0.2810870161954433,1.0
0.2811641954969797,1.0
0.2812414171930788,1.0
0.2813186813186813,1.0
0.28139598790876613,1.0
0.28147333699835075,1.0
0.2815507286224911,1.0
0.2816281628162816,1.0
0.28170563961485556,1.0
0.2817831590533847,1.0
0.28186072116707955,1.0
0.28193832599118945,1.0
0.2820159735610025,1.0
0.2820936639118457,1.0
0.2821713970790852,1.0
0.2822491730981257,1.0
0.28232699200441136,1.0
0.2824048538334253,1.0
0.28248275862068967,1.0
0.282560706401766,1.0
0.28263869721225504,1.0
0.2827167310877968,1.0
0.2827948080640707,1.0
0.2828729281767956,1.0
0.28295109146172975,1.0
0.2830292979546711,1.0
0.283107547691457,1.0
0.2831858407079646,1.0
0.28326417704011064,1.0
0.28334255672385167,1.0
0.28342097979518405,1.0
0.28349944629014395,1.0
0.2835779562448075,1.0
0.2836565096952909,1.0
0.2837351066777501,1.0
0.2838137472283814,1.0
0.28389243138342113,1.0
0.2839711591791459,1.0
0.2840499306518724,1.0
0.28412874583795783,1.0
0.28420760477379964,1.0
0.28428650749583567,1.0
0.2843654540405443,1.0
0.28444444444444444,1.0
0.28452347874409556,1.0
0.2846025569760978,1.0
0.28468167917709203,1.0
0.28476084538375973,1.0
0.2848400556328234,1.0
0.2849193099610462,1.0
0.2849986084052324,1.0
0.28507795100222716,1.0
0.2851573377889167,1.0
0.2852367688022284,1.0
0.2853162440791307,1.0
0.2853957636566332,1.0
0.285475327571787,1.0
0.28555493586168434,1.0
0.28563458856345886,1.0
0.2857142857142857,1.0
0.28579402735138154,1.0
0.28587381351200447,1.0
0.2859536442334543,1.0
0.2860335195530726,1.0
0.28611343950824253,1.0
0.28619340413638905,1.0
0.28627341347497903,1.0
0.28635346756152125,1.0
0.28643356643356643,1.0
0.28651371012870736,1.0
0.2865938986845788,1.0
0.2866741321388578,1.0
0.28675441052926354,1.0
0.2868347338935574,1.0
0.2869151022695433,1.0
0.28699551569506726,1.0
0.28707597420801795,1.0
0.2871564778463264,1.0
0.28723702664796635,1.0
0.287317620650954,1.0
0.28739825989334833,1.0
0.287478944413251,1.0
0.2875596742488065,1.0
0.2876404494382023,1.0
0.28772127001966846,1.0
0.28780213603147836,1.0
0.28788304751194826,1.0
0.2879640044994376,1.0
0.2880450070323488,1.0
0.28812605514912776,1.0
0.28820714888826343,1.0
0.2882882882882883,1.0
0.2883694733877781,1.0
0.28845070422535213,1.0
0.28853198083967313,1.0
0.28861330326944756,1.0
0.28869467155342543,1.0
0.2887760857304005,1.0
0.28885754583921014,1.0
0.28893905191873587,1.0
0.2890206040079029,1.0
0.2891022021456804,1.0
0.28918384637108163,1.0
0.28926553672316385,1.0
0.28934727324102855,1.0
0.28942905596382135,1.0
0.28951088493073224,1.0
0.2895927601809955,1.0
0.28967468175388966,1.0
0.289756649688738,1.0
0.289838664024908,1.0
0.289920724801812,1.0
0.2900028320589068,1.0
0.29008498583569403,1.0
0.29016718617172005,1.0
0.29024943310657597,1.0
