energy_ev,kx_pos_a_inv,kx_neg_a_inv,abs_energy_ev,abs_kx_a_inv
-0.12311557788944721,0.01812080536912747,-0.018120805369127524,0.12311557788944721,0.018120805369127496
-0.11809045226130654,0.01812080536912747,-0.018120805369127524,0.11809045226130654,0.018120805369127496
-0.11306532663316582,0.01812080536912747,-0.018120805369127524,0.11306532663316582,0.018120805369127496
-0.1080402010050251,0.014093959731543593,-0.014093959731543648,0.1080402010050251,0.01409395973154362
-0.10301507537688442,0.014093959731543593,-0.014093959731543648,0.10301507537688442,0.01409395973154362
-0.0979899497487437,0.014093959731543593,-0.014093959731543648,0.0979899497487437,0.01409395973154362
-0.09296482412060303,0.014093959731543593,-0.014093959731543648,0.09296482412060303,0.01409395973154362
-0.0879396984924623,0.010067114093959717,-0.010067114093959773,0.0879396984924623,0.010067114093959745
-0.08291457286432158,0.010067114093959717,-0.010067114093959773,0.08291457286432158,0.010067114093959745
-0.07788944723618091,0.006040268456375841,-0.006040268456375841,0.07788944723618091,0.006040268456375841
-0.07286432160804018,0.00201342281879191,-0.0020134228187919656,0.07286432160804018,0.002013422818791938
-0.06783919597989951,0.00201342281879191,-0.0020134228187919656,0.06783919597989951,0.002013422818791938
-0.06281407035175879,0.00201342281879191,-0.0020134228187919656,0.06281407035175879,0.002013422818791938
-0.05778894472361806,0.00201342281879191,-0.0020134228187919656,0.05778894472361806,0.002013422818791938
-0.05276381909547739,0.00201342281879191,-0.0020134228187919656,0.05276381909547739,0.002013422818791938
-0.04773869346733667,0.00201342281879191,-0.0020134228187919656,0.04773869346733667,0.002013422818791938
-0.042713567839196,0.00201342281879191,-0.0020134228187919656,0.042713567839196,0.002013422818791938
-0.03768844221105527,0.00201342281879191,-0.0020134228187919656,0.03768844221105527,0.002013422818791938
-0.03266331658291455,0.00201342281879191,-0.0020134228187919656,0.03266331658291455,0.002013422818791938
0.03266331658291455,0.00201342281879191,-0.0020134228187919656,0.03266331658291455,0.002013422818791938
0.03768844221105527,0.00201342281879191,-0.0020134228187919656,0.03768844221105527,0.002013422818791938
0.042713567839196,0.00201342281879191,-0.0020134228187919656,0.042713567839196,0.002013422818791938
0.047738693467336724,0.00201342281879191,-0.0020134228187919656,0.047738693467336724,0.002013422818791938
0.05276381909547745,0.00201342281879191,-0.0020134228187919656,0.05276381909547745,0.002013422818791938
0.05778894472361806,0.00201342281879191,-0.0020134228187919656,0.05778894472361806,0.002013422818791938
0.06281407035175879,0.00201342281879191,-0.0020134228187919656,0.06281407035175879,0.002013422818791938
0.06783919597989951,0.00201342281879191,-0.0020134228187919656,0.06783919597989951,0.002013422818791938
0.07286432160804024,0.00201342281879191,-0.0020134228187919656,0.07286432160804024,0.002013422818791938
0.07788944723618096,0.006040268456375841,-0.006040268456375841,0.07788944723618096,0.006040268456375841
0.08291457286432158,0.010067114093959717,-0.010067114093959773,0.08291457286432158,0.010067114093959745
0.0879396984924623,0.010067114093959717,-0.010067114093959773,0.0879396984924623,0.010067114093959745
0.09296482412060303,0.014093959731543593,-0.014093959731543648,0.09296482412060303,0.01409395973154362
0.09798994974874375,0.014093959731543593,-0.014093959731543648,0.09798994974874375,0.01409395973154362
0.10301507537688448,0.014093959731543593,-0.014093959731543648,0.10301507537688448,0.01409395973154362
0.1080402010050251,0.014093959731543593,-0.014093959731543648,0.1080402010050251,0.01409395973154362
0.11306532663316582,0.01812080536912747,-0.018120805369127524,0.11306532663316582,0.018120805369127496
0.11809045226130654,0.01812080536912747,-0.018120805369127524,0.11809045226130654,0.018120805369127496
0.12311557788944727,0.01812080536912747,-0.018120805369127524,0.12311557788944727,0.018120805369127496
0.128140703517588,0.01812080536912747,-0.018120805369127524,0.128140703517588,0.018120805369127496
0.1331658291457286,0.0221476510067114,-0.022147651006711455,0.1331658291457286,0.022147651006711427
0.13819095477386933,0.0221476510067114,-0.022147651006711455,0.13819095477386933,0.022147651006711427
0.14321608040201006,0.0221476510067114,-0.022147651006711455,0.14321608040201006,0.022147651006711427
0.14824120603015079,0.0221476510067114,-0.022147651006711455,0.14824120603015079,0.022147651006711427
0.1532663316582915,0.026174496644295275,-0.02617449664429533,0.1532663316582915,0.026174496644295303
0.15829145728643212,0.026174496644295275,-0.02617449664429533,0.15829145728643212,0.026174496644295303
0.16331658291457285,0.026174496644295275,-0.02617449664429533,0.16331658291457285,0.026174496644295303
0.16834170854271358,0.026174496644295275,-0.02617449664429533,0.16834170854271358,0.026174496644295303
0.1733668341708543,0.03020134228187915,-0.030201342281879207,0.1733668341708543,0.03020134228187918
0.17839195979899503,0.03020134228187915,-0.030201342281879207,0.17839195979899503,0.03020134228187918
0.18341708542713564,0.03020134228187915,-0.030201342281879207,0.18341708542713564,0.03020134228187918
0.18844221105527637,0.03020134228187915,-0.030201342281879207,0.18844221105527637,0.03020134228187918
0.1934673366834171,0.03020134228187915,-0.030201342281879207,0.1934673366834171,0.03020134228187918
0.19849246231155782,0.03422818791946308,-0.03422818791946308,0.19849246231155782,0.03422818791946308
0.20351758793969854,0.03422818791946308,-0.03422818791946308,0.20351758793969854,0.03422818791946308
0.20854271356783916,0.03422818791946308,-0.03422818791946308,0.20854271356783916,0.03422818791946308
0.21356783919597988,0.03422818791946308,-0.03422818791946308,0.21356783919597988,0.03422818791946308
0.2185929648241206,0.03422818791946308,-0.03422818791946308,0.2185929648241206,0.03422818791946308
0.22361809045226133,0.03825503355704696,-0.038255033557047013,0.22361809045226133,0.038255033557046986
0.22864321608040206,0.03825503355704696,-0.038255033557047013,0.22864321608040206,0.038255033557046986
0.23366834170854267,0.03825503355704696,-0.038255033557047013,0.23366834170854267,0.038255033557046986
0.2386934673366834,0.03825503355704696,-0.038255033557047013,0.2386934673366834,0.038255033557046986
0.24371859296482412,0.042281879194630834,-0.04228187919463089,0.24371859296482412,0.04228187919463086
0.24874371859296485,0.042281879194630834,-0.04228187919463089,0.24874371859296485,0.04228187919463086
0.25376884422110557,0.042281879194630834,-0.04228187919463089,0.25376884422110557,0.04228187919463086
0.2587939698492463,0.042281879194630834,-0.04228187919463089,0.2587939698492463,0.04228187919463086
0.2638190954773869,0.042281879194630834,-0.04228187919463089,0.2638190954773869,0.04228187919463086
0.26884422110552764,0.046308724832214765,-0.046308724832214765,0.26884422110552764,0.046308724832214765
0.27386934673366836,0.046308724832214765,-0.046308724832214765,0.27386934673366836,0.046308724832214765
0.2788944723618091,0.046308724832214765,-0.046308724832214765,0.2788944723618091,0.046308724832214765
0.2839195979899498,0.046308724832214765,-0.046308724832214765,0.2839195979899498,0.046308724832214765
0.2889447236180904,0.046308724832214765,-0.046308724832214765,0.2889447236180904,0.046308724832214765
0.29396984924623115,0.05033557046979864,-0.05033557046979867,0.29396984924623115,0.050335570469798654
0.2989949748743719,0.05033557046979864,-0.05033557046979867,0.2989949748743719,0.050335570469798654
