Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Bus10,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20
702.188851299778,863.7225390589767,664.2448309441763,1043.0074268321523,761.3850699930902,6915.7190906396645,6004.511028847115,6545.703908727492,6614.9053477146535,5675.009654243391,7713.292475403399,7208.217245113444,7635.146968177582,7519.11557289212,6747.867082507984,7589.36800128995,5424.716086687222,5703.914928184141,5312.337661822681,6039.88610912409
830.3946101502241,1021.4211458530282,785.5227641612163,1233.4398986609879,900.3988844322929,8178.392248111165,7100.815664778412,7740.819631905601,7822.655881289524,6711.153873649788,9121.586715925816,8524.294764940245,9029.173388816369,8891.956961818267,7979.893792037083,8975.03609043664,6415.1616643328925,6745.3366773797015,6282.265167711007,7142.649533176145
929.6439233141224,1143.502076940304,879.408964606934,1380.861451347734,1008.0151547706549,9155.879100131002,7949.509850673009,8666.00751535449,8757.62488740465,7513.275424482684,10211.80479472187,9543.124114607963,10108.346165619017,9954.729540488726,8933.655977267617,10047.738341521686,7181.906030490599,7551.5437795284915,7033.125656672997,7996.3437306974
930.5682153961382,1144.6389960218776,880.2833109264819,1382.2343633561204,1009.0173669109602,9164.982270004877,7957.413596211075,8674.623633771718,8766.332095764423,7520.745446940419,10221.957811461014,9552.61230017624,10118.39631932717,9964.626961923033,8942.538203328757,10057.72823631724,7189.046591205608,7559.051850035241,7040.118293523793,8004.294040498826
838.01081740013,1030.7894088946748,792.7274161402174,1244.7527537586448,908.6571563762543,8253.40276669024,7165.942874282512,7811.8168251437255,7894.403659644945,6772.707185970153,9205.248018669474,8602.477829709085,9111.98709567812,8973.512148052192,8053.083723919463,9057.353261218594,6474.000197459174,6807.20350729087,6339.88480171549,7208.16043425036
727.3076529599674,894.6197472785293,688.006293592591,1080.3180401183158,788.6214473932506,7163.109199231977,6219.305270198065,6779.857780446338,6851.5347033682,5878.016924525076,7989.213495052249,7466.070640205675,7908.272555382571,7788.090468158416,6989.2527646661265,7860.855976636919,5618.769819087143,5907.956202126959,5502.3713768728085,6255.945792988896
686.8957431393515,844.9113571583003,649.778113015189,1020.2915643385415,744.8027158221505,6765.100293624435,5873.73761020816,6403.1437446391565,6470.838031968571,5551.412510407855,7545.30317184069,7051.22807365434,7468.859610881954,7355.355286020384,6600.903967166639,7424.077673056789,5306.570135352691,5579.688250740994,5196.639222155661,5908.3422497014935
750.9500263681517,923.7008851400866,710.3711094089759,1115.4356171163415,814.256930068421,7395.958258034833,6421.474375581594,7000.2485994448,7074.255502767076,6069.09187123253,8248.916480328175,7708.767976400678,8165.344417622885,8041.255607058801,7216.450324094965,8116.386482264415,5801.417497297132,6100.004376020673,5681.235325565086,6459.305960941569
873.3418348203115,1074.2480824654806,826.1492593522156,1297.2322448507832,946.966664027363,8601.370968139452,7468.0631420241325,8141.167509647644,8227.236252529823,7058.248411215515,9593.346562687924,8965.163236326047,9496.153705613606,9351.840574654903,8392.606359460964,9439.216477311253,6746.947764489773,7094.199117258014,6607.177986624823,7512.060618570253
962.7482669772216,1184.221845859515,910.7244563287267,1430.0335170065714,1043.910274680845,9481.91723222355,8232.589532527662,8974.601465985153,9069.48130540997,7780.820928142746,10575.444126800558,9882.95192651186,10468.301366680613,10309.21449921006,9251.78081003699,10405.535315989986,7437.651568569172,7820.452007931961,7283.57316988241,8281.091153092835
952.1787620623178,1171.2208994548566,900.726093363595,1414.3339340471189,1032.4497349349772,9377.820269158261,8142.208278661955,8876.07405486671,8969.912258628787,7695.399403261479,10459.34190931596,9774.452215274783,10353.375412990536,10196.035076243852,9150.210393244317,10291.298437631456,7355.997518901385,7734.595394349957,7203.6106656040665,8190.177425542648
849.9784266120812,1045.5100838183487,804.0483343562839,1262.5290332686154,921.6336639932932,8371.269382406519,7268.279505473792,7923.3771642915035,8007.143419082821,6869.428029216695,9336.707909996774,8725.329576706614,9242.115130354014,9101.662625846453,8168.089588948739,9186.701071621737,6566.455214497805,6904.416991544239,6430.424520511854,7311.099973243169
733.4720320951305,902.2021991908458,693.8375695647641,1089.4743991346731,795.305498600561,7223.820949907137,6272.017702807281,6837.321239920561,6909.605668794456,5927.836728755396,8056.926987100401,7529.350175198649,7975.300023245978,7854.099319006191,7048.490975260428,7927.481559868023,5666.392344846503,5958.029760126292,5549.007354332241,6308.968776536595
690.0884253584785,848.8384938361448,652.7982729863662,1025.0338658716698,748.2645488751477,6796.544389229616,5901.038663992861,6432.9054710499095,6500.914400520655,5577.215401443421,7580.3736399798,7084.002087350912,7503.574770373023,7389.542878928898,6631.584880444424,7458.58468670031,5331.235002306532,5605.62256703912,5220.793131696528,5935.804145387331
750.7957299504702,923.511093898883,710.225150671966,1115.2064304676537,814.0896260895005,7394.438623139746,6420.154966223322,6998.81027033654,7072.801967586954,6067.8448653048,8247.221589565837,7707.1840690277095,8163.666698269351,8039.603384020963,7214.967572388078,8114.718822214134,5800.225489965251,6098.7510185534475,5680.0680118585005,6457.978778392149
866.532584035475,1065.8724106414666,819.7079585140466,1287.1180154285973,939.5833769304279,8534.30800415408,7409.8363254632395,8077.692649009645,8163.090333170423,7003.216828371978,9518.549387049783,8895.263865462059,9422.114320925042,9278.92636714332,8327.171086396618,9365.621019446124,6694.343323102793,7038.887234807181,6555.663298907801,7453.4907635337495
945.581612976235,1163.1061218581535,894.4854329325912,1404.5347532712256,1025.2964302230548,9312.846252846315,8085.795172169294,8814.576375888617,8907.764423771509,7642.082001988727,10386.87459470308,9706.730143466233,10281.642284858433,10125.392077087661,9086.813366826176,10219.995408423603,7305.0316559326075,7681.006424536622,7153.700611512799,8133.431965897289
923.4272840398309,1135.855342805369,873.5282524649666,1371.6274668989345,1001.2744377680752,9094.65264968358,7896.350534606181,8608.056894347681,8699.06161015494,7463.033259809677,10143.517243804576,9479.308110778436,10040.750454836227,9888.161082314185,8873.915559223142,9980.547922453456,7133.8797722924555,7501.045709822413,6986.09431049646,7942.871230915145
811.9052675687809,998.6784579131456,768.0325260086933,1205.9764583144301,880.3508455472545,7996.2943705570315,6942.710817000057,7568.464628289221,7648.478733800887,6561.725130290961,8918.48792456133,8334.495115174128,8828.132247686037,8693.97104466887,7802.2156276065425,8775.200355800935,6272.323403730821,6595.146828925982,6142.385944684422,6983.613223759122
690.2187388041957,848.9987849885893,652.921544713851,1025.2274290298537,748.405848059555,6797.8278205781,5902.152991741825,6434.12023432821,6502.1420063240785,5578.26857974603,7581.805086403984,7085.339801022883,7504.991714416124,7390.938289660977,6632.83716152114,7459.99313500198,5332.241730687345,5606.681109633459,5221.779004691014,5936.9250381060965
644.6620314484666,792.9620722500974,609.8265748636949,957.5590460498469,699.0086000763505,6349.148821782381,5512.591478127513,6009.44713270438,6072.979243979065,5210.0845027975765,7081.381009034113,6617.684065697115,7009.637572288406,6903.112048765687,6195.048088988664,6967.609047146253,4980.296235124897,5236.621712244472,4877.124412430684,5545.068455043045
702.9484500799555,864.6568782839113,664.9633834566386,1044.135709013892,762.2087047878347,6923.200228763087,6011.006459876293,6552.7847797713275,6622.061078005462,5681.148644349657,7721.636395339787,7216.014795610732,7643.406353544878,7527.249440307717,6755.166645289685,7597.577864869281,5430.58431959156,5710.085186817079,5318.084328407236,6046.419807448137
813.1476521642652,1000.2066444904648,769.2077761484064,1207.8218541188116,881.6979661693496,8008.530370671536,6953.334614276027,7580.045959561787,7660.182503362844,6571.765939911629,8932.135073379157,8347.248633048495,8841.641133450834,8707.274635778493,7814.1546467182325,8788.628244718298,6281.921368279107,6605.238780724436,6151.785077787778,6994.299610258375
883.2703550997923,1086.460590153431,835.5412744238903,1311.9797310431138,957.7321825825599,8699.155000328956,7552.963250318252,8233.719753792477,8320.766962637312,7138.489571886335,9702.407794038798,9067.08301327001,9604.110007355008,9458.156263534087,8488.017067061786,9546.525492499648,6823.649927415607,7174.8489807984015,6682.291187452812,7597.460908832894
851.3586362482819,1047.2078011335786,805.3539619161187,1264.5791496988008,923.130228640423,8384.862794082723,7280.081863154845,7936.2432808551885,8020.14555673649,6880.582724988097,9351.869017413504,8739.497917435918,9257.122636382885,9116.442062674883,8181.353073770294,9201.618595345824,6577.117937784625,6915.628502996431,6440.866354810459,7322.97186353869
732.7118127032181,901.26709658674,693.118429976423,1088.3451951173795,794.4811908750112,7216.333699501507,6265.516964843937,6830.234583623013,6902.444092088005,5921.692722936363,8048.576249966879,7521.546253902106,7967.033889748464,7845.958806011769,7041.185448548241,7919.264988619048,5660.519317444992,5951.854460233396,5543.255992573323,6302.429740013017
608.287820266473,748.2202254090028,575.4179087155676,903.530030439937,659.5679549059216,5990.906411335908,5201.550720639538,5670.371945352527,5730.319340419945,4916.112305373475,6681.823356004635,6244.289905658666,6614.127948756254,6513.612988443194,5845.500610653122,6574.470828124699,4699.289539882909,4941.152187517826,4601.939052219515,5232.195226648998
563.1114898664998,692.6513927136318,532.6827614775244,836.4266464471897,610.5831505759395,5545.973669931904,4815.241861381285,5249.24466323505,5304.739884124466,4551.002391297546,6185.577582954491,5780.538874497667,6122.909779387332,6029.859865892492,5411.366869779557,6086.197914479585,4350.282622720098,4574.182611039921,4260.162162765221,4843.610460686217
621.5879954257907,764.5800138580374,587.999385313887,923.2856580658371,673.9893670030417,6121.897205461857,5315.2823019397765,5794.354273419908,5855.612414532499,5023.602793569838,6827.921005928894,6380.820914046173,6758.745442833418,6656.032729197415,5973.312116038069,6718.2212217386605,4802.039211867813,5049.190171171755,4702.560161878117,5346.596848157206
728.9762714729968,896.6722199375965,689.5847453439195,1082.7965492806554,790.4307344831595,7179.54309288351,6233.573850859631,6795.412403255707,6867.253770261249,5891.502507717067,8007.542670454343,7483.1996001982325,7926.416032820613,7805.9582190110705,7005.287789882623,7878.890669050084,5631.660627127487,5921.510473215564,5514.99513891855,6270.298435813712
793.1290131986066,975.5828561122839,750.2708798549626,1178.0868489594382,859.9917075156825,7811.370755552092,6782.152548042269,7393.435074068,7471.598760253299,6409.97759880562,8712.237510186842,8141.750214284287,8623.971413513289,8492.912844479519,7621.78030943997,8572.263633240746,6127.2686240357625,6442.626381756852,6000.336119977,6822.109039034633
754.7163091625282,928.3335752375605,713.933874430676,1121.02992542644,818.340719612647,7433.05163223695,6453.680364803341,7035.357348270547,7109.735422665279,6099.5305362428535,8290.287744888034,7747.430203148008,8206.296538417106,8081.585378114966,7252.643401846835,8157.093061513773,5830.5136796472925,6130.598078291568,5709.7287513672845,6491.701689086042
632.4612945808536,777.9546402662675,598.2851264584394,939.4364866526279,685.7793115783636,6228.986177902408,5408.261341090963,5895.713610937605,5958.043326950133,5111.479548611217,6947.360294092344,6492.439180749955,6876.974658412951,6772.465214353241,6077.801922891163,6835.741556222946,4886.040204952008,5137.514520460942,4784.82099029028,5440.123665630099
508.94312686458227,626.0219725197892,481.4414820722344,755.9668031931134,551.8482635447884,5012.48017822004,4352.040925539666,4744.294940984833,4794.451813564712,4113.219902410941,5590.557559531708,5224.48144406818,5533.918068995355,5449.819067677215,4890.821844125291,5500.737692364062,3931.8083196574785,4134.170306956743,3850.3569738595393,4377.680614828271
467.77716835064757,575.386070020573,442.4999991604391,694.8202891417706,507.21191515155004,4607.044796196639,4000.0252940575638,4360.551771248664,4406.651695955935,3780.521353352055,5138.364282095659,4801.898300626777,5086.3060871787875,5009.009449065067,4495.226818852698,5055.809511419894,3613.7832798678573,3799.7771805691564,3538.9201411701474,4023.59111235774
530.0057372586733,651.9298907317059,501.3659369458325,787.2524879897954,574.6865029435736,5219.921661421452,4532.150131451335,4940.6375786234175,4992.8701932852155,4283.445500708007,5821.922774123726,5440.696599277156,5762.939258372932,5675.35982003581,5093.228497388005,5728.385711914159,4094.5261999270874,4305.262937708428,4009.703990329129,4558.850919235245
638.1338974320483,784.9321861624147,603.6512001506245,947.862377910106,691.9301285714065,6284.854521239116,5456.768528750265,5948.592802321794,6011.481559223932,5157.324873391908,7009.671800188007,6550.6704580209835,6938.654869343108,6833.208070578171,6132.314280899787,6897.051943710862,4929.863543763645,5183.593355271118,4827.73648476329,5488.91662937495
699.9657898441428,860.9880776937883,662.1418965583006,1039.7053669885079,758.9745990793687,6893.824598125375,5985.50133223422,6524.980848210998,6593.963202187906,5657.0431268635375,7688.872943298368,7185.396731954064,7610.9748371310025,7495.31078593257,6726.503993089653,7565.340801990121,5407.541964344272,5685.856889524603,5295.519318618489,6020.76441845531
658.8623228862568,810.4290425007963,623.2595283604546,978.6516757681634,714.4060104315149,6489.004683075523,5634.020074427817,6141.820215810666,6206.751780522575,5324.8496273838755,7237.366113173686,6763.455086467448,7164.0423480375375,7055.170333786666,6331.509496739179,7121.088039652996,5089.999699165429,5351.971385151765,4984.555259380469,5667.212437878807
536.9226929552498,660.4380442373429,507.9091226697529,797.5266986230802,582.1865747368362,5288.045389776547,4591.297947155417,5005.116449023834,5058.030736837701,4339.347542278996,5897.903049555819,5511.70159920482,5838.1497565430145,5749.427343607085,5159.698788919546,5803.145261475173,4147.962708878583,4361.449712508769,4062.0335084980165,4618.34719940524
418.2091711567538,514.4152979652638,395.6104966350808,621.1936727255055,453.4652158938911,4118.859397291413,3576.162703135377,3898.48600022527,3939.7009474408305,3379.918492602896,4593.877625737094,4293.0652544777395,4547.335776281582,4478.229874698735,4018.890209418651,4520.07076949167,3230.8488153504377,3397.1338765191226,3163.9185474723495,3597.2313700258474
384.7882269071782,473.3060966847833,363.99551240119325,571.5513393282625,417.2268052019578,3789.703128652053,3290.375727210593,3586.9407442690253,3624.8620227940346,3109.8142593625134,4226.760549862196,3949.987425426707,4183.938065411575,4120.35472202067,3697.722920660649,4158.851925884113,2972.6573992273275,3125.6538858210356,2911.075825030862,3309.7607037611037
454.288733040162,558.7947134749082,429.7404353822185,674.7850262931222,492.586372117135,4474.199865083145,3884.683874959577,4234.814509013537,4279.585134442638,3671.5093682344445,4990.19866198826,4663.4347351135,4939.641574098464,4864.573797873389,4365.606178397233,4910.024372360252,3509.579215850622,3690.209950353365,3436.874768666276,3907.5701688254985
566.522840987205,696.847501561192,535.9097741882355,841.4937513262282,614.2820868478573,5579.571392292015,4844.412782266212,5281.044789829923,5336.8762029075315,4578.572539282921,6223.05005048454,5815.557601912503,6160.002602946732,6066.388989487687,5444.149138953546,6123.068336145666,4376.636802607136,4601.893185690387,4285.970389430566,4872.953239639703
629.3567138736307,774.1358722436871,595.348307277667,934.8250481075138,682.4130072078334,6198.409776659879,5381.713655148699,5866.773154203477,5928.796910569972,5086.388683876958,6913.257589436782,6460.569560275027,6843.2174577249325,6739.221022139466,6047.9676440921185,6802.186757633926,4862.055960722388,5112.295857121439,4761.333603692473,5413.419576191053
588.9029452015615,724.375993932792,557.0805297661132,874.7363966140925,638.5488879828498,5799.988611504819,5035.788054506872,5489.6689161778095,5547.705911718667,4759.4459713295155,6468.887461767567,6045.297297788833,6403.3493671732585,6306.037610808898,5659.216593031768,6364.956036976534,4549.532899047046,4783.687884205313,4455.284770132241,5065.455983473973
470.5869373598435,578.8422069533934,445.1579373163223,698.9938244219868,510.2585544847879,4634.717655344453,4024.05200563665,4386.744035554871,4433.120865909814,3803.229583800124,5169.228586073336,4830.741574611235,5116.857696325146,5039.096765139892,4522.228027674952,5086.177938617129,3635.489974748937,3822.6010738375207,3560.1771601344103,4047.7593753215797
359.8173480634844,442.590839902386,340.3739792974504,534.4604455604556,390.150820869535,3543.7698826175642,3076.846393699496,3354.1657878609717,3389.6261603981416,2908.0024842957437,3952.4644092545104,3693.6525104340044,3912.420895147128,3852.9638005685974,3457.758741424883,3888.9627236992287,2779.7464353016517,2922.81419626633,2722.1612048619163,3094.9733798361067
336.9787819003235,414.49841958212903,318.76953557554384,500.53681649360107,365.3869083344776,3318.837362363153,2881.550751856261,3141.267944884379,3174.4775530581323,2723.4238154303757,3701.5909580323328,3459.206540284759,3664.089112500045,3608.4059181953876,3238.2855775619023,3642.1198937209456,2603.3085197283135,2737.295388562047,2549.378377356168,2898.527169865882
416.2459241363054,512.0004195487768,393.75333715044144,618.2775324033637,451.3364624007092,4099.523765753225,3559.374714598087,3880.184892664591,3921.2063598517366,3364.0517556501723,4572.312061940186,4272.91182851118,4525.988699197955,4457.207209332342,4000.023874643336,4498.851685639743,3215.6818731891467,3381.1863234257917,3149.065803702801,3580.344476442111
534.8085273577707,657.837529469178,505.90919976114213,794.3863889818176,579.894179865522,5267.223391027641,4573.219433628216,4985.408500101688,5038.114434704974,4322.261098718756,5874.679699363621,5489.998940595864,5815.161688558257,5726.788625492645,5139.382162678909,5780.295025808179,4131.629854682256,4344.27624031565,4046.039005728528,4600.1621778103145
600.7117043212189,738.9012763993062,568.251181636444,892.2767256020509,651.3531540605712,5916.290744085553,5136.766337257635,5599.74847751474,5658.949238504481,4854.883006373071,6598.602441851493,6166.518392330771,6531.750168785958,6432.487104315939,5772.695946629172,6492.586970495027,4640.760729625165,4879.611021266327,4544.622724864261,5167.029171428736
562.8838017893822,692.3713265694352,532.4673769296026,836.088446324822,610.3362678431648,5543.731215101243,4813.294870101576,5247.12218758822,5302.594969581678,4549.162242406822,6183.076511157752,5778.201575748267,6120.434046643246,6027.4217568805825,5409.17884176143,6083.737025783399,4348.523632709931,4572.333089476546,4258.439611994184,4841.651998868359
450.0295811629004,553.5557731715173,425.7114343329418,668.4586270178174,487.96816343413275,4432.2523207822205,3848.26329611784,4195.111305182758,4239.462186780516,3637.08739189915,4943.413407472082,4619.71303267632,4893.330313983059,4818.966330383196,4324.676746523206,4863.990786224428,3476.675404203004,3655.612648033416,3404.652592419646,3870.935021154748
348.77374494118214,429.00673227735285,329.9271368626699,518.056653255541,378.1762152905861,3435.0036200929144,2982.4110624872023,3251.218901150536,3285.5909151553083,2818.7493521494716,3831.1543931428623,3580.286013191821,3792.3399044835414,3734.7076817708744,3351.6323541384354,3769.6017170409714,2694.4297695618725,2833.106459389504,2638.611959270458,2999.981690677834
337.6972603028845,415.3821789710318,319.44918972294704,501.6040198656035,366.16595620430616,3325.9135140217927,2887.6945570223215,3147.9654976570764,3181.2459126219746,2729.23047536716,3709.48318538108,3466.5819755426605,3671.9013815026938,3616.099464077643,3245.189983339864,3649.8853217648702,2608.859079725237,2743.1316243244914,2554.813951945634,2904.7071707521127
427.4940686218775,525.8361218627585,404.393668193044,634.9851434894932,463.5328526746178,4210.304515702692,3655.559106436073,3985.0384846702946,4027.168468153158,3454.9579676041044,4695.868891505647,4388.378015287497,4648.2937402245525,4577.653579580248,4108.115855558427,4620.423407655366,3302.5787104478386,3472.555559959335,3234.1624859781186,3677.0955306721407
552.8154711487872,679.9868461139522,522.9431063977182,821.1332905793214,599.4191525752234,5444.570218322174,4727.199224661425,5153.266651279843,5207.747188854669,4467.791150453813,6072.479513176049,5674.846595932363,6010.95753754907,5919.608963253067,5312.424589996083,5974.916918131878,4270.741373576903,4490.547539426184,4182.268690233306,4755.049128051436
622.0122970635817,765.1019231524408,588.400759059913,923.915901281197,674.4494382952442,6126.076068357827,5318.910562142082,5798.309552521573,5859.60950900028,5027.031950678097,6832.58180711367,6385.1765206283535,6763.359024147585,6660.576197875981,5977.38955339613,6722.807140849716,4805.317127653391,5052.636794457455,4705.770172356406,5350.246483954512
586.8991349981036,721.9112210536451,555.1849990020227,871.7600051201234,636.3761517322121,5780.25348120131,5018.653204752269,5470.989684434321,5528.829202403042,4743.251407390134,6446.876325965769,6024.727476382864,6381.561232298409,6284.5805904103945,5639.960455759752,6343.29853983651,4534.052588550454,4767.410834360965,4440.125149766196,5048.22018516874
479.41927701514544,589.7063652475442,453.5130058286148,712.1130812141331,519.8354817376302,4721.705621411018,4099.578526418939,4469.077840909233,4516.325107490326,3874.611538555764,5266.248666750127,4921.408669225739,5212.894839632486,5133.674431140033,4607.104701394879,5181.639260499974,3703.723662769636,3894.346607702686,3626.997318993411,4123.730854356569
387.29226161668714,476.38616725723045,366.3642371526861,575.2707472827308,419.94193609450264,3814.364871162092,3311.7880637950193,3610.282997218901,3648.4510509595107,3130.0515803121693,4254.266472303507,3975.6922285463156,4211.165317717175,4147.168201534735,3721.786095913967,4185.915928485821,2992.002162883362,3145.9942841822763,2930.0198425401295,3331.2991893561575
387.1871856492557,476.256919290368,366.2648391515734,575.1146710160546,419.82800196884784,3813.32999874481,3310.889545107146,3609.303494098827,3647.461192493954,3129.2023684107007,4253.112250519104,3974.6135865270294,4210.022789674074,4146.043036500303,3720.7763409734252,4184.78025083521,2991.190405063803,3145.140746878008,2929.2249010965206,3330.395377119724
486.3066740962635,598.1781603827122,460.028230189304,722.3433864857864,527.3035030526518,4789.538232809699,4158.473582438516,4533.281170129545,4581.207196830523,3930.2746907912388,5341.904251401704,4992.110239497273,5287.783936554481,5207.425437800801,4673.290941694495,5256.0793358769315,3756.9318184847048,3950.293276401004,3679.1032144917876,4182.972885729276
616.862182331068,758.7670601522979,583.5289399139532,916.2660960968701,668.8651564331368,6075.353607144291,5274.871240449684,5750.300920552253,5811.09332788691,4985.40931486812,6776.009645450563,6332.308768939471,6707.360010758333,6605.428201983215,5927.898181366595,6667.143887464872,4765.530238149181,5010.802156595759,4666.807508102199,5305.947708239507
687.6476003065187,845.8361738657051,650.4893422464346,1021.4083473917342,745.6179563671817,6772.505186132751,5880.16684166636,6410.152449475216,6477.920833107618,5557.488933686846,7553.562052937072,7058.946153752316,7477.034818961339,7363.40625539105,6608.1291348970635,7432.203864060074,5312.378560909539,5585.7956238667975,5202.327320361806,5914.809358445264
653.4410551403757,803.760649612297,618.1312084352661,970.5991091241146,708.5277167011196,6435.611689472364,5587.662086957323,6091.283934283573,6155.681227440963,5281.035564060077,7177.815432991212,6707.803853065063,7105.094992326856,6997.1188015565285,6279.412409039512,7062.4941216765765,5048.118034002442,5307.934157889932,4943.5412148425075,5620.581336157981
549.3896718368723,675.7729653687417,519.7024262294424,816.0447248486782,595.7045500946281,5410.830198584954,4697.904755356005,5121.331840715692,5175.4747622181085,4440.104233846364,6034.848337451851,5639.679552717801,5973.707613712292,5882.925126834784,5279.503477156768,5937.890338133404,4244.2755750916285,4462.719601400646,4156.351157260738,4725.582072802153
464.1955415150229,570.9805147077803,439.1119118851557,689.500262509643,503.328348510064,4571.7700620039395,3969.3983227009053,4327.164358825133,4372.911310496045,3751.575056593792,5099.021396959004,4765.13163269361,5047.36179573277,4970.65699435693,4460.8082407434,5017.098722935378,3586.1136455867672,3770.6834478260503,3511.823711065533,3992.783704731554
472.5205401425949,581.2206216803692,446.98705444224146,701.8659322021373,512.3551646593285,4653.761326649737,4040.5865023221913,4404.7688037772,4451.336192690213,3818.8567394282354,5190.468518560171,4850.5906919790605,5137.882441159896,5059.801996743416,4540.809488409086,5107.076622866324,3650.427902204548,3838.307825315131,3574.8056334671924,4064.3912836272816
578.0801654497055,711.0635085670021,546.8425781191871,858.6606078298369,626.8137217186268,5693.39719467279,4943.241013547005,5388.780513301735,5445.750912682196,4671.977508303019,6350.003111114013,5934.197630650872,6285.669466877663,6190.146092987832,5555.212265572566,6247.9817241806195,4465.922190455062,4695.77390653849,4373.406141078287,4972.363709274026
710.7574939403022,874.2623386642584,672.3504517777178,1055.7349970511816,770.6760699349506,7000.109956971782,6077.782641095075,6625.57956827513,6695.625455874361,5744.260440009537,7807.4159390289415,7296.177396480575,7728.3168408651,7610.86954220914,6830.209690922716,7681.979244191499,5490.912599900277,5773.518438096171,5377.162847989762,6113.589395017553
779.9351367134518,959.3538196120685,737.7899578933598,1158.489113767189,845.6855553280836,7681.426876040151,6669.329940959125,7270.443647017735,7347.3070630023585,6303.346204286109,8567.30751304153,8006.310399433697,8480.509742400636,8351.631361638103,7494.990308915106,8429.66213248485,6025.340155814857,6335.451867514723,5900.519202024251,6708.621746889966
743.4362888516481,914.4586642851636,703.2633900295377,1104.2749670740143,806.1097663042523,7321.9569435896465,6357.223398508695,6930.206614386378,7003.473031089775,6008.366707529519,8166.380770823637,7631.636799735792,8083.644900302689,7960.797678018218,7144.245101866829,8035.176820544081,5743.370587692296,6038.969912845259,5624.390915808242,6394.676454549476
